exp,verb,frameNum,uid,gender,cond,pronoun,sent,target
About,couldn't distract,912,912_F_him,f,Mismatch,obj,The book about Cheryl couldn't distract,him
About,couldn't distract,912,912_M_his,m,Match,poss,The book about Samuel couldn't distract,his
About,couldn't distract,912,912_F_his,f,Mismatch,poss,The book about Cheryl couldn't distract,his
About,shocked,913,913_M_him,m,Match,obj,The pamphlet about William shocked,him
About,shocked,913,913_F_him,f,Mismatch,obj,The pamphlet about this woman shocked,him
About,shocked,913,913_M_his,m,Match,poss,The pamphlet about William shocked,his
About,shocked,913,913_F_his,f,Mismatch,poss,The pamphlet about this woman shocked,his
About,bothered,914,914_M_him,m,Match,obj,The brochure about Raymond bothered,him
About,bothered,914,914_F_him,f,Mismatch,obj,The brochure about that ex-wife bothered,him
About,bothered,914,914_M_his,m,Match,poss,The brochure about Raymond bothered,his
About,bothered,914,914_F_his,f,Mismatch,poss,The brochure about that ex-wife bothered,his
About,can't underwhelm,915,915_M_him,m,Match,obj,The play about Martin can't underwhelm,him
About,can't underwhelm,915,915_F_him,f,Mismatch,obj,The play about Elizabeth can't underwhelm,him
About,can't underwhelm,915,915_M_his,m,Match,poss,The play about Martin can't underwhelm,his
About,can't underwhelm,915,915_F_his,f,Mismatch,poss,The play about Elizabeth can't underwhelm,his
About,overwhelms,916,916_M_him,m,Match,obj,The movie about Roger overwhelms,him
About,overwhelms,916,916_F_him,f,Mismatch,obj,The movie about Carrie overwhelms,him
About,overwhelms,916,916_M_his,m,Match,poss,The movie about Roger overwhelms,his
About,overwhelms,916,916_F_his,f,Mismatch,poss,The movie about Carrie overwhelms,his
About,confuses,917,917_M_him,m,Match,obj,The newspaper article about Matt confuses,him
About,confuses,917,917_F_him,f,Mismatch,obj,The newspaper article about Patricia confuses,him
About,confuses,917,917_M_his,m,Match,poss,The newspaper article about Matt confuses,his
About,confuses,917,917_F_his,f,Mismatch,poss,The newspaper article about Patricia confuses,his
About,had distracted,918,918_M_him,m,Match,obj,The story about Alan had distracted,him
About,had distracted,918,918_F_him,f,Mismatch,obj,The story about Marie had distracted,him
About,had distracted,918,918_M_his,m,Match,poss,The story about Alan had distracted,his
About,had distracted,918,918_F_his,f,Mismatch,poss,The story about Marie had distracted,his
About,hasn't annoyed,919,919_M_him,m,Match,obj,The essay about Adam hasn't annoyed,him
About,hasn't annoyed,919,919_F_him,f,Mismatch,obj,The essay about Andrea hasn't annoyed,him
About,hasn't annoyed,919,919_M_his,m,Match,poss,The essay about Adam hasn't annoyed,his
About,hasn't annoyed,919,919_F_his,f,Mismatch,poss,The essay about Andrea hasn't annoyed,his
About,is stunning,920,920_M_him,m,Match,obj,The report about Carl is stunning,him
About,is stunning,920,920_F_him,f,Mismatch,obj,The report about Allison is stunning,him
About,is stunning,920,920_M_his,m,Match,poss,The report about Carl is stunning,his
About,is stunning,920,920_F_his,f,Mismatch,poss,The report about Allison is stunning,his
About,helped,921,921_M_him,m,Match,obj,The documentary about Michael helped,him
About,helped,921,921_F_him,f,Mismatch,obj,The documentary about Catherine helped,him
About,helped,921,921_M_his,m,Match,poss,The documentary about Michael helped,his
About,helped,921,921_F_his,f,Mismatch,poss,The documentary about Catherine helped,his
About,harmed,922,922_M_him,m,Match,obj,The commentary about Carlos harmed,him
About,harmed,922,922_F_him,f,Mismatch,obj,The commentary about Theresa harmed,him
About,harmed,922,922_M_his,m,Match,poss,The commentary about Carlos harmed,his
About,harmed,922,922_F_his,f,Mismatch,poss,The commentary about Theresa harmed,his
About,is confusing,923,923_M_him,m,Match,obj,The show about Russell is confusing,him
About,is confusing,923,923_F_him,f,Mismatch,obj,The show about Sarah is confusing,him
About,is confusing,923,923_M_his,m,Match,poss,The show about Russell is confusing,his
About,is confusing,923,923_F_his,f,Mismatch,poss,The show about Sarah is confusing,his
About,overwhelms,924,924_M_him,m,Match,obj,The book about Brad overwhelms,him
About,overwhelms,924,924_F_him,f,Mismatch,obj,The book about Katherine overwhelms,him
About,overwhelms,924,924_M_his,m,Match,poss,The book about Brad overwhelms,his
About,overwhelms,924,924_F_his,f,Mismatch,poss,The book about Katherine overwhelms,his
About,might upset,925,925_M_him,m,Match,obj,The pamphlet about Bradley might upset,him
About,might upset,925,925_F_him,f,Mismatch,obj,The pamphlet about Debra might upset,him
About,might upset,925,925_M_his,m,Match,poss,The pamphlet about Bradley might upset,his
About,might upset,925,925_F_his,f,Mismatch,poss,The pamphlet about Debra might upset,his
About,bothers,926,926_M_him,m,Match,obj,The brochure about Gregory bothers,him
About,bothers,926,926_F_him,f,Mismatch,obj,The brochure about Sabrina bothers,him
About,bothers,926,926_M_his,m,Match,poss,The brochure about Gregory bothers,his
About,bothers,926,926_F_his,f,Mismatch,poss,The brochure about Sabrina bothers,his
About,has distracted,927,927_M_him,m,Match,obj,The play about Peter has distracted,him
About,has distracted,927,927_F_him,f,Mismatch,obj,The play about Holly has distracted,him
About,has distracted,927,927_M_his,m,Match,poss,The play about Peter has distracted,his
About,has distracted,927,927_F_his,f,Mismatch,poss,The play about Holly has distracted,his
About,embarrassed,928,928_M_him,m,Match,obj,The movie about Rodney embarrassed,him
About,embarrassed,928,928_F_him,f,Mismatch,obj,The movie about Lori embarrassed,him
About,embarrassed,928,928_M_his,m,Match,poss,The movie about Rodney embarrassed,his
About,embarrassed,928,928_F_his,f,Mismatch,poss,The movie about Lori embarrassed,his
About,bored,929,929_M_him,m,Match,obj,The newspaper article about Dan bored,him
About,bored,929,929_F_him,f,Mismatch,obj,The newspaper article about Sara bored,him
About,bored,929,929_M_his,m,Match,poss,The newspaper article about Dan bored,his
About,bored,929,929_F_his,f,Mismatch,poss,The newspaper article about Sara bored,his
About,stunned,930,930_M_him,m,Match,obj,The story about this son stunned,him
About,stunned,930,930_F_him,f,Mismatch,obj,The story about that daughter stunned,him
About,stunned,930,930_M_his,m,Match,poss,The story about this son stunned,his
About,stunned,930,930_F_his,f,Mismatch,poss,The story about that daughter stunned,his
About,isn't hindering,931,931_M_him,m,Match,obj,The essay about Rodney isn't hindering,him
About,isn't hindering,931,931_F_him,f,Mismatch,obj,The essay about Amy isn't hindering,him
About,isn't hindering,931,931_M_his,m,Match,poss,The essay about Rodney isn't hindering,his
About,isn't hindering,931,931_F_his,f,Mismatch,poss,The essay about Amy isn't hindering,his
About,has confused,932,932_M_him,m,Match,obj,The report about Bill has confused,him
About,has confused,932,932_F_him,f,Mismatch,obj,The report about Melissa has confused,him
About,has confused,932,932_M_his,m,Match,poss,The report about Bill has confused,his
About,has confused,932,932_F_his,f,Mismatch,poss,The report about Melissa has confused,his
About,should alarm,933,933_M_him,m,Match,obj,The documentary about this ex-husband should alarm,him
About,should alarm,933,933_F_him,f,Mismatch,obj,The documentary about Pamela should alarm,him
About,should alarm,933,933_M_his,m,Match,poss,The documentary about this ex-husband should alarm,his
About,should alarm,933,933_F_his,f,Mismatch,poss,The documentary about Pamela should alarm,his
About,wouldn't hinder,934,934_M_him,m,Match,obj,The commentary about Joseph wouldn't hinder,him
About,wouldn't hinder,934,934_F_him,f,Mismatch,obj,The commentary about the ex-wife wouldn't hinder,him
About,wouldn't hinder,934,934_M_his,m,Match,poss,The commentary about Joseph wouldn't hinder,his
About,wouldn't hinder,934,934_F_his,f,Mismatch,poss,The commentary about the ex-wife wouldn't hinder,his
About,had hurt,935,935_M_him,m,Match,obj,The show about Brian had hurt,him
About,had hurt,935,935_F_him,f,Mismatch,obj,The show about Cynthia had hurt,him
About,had hurt,935,935_M_his,m,Match,poss,The show about Brian had hurt,his
About,had hurt,935,935_F_his,f,Mismatch,poss,The show about Cynthia had hurt,his
About,isn't worrying,936,936_M_him,m,Match,obj,The book about Eric isn't worrying,him
About,isn't worrying,936,936_F_him,f,Mismatch,obj,The book about Melissa isn't worrying,him
About,isn't worrying,936,936_M_his,m,Match,poss,The book about Eric isn't worrying,his
About,isn't worrying,936,936_F_his,f,Mismatch,poss,The book about Melissa isn't worrying,his
About,helped,937,937_M_him,m,Match,obj,The pamphlet about this nephew helped,him
About,helped,937,937_F_him,f,Mismatch,obj,The pamphlet about Beth helped,him
About,helped,937,937_M_his,m,Match,poss,The pamphlet about this nephew helped,his
About,helped,937,937_F_his,f,Mismatch,poss,The pamphlet about Beth helped,his
About,wasn't shocking,938,938_M_him,m,Match,obj,The brochure about Kenneth wasn't shocking,him
About,wasn't shocking,938,938_F_him,f,Mismatch,obj,The brochure about April wasn't shocking,him
About,wasn't shocking,938,938_M_his,m,Match,poss,The brochure about Kenneth wasn't shocking,his
About,wasn't shocking,938,938_F_his,f,Mismatch,poss,The brochure about April wasn't shocking,his
About,shocks,939,939_M_him,m,Match,obj,The play about Richard shocks,him
About,shocks,939,939_F_him,f,Mismatch,obj,The play about Heidi shocks,him
About,shocks,939,939_M_his,m,Match,poss,The play about Richard shocks,his
About,shocks,939,939_F_his,f,Mismatch,poss,The play about Heidi shocks,his
About,hindered,940,940_M_him,m,Match,obj,The movie about Noah hindered,him
About,hindered,940,940_F_him,f,Mismatch,obj,The movie about Nicole hindered,him
About,hindered,940,940_M_his,m,Match,poss,The movie about Noah hindered,his
About,hindered,940,940_F_his,f,Mismatch,poss,The movie about Nicole hindered,his
About,did astound,941,941_M_him,m,Match,obj,The newspaper article about Rodney did astound,him
About,did astound,941,941_F_him,f,Mismatch,obj,The newspaper article about Renee did astound,him
About,did astound,941,941_M_his,m,Match,poss,The newspaper article about Rodney did astound,his
About,did astound,941,941_F_his,f,Mismatch,poss,The newspaper article about Renee did astound,his
About,aggravates,942,942_M_him,m,Match,obj,The story about that grandson aggravates,him
About,aggravates,942,942_F_him,f,Mismatch,obj,The story about Claire aggravates,him
About,aggravates,942,942_M_his,m,Match,poss,The story about that grandson aggravates,his
About,aggravates,942,942_F_his,f,Mismatch,poss,The story about Claire aggravates,his
About,is worrying,943,943_M_him,m,Match,obj,The essay about Derek is worrying,him
About,is worrying,943,943_F_him,f,Mismatch,obj,The essay about this woman is worrying,him
About,is worrying,943,943_M_his,m,Match,poss,The essay about Derek is worrying,his
About,is worrying,943,943_F_his,f,Mismatch,poss,The essay about this woman is worrying,his
About,has overwhelmed,944,944_M_him,m,Match,obj,The report about Frank has overwhelmed,him
About,has overwhelmed,944,944_F_him,f,Mismatch,obj,The report about Gina has overwhelmed,him
About,has overwhelmed,944,944_M_his,m,Match,poss,The report about Frank has overwhelmed,his
About,has overwhelmed,944,944_F_his,f,Mismatch,poss,The report about Gina has overwhelmed,his
About,was distracting,945,945_M_him,m,Match,obj,The documentary about Douglas was distracting,him
About,was distracting,945,945_F_him,f,Mismatch,obj,The documentary about Stephanie was distracting,him
About,was distracting,945,945_M_his,m,Match,poss,The documentary about Douglas was distracting,his
About,was distracting,945,945_F_his,f,Mismatch,poss,The documentary about Stephanie was distracting,his
About,can underwhelm,946,946_M_him,m,Match,obj,The commentary about Michael can underwhelm,him
About,can underwhelm,946,946_F_him,f,Mismatch,obj,The commentary about Cynthia can underwhelm,him
About,can underwhelm,946,946_M_his,m,Match,poss,The commentary about Michael can underwhelm,his
About,can underwhelm,946,946_F_his,f,Mismatch,poss,The commentary about Cynthia can underwhelm,his
About,stunned,947,947_M_him,m,Match,obj,The show about Walter stunned,him
About,stunned,947,947_F_him,f,Mismatch,obj,The show about Deanna stunned,him
About,stunned,947,947_M_his,m,Match,poss,The show about Walter stunned,his
About,stunned,947,947_F_his,f,Mismatch,poss,The show about Deanna stunned,his
About,hurt,948,948_M_him,m,Match,obj,The book about Eric hurt,him
About,hurt,948,948_F_him,f,Mismatch,obj,The book about Rachel hurt,him
About,hurt,948,948_M_his,m,Match,poss,The book about Eric hurt,his
About,hurt,948,948_F_his,f,Mismatch,poss,The book about Rachel hurt,his
About,had underwhelmed,949,949_M_him,m,Match,obj,The pamphlet about the boy had underwhelmed,him
About,had underwhelmed,949,949_F_him,f,Mismatch,obj,The pamphlet about Christine had underwhelmed,him
About,had underwhelmed,949,949_M_his,m,Match,poss,The pamphlet about the boy had underwhelmed,his
About,had underwhelmed,949,949_F_his,f,Mismatch,poss,The pamphlet about Christine had underwhelmed,his
About,wasn't bothering,950,950_M_him,m,Match,obj,The brochure about Charles wasn't bothering,him
About,wasn't bothering,950,950_F_him,f,Mismatch,obj,The brochure about Patricia wasn't bothering,him
About,wasn't bothering,950,950_M_his,m,Match,poss,The brochure about Charles wasn't bothering,his
About,wasn't bothering,950,950_F_his,f,Mismatch,poss,The brochure about Patricia wasn't bothering,his
About,scared,951,951_M_him,m,Match,obj,The play about Kenneth scared,him
About,scared,951,951_F_him,f,Mismatch,obj,The play about Kristen scared,him
About,scared,951,951_M_his,m,Match,poss,The play about Kenneth scared,his
About,scared,951,951_F_his,f,Mismatch,poss,The play about Kristen scared,his
About,hurt,952,952_M_him,m,Match,obj,The movie about Mitchell hurt,him
About,hurt,952,952_F_him,f,Mismatch,obj,The movie about Tamara hurt,him
About,hurt,952,952_M_his,m,Match,poss,The movie about Mitchell hurt,his
About,hurt,952,952_F_his,f,Mismatch,poss,The movie about Tamara hurt,his
About,was aggravating,953,953_M_him,m,Match,obj,The newspaper article about Craig was aggravating,him
About,was aggravating,953,953_F_him,f,Mismatch,obj,The newspaper article about Lori was aggravating,him
About,was aggravating,953,953_M_his,m,Match,poss,The newspaper article about Craig was aggravating,his
About,was aggravating,953,953_F_his,f,Mismatch,poss,The newspaper article about Lori was aggravating,his
About,doesn't embarrass,954,954_M_him,m,Match,obj,The story about Marcus doesn't embarrass,him
About,doesn't embarrass,954,954_F_him,f,Mismatch,obj,The story about Andrea doesn't embarrass,him
