exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target
TwoEmbedding,informed,saw,908,908_MMM_him,mmm,MatchMatchMatch,obj,Donald informed Joel that Derek saw,him
TwoEmbedding,informed,saw,908,908_MMF_him,mmf,MatchMatchMismatch,obj,Donald informed Joel that this wife saw,him
TwoEmbedding,informed,saw,908,908_MFM_him,mfm,MatchMismatchMatch,obj,Donald informed Colleen that Derek saw,him
TwoEmbedding,informed,saw,908,908_MFF_him,mff,MatchMismatchMismatch,obj,Donald informed Colleen that this wife saw,him
TwoEmbedding,informed,saw,908,908_FMM_him,fmm,MismatchMatchMatch,obj,Sally informed Joel that Derek saw,him
TwoEmbedding,informed,saw,908,908_FMF_him,fmf,MismatchMatchMismatch,obj,Sally informed Joel that this wife saw,him
TwoEmbedding,informed,saw,908,908_FFM_him,ffm,MismatchMismatchMatch,obj,Sally informed Colleen that Derek saw,him
TwoEmbedding,informed,saw,908,908_FFF_him,fff,MismatchMismatchMismatch,obj,Sally informed Colleen that this wife saw,him
TwoEmbedding,informed,saw,908,908_MMM_his,mmm,MatchMatchMatch,poss,Donald informed Joel that Derek saw,his
TwoEmbedding,informed,saw,908,908_MMF_his,mmf,MatchMatchMismatch,poss,Donald informed Joel that this wife saw,his
TwoEmbedding,informed,saw,908,908_MFM_his,mfm,MatchMismatchMatch,poss,Donald informed Colleen that Derek saw,his
TwoEmbedding,informed,saw,908,908_MFF_his,mff,MatchMismatchMismatch,poss,Donald informed Colleen that this wife saw,his
TwoEmbedding,informed,saw,908,908_FMM_his,fmm,MismatchMatchMatch,poss,Sally informed Joel that Derek saw,his
TwoEmbedding,informed,saw,908,908_FMF_his,fmf,MismatchMatchMismatch,poss,Sally informed Joel that this wife saw,his
TwoEmbedding,informed,saw,908,908_FFM_his,ffm,MismatchMismatchMatch,poss,Sally informed Colleen that Derek saw,his
TwoEmbedding,informed,saw,908,908_FFF_his,fff,MismatchMismatchMismatch,poss,Sally informed Colleen that this wife saw,his
TwoEmbedding,shows,hasn't written,909,909_MMM_him,mmm,MatchMatchMatch,obj,That nephew shows Steven that Kevin hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_MMF_him,mmf,MatchMatchMismatch,obj,That nephew shows Steven that that niece hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_MFM_him,mfm,MatchMismatchMatch,obj,That nephew shows Rebecca that Kevin hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_MFF_him,mff,MatchMismatchMismatch,obj,That nephew shows Rebecca that that niece hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_FMM_him,fmm,MismatchMatchMatch,obj,That mother shows Steven that Kevin hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_FMF_him,fmf,MismatchMatchMismatch,obj,That mother shows Steven that that niece hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_FFM_him,ffm,MismatchMismatchMatch,obj,That mother shows Rebecca that Kevin hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_FFF_him,fff,MismatchMismatchMismatch,obj,That mother shows Rebecca that that niece hasn't written,him
TwoEmbedding,shows,hasn't written,909,909_MMM_his,mmm,MatchMatchMatch,poss,That nephew shows Steven that Kevin hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_MMF_his,mmf,MatchMatchMismatch,poss,That nephew shows Steven that that niece hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_MFM_his,mfm,MatchMismatchMatch,poss,That nephew shows Rebecca that Kevin hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_MFF_his,mff,MatchMismatchMismatch,poss,That nephew shows Rebecca that that niece hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_FMM_his,fmm,MismatchMatchMatch,poss,That mother shows Steven that Kevin hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_FMF_his,fmf,MismatchMatchMismatch,poss,That mother shows Steven that that niece hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_FFM_his,ffm,MismatchMismatchMatch,poss,That mother shows Rebecca that Kevin hasn't written,his
TwoEmbedding,shows,hasn't written,909,909_FFF_his,fff,MismatchMismatchMismatch,poss,That mother shows Rebecca that that niece hasn't written,his
TwoEmbedding,informed,is hiding,910,910_MMM_him,mmm,MatchMatchMatch,obj,Theodore informed Mitchell that Mitchell is hiding,him
TwoEmbedding,informed,is hiding,910,910_MMF_him,mmf,MatchMatchMismatch,obj,Theodore informed Mitchell that Nancy is hiding,him
TwoEmbedding,informed,is hiding,910,910_MFM_him,mfm,MatchMismatchMatch,obj,Theodore informed Andrea that Mitchell is hiding,him
TwoEmbedding,informed,is hiding,910,910_MFF_him,mff,MatchMismatchMismatch,obj,Theodore informed Andrea that Nancy is hiding,him
TwoEmbedding,informed,is hiding,910,910_FMM_him,fmm,MismatchMatchMatch,obj,Natalie informed Mitchell that Mitchell is hiding,him
TwoEmbedding,informed,is hiding,910,910_FMF_him,fmf,MismatchMatchMismatch,obj,Natalie informed Mitchell that Nancy is hiding,him
TwoEmbedding,informed,is hiding,910,910_FFM_him,ffm,MismatchMismatchMatch,obj,Natalie informed Andrea that Mitchell is hiding,him
TwoEmbedding,informed,is hiding,910,910_FFF_him,fff,MismatchMismatchMismatch,obj,Natalie informed Andrea that Nancy is hiding,him
TwoEmbedding,informed,is hiding,910,910_MMM_his,mmm,MatchMatchMatch,poss,Theodore informed Mitchell that Mitchell is hiding,his
TwoEmbedding,informed,is hiding,910,910_MMF_his,mmf,MatchMatchMismatch,poss,Theodore informed Mitchell that Nancy is hiding,his
TwoEmbedding,informed,is hiding,910,910_MFM_his,mfm,MatchMismatchMatch,poss,Theodore informed Andrea that Mitchell is hiding,his
TwoEmbedding,informed,is hiding,910,910_MFF_his,mff,MatchMismatchMismatch,poss,Theodore informed Andrea that Nancy is hiding,his
TwoEmbedding,informed,is hiding,910,910_FMM_his,fmm,MismatchMatchMatch,poss,Natalie informed Mitchell that Mitchell is hiding,his
TwoEmbedding,informed,is hiding,910,910_FMF_his,fmf,MismatchMatchMismatch,poss,Natalie informed Mitchell that Nancy is hiding,his
TwoEmbedding,informed,is hiding,910,910_FFM_his,ffm,MismatchMismatchMatch,poss,Natalie informed Andrea that Mitchell is hiding,his
TwoEmbedding,informed,is hiding,910,910_FFF_his,fff,MismatchMismatchMismatch,poss,Natalie informed Andrea that Nancy is hiding,his
TwoEmbedding,alerts,hadn't fled from,911,911_MMM_him,mmm,MatchMatchMatch,obj,Stephen alerts Joseph that Daniel hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_MMF_him,mmf,MatchMatchMismatch,obj,Stephen alerts Joseph that Lori hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_MFM_him,mfm,MatchMismatchMatch,obj,Stephen alerts this dancer that Daniel hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_MFF_him,mff,MatchMismatchMismatch,obj,Stephen alerts this dancer that Lori hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_FMM_him,fmm,MismatchMatchMatch,obj,Patricia alerts Joseph that Daniel hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia alerts Joseph that Lori hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia alerts this dancer that Daniel hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia alerts this dancer that Lori hadn't fled from,him
TwoEmbedding,alerts,hadn't fled from,911,911_MMM_his,mmm,MatchMatchMatch,poss,Stephen alerts Joseph that Daniel hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_MMF_his,mmf,MatchMatchMismatch,poss,Stephen alerts Joseph that Lori hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_MFM_his,mfm,MatchMismatchMatch,poss,Stephen alerts this dancer that Daniel hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_MFF_his,mff,MatchMismatchMismatch,poss,Stephen alerts this dancer that Lori hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_FMM_his,fmm,MismatchMatchMatch,poss,Patricia alerts Joseph that Daniel hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia alerts Joseph that Lori hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia alerts this dancer that Daniel hadn't fled from,his
TwoEmbedding,alerts,hadn't fled from,911,911_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia alerts this dancer that Lori hadn't fled from,his
TwoEmbedding,advised,was impressing,912,912_MMM_him,mmm,MatchMatchMatch,obj,David advised John that Liam was impressing,him
TwoEmbedding,advised,was impressing,912,912_MMF_him,mmf,MatchMatchMismatch,obj,David advised John that Christina was impressing,him
TwoEmbedding,advised,was impressing,912,912_MFM_him,mfm,MatchMismatchMatch,obj,David advised Melissa that Liam was impressing,him
TwoEmbedding,advised,was impressing,912,912_MFF_him,mff,MatchMismatchMismatch,obj,David advised Melissa that Christina was impressing,him
TwoEmbedding,advised,was impressing,912,912_FMM_him,fmm,MismatchMatchMatch,obj,Rebecca advised John that Liam was impressing,him
TwoEmbedding,advised,was impressing,912,912_FMF_him,fmf,MismatchMatchMismatch,obj,Rebecca advised John that Christina was impressing,him
TwoEmbedding,advised,was impressing,912,912_FFM_him,ffm,MismatchMismatchMatch,obj,Rebecca advised Melissa that Liam was impressing,him
TwoEmbedding,advised,was impressing,912,912_FFF_him,fff,MismatchMismatchMismatch,obj,Rebecca advised Melissa that Christina was impressing,him
TwoEmbedding,advised,was impressing,912,912_MMM_his,mmm,MatchMatchMatch,poss,David advised John that Liam was impressing,his
TwoEmbedding,advised,was impressing,912,912_MMF_his,mmf,MatchMatchMismatch,poss,David advised John that Christina was impressing,his
TwoEmbedding,advised,was impressing,912,912_MFM_his,mfm,MatchMismatchMatch,poss,David advised Melissa that Liam was impressing,his
TwoEmbedding,advised,was impressing,912,912_MFF_his,mff,MatchMismatchMismatch,poss,David advised Melissa that Christina was impressing,his
TwoEmbedding,advised,was impressing,912,912_FMM_his,fmm,MismatchMatchMatch,poss,Rebecca advised John that Liam was impressing,his
TwoEmbedding,advised,was impressing,912,912_FMF_his,fmf,MismatchMatchMismatch,poss,Rebecca advised John that Christina was impressing,his
TwoEmbedding,advised,was impressing,912,912_FFM_his,ffm,MismatchMismatchMatch,poss,Rebecca advised Melissa that Liam was impressing,his
TwoEmbedding,advised,was impressing,912,912_FFF_his,fff,MismatchMismatchMismatch,poss,Rebecca advised Melissa that Christina was impressing,his
TwoEmbedding,warns,isn't examining,913,913_MMM_him,mmm,MatchMatchMatch,obj,Wayne warns Thomas that Dan isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_MMF_him,mmf,MatchMatchMismatch,obj,Wayne warns Thomas that Jennifer isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_MFM_him,mfm,MatchMismatchMatch,obj,Wayne warns Rachel that Dan isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_MFF_him,mff,MatchMismatchMismatch,obj,Wayne warns Rachel that Jennifer isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_FMM_him,fmm,MismatchMatchMatch,obj,Sandra warns Thomas that Dan isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra warns Thomas that Jennifer isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra warns Rachel that Dan isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra warns Rachel that Jennifer isn't examining,him
TwoEmbedding,warns,isn't examining,913,913_MMM_his,mmm,MatchMatchMatch,poss,Wayne warns Thomas that Dan isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_MMF_his,mmf,MatchMatchMismatch,poss,Wayne warns Thomas that Jennifer isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_MFM_his,mfm,MatchMismatchMatch,poss,Wayne warns Rachel that Dan isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_MFF_his,mff,MatchMismatchMismatch,poss,Wayne warns Rachel that Jennifer isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_FMM_his,fmm,MismatchMatchMatch,poss,Sandra warns Thomas that Dan isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_FMF_his,fmf,MismatchMatchMismatch,poss,Sandra warns Thomas that Jennifer isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_FFM_his,ffm,MismatchMismatchMatch,poss,Sandra warns Rachel that Dan isn't examining,his
TwoEmbedding,warns,isn't examining,913,913_FFF_his,fff,MismatchMismatchMismatch,poss,Sandra warns Rachel that Jennifer isn't examining,his
TwoEmbedding,warns,isn't returning to,914,914_MMM_him,mmm,MatchMatchMatch,obj,Bill warns Christopher that David isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_MMF_him,mmf,MatchMatchMismatch,obj,Bill warns Christopher that Renee isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_MFM_him,mfm,MatchMismatchMatch,obj,Bill warns Allison that David isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_MFF_him,mff,MatchMismatchMismatch,obj,Bill warns Allison that Renee isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_FMM_him,fmm,MismatchMatchMatch,obj,Brenda warns Christopher that David isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_FMF_him,fmf,MismatchMatchMismatch,obj,Brenda warns Christopher that Renee isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_FFM_him,ffm,MismatchMismatchMatch,obj,Brenda warns Allison that David isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_FFF_him,fff,MismatchMismatchMismatch,obj,Brenda warns Allison that Renee isn't returning to,him
TwoEmbedding,warns,isn't returning to,914,914_MMM_his,mmm,MatchMatchMatch,poss,Bill warns Christopher that David isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_MMF_his,mmf,MatchMatchMismatch,poss,Bill warns Christopher that Renee isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_MFM_his,mfm,MatchMismatchMatch,poss,Bill warns Allison that David isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_MFF_his,mff,MatchMismatchMismatch,poss,Bill warns Allison that Renee isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_FMM_his,fmm,MismatchMatchMatch,poss,Brenda warns Christopher that David isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_FMF_his,fmf,MismatchMatchMismatch,poss,Brenda warns Christopher that Renee isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_FFM_his,ffm,MismatchMismatchMatch,poss,Brenda warns Allison that David isn't returning to,his
TwoEmbedding,warns,isn't returning to,914,914_FFF_his,fff,MismatchMismatchMismatch,poss,Brenda warns Allison that Renee isn't returning to,his
TwoEmbedding,warns,can care for,915,915_MMM_him,mmm,MatchMatchMatch,obj,Guy warns Gregory that Raymond can care for,him
TwoEmbedding,warns,can care for,915,915_MMF_him,mmf,MatchMatchMismatch,obj,Guy warns Gregory that Tamara can care for,him
TwoEmbedding,warns,can care for,915,915_MFM_him,mfm,MatchMismatchMatch,obj,Guy warns Sonia that Raymond can care for,him
TwoEmbedding,warns,can care for,915,915_MFF_him,mff,MatchMismatchMismatch,obj,Guy warns Sonia that Tamara can care for,him
TwoEmbedding,warns,can care for,915,915_FMM_him,fmm,MismatchMatchMatch,obj,This ex-wife warns Gregory that Raymond can care for,him
TwoEmbedding,warns,can care for,915,915_FMF_him,fmf,MismatchMatchMismatch,obj,This ex-wife warns Gregory that Tamara can care for,him
TwoEmbedding,warns,can care for,915,915_FFM_him,ffm,MismatchMismatchMatch,obj,This ex-wife warns Sonia that Raymond can care for,him
TwoEmbedding,warns,can care for,915,915_FFF_him,fff,MismatchMismatchMismatch,obj,This ex-wife warns Sonia that Tamara can care for,him
TwoEmbedding,warns,can care for,915,915_MMM_his,mmm,MatchMatchMatch,poss,Guy warns Gregory that Raymond can care for,his
TwoEmbedding,warns,can care for,915,915_MMF_his,mmf,MatchMatchMismatch,poss,Guy warns Gregory that Tamara can care for,his
TwoEmbedding,warns,can care for,915,915_MFM_his,mfm,MatchMismatchMatch,poss,Guy warns Sonia that Raymond can care for,his
TwoEmbedding,warns,can care for,915,915_MFF_his,mff,MatchMismatchMismatch,poss,Guy warns Sonia that Tamara can care for,his
TwoEmbedding,warns,can care for,915,915_FMM_his,fmm,MismatchMatchMatch,poss,This ex-wife warns Gregory that Raymond can care for,his
TwoEmbedding,warns,can care for,915,915_FMF_his,fmf,MismatchMatchMismatch,poss,This ex-wife warns Gregory that Tamara can care for,his
TwoEmbedding,warns,can care for,915,915_FFM_his,ffm,MismatchMismatchMatch,poss,This ex-wife warns Sonia that Raymond can care for,his
TwoEmbedding,warns,can care for,915,915_FFF_his,fff,MismatchMismatchMismatch,poss,This ex-wife warns Sonia that Tamara can care for,his
TwoEmbedding,shows,likes,916,916_MMM_him,mmm,MatchMatchMatch,obj,Jason shows Robert that the father likes,him
TwoEmbedding,shows,likes,916,916_MMF_him,mmf,MatchMatchMismatch,obj,Jason shows Robert that Elaine likes,him
TwoEmbedding,shows,likes,916,916_MFM_him,mfm,MatchMismatchMatch,obj,Jason shows Sara that the father likes,him
TwoEmbedding,shows,likes,916,916_MFF_him,mff,MatchMismatchMismatch,obj,Jason shows Sara that Elaine likes,him
TwoEmbedding,shows,likes,916,916_FMM_him,fmm,MismatchMatchMatch,obj,Mary shows Robert that the father likes,him
TwoEmbedding,shows,likes,916,916_FMF_him,fmf,MismatchMatchMismatch,obj,Mary shows Robert that Elaine likes,him
TwoEmbedding,shows,likes,916,916_FFM_him,ffm,MismatchMismatchMatch,obj,Mary shows Sara that the father likes,him
TwoEmbedding,shows,likes,916,916_FFF_him,fff,MismatchMismatchMismatch,obj,Mary shows Sara that Elaine likes,him
TwoEmbedding,shows,likes,916,916_MMM_his,mmm,MatchMatchMatch,poss,Jason shows Robert that the father likes,his
TwoEmbedding,shows,likes,916,916_MMF_his,mmf,MatchMatchMismatch,poss,Jason shows Robert that Elaine likes,his
TwoEmbedding,shows,likes,916,916_MFM_his,mfm,MatchMismatchMatch,poss,Jason shows Sara that the father likes,his
TwoEmbedding,shows,likes,916,916_MFF_his,mff,MatchMismatchMismatch,poss,Jason shows Sara that Elaine likes,his
TwoEmbedding,shows,likes,916,916_FMM_his,fmm,MismatchMatchMatch,poss,Mary shows Robert that the father likes,his
