exp,verb,frameNum,uid,gender,cond,pronoun,sent,target
simple,embarrassed,893,893_F_him,f,Mismatch,obj,Emily embarrassed,him
simple,embarrassed,893,893_F_his,f,Mismatch,poss,Emily embarrassed,his
simple,is boring,894,894_M_him,m,Match,obj,Frank is boring,him
simple,is boring,894,894_M_his,m,Match,poss,Frank is boring,his
simple,is boring,894,894_F_him,f,Mismatch,obj,Grace is boring,him
simple,is boring,894,894_F_his,f,Mismatch,poss,Grace is boring,his
simple,upset,895,895_M_him,m,Match,obj,Guy upset,him
simple,upset,895,895_M_his,m,Match,poss,Guy upset,his
simple,upset,895,895_F_him,f,Mismatch,obj,Martha upset,him
simple,upset,895,895_F_his,f,Mismatch,poss,Martha upset,his
simple,has loved,896,896_M_him,m,Match,obj,Keith has loved,him
simple,has loved,896,896_M_his,m,Match,poss,Keith has loved,his
simple,has loved,896,896_F_him,f,Mismatch,obj,Sarah has loved,him
simple,has loved,896,896_F_his,f,Mismatch,poss,Sarah has loved,his
simple,can't scare,897,897_M_him,m,Match,obj,Ronald can't scare,him
simple,can't scare,897,897_M_his,m,Match,poss,Ronald can't scare,his
simple,can't scare,897,897_F_him,f,Mismatch,obj,Samantha can't scare,him
simple,can't scare,897,897_F_his,f,Mismatch,poss,Samantha can't scare,his
simple,is healing,898,898_M_him,m,Match,obj,Matt is healing,him
simple,is healing,898,898_M_his,m,Match,poss,Matt is healing,his
simple,is healing,898,898_F_him,f,Mismatch,obj,Carmen is healing,him
simple,is healing,898,898_F_his,f,Mismatch,poss,Carmen is healing,his
simple,hadn't questioned,899,899_M_him,m,Match,obj,Kevin hadn't questioned,him
simple,hadn't questioned,899,899_M_his,m,Match,poss,Kevin hadn't questioned,his
simple,hadn't questioned,899,899_F_him,f,Mismatch,obj,Theresa hadn't questioned,him
simple,hadn't questioned,899,899_F_his,f,Mismatch,poss,Theresa hadn't questioned,his
simple,is scanning,900,900_M_him,m,Match,obj,Richard is scanning,him
simple,is scanning,900,900_M_his,m,Match,poss,Richard is scanning,his
simple,is scanning,900,900_F_him,f,Mismatch,obj,The niece is scanning,him
simple,is scanning,900,900_F_his,f,Mismatch,poss,The niece is scanning,his
simple,can flee from,901,901_M_him,m,Match,obj,Steven can flee from,him
simple,can flee from,901,901_M_his,m,Match,poss,Steven can flee from,his
simple,can flee from,901,901_F_him,f,Mismatch,obj,Carla can flee from,him
simple,can flee from,901,901_F_his,f,Mismatch,poss,Carla can flee from,his
simple,isn't alarming,902,902_M_him,m,Match,obj,Scott isn't alarming,him
simple,isn't alarming,902,902_M_his,m,Match,poss,Scott isn't alarming,his
simple,isn't alarming,902,902_F_him,f,Mismatch,obj,Sally isn't alarming,him
simple,isn't alarming,902,902_F_his,f,Mismatch,poss,Sally isn't alarming,his
simple,had shocked,903,903_M_him,m,Match,obj,Rodney had shocked,him
simple,had shocked,903,903_M_his,m,Match,poss,Rodney had shocked,his
simple,had shocked,903,903_F_him,f,Mismatch,obj,Paula had shocked,him
simple,had shocked,903,903_F_his,f,Mismatch,poss,Paula had shocked,his
simple,was worrying,904,904_M_him,m,Match,obj,Carlos was worrying,him
simple,was worrying,904,904_M_his,m,Match,poss,Carlos was worrying,his
simple,was worrying,904,904_F_him,f,Mismatch,obj,Nancy was worrying,him
simple,was worrying,904,904_F_his,f,Mismatch,poss,Nancy was worrying,his
simple,boasted about,905,905_M_him,m,Match,obj,Paul boasted about,him
simple,boasted about,905,905_M_his,m,Match,poss,Paul boasted about,his
simple,boasted about,905,905_F_him,f,Mismatch,obj,Linda boasted about,him
simple,boasted about,905,905_F_his,f,Mismatch,poss,Linda boasted about,his
simple,discovers,906,906_M_him,m,Match,obj,Liam discovers,him
simple,discovers,906,906_M_his,m,Match,poss,Liam discovers,his
simple,discovers,906,906_F_him,f,Mismatch,obj,Beth discovers,him
simple,discovers,906,906_F_his,f,Mismatch,poss,Beth discovers,his
simple,could make,907,907_M_him,m,Match,obj,Curtis could make,him
simple,could make,907,907_M_his,m,Match,poss,Curtis could make,his
simple,could make,907,907_F_him,f,Mismatch,obj,Jodi could make,him
simple,could make,907,907_F_his,f,Mismatch,poss,Jodi could make,his
simple,saw,908,908_M_him,m,Match,obj,Derek saw,him
simple,saw,908,908_M_his,m,Match,poss,Derek saw,his
simple,saw,908,908_F_him,f,Mismatch,obj,This wife saw,him
simple,saw,908,908_F_his,f,Mismatch,poss,This wife saw,his
simple,hasn't written,909,909_M_him,m,Match,obj,Kevin hasn't written,him
simple,hasn't written,909,909_M_his,m,Match,poss,Kevin hasn't written,his
simple,hasn't written,909,909_F_him,f,Mismatch,obj,That niece hasn't written,him
simple,hasn't written,909,909_F_his,f,Mismatch,poss,That niece hasn't written,his
simple,is hiding,910,910_M_him,m,Match,obj,Mitchell is hiding,him
simple,is hiding,910,910_M_his,m,Match,poss,Mitchell is hiding,his
simple,is hiding,910,910_F_him,f,Mismatch,obj,Nancy is hiding,him
simple,is hiding,910,910_F_his,f,Mismatch,poss,Nancy is hiding,his
simple,hadn't fled from,911,911_M_him,m,Match,obj,Daniel hadn't fled from,him
simple,hadn't fled from,911,911_M_his,m,Match,poss,Daniel hadn't fled from,his
simple,hadn't fled from,911,911_F_him,f,Mismatch,obj,Lori hadn't fled from,him
simple,hadn't fled from,911,911_F_his,f,Mismatch,poss,Lori hadn't fled from,his
simple,was impressing,912,912_M_him,m,Match,obj,Liam was impressing,him
simple,was impressing,912,912_M_his,m,Match,poss,Liam was impressing,his
simple,was impressing,912,912_F_him,f,Mismatch,obj,Christina was impressing,him
simple,was impressing,912,912_F_his,f,Mismatch,poss,Christina was impressing,his
simple,isn't examining,913,913_M_him,m,Match,obj,Dan isn't examining,him
simple,isn't examining,913,913_M_his,m,Match,poss,Dan isn't examining,his
simple,isn't examining,913,913_F_him,f,Mismatch,obj,Jennifer isn't examining,him
simple,isn't examining,913,913_F_his,f,Mismatch,poss,Jennifer isn't examining,his
simple,isn't returning to,914,914_M_him,m,Match,obj,David isn't returning to,him
simple,isn't returning to,914,914_M_his,m,Match,poss,David isn't returning to,his
simple,isn't returning to,914,914_F_him,f,Mismatch,obj,Renee isn't returning to,him
simple,isn't returning to,914,914_F_his,f,Mismatch,poss,Renee isn't returning to,his
simple,can care for,915,915_M_him,m,Match,obj,Raymond can care for,him
simple,can care for,915,915_M_his,m,Match,poss,Raymond can care for,his
simple,can care for,915,915_F_him,f,Mismatch,obj,Tamara can care for,him
simple,can care for,915,915_F_his,f,Mismatch,poss,Tamara can care for,his
simple,likes,916,916_M_him,m,Match,obj,The father likes,him
simple,likes,916,916_M_his,m,Match,poss,The father likes,his
simple,likes,916,916_F_him,f,Mismatch,obj,Elaine likes,him
simple,likes,916,916_F_his,f,Mismatch,poss,Elaine likes,his
simple,questioned,917,917_M_him,m,Match,obj,Gary questioned,him
simple,questioned,917,917_M_his,m,Match,poss,Gary questioned,his
simple,questioned,917,917_F_him,f,Mismatch,obj,This lady questioned,him
simple,questioned,917,917_F_his,f,Mismatch,poss,This lady questioned,his
simple,isn't noticing,918,918_M_him,m,Match,obj,This ex-boyfriend isn't noticing,him
simple,isn't noticing,918,918_M_his,m,Match,poss,This ex-boyfriend isn't noticing,his
simple,isn't noticing,918,918_F_him,f,Mismatch,obj,Beth isn't noticing,him
simple,isn't noticing,918,918_F_his,f,Mismatch,poss,Beth isn't noticing,his
simple,was criticizing,919,919_M_him,m,Match,obj,Ronald was criticizing,him
simple,was criticizing,919,919_M_his,m,Match,poss,Ronald was criticizing,his
simple,was criticizing,919,919_F_him,f,Mismatch,obj,Florence was criticizing,him
simple,was criticizing,919,919_F_his,f,Mismatch,poss,Florence was criticizing,his
simple,hates,920,920_M_him,m,Match,obj,Robert hates,him
simple,hates,920,920_M_his,m,Match,poss,Robert hates,his
simple,hates,920,920_F_him,f,Mismatch,obj,Maria hates,him
simple,hates,920,920_F_his,f,Mismatch,poss,Maria hates,his
simple,is hiding,921,921_M_him,m,Match,obj,Stephen is hiding,him
simple,is hiding,921,921_M_his,m,Match,poss,Stephen is hiding,his
simple,is hiding,921,921_F_him,f,Mismatch,obj,Dawn is hiding,him
simple,is hiding,921,921_F_his,f,Mismatch,poss,Dawn is hiding,his
simple,watches,922,922_M_him,m,Match,obj,Frank watches,him
simple,watches,922,922_M_his,m,Match,poss,Frank watches,his
simple,watches,922,922_F_him,f,Mismatch,obj,Jessica watches,him
simple,watches,922,922_F_his,f,Mismatch,poss,Jessica watches,his
simple,didn't hear,923,923_M_him,m,Match,obj,Andrew didn't hear,him
simple,didn't hear,923,923_M_his,m,Match,poss,Andrew didn't hear,his
simple,didn't hear,923,923_F_him,f,Mismatch,obj,The girlfriend didn't hear,him
simple,didn't hear,923,923_F_his,f,Mismatch,poss,The girlfriend didn't hear,his
simple,loved,924,924_M_him,m,Match,obj,Kevin loved,him
simple,loved,924,924_M_his,m,Match,poss,Kevin loved,his
simple,loved,924,924_F_him,f,Mismatch,obj,Cindy loved,him
simple,loved,924,924_F_his,f,Mismatch,poss,Cindy loved,his
simple,had appreciated,925,925_M_him,m,Match,obj,Todd had appreciated,him
simple,had appreciated,925,925_M_his,m,Match,poss,Todd had appreciated,his
simple,had appreciated,925,925_F_him,f,Mismatch,obj,Ann had appreciated,him
simple,had appreciated,925,925_F_his,f,Mismatch,poss,Ann had appreciated,his
simple,annoyed,926,926_M_him,m,Match,obj,Alexander annoyed,him
simple,annoyed,926,926_M_his,m,Match,poss,Alexander annoyed,his
simple,annoyed,926,926_F_him,f,Mismatch,obj,Holly annoyed,him
simple,annoyed,926,926_F_his,f,Mismatch,poss,Holly annoyed,his
simple,notices,927,927_M_him,m,Match,obj,Craig notices,him
simple,notices,927,927_M_his,m,Match,poss,Craig notices,his
simple,notices,927,927_F_him,f,Mismatch,obj,Rose notices,him
simple,notices,927,927_F_his,f,Mismatch,poss,Rose notices,his
simple,hadn't cured,928,928_M_him,m,Match,obj,Curtis hadn't cured,him
simple,hadn't cured,928,928_M_his,m,Match,poss,Curtis hadn't cured,his
simple,hadn't cured,928,928_F_him,f,Mismatch,obj,Claire hadn't cured,him
simple,hadn't cured,928,928_F_his,f,Mismatch,poss,Claire hadn't cured,his
simple,was insulting,929,929_M_him,m,Match,obj,The ex-husband was insulting,him
simple,was insulting,929,929_M_his,m,Match,poss,The ex-husband was insulting,his
simple,was insulting,929,929_F_him,f,Mismatch,obj,Eva was insulting,him
simple,was insulting,929,929_F_his,f,Mismatch,poss,Eva was insulting,his
simple,wasn't boasting about,930,930_M_him,m,Match,obj,Alan wasn't boasting about,him
simple,wasn't boasting about,930,930_M_his,m,Match,poss,Alan wasn't boasting about,his
simple,wasn't boasting about,930,930_F_him,f,Mismatch,obj,Brenda wasn't boasting about,him
simple,wasn't boasting about,930,930_F_his,f,Mismatch,poss,Brenda wasn't boasting about,his
simple,has found,931,931_M_him,m,Match,obj,Bruce has found,him
simple,has found,931,931_M_his,m,Match,poss,Bruce has found,his
simple,has found,931,931_F_him,f,Mismatch,obj,Melanie has found,him
simple,has found,931,931_F_his,f,Mismatch,poss,Melanie has found,his
simple,was aiding,932,932_M_him,m,Match,obj,Wayne was aiding,him
simple,was aiding,932,932_M_his,m,Match,poss,Wayne was aiding,his
simple,was aiding,932,932_F_him,f,Mismatch,obj,Tamara was aiding,him
simple,was aiding,932,932_F_his,f,Mismatch,poss,Tamara was aiding,his
simple,hasn't approached,933,933_M_him,m,Match,obj,Jerry hasn't approached,him
simple,hasn't approached,933,933_M_his,m,Match,poss,Jerry hasn't approached,his
simple,hasn't approached,933,933_F_him,f,Mismatch,obj,Ellen hasn't approached,him
simple,hasn't approached,933,933_F_his,f,Mismatch,poss,Ellen hasn't approached,his
simple,has stunned,934,934_M_him,m,Match,obj,This husband has stunned,him
simple,has stunned,934,934_M_his,m,Match,poss,This husband has stunned,his
simple,has stunned,934,934_F_him,f,Mismatch,obj,Pamela has stunned,him
simple,has stunned,934,934_F_his,f,Mismatch,poss,Pamela has stunned,his
simple,hasn't hidden,935,935_M_him,m,Match,obj,That father hasn't hidden,him
simple,hasn't hidden,935,935_M_his,m,Match,poss,That father hasn't hidden,his
simple,hasn't hidden,935,935_F_him,f,Mismatch,obj,Allison hasn't hidden,him
simple,hasn't hidden,935,935_F_his,f,Mismatch,poss,Allison hasn't hidden,his
simple,talks about,936,936_M_him,m,Match,obj,Russell talks about,him
simple,talks about,936,936_M_his,m,Match,poss,Russell talks about,his
simple,talks about,936,936_F_him,f,Mismatch,obj,Dana talks about,him
simple,talks about,936,936_F_his,f,Mismatch,poss,Dana talks about,his
simple,cures,937,937_M_him,m,Match,obj,Dennis cures,him
simple,cures,937,937_M_his,m,Match,poss,Dennis cures,his
simple,cures,937,937_F_him,f,Mismatch,obj,Martha cures,him
simple,cures,937,937_F_his,f,Mismatch,poss,Martha cures,his
simple,wasn't complaining about,938,938_M_him,m,Match,obj,Andrew wasn't complaining about,him
simple,wasn't complaining about,938,938_M_his,m,Match,poss,Andrew wasn't complaining about,his
simple,wasn't complaining about,938,938_F_him,f,Mismatch,obj,The woman wasn't complaining about,him
simple,wasn't complaining about,938,938_F_his,f,Mismatch,poss,The woman wasn't complaining about,his
simple,insults,939,939_M_him,m,Match,obj,Curtis insults,him
simple,insults,939,939_M_his,m,Match,poss,Curtis insults,his
simple,insults,939,939_F_him,f,Mismatch,obj,Carol insults,him
simple,insults,939,939_F_his,f,Mismatch,poss,Carol insults,his
simple,hindered,940,940_M_him,m,Match,obj,That father hindered,him
simple,hindered,940,940_M_his,m,Match,poss,That father hindered,his
simple,hindered,940,940_F_him,f,Mismatch,obj,Martha hindered,him
simple,hindered,940,940_F_his,f,Mismatch,poss,Martha hindered,his
simple,has talked to,941,941_M_him,m,Match,obj,Robert has talked to,him
simple,has talked to,941,941_M_his,m,Match,poss,Robert has talked to,his
simple,has talked to,941,941_F_him,f,Mismatch,obj,Melissa has talked to,him
simple,has talked to,941,941_F_his,f,Mismatch,poss,Melissa has talked to,his
simple,disturbs,942,942_M_him,m,Match,obj,Brad disturbs,him
simple,disturbs,942,942_M_his,m,Match,poss,Brad disturbs,his
simple,disturbs,942,942_F_him,f,Mismatch,obj,Tanya disturbs,him
simple,disturbs,942,942_F_his,f,Mismatch,poss,Tanya disturbs,his
simple,can respect,943,943_M_him,m,Match,obj,The father can respect,him
simple,can respect,943,943_M_his,m,Match,poss,The father can respect,his
simple,can respect,943,943_F_him,f,Mismatch,obj,Susan can respect,him
simple,can respect,943,943_F_his,f,Mismatch,poss,Susan can respect,his
simple,is attacking,944,944_M_him,m,Match,obj,Todd is attacking,him
simple,is attacking,944,944_M_his,m,Match,poss,Todd is attacking,his
simple,is attacking,944,944_F_him,f,Mismatch,obj,Debra is attacking,him
simple,is attacking,944,944_F_his,f,Mismatch,poss,Debra is attacking,his
simple,hasn't researched,945,945_M_him,m,Match,obj,The grandfather hasn't researched,him
simple,hasn't researched,945,945_M_his,m,Match,poss,The grandfather hasn't researched,his
simple,hasn't researched,945,945_F_him,f,Mismatch,obj,Brenda hasn't researched,him
simple,hasn't researched,945,945_F_his,f,Mismatch,poss,Brenda hasn't researched,his
simple,embarrasses,946,946_M_him,m,Match,obj,Mark embarrasses,him
simple,embarrasses,946,946_M_his,m,Match,poss,Mark embarrasses,his
simple,embarrasses,946,946_F_him,f,Mismatch,obj,Denise embarrasses,him
simple,embarrasses,946,946_F_his,f,Mismatch,poss,Denise embarrasses,his
simple,hadn't examined,947,947_M_him,m,Match,obj,Adam hadn't examined,him
simple,hadn't examined,947,947_M_his,m,Match,poss,Adam hadn't examined,his
simple,hadn't examined,947,947_F_him,f,Mismatch,obj,Karen hadn't examined,him
simple,hadn't examined,947,947_F_his,f,Mismatch,poss,Karen hadn't examined,his
simple,hasn't chosen,948,948_M_him,m,Match,obj,Dennis hasn't chosen,him
simple,hasn't chosen,948,948_M_his,m,Match,poss,Dennis hasn't chosen,his
simple,hasn't chosen,948,948_F_him,f,Mismatch,obj,Naomi hasn't chosen,him
simple,hasn't chosen,948,948_F_his,f,Mismatch,poss,Naomi hasn't chosen,his
simple,was hindering,949,949_M_him,m,Match,obj,Keith was hindering,him
simple,was hindering,949,949_M_his,m,Match,poss,Keith was hindering,his
simple,was hindering,949,949_F_him,f,Mismatch,obj,Alice was hindering,him
simple,was hindering,949,949_F_his,f,Mismatch,poss,Alice was hindering,his
simple,should question,950,950_M_him,m,Match,obj,Samuel should question,him
simple,should question,950,950_M_his,m,Match,poss,Samuel should question,his
simple,should question,950,950_F_him,f,Mismatch,obj,Jill should question,him
simple,should question,950,950_F_his,f,Mismatch,poss,Jill should question,his
simple,remembers,951,951_M_him,m,Match,obj,Peter remembers,him
simple,remembers,951,951_M_his,m,Match,poss,Peter remembers,his
simple,remembers,951,951_F_him,f,Mismatch,obj,Linda remembers,him
simple,remembers,951,951_F_his,f,Mismatch,poss,Linda remembers,his
simple,loses,952,952_M_him,m,Match,obj,Russell loses,him
simple,loses,952,952_M_his,m,Match,poss,Russell loses,his
simple,loses,952,952_F_him,f,Mismatch,obj,Amanda loses,him
simple,loses,952,952_F_his,f,Mismatch,poss,Amanda loses,his
simple,scares,953,953_M_him,m,Match,obj,Eric scares,him
simple,scares,953,953_M_his,m,Match,poss,Eric scares,his
simple,scares,953,953_F_him,f,Mismatch,obj,Lori scares,him
simple,scares,953,953_F_his,f,Mismatch,poss,Lori scares,his
simple,forgets,954,954_M_him,m,Match,obj,Christopher forgets,him
simple,forgets,954,954_M_his,m,Match,poss,Christopher forgets,his
simple,forgets,954,954_F_him,f,Mismatch,obj,This sister forgets,him
simple,forgets,954,954_F_his,f,Mismatch,poss,This sister forgets,his
simple,didn't remember,955,955_M_him,m,Match,obj,Russell didn't remember,him
simple,didn't remember,955,955_M_his,m,Match,poss,Russell didn't remember,his
simple,didn't remember,955,955_F_him,f,Mismatch,obj,Amy didn't remember,him
simple,didn't remember,955,955_F_his,f,Mismatch,poss,Amy didn't remember,his
simple,was noticing,956,956_M_him,m,Match,obj,Kevin was noticing,him
simple,was noticing,956,956_M_his,m,Match,poss,Kevin was noticing,his
simple,was noticing,956,956_F_him,f,Mismatch,obj,Sandra was noticing,him
