exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
About,was aggravating,854,854_M_him,m,Match,obj,The brochure about Bill was aggravating,him,6.923996448516846
About,was aggravating,854,854_F_him,f,Mismatch,obj,The brochure about Claire was aggravating,him,7.64445686340332
About,was aggravating,854,854_M_his,m,Match,poss,The brochure about Bill was aggravating,his,8.490677833557129
About,was aggravating,854,854_F_his,f,Mismatch,poss,The brochure about Claire was aggravating,his,10.225403785705566
About,hadn't upset,855,855_M_him,m,Match,obj,The play about Rodney hadn't upset,him,2.5496532917022705
About,hadn't upset,855,855_F_him,f,Mismatch,obj,The play about Cynthia hadn't upset,him,3.167834758758545
About,hadn't upset,855,855_M_his,m,Match,poss,The play about Rodney hadn't upset,his,6.399662017822266
About,hadn't upset,855,855_F_his,f,Mismatch,poss,The play about Cynthia hadn't upset,his,7.237270832061768
About,was disturbing,856,856_M_him,m,Match,obj,The movie about this boyfriend was disturbing,him,11.987553596496582
About,was disturbing,856,856_F_him,f,Mismatch,obj,The movie about Samantha was disturbing,him,13.055571556091309
About,was disturbing,856,856_M_his,m,Match,poss,The movie about this boyfriend was disturbing,his,13.25423526763916
About,was disturbing,856,856_F_his,f,Mismatch,poss,The movie about Samantha was disturbing,his,14.239558219909668
About,can't aid,857,857_M_him,m,Match,obj,The newspaper article about Steven can't aid,him,4.083347797393799
About,can't aid,857,857_F_him,f,Mismatch,obj,The newspaper article about Laurie can't aid,him,4.614322662353516
About,can't aid,857,857_M_his,m,Match,poss,The newspaper article about Steven can't aid,his,4.064843654632568
About,can't aid,857,857_F_his,f,Mismatch,poss,The newspaper article about Laurie can't aid,his,4.624638080596924
About,disturbed,858,858_M_him,m,Match,obj,The story about Jason disturbed,him,4.195605278015137
About,disturbed,858,858_F_him,f,Mismatch,obj,The story about Judy disturbed,him,3.516695022583008
About,disturbed,858,858_M_his,m,Match,poss,The story about Jason disturbed,his,5.368923187255859
About,disturbed,858,858_F_his,f,Mismatch,poss,The story about Judy disturbed,his,6.338773250579834
About,hasn't upset,859,859_M_him,m,Match,obj,The essay about James hasn't upset,him,3.778752565383911
About,hasn't upset,859,859_F_him,f,Mismatch,obj,The essay about Jacqueline hasn't upset,him,4.621999740600586
About,hasn't upset,859,859_M_his,m,Match,poss,The essay about James hasn't upset,his,6.622647762298584
About,hasn't upset,859,859_F_his,f,Mismatch,poss,The essay about Jacqueline hasn't upset,his,8.049428939819336
About,hadn't alarmed,860,860_M_him,m,Match,obj,The report about Keith hadn't alarmed,him,2.956601142883301
About,hadn't alarmed,860,860_F_him,f,Mismatch,obj,The report about Colleen hadn't alarmed,him,3.4910898208618164
About,hadn't alarmed,860,860_M_his,m,Match,poss,The report about Keith hadn't alarmed,his,7.390084743499756
About,hadn't alarmed,860,860_F_his,f,Mismatch,poss,The report about Colleen hadn't alarmed,his,8.5113525390625
About,isn't hindering,861,861_M_him,m,Match,obj,The documentary about Curtis isn't hindering,him,4.267280101776123
About,isn't hindering,861,861_F_him,f,Mismatch,obj,The documentary about Danielle isn't hindering,him,6.075221538543701
About,isn't hindering,861,861_M_his,m,Match,poss,The documentary about Curtis isn't hindering,his,2.013411283493042
About,isn't hindering,861,861_F_his,f,Mismatch,poss,The documentary about Danielle isn't hindering,his,4.466723918914795
About,could underwhelm,862,862_M_him,m,Match,obj,The commentary about this ex-boyfriend could underwhelm,him,7.291449069976807
About,could underwhelm,862,862_F_him,f,Mismatch,obj,The commentary about this actress could underwhelm,him,8.57463550567627
About,could underwhelm,862,862_M_his,m,Match,poss,The commentary about this ex-boyfriend could underwhelm,his,7.74066162109375
About,could underwhelm,862,862_F_his,f,Mismatch,poss,The commentary about this actress could underwhelm,his,9.62884521484375
About,hadn't disgusted,863,863_M_him,m,Match,obj,The show about Brad hadn't disgusted,him,2.826678991317749
About,hadn't disgusted,863,863_F_him,f,Mismatch,obj,The show about Bethany hadn't disgusted,him,3.2699527740478516
About,hadn't disgusted,863,863_M_his,m,Match,poss,The show about Brad hadn't disgusted,his,7.797670364379883
About,hadn't disgusted,863,863_F_his,f,Mismatch,poss,The show about Bethany hadn't disgusted,his,8.55370807647705
About,hasn't aggravated,864,864_M_him,m,Match,obj,The book about Jerry hasn't aggravated,him,3.0286755561828613
About,hasn't aggravated,864,864_F_him,f,Mismatch,obj,The book about Nancy hasn't aggravated,him,3.8440322875976562
About,hasn't aggravated,864,864_M_his,m,Match,poss,The book about Jerry hasn't aggravated,his,4.680617332458496
About,hasn't aggravated,864,864_F_his,f,Mismatch,poss,The book about Nancy hasn't aggravated,his,5.437396049499512
About,impresses,865,865_M_him,m,Match,obj,The pamphlet about the grandfather impresses,him,4.748846054077148
About,impresses,865,865_F_him,f,Mismatch,obj,The pamphlet about Kirsten impresses,him,4.490266799926758
About,impresses,865,865_M_his,m,Match,poss,The pamphlet about the grandfather impresses,his,5.770180702209473
About,impresses,865,865_F_his,f,Mismatch,poss,The pamphlet about Kirsten impresses,his,7.1519246101379395
About,will help,866,866_M_him,m,Match,obj,The brochure about Omar will help,him,4.970238208770752
About,will help,866,866_F_him,f,Mismatch,obj,The brochure about Elizabeth will help,him,6.7509684562683105
About,will help,866,866_M_his,m,Match,poss,The brochure about Omar will help,his,7.8564066886901855
About,will help,866,866_F_his,f,Mismatch,poss,The brochure about Elizabeth will help,his,9.468158721923828
About,annoys,867,867_M_him,m,Match,obj,The play about Eric annoys,him,3.8556625843048096
About,annoys,867,867_F_him,f,Mismatch,obj,The play about the girlfriend annoys,him,3.2792723178863525
About,annoys,867,867_M_his,m,Match,poss,The play about Eric annoys,his,6.4297075271606445
About,annoys,867,867_F_his,f,Mismatch,poss,The play about the girlfriend annoys,his,6.210162162780762
About,hasn't bored,868,868_M_him,m,Match,obj,The movie about Wayne hasn't bored,him,4.3373613357543945
About,hasn't bored,868,868_F_him,f,Mismatch,obj,The movie about Jacqueline hasn't bored,him,5.355526447296143
About,hasn't bored,868,868_M_his,m,Match,poss,The movie about Wayne hasn't bored,his,9.257368087768555
About,hasn't bored,868,868_F_his,f,Mismatch,poss,The movie about Jacqueline hasn't bored,his,10.178585052490234
About,scared,869,869_M_him,m,Match,obj,The newspaper article about Brett scared,him,3.2525157928466797
About,scared,869,869_F_him,f,Mismatch,obj,The newspaper article about Brenda scared,him,3.9101107120513916
About,scared,869,869_M_his,m,Match,poss,The newspaper article about Brett scared,his,7.014400482177734
About,scared,869,869_F_his,f,Mismatch,poss,The newspaper article about Brenda scared,his,8.0625
About,alarmed,870,870_M_him,m,Match,obj,The story about Mark alarmed,him,3.0317769050598145
About,alarmed,870,870_F_him,f,Mismatch,obj,The story about Cindy alarmed,him,3.927741765975952
About,alarmed,870,870_M_his,m,Match,poss,The story about Mark alarmed,his,4.6008758544921875
About,alarmed,870,870_F_his,f,Mismatch,poss,The story about Cindy alarmed,his,6.782649517059326
About,was hurting,871,871_M_him,m,Match,obj,The essay about Dennis was hurting,him,3.6668035984039307
About,was hurting,871,871_F_him,f,Mismatch,obj,The essay about Paula was hurting,him,4.904835224151611
About,was hurting,871,871_M_his,m,Match,poss,The essay about Dennis was hurting,his,3.2602310180664062
About,was hurting,871,871_F_his,f,Mismatch,poss,The essay about Paula was hurting,his,4.571069240570068
About,was harming,872,872_M_him,m,Match,obj,The report about Stephen was harming,him,4.063475131988525
About,was harming,872,872_F_him,f,Mismatch,obj,The report about Jodi was harming,him,4.453660488128662
About,was harming,872,872_M_his,m,Match,poss,The report about Stephen was harming,his,2.401371479034424
About,was harming,872,872_F_his,f,Mismatch,poss,The report about Jodi was harming,his,3.3474104404449463
About,hadn't impressed,873,873_M_him,m,Match,obj,The documentary about Eric hadn't impressed,him,2.7116034030914307
About,hadn't impressed,873,873_F_him,f,Mismatch,obj,The documentary about Melissa hadn't impressed,him,3.023850440979004
About,hadn't impressed,873,873_M_his,m,Match,poss,The documentary about Eric hadn't impressed,his,7.5863494873046875
About,hadn't impressed,873,873_F_his,f,Mismatch,poss,The documentary about Melissa hadn't impressed,his,7.950921535491943
About,won't embarrass,874,874_M_him,m,Match,obj,The commentary about Joel won't embarrass,him,3.162463426589966
About,won't embarrass,874,874_F_him,f,Mismatch,obj,The commentary about Ella won't embarrass,him,3.6407129764556885
About,won't embarrass,874,874_M_his,m,Match,poss,The commentary about Joel won't embarrass,his,7.166767597198486
About,won't embarrass,874,874_F_his,f,Mismatch,poss,The commentary about Ella won't embarrass,his,7.600458145141602
About,bored,875,875_M_him,m,Match,obj,The show about Lawrence bored,him,3.609612464904785
About,bored,875,875_F_him,f,Mismatch,obj,The show about April bored,him,4.147388458251953
About,bored,875,875_M_his,m,Match,poss,The show about Lawrence bored,his,7.8120856285095215
About,bored,875,875_F_his,f,Mismatch,poss,The show about April bored,his,8.763373374938965
About,wouldn't disturb,876,876_M_him,m,Match,obj,The book about Thomas wouldn't disturb,him,3.0393781661987305
About,wouldn't disturb,876,876_F_him,f,Mismatch,obj,The book about Jacqueline wouldn't disturb,him,3.5457310676574707
About,wouldn't disturb,876,876_M_his,m,Match,poss,The book about Thomas wouldn't disturb,his,5.612968921661377
About,wouldn't disturb,876,876_F_his,f,Mismatch,poss,The book about Jacqueline wouldn't disturb,his,6.719657897949219
About,is shocking,877,877_M_him,m,Match,obj,The pamphlet about John is shocking,him,14.013882637023926
About,is shocking,877,877_F_him,f,Mismatch,obj,The pamphlet about the lady is shocking,him,13.585803985595703
About,is shocking,877,877_M_his,m,Match,poss,The pamphlet about John is shocking,his,13.6145658493042
About,is shocking,877,877_F_his,f,Mismatch,poss,The pamphlet about the lady is shocking,his,13.619680404663086
About,impressed,878,878_M_him,m,Match,obj,The brochure about the man impressed,him,4.037216663360596
About,impressed,878,878_F_him,f,Mismatch,obj,The brochure about Meredith impressed,him,4.139970302581787
About,impressed,878,878_M_his,m,Match,poss,The brochure about the man impressed,his,6.6261820793151855
About,impressed,878,878_F_his,f,Mismatch,poss,The brochure about Meredith impressed,his,6.954049587249756
About,astounds,879,879_M_him,m,Match,obj,The play about Samuel astounds,him,6.149966239929199
About,astounds,879,879_F_him,f,Mismatch,obj,The play about the waitress astounds,him,6.238945007324219
About,astounds,879,879_M_his,m,Match,poss,The play about Samuel astounds,his,7.130462646484375
About,astounds,879,879_F_his,f,Mismatch,poss,The play about the waitress astounds,his,7.948126316070557
About,won't impress,880,880_M_him,m,Match,obj,The movie about Bruce won't impress,him,5.130365371704102
About,won't impress,880,880_F_him,f,Mismatch,obj,The movie about Margaret won't impress,him,5.2477827072143555
About,won't impress,880,880_M_his,m,Match,poss,The movie about Bruce won't impress,his,7.313952922821045
About,won't impress,880,880_F_his,f,Mismatch,poss,The movie about Margaret won't impress,his,7.640889644622803
About,aided,881,881_M_him,m,Match,obj,The newspaper article about Derek aided,him,4.54951286315918
About,aided,881,881_F_him,f,Mismatch,obj,The newspaper article about Barbara aided,him,5.525859355926514
About,aided,881,881_M_his,m,Match,poss,The newspaper article about Derek aided,his,3.41098690032959
About,aided,881,881_F_his,f,Mismatch,poss,The newspaper article about Barbara aided,his,4.942607402801514
About,disturbs,882,882_M_him,m,Match,obj,The story about Kenneth disturbs,him,2.5661799907684326
About,disturbs,882,882_F_him,f,Mismatch,obj,The story about Rose disturbs,him,2.3513052463531494
About,disturbs,882,882_M_his,m,Match,poss,The story about Kenneth disturbs,his,6.062728404998779
About,disturbs,882,882_F_his,f,Mismatch,poss,The story about Rose disturbs,his,6.82843542098999
About,overwhelms,883,883_M_him,m,Match,obj,The essay about Aaron overwhelms,him,7.195313930511475
About,overwhelms,883,883_F_him,f,Mismatch,obj,The essay about Vanessa overwhelms,him,6.1283745765686035
About,overwhelms,883,883_M_his,m,Match,poss,The essay about Aaron overwhelms,his,6.163172245025635
About,overwhelms,883,883_F_his,f,Mismatch,poss,The essay about Vanessa overwhelms,his,6.644795894622803
About,had confused,884,884_M_him,m,Match,obj,The report about Carlos had confused,him,2.693859338760376
About,had confused,884,884_F_him,f,Mismatch,obj,The report about Kirsten had confused,him,4.288576126098633
About,had confused,884,884_M_his,m,Match,poss,The report about Carlos had confused,his,5.970605850219727
About,had confused,884,884_F_his,f,Mismatch,poss,The report about Kirsten had confused,his,6.895604610443115
About,doesn't worry,885,885_M_him,m,Match,obj,The documentary about Derek doesn't worry,him,4.449628829956055
About,doesn't worry,885,885_F_him,f,Mismatch,obj,The documentary about Patricia doesn't worry,him,5.589518070220947
About,doesn't worry,885,885_M_his,m,Match,poss,The documentary about Derek doesn't worry,his,10.043819427490234
About,doesn't worry,885,885_F_his,f,Mismatch,poss,The documentary about Patricia doesn't worry,his,10.813494682312012
About,disturbs,886,886_M_him,m,Match,obj,The commentary about Gary disturbs,him,4.453247547149658
About,disturbs,886,886_F_him,f,Mismatch,obj,The commentary about that granddaughter disturbs,him,3.453873634338379
About,disturbs,886,886_M_his,m,Match,poss,The commentary about Gary disturbs,his,7.381829738616943
About,disturbs,886,886_F_his,f,Mismatch,poss,The commentary about that granddaughter disturbs,his,7.060859203338623
About,disgusts,887,887_M_him,m,Match,obj,The show about Jerry disgusts,him,5.593499183654785
About,disgusts,887,887_F_him,f,Mismatch,obj,The show about Lisa disgusts,him,6.647849082946777
About,disgusts,887,887_M_his,m,Match,poss,The show about Jerry disgusts,his,8.165895462036133
About,disgusts,887,887_F_his,f,Mismatch,poss,The show about Lisa disgusts,his,9.420159339904785
About,might annoy,888,888_M_him,m,Match,obj,The book about Kevin might annoy,him,4.569431781768799
