exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
OneEmbedding,finds out,doesn't aid,842,842_MM_him,mm,MatchMatch,obj,Christopher finds out that Jerry doesn't aid,him,3.0855305194854736
OneEmbedding,finds out,doesn't aid,842,842_MF_him,mf,MatchMismatch,obj,Christopher finds out that Alice doesn't aid,him,2.5673975944519043
OneEmbedding,finds out,doesn't aid,842,842_FM_him,fm,MismatchMatch,obj,Diana finds out that Jerry doesn't aid,him,7.712759971618652
OneEmbedding,finds out,doesn't aid,842,842_FF_him,ff,MismatchMismatch,obj,Diana finds out that Alice doesn't aid,him,9.947094917297363
OneEmbedding,finds out,doesn't aid,842,842_MM_his,mm,MatchMatch,poss,Christopher finds out that Jerry doesn't aid,his,2.906984567642212
OneEmbedding,finds out,doesn't aid,842,842_MF_his,mf,MatchMismatch,poss,Christopher finds out that Alice doesn't aid,his,3.6518800258636475
OneEmbedding,finds out,doesn't aid,842,842_FM_his,fm,MismatchMatch,poss,Diana finds out that Jerry doesn't aid,his,3.154021739959717
OneEmbedding,finds out,doesn't aid,842,842_FF_his,ff,MismatchMismatch,poss,Diana finds out that Alice doesn't aid,his,10.8431396484375
OneEmbedding,should pray,confuses,843,843_MM_him,mm,MatchMatch,obj,Samuel should pray that Michael confuses,him,4.5476579666137695
OneEmbedding,should pray,confuses,843,843_MF_him,mf,MatchMismatch,obj,Samuel should pray that Leslie confuses,him,5.412553310394287
OneEmbedding,should pray,confuses,843,843_FM_him,fm,MismatchMatch,obj,Naomi should pray that Michael confuses,him,10.05044937133789
OneEmbedding,should pray,confuses,843,843_FF_him,ff,MismatchMismatch,obj,Naomi should pray that Leslie confuses,him,11.063641548156738
OneEmbedding,should pray,confuses,843,843_MM_his,mm,MatchMatch,poss,Samuel should pray that Michael confuses,his,1.9345871210098267
OneEmbedding,should pray,confuses,843,843_MF_his,mf,MatchMismatch,poss,Samuel should pray that Leslie confuses,his,2.7378756999969482
OneEmbedding,should pray,confuses,843,843_FM_his,fm,MismatchMatch,poss,Naomi should pray that Michael confuses,his,0.7296985387802124
OneEmbedding,should pray,confuses,843,843_FF_his,ff,MismatchMismatch,poss,Naomi should pray that Leslie confuses,his,4.828439712524414
OneEmbedding,concealed,shouldn't criticize,844,844_MM_him,mm,MatchMatch,obj,Lawrence concealed that this nephew shouldn't criticize,him,4.527437686920166
OneEmbedding,concealed,shouldn't criticize,844,844_MF_him,mf,MatchMismatch,obj,Lawrence concealed that Leslie shouldn't criticize,him,7.150613307952881
OneEmbedding,concealed,shouldn't criticize,844,844_FM_him,fm,MismatchMatch,obj,Suzanne concealed that this nephew shouldn't criticize,him,6.510578632354736
OneEmbedding,concealed,shouldn't criticize,844,844_FF_him,ff,MismatchMismatch,obj,Suzanne concealed that Leslie shouldn't criticize,him,7.591793537139893
OneEmbedding,concealed,shouldn't criticize,844,844_MM_his,mm,MatchMatch,poss,Lawrence concealed that this nephew shouldn't criticize,his,2.9118454456329346
OneEmbedding,concealed,shouldn't criticize,844,844_MF_his,mf,MatchMismatch,poss,Lawrence concealed that Leslie shouldn't criticize,his,5.139004707336426
OneEmbedding,concealed,shouldn't criticize,844,844_FM_his,fm,MismatchMatch,poss,Suzanne concealed that this nephew shouldn't criticize,his,2.6835885047912598
OneEmbedding,concealed,shouldn't criticize,844,844_FF_his,ff,MismatchMismatch,poss,Suzanne concealed that Leslie shouldn't criticize,his,5.170135021209717
OneEmbedding,wasn't hoping,hasn't kissed,845,845_MM_him,mm,MatchMatch,obj,Liam wasn't hoping that Marcus hasn't kissed,him,4.893350124359131
OneEmbedding,wasn't hoping,hasn't kissed,845,845_MF_him,mf,MatchMismatch,obj,Liam wasn't hoping that Heidi hasn't kissed,him,2.985426425933838
OneEmbedding,wasn't hoping,hasn't kissed,845,845_FM_him,fm,MismatchMatch,obj,Grace wasn't hoping that Marcus hasn't kissed,him,8.325140953063965
OneEmbedding,wasn't hoping,hasn't kissed,845,845_FF_him,ff,MismatchMismatch,obj,Grace wasn't hoping that Heidi hasn't kissed,him,3.503392457962036
OneEmbedding,wasn't hoping,hasn't kissed,845,845_MM_his,mm,MatchMatch,poss,Liam wasn't hoping that Marcus hasn't kissed,his,4.315985202789307
OneEmbedding,wasn't hoping,hasn't kissed,845,845_MF_his,mf,MatchMismatch,poss,Liam wasn't hoping that Heidi hasn't kissed,his,5.119688510894775
OneEmbedding,wasn't hoping,hasn't kissed,845,845_FM_his,fm,MismatchMatch,poss,Grace wasn't hoping that Marcus hasn't kissed,his,5.17866325378418
OneEmbedding,wasn't hoping,hasn't kissed,845,845_FF_his,ff,MismatchMismatch,poss,Grace wasn't hoping that Heidi hasn't kissed,his,8.365942001342773
OneEmbedding,wrote,isn't finding,846,846_MM_him,mm,MatchMatch,obj,Charles wrote that Gary isn't finding,him,7.041192054748535
OneEmbedding,wrote,isn't finding,846,846_MF_him,mf,MatchMismatch,obj,Charles wrote that this granddaughter isn't finding,him,6.991830348968506
OneEmbedding,wrote,isn't finding,846,846_FM_him,fm,MismatchMatch,obj,Ellen wrote that Gary isn't finding,him,9.296869277954102
OneEmbedding,wrote,isn't finding,846,846_FF_him,ff,MismatchMismatch,obj,Ellen wrote that this granddaughter isn't finding,him,10.654284477233887
OneEmbedding,wrote,isn't finding,846,846_MM_his,mm,MatchMatch,poss,Charles wrote that Gary isn't finding,his,3.969487428665161
OneEmbedding,wrote,isn't finding,846,846_MF_his,mf,MatchMismatch,poss,Charles wrote that this granddaughter isn't finding,his,7.560277462005615
OneEmbedding,wrote,isn't finding,846,846_FM_his,fm,MismatchMatch,poss,Ellen wrote that Gary isn't finding,his,4.236182689666748
OneEmbedding,wrote,isn't finding,846,846_FF_his,ff,MismatchMismatch,poss,Ellen wrote that this granddaughter isn't finding,his,12.19794750213623
OneEmbedding,noticed,described,847,847_MM_him,mm,MatchMatch,obj,Curtis noticed that Wayne described,him,6.7497968673706055
OneEmbedding,noticed,described,847,847_MF_him,mf,MatchMismatch,obj,Curtis noticed that Judy described,him,5.929412364959717
OneEmbedding,noticed,described,847,847_FM_him,fm,MismatchMatch,obj,Marie noticed that Wayne described,him,6.953492641448975
OneEmbedding,noticed,described,847,847_FF_him,ff,MismatchMismatch,obj,Marie noticed that Judy described,him,6.33557653427124
OneEmbedding,noticed,described,847,847_MM_his,mm,MatchMatch,poss,Curtis noticed that Wayne described,his,3.074730157852173
OneEmbedding,noticed,described,847,847_MF_his,mf,MatchMismatch,poss,Curtis noticed that Judy described,his,6.59089469909668
OneEmbedding,noticed,described,847,847_FM_his,fm,MismatchMatch,poss,Marie noticed that Wayne described,his,2.816157817840576
OneEmbedding,noticed,described,847,847_FF_his,ff,MismatchMismatch,poss,Marie noticed that Judy described,his,7.675963878631592
OneEmbedding,proposes,referenced,848,848_MM_him,mm,MatchMatch,obj,Omar proposes that Vincent referenced,him,6.606997013092041
OneEmbedding,proposes,referenced,848,848_MF_him,mf,MatchMismatch,obj,Omar proposes that Wendy referenced,him,6.13282585144043
OneEmbedding,proposes,referenced,848,848_FM_him,fm,MismatchMatch,obj,Jennifer proposes that Vincent referenced,him,7.180450439453125
OneEmbedding,proposes,referenced,848,848_FF_him,ff,MismatchMismatch,obj,Jennifer proposes that Wendy referenced,him,6.70040225982666
OneEmbedding,proposes,referenced,848,848_MM_his,mm,MatchMatch,poss,Omar proposes that Vincent referenced,his,4.363978385925293
OneEmbedding,proposes,referenced,848,848_MF_his,mf,MatchMismatch,poss,Omar proposes that Wendy referenced,his,5.575166702270508
OneEmbedding,proposes,referenced,848,848_FM_his,fm,MismatchMatch,poss,Jennifer proposes that Vincent referenced,his,4.800257682800293
OneEmbedding,proposes,referenced,848,848_FF_his,ff,MismatchMismatch,poss,Jennifer proposes that Wendy referenced,his,6.365246295928955
OneEmbedding,knew,isn't visiting,849,849_MM_him,mm,MatchMatch,obj,Aaron knew that Brian isn't visiting,him,5.6420063972473145
OneEmbedding,knew,isn't visiting,849,849_MF_him,mf,MatchMismatch,obj,Aaron knew that Paula isn't visiting,him,5.49491024017334
OneEmbedding,knew,isn't visiting,849,849_FM_him,fm,MismatchMatch,obj,Melissa knew that Brian isn't visiting,him,8.883155822753906
OneEmbedding,knew,isn't visiting,849,849_FF_him,ff,MismatchMismatch,obj,Melissa knew that Paula isn't visiting,him,7.168342590332031
OneEmbedding,knew,isn't visiting,849,849_MM_his,mm,MatchMatch,poss,Aaron knew that Brian isn't visiting,his,3.558177947998047
OneEmbedding,knew,isn't visiting,849,849_MF_his,mf,MatchMismatch,poss,Aaron knew that Paula isn't visiting,his,5.321573734283447
OneEmbedding,knew,isn't visiting,849,849_FM_his,fm,MismatchMatch,poss,Melissa knew that Brian isn't visiting,his,3.3209307193756104
OneEmbedding,knew,isn't visiting,849,849_FF_his,ff,MismatchMismatch,poss,Melissa knew that Paula isn't visiting,his,8.126220703125
OneEmbedding,agreed,won't argue about,850,850_MM_him,mm,MatchMatch,obj,This guy agreed that Matt won't argue about,him,7.249607563018799
OneEmbedding,agreed,won't argue about,850,850_MF_him,mf,MatchMismatch,obj,This guy agreed that Bethany won't argue about,him,7.285829067230225
OneEmbedding,agreed,won't argue about,850,850_FM_him,fm,MismatchMatch,obj,Julia agreed that Matt won't argue about,him,11.009305000305176
OneEmbedding,agreed,won't argue about,850,850_FF_him,ff,MismatchMismatch,obj,Julia agreed that Bethany won't argue about,him,11.529484748840332
OneEmbedding,agreed,won't argue about,850,850_MM_his,mm,MatchMatch,poss,This guy agreed that Matt won't argue about,his,3.9810566902160645
OneEmbedding,agreed,won't argue about,850,850_MF_his,mf,MatchMismatch,poss,This guy agreed that Bethany won't argue about,his,6.257491588592529
OneEmbedding,agreed,won't argue about,850,850_FM_his,fm,MismatchMatch,poss,Julia agreed that Matt won't argue about,his,5.742796421051025
OneEmbedding,agreed,won't argue about,850,850_FF_his,ff,MismatchMismatch,poss,Julia agreed that Bethany won't argue about,his,10.073071479797363
OneEmbedding,isn't complaining,hadn't visited,851,851_MM_him,mm,MatchMatch,obj,Steven isn't complaining that Brian hadn't visited,him,1.1976759433746338
OneEmbedding,isn't complaining,hadn't visited,851,851_MF_him,mf,MatchMismatch,obj,Steven isn't complaining that Alice hadn't visited,him,1.0096697807312012
OneEmbedding,isn't complaining,hadn't visited,851,851_FM_him,fm,MismatchMatch,obj,Mary isn't complaining that Brian hadn't visited,him,9.703526496887207
OneEmbedding,isn't complaining,hadn't visited,851,851_FF_him,ff,MismatchMismatch,obj,Mary isn't complaining that Alice hadn't visited,him,10.447790145874023
OneEmbedding,isn't complaining,hadn't visited,851,851_MM_his,mm,MatchMatch,poss,Steven isn't complaining that Brian hadn't visited,his,4.816887855529785
OneEmbedding,isn't complaining,hadn't visited,851,851_MF_his,mf,MatchMismatch,poss,Steven isn't complaining that Alice hadn't visited,his,4.914210796356201
OneEmbedding,isn't complaining,hadn't visited,851,851_FM_his,fm,MismatchMatch,poss,Mary isn't complaining that Brian hadn't visited,his,8.47885799407959
OneEmbedding,isn't complaining,hadn't visited,851,851_FF_his,ff,MismatchMismatch,poss,Mary isn't complaining that Alice hadn't visited,his,13.796049118041992
OneEmbedding,isn't denying,would write,852,852_MM_him,mm,MatchMatch,obj,Dan isn't denying that Lawrence would write,him,5.8751630783081055
OneEmbedding,isn't denying,would write,852,852_MF_him,mf,MatchMismatch,obj,Dan isn't denying that Sandra would write,him,5.80549430847168
OneEmbedding,isn't denying,would write,852,852_FM_him,fm,MismatchMatch,obj,Suzanne isn't denying that Lawrence would write,him,9.687291145324707
OneEmbedding,isn't denying,would write,852,852_FF_him,ff,MismatchMismatch,obj,Suzanne isn't denying that Sandra would write,him,7.873056888580322
OneEmbedding,isn't denying,would write,852,852_MM_his,mm,MatchMatch,poss,Dan isn't denying that Lawrence would write,his,6.031131744384766
OneEmbedding,isn't denying,would write,852,852_MF_his,mf,MatchMismatch,poss,Dan isn't denying that Sandra would write,his,7.230365753173828
OneEmbedding,isn't denying,would write,852,852_FM_his,fm,MismatchMatch,poss,Suzanne isn't denying that Lawrence would write,his,6.792804718017578
OneEmbedding,isn't denying,would write,852,852_FF_his,ff,MismatchMismatch,poss,Suzanne isn't denying that Sandra would write,his,8.441108703613281
OneEmbedding,had written,won't talk to,853,853_MM_him,mm,MatchMatch,obj,Paul had written that the ex-boyfriend won't talk to,him,1.4946519136428833
OneEmbedding,had written,won't talk to,853,853_MF_him,mf,MatchMismatch,obj,Paul had written that the woman won't talk to,him,1.3262180089950562
OneEmbedding,had written,won't talk to,853,853_FM_him,fm,MismatchMatch,obj,Lori had written that the ex-boyfriend won't talk to,him,7.496825695037842
OneEmbedding,had written,won't talk to,853,853_FF_him,ff,MismatchMismatch,obj,Lori had written that the woman won't talk to,him,5.253990650177002
OneEmbedding,had written,won't talk to,853,853_MM_his,mm,MatchMatch,poss,Paul had written that the ex-boyfriend won't talk to,his,6.044250965118408
OneEmbedding,had written,won't talk to,853,853_MF_his,mf,MatchMismatch,poss,Paul had written that the woman won't talk to,his,8.348478317260742
OneEmbedding,had written,won't talk to,853,853_FM_his,fm,MismatchMatch,poss,Lori had written that the ex-boyfriend won't talk to,his,6.934471130371094
OneEmbedding,had written,won't talk to,853,853_FF_his,ff,MismatchMismatch,poss,Lori had written that the woman won't talk to,his,11.587311744689941
OneEmbedding,is feeling,escapes from,854,854_MM_him,mm,MatchMatch,obj,Peter is feeling that Joel escapes from,him,3.575237989425659
OneEmbedding,is feeling,escapes from,854,854_MF_him,mf,MatchMismatch,obj,Peter is feeling that Vanessa escapes from,him,1.3931643962860107
OneEmbedding,is feeling,escapes from,854,854_FM_him,fm,MismatchMatch,obj,Suzanne is feeling that Joel escapes from,him,8.952816009521484
OneEmbedding,is feeling,escapes from,854,854_FF_him,ff,MismatchMismatch,obj,Suzanne is feeling that Vanessa escapes from,him,9.157987594604492
OneEmbedding,is feeling,escapes from,854,854_MM_his,mm,MatchMatch,poss,Peter is feeling that Joel escapes from,his,2.831940174102783
OneEmbedding,is feeling,escapes from,854,854_MF_his,mf,MatchMismatch,poss,Peter is feeling that Vanessa escapes from,his,2.9203720092773438
OneEmbedding,is feeling,escapes from,854,854_FM_his,fm,MismatchMatch,poss,Suzanne is feeling that Joel escapes from,his,2.9292051792144775
OneEmbedding,is feeling,escapes from,854,854_FF_his,ff,MismatchMismatch,poss,Suzanne is feeling that Vanessa escapes from,his,8.273426055908203
OneEmbedding,doesn't dislike,isn't distracting,855,855_MM_him,mm,MatchMatch,obj,Randolf doesn't dislike that that ex-husband isn't distracting,him,4.7956013679504395
OneEmbedding,doesn't dislike,isn't distracting,855,855_MF_him,mf,MatchMismatch,obj,Randolf doesn't dislike that Gina isn't distracting,him,3.165881633758545
OneEmbedding,doesn't dislike,isn't distracting,855,855_FM_him,fm,MismatchMatch,obj,Jill doesn't dislike that that ex-husband isn't distracting,him,6.150187015533447
OneEmbedding,doesn't dislike,isn't distracting,855,855_FF_him,ff,MismatchMismatch,obj,Jill doesn't dislike that Gina isn't distracting,him,9.390318870544434
OneEmbedding,doesn't dislike,isn't distracting,855,855_MM_his,mm,MatchMatch,poss,Randolf doesn't dislike that that ex-husband isn't distracting,his,2.6771392822265625
OneEmbedding,doesn't dislike,isn't distracting,855,855_MF_his,mf,MatchMismatch,poss,Randolf doesn't dislike that Gina isn't distracting,his,9.485269546508789
OneEmbedding,doesn't dislike,isn't distracting,855,855_FM_his,fm,MismatchMatch,poss,Jill doesn't dislike that that ex-husband isn't distracting,his,6.740601539611816
OneEmbedding,doesn't dislike,isn't distracting,855,855_FF_his,ff,MismatchMismatch,poss,Jill doesn't dislike that Gina isn't distracting,his,12.254264831542969
OneEmbedding,does demonstrate,had seen,856,856_MM_him,mm,MatchMatch,obj,Bill does demonstrate that Kevin had seen,him,4.385579586029053
OneEmbedding,does demonstrate,had seen,856,856_MF_him,mf,MatchMismatch,obj,Bill does demonstrate that Stephanie had seen,him,3.775822401046753
OneEmbedding,does demonstrate,had seen,856,856_FM_him,fm,MismatchMatch,obj,Barbara does demonstrate that Kevin had seen,him,6.940425395965576
OneEmbedding,does demonstrate,had seen,856,856_FF_him,ff,MismatchMismatch,obj,Barbara does demonstrate that Stephanie had seen,him,6.677332878112793
OneEmbedding,does demonstrate,had seen,856,856_MM_his,mm,MatchMatch,poss,Bill does demonstrate that Kevin had seen,his,4.120094299316406
OneEmbedding,does demonstrate,had seen,856,856_MF_his,mf,MatchMismatch,poss,Bill does demonstrate that Stephanie had seen,his,4.589554786682129
