exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
simple,can't kiss,796,796_M_his,m,Match,poss,Keith can't kiss,his,4.700989723205566
simple,can't kiss,796,796_F_him,f,Mismatch,obj,Kristen can't kiss,him,3.8044724464416504
simple,can't kiss,796,796_F_his,f,Mismatch,poss,Kristen can't kiss,his,6.261485576629639
simple,can cure,797,797_M_him,m,Match,obj,Derek can cure,him,6.31182861328125
simple,can cure,797,797_M_his,m,Match,poss,Derek can cure,his,5.56701135635376
simple,can cure,797,797_F_him,f,Mismatch,obj,Sonia can cure,him,9.398999214172363
simple,can cure,797,797_F_his,f,Mismatch,poss,Sonia can cure,his,9.242901802062988
simple,is hearing,798,798_M_him,m,Match,obj,Christopher is hearing,him,8.812259674072266
simple,is hearing,798,798_M_his,m,Match,poss,Christopher is hearing,his,5.983734607696533
simple,is hearing,798,798_F_him,f,Mismatch,obj,Martha is hearing,him,7.145749568939209
simple,is hearing,798,798_F_his,f,Mismatch,poss,Martha is hearing,his,7.610477924346924
simple,shook,799,799_M_him,m,Match,obj,Timothy shook,him,8.347046852111816
simple,shook,799,799_M_his,m,Match,poss,Timothy shook,his,0.35284358263015747
simple,shook,799,799_F_him,f,Mismatch,obj,Stacey shook,him,7.01015043258667
simple,shook,799,799_F_his,f,Mismatch,poss,Stacey shook,his,4.058705806732178
simple,thought about,800,800_M_him,m,Match,obj,Joel thought about,him,6.591883182525635
simple,thought about,800,800_M_his,m,Match,poss,Joel thought about,his,4.8019938468933105
simple,thought about,800,800_F_him,f,Mismatch,obj,Beth thought about,him,5.408298492431641
simple,thought about,800,800_F_his,f,Mismatch,poss,Beth thought about,his,7.309209823608398
simple,led,801,801_M_him,m,Match,obj,Thomas led,him,7.875978946685791
simple,led,801,801_M_his,m,Match,poss,Thomas led,his,5.34308385848999
simple,led,801,801_F_him,f,Mismatch,obj,Irene led,him,5.288569450378418
simple,led,801,801_F_his,f,Mismatch,poss,Irene led,his,4.711843013763428
simple,kissed,802,802_M_him,m,Match,obj,This boyfriend kissed,him,6.420727252960205
simple,kissed,802,802_M_his,m,Match,poss,This boyfriend kissed,his,5.342650413513184
simple,kissed,802,802_F_him,f,Mismatch,obj,Cheryl kissed,him,3.0305440425872803
simple,kissed,802,802_F_his,f,Mismatch,poss,Cheryl kissed,his,5.4459452629089355
simple,cared for,803,803_M_him,m,Match,obj,David cared for,him,4.151125431060791
simple,cared for,803,803_M_his,m,Match,poss,David cared for,his,3.159874677658081
simple,cared for,803,803_F_him,f,Mismatch,obj,Carol cared for,him,3.6325583457946777
simple,cared for,803,803_F_his,f,Mismatch,poss,Carol cared for,his,5.461682319641113
simple,watches,804,804_M_him,m,Match,obj,Michael watches,him,5.5514397621154785
simple,watches,804,804_M_his,m,Match,poss,Michael watches,his,4.5763044357299805
simple,watches,804,804_F_him,f,Mismatch,obj,Katherine watches,him,4.695071697235107
simple,watches,804,804_F_his,f,Mismatch,poss,Katherine watches,his,7.711389541625977
simple,wasn't complaining about,805,805_M_him,m,Match,obj,Wayne wasn't complaining about,him,7.820352554321289
simple,wasn't complaining about,805,805_M_his,m,Match,poss,Wayne wasn't complaining about,his,3.146840810775757
simple,wasn't complaining about,805,805_F_him,f,Mismatch,obj,Diana wasn't complaining about,him,6.74707555770874
simple,wasn't complaining about,805,805_F_his,f,Mismatch,poss,Diana wasn't complaining about,his,6.39290714263916
simple,flees from,806,806_M_him,m,Match,obj,Walter flees from,him,6.590914249420166
simple,flees from,806,806_M_his,m,Match,poss,Walter flees from,his,3.4826080799102783
simple,flees from,806,806_F_him,f,Mismatch,obj,Emily flees from,him,5.516064643859863
simple,flees from,806,806_F_his,f,Mismatch,poss,Emily flees from,his,6.491299152374268
simple,wasn't researching,807,807_M_him,m,Match,obj,Steve wasn't researching,him,7.626906871795654
simple,wasn't researching,807,807_M_his,m,Match,poss,Steve wasn't researching,his,5.340365409851074
simple,wasn't researching,807,807_F_him,f,Mismatch,obj,That woman wasn't researching,him,5.2566752433776855
simple,wasn't researching,807,807_F_his,f,Mismatch,poss,That woman wasn't researching,his,7.432331085205078
simple,had disagreed with,808,808_M_him,m,Match,obj,That father had disagreed with,him,4.139910697937012
simple,had disagreed with,808,808_M_his,m,Match,poss,That father had disagreed with,his,2.4107017517089844
simple,had disagreed with,808,808_F_him,f,Mismatch,obj,The grandmother had disagreed with,him,3.8711318969726562
simple,had disagreed with,808,808_F_his,f,Mismatch,poss,The grandmother had disagreed with,his,4.096807479858398
simple,hadn't talked to,809,809_M_him,m,Match,obj,Vincent hadn't talked to,him,2.38737416267395
simple,hadn't talked to,809,809_M_his,m,Match,poss,Vincent hadn't talked to,his,5.429138660430908
simple,hadn't talked to,809,809_F_him,f,Mismatch,obj,Holly hadn't talked to,him,2.3425910472869873
simple,hadn't talked to,809,809_F_his,f,Mismatch,poss,Holly hadn't talked to,his,7.5736494064331055
simple,didn't examine,810,810_M_him,m,Match,obj,Stephen didn't examine,him,6.402376174926758
simple,didn't examine,810,810_M_his,m,Match,poss,Stephen didn't examine,his,4.083248615264893
simple,didn't examine,810,810_F_him,f,Mismatch,obj,Nina didn't examine,him,5.141600608825684
simple,didn't examine,810,810_F_his,f,Mismatch,poss,Nina didn't examine,his,5.247398853302002
simple,scanned,811,811_M_him,m,Match,obj,That nephew scanned,him,6.721240043640137
simple,scanned,811,811_M_his,m,Match,poss,That nephew scanned,his,4.066550254821777
simple,scanned,811,811_F_him,f,Mismatch,obj,Ellen scanned,him,6.0085039138793945
simple,scanned,811,811_F_his,f,Mismatch,poss,Ellen scanned,his,3.925981283187866
simple,can shake,812,812_M_him,m,Match,obj,Kevin can shake,him,7.624604225158691
simple,can shake,812,812_M_his,m,Match,poss,Kevin can shake,his,4.091001987457275
simple,can shake,812,812_F_him,f,Mismatch,obj,Meredith can shake,him,5.985971450805664
simple,can shake,812,812_F_his,f,Mismatch,poss,Meredith can shake,his,4.426065444946289
simple,was disturbing,813,813_M_him,m,Match,obj,Theodore was disturbing,him,5.466354846954346
simple,was disturbing,813,813_M_his,m,Match,poss,Theodore was disturbing,his,3.9794137477874756
simple,was disturbing,813,813_F_him,f,Mismatch,obj,Rose was disturbing,him,6.851009845733643
simple,was disturbing,813,813_F_his,f,Mismatch,poss,Rose was disturbing,his,7.246977806091309
simple,had annoyed,814,814_M_him,m,Match,obj,That nephew had annoyed,him,2.637566566467285
simple,had annoyed,814,814_M_his,m,Match,poss,That nephew had annoyed,his,3.508364200592041
simple,had annoyed,814,814_F_him,f,Mismatch,obj,Kristin had annoyed,him,2.873955488204956
simple,had annoyed,814,814_F_his,f,Mismatch,poss,Kristin had annoyed,his,7.346859455108643
simple,hasn't helped,815,815_M_him,m,Match,obj,Liam hasn't helped,him,5.629995822906494
simple,hasn't helped,815,815_M_his,m,Match,poss,Liam hasn't helped,his,6.42603874206543
simple,hasn't helped,815,815_F_him,f,Mismatch,obj,Holly hasn't helped,him,5.432870864868164
simple,hasn't helped,815,815_F_his,f,Mismatch,poss,Holly hasn't helped,his,7.017152309417725
simple,was watching,816,816_M_him,m,Match,obj,Bill was watching,him,5.24905252456665
simple,was watching,816,816_M_his,m,Match,poss,Bill was watching,his,5.614614963531494
simple,was watching,816,816_F_him,f,Mismatch,obj,Ellen was watching,him,6.351063251495361
simple,was watching,816,816_F_his,f,Mismatch,poss,Ellen was watching,his,5.406560897827148
simple,led,817,817_M_him,m,Match,obj,That boyfriend led,him,4.01769495010376
simple,led,817,817_M_his,m,Match,poss,That boyfriend led,his,6.762997627258301
simple,led,817,817_F_him,f,Mismatch,obj,Nina led,him,4.724638938903809
simple,led,817,817_F_his,f,Mismatch,poss,Nina led,his,6.003317832946777
simple,loves,818,818_M_him,m,Match,obj,Scott loves,him,6.316494941711426
simple,loves,818,818_M_his,m,Match,poss,Scott loves,his,4.132936954498291
simple,loves,818,818_F_him,f,Mismatch,obj,Donna loves,him,5.075779438018799
simple,loves,818,818_F_his,f,Mismatch,poss,Donna loves,his,6.854973793029785
simple,hadn't praised,819,819_M_him,m,Match,obj,Edward hadn't praised,him,3.171010971069336
simple,hadn't praised,819,819_M_his,m,Match,poss,Edward hadn't praised,his,4.467988014221191
simple,hadn't praised,819,819_F_him,f,Mismatch,obj,Christina hadn't praised,him,3.1128904819488525
simple,hadn't praised,819,819_F_his,f,Mismatch,poss,Christina hadn't praised,his,5.478883743286133
simple,hasn't seen,820,820_M_him,m,Match,obj,Bruce hasn't seen,him,4.714365005493164
simple,hasn't seen,820,820_M_his,m,Match,poss,Bruce hasn't seen,his,4.281415939331055
simple,hasn't seen,820,820_F_him,f,Mismatch,obj,Bethany hasn't seen,him,4.47157096862793
simple,hasn't seen,820,820_F_his,f,Mismatch,poss,Bethany hasn't seen,his,7.0028605461120605
simple,should lose,821,821_M_him,m,Match,obj,Kenneth should lose,him,9.015501976013184
simple,should lose,821,821_M_his,m,Match,poss,Kenneth should lose,his,2.6565799713134766
simple,should lose,821,821_F_him,f,Mismatch,obj,Gina should lose,him,11.101067543029785
simple,should lose,821,821_F_his,f,Mismatch,poss,Gina should lose,his,8.154095649719238
simple,praised,822,822_M_him,m,Match,obj,Adam praised,him,4.916011333465576
simple,praised,822,822_M_his,m,Match,poss,Adam praised,his,4.358346939086914
simple,praised,822,822_F_him,f,Mismatch,obj,Maria praised,him,4.686056137084961
simple,praised,822,822_F_his,f,Mismatch,poss,Maria praised,his,4.831838130950928
simple,worked with,823,823_M_him,m,Match,obj,Edward worked with,him,6.1445770263671875
simple,worked with,823,823_M_his,m,Match,poss,Edward worked with,his,5.004591941833496
simple,worked with,823,823_F_him,f,Mismatch,obj,Paula worked with,him,5.365373134613037
simple,worked with,823,823_F_his,f,Mismatch,poss,Paula worked with,his,6.836472511291504
simple,should flee from,824,824_M_him,m,Match,obj,Edward should flee from,him,4.994178771972656
simple,should flee from,824,824_M_his,m,Match,poss,Edward should flee from,his,3.8270163536071777
simple,should flee from,824,824_F_him,f,Mismatch,obj,Suzanne should flee from,him,5.914834976196289
simple,should flee from,824,824_F_his,f,Mismatch,poss,Suzanne should flee from,his,6.063186168670654
simple,alarms,825,825_M_him,m,Match,obj,This grandfather alarms,him,5.701457977294922
simple,alarms,825,825_M_his,m,Match,poss,This grandfather alarms,his,3.8931355476379395
simple,alarms,825,825_F_him,f,Mismatch,obj,Bethany alarms,him,7.357047080993652
simple,alarms,825,825_F_his,f,Mismatch,poss,Bethany alarms,his,7.933537483215332
simple,could insult,826,826_M_him,m,Match,obj,James could insult,him,4.180480003356934
simple,could insult,826,826_M_his,m,Match,poss,James could insult,his,4.288642406463623
simple,could insult,826,826_F_him,f,Mismatch,obj,Katherine could insult,him,3.639552593231201
simple,could insult,826,826_F_his,f,Mismatch,poss,Katherine could insult,his,5.8161821365356445
simple,wouldn't approach,827,827_M_him,m,Match,obj,The grandfather wouldn't approach,him,3.9692225456237793
simple,wouldn't approach,827,827_M_his,m,Match,poss,The grandfather wouldn't approach,his,4.727633953094482
simple,wouldn't approach,827,827_F_him,f,Mismatch,obj,Lisa wouldn't approach,him,3.376115083694458
simple,wouldn't approach,827,827_F_his,f,Mismatch,poss,Lisa wouldn't approach,his,7.972900390625
simple,disgusts,828,828_M_him,m,Match,obj,Jerry disgusts,him,5.754851341247559
simple,disgusts,828,828_M_his,m,Match,poss,Jerry disgusts,his,6.918715953826904
simple,disgusts,828,828_F_him,f,Mismatch,obj,Nicole disgusts,him,5.810810089111328
simple,disgusts,828,828_F_his,f,Mismatch,poss,Nicole disgusts,his,10.059391975402832
simple,helped,829,829_M_him,m,Match,obj,Marcus helped,him,4.344329357147217
simple,helped,829,829_M_his,m,Match,poss,Marcus helped,his,6.407157897949219
simple,helped,829,829_F_him,f,Mismatch,obj,Laura helped,him,3.6889004707336426
simple,helped,829,829_F_his,f,Mismatch,poss,Laura helped,his,8.170324325561523
simple,was biting,830,830_M_him,m,Match,obj,Theodore was biting,him,6.02097225189209
simple,was biting,830,830_M_his,m,Match,poss,Theodore was biting,his,1.5977108478546143
simple,was biting,830,830_F_him,f,Mismatch,obj,Diana was biting,him,4.870546340942383
simple,was biting,830,830_F_his,f,Mismatch,poss,Diana was biting,his,4.290867805480957
simple,doesn't discover,831,831_M_him,m,Match,obj,John doesn't discover,him,8.097490310668945
simple,doesn't discover,831,831_M_his,m,Match,poss,John doesn't discover,his,4.961190223693848
simple,doesn't discover,831,831_F_him,f,Mismatch,obj,The sister doesn't discover,him,6.165955066680908
simple,doesn't discover,831,831_F_his,f,Mismatch,poss,The sister doesn't discover,his,5.735631465911865
simple,isn't escaping from,832,832_M_him,m,Match,obj,This man isn't escaping from,him,8.122003555297852
simple,isn't escaping from,832,832_M_his,m,Match,poss,This man isn't escaping from,his,4.168891429901123
simple,isn't escaping from,832,832_F_him,f,Mismatch,obj,Meredith isn't escaping from,him,6.372533798217773
simple,isn't escaping from,832,832_F_his,f,Mismatch,poss,Meredith isn't escaping from,his,4.8498921394348145
simple,understands,833,833_M_him,m,Match,obj,Thomas understands,him,9.491230010986328
simple,understands,833,833_M_his,m,Match,poss,Thomas understands,his,5.85584831237793
simple,understands,833,833_F_him,f,Mismatch,obj,Diane understands,him,8.477395057678223
simple,understands,833,833_F_his,f,Mismatch,poss,Diane understands,his,7.224260330200195
simple,likes,834,834_M_him,m,Match,obj,Paul likes,him,6.138322830200195
simple,likes,834,834_M_his,m,Match,poss,Paul likes,his,5.467926025390625
simple,likes,834,834_F_him,f,Mismatch,obj,Sharon likes,him,6.978303909301758
simple,likes,834,834_F_his,f,Mismatch,poss,Sharon likes,his,7.247634410858154
simple,was aiding,835,835_M_him,m,Match,obj,Liam was aiding,him,6.788225173950195
simple,was aiding,835,835_M_his,m,Match,poss,Liam was aiding,his,6.211640357971191
simple,was aiding,835,835_F_him,f,Mismatch,obj,Carmen was aiding,him,4.554702281951904
simple,was aiding,835,835_F_his,f,Mismatch,poss,Carmen was aiding,his,6.0742292404174805
simple,isn't thinking about,836,836_M_him,m,Match,obj,Marcus isn't thinking about,him,7.524496078491211
simple,isn't thinking about,836,836_M_his,m,Match,poss,Marcus isn't thinking about,his,4.488749980926514
simple,isn't thinking about,836,836_F_him,f,Mismatch,obj,Alice isn't thinking about,him,6.944911003112793
simple,isn't thinking about,836,836_F_his,f,Mismatch,poss,Alice isn't thinking about,his,7.856090545654297
simple,forgot,837,837_M_him,m,Match,obj,Dennis forgot,him,8.993237495422363
simple,forgot,837,837_M_his,m,Match,poss,Dennis forgot,his,4.886420726776123
simple,forgot,837,837_F_him,f,Mismatch,obj,Kristin forgot,him,9.609370231628418
simple,forgot,837,837_F_his,f,Mismatch,poss,Kristin forgot,his,8.798067092895508
simple,exposed,838,838_M_him,m,Match,obj,Robert exposed,him,5.360187530517578
simple,exposed,838,838_M_his,m,Match,poss,Robert exposed,his,3.925351142883301
simple,exposed,838,838_F_him,f,Mismatch,obj,Stacey exposed,him,5.951707363128662
simple,exposed,838,838_F_his,f,Mismatch,poss,Stacey exposed,his,5.543376445770264
simple,shot,839,839_M_him,m,Match,obj,Edward shot,him,7.287618160247803
simple,shot,839,839_M_his,m,Match,poss,Edward shot,his,6.465431213378906
simple,shot,839,839_F_him,f,Mismatch,obj,April shot,him,6.693429946899414
simple,shot,839,839_F_his,f,Mismatch,poss,April shot,his,7.052550315856934
simple,heard,840,840_M_him,m,Match,obj,Benjamin heard,him,6.064020156860352
simple,heard,840,840_M_his,m,Match,poss,Benjamin heard,his,5.6703972816467285
simple,heard,840,840_F_him,f,Mismatch,obj,Lori heard,him,5.774320125579834
simple,heard,840,840_F_his,f,Mismatch,poss,Lori heard,his,5.6992926597595215
simple,did leave,841,841_M_him,m,Match,obj,Lawrence did leave,him,6.33231258392334
simple,did leave,841,841_M_his,m,Match,poss,Lawrence did leave,his,4.358077526092529
simple,did leave,841,841_F_him,f,Mismatch,obj,Christine did leave,him,4.505947113037109
simple,did leave,841,841_F_his,f,Mismatch,poss,Christine did leave,his,7.5553202629089355
simple,doesn't aid,842,842_M_him,m,Match,obj,Jerry doesn't aid,him,5.663331985473633
simple,doesn't aid,842,842_M_his,m,Match,poss,Jerry doesn't aid,his,4.264336585998535
simple,doesn't aid,842,842_F_him,f,Mismatch,obj,Alice doesn't aid,him,5.5766987800598145
simple,doesn't aid,842,842_F_his,f,Mismatch,poss,Alice doesn't aid,his,6.405392169952393
simple,confuses,843,843_M_him,m,Match,obj,Michael confuses,him,6.876839637756348
simple,confuses,843,843_M_his,m,Match,poss,Michael confuses,his,4.743580341339111
simple,confuses,843,843_F_him,f,Mismatch,obj,Leslie confuses,him,6.422235012054443
simple,confuses,843,843_F_his,f,Mismatch,poss,Leslie confuses,his,5.791126251220703
simple,shouldn't criticize,844,844_M_him,m,Match,obj,This nephew shouldn't criticize,him,5.506566524505615
simple,shouldn't criticize,844,844_M_his,m,Match,poss,This nephew shouldn't criticize,his,2.572387933731079
simple,shouldn't criticize,844,844_F_him,f,Mismatch,obj,Leslie shouldn't criticize,him,4.950233459472656
simple,shouldn't criticize,844,844_F_his,f,Mismatch,poss,Leslie shouldn't criticize,his,5.152040958404541
simple,hasn't kissed,845,845_M_him,m,Match,obj,Marcus hasn't kissed,him,6.340297222137451
