exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
simple,talked about,885,885_M_him,m,Match,obj,The son talked about,him,6.405832767486572
simple,talked about,885,885_M_his,m,Match,poss,The son talked about,his,2.755904197692871
simple,talked about,885,885_F_him,f,Mismatch,obj,Wendy talked about,him,7.75445556640625
simple,talked about,885,885_F_his,f,Mismatch,poss,Wendy talked about,his,3.7489171028137207
simple,will bore,886,886_M_him,m,Match,obj,Keith will bore,him,5.562741756439209
simple,will bore,886,886_M_his,m,Match,poss,Keith will bore,his,5.542851448059082
simple,will bore,886,886_F_him,f,Mismatch,obj,Kirsten will bore,him,6.439152717590332
simple,will bore,886,886_F_his,f,Mismatch,poss,Kirsten will bore,his,5.914134979248047
simple,shoots,887,887_M_him,m,Match,obj,Gerald shoots,him,7.455913066864014
simple,shoots,887,887_M_his,m,Match,poss,Gerald shoots,his,5.0485520362854
simple,shoots,887,887_F_him,f,Mismatch,obj,Stacey shoots,him,5.201537609100342
simple,shoots,887,887_F_his,f,Mismatch,poss,Stacey shoots,his,5.782436847686768
simple,held,888,888_M_him,m,Match,obj,Vincent held,him,8.097744941711426
simple,held,888,888_M_his,m,Match,poss,Vincent held,his,5.450169563293457
simple,held,888,888_F_him,f,Mismatch,obj,Denise held,him,7.243867874145508
simple,held,888,888_F_his,f,Mismatch,poss,Denise held,his,4.431739807128906
simple,discovered,889,889_M_him,m,Match,obj,Frank discovered,him,8.882617950439453
simple,discovered,889,889_M_his,m,Match,poss,Frank discovered,his,5.025187969207764
simple,discovered,889,889_F_him,f,Mismatch,obj,Katherine discovered,him,8.971918106079102
simple,discovered,889,889_F_his,f,Mismatch,poss,Katherine discovered,his,7.317967414855957
simple,hasn't astounded,890,890_M_him,m,Match,obj,Gary hasn't astounded,him,6.530166149139404
simple,hasn't astounded,890,890_M_his,m,Match,poss,Gary hasn't astounded,his,6.175755023956299
simple,hasn't astounded,890,890_F_him,f,Mismatch,obj,Andrea hasn't astounded,him,6.762867450714111
simple,hasn't astounded,890,890_F_his,f,Mismatch,poss,Andrea hasn't astounded,his,6.670871734619141
simple,wasn't teaching,891,891_M_him,m,Match,obj,Joseph wasn't teaching,him,3.723151206970215
simple,wasn't teaching,891,891_M_his,m,Match,poss,Joseph wasn't teaching,his,4.599079608917236
simple,wasn't teaching,891,891_F_him,f,Mismatch,obj,Sara wasn't teaching,him,3.9402456283569336
simple,wasn't teaching,891,891_F_his,f,Mismatch,poss,Sara wasn't teaching,his,5.4008708000183105
simple,isn't stunning,892,892_M_him,m,Match,obj,Travis isn't stunning,him,8.594198226928711
simple,isn't stunning,892,892_M_his,m,Match,poss,Travis isn't stunning,his,8.797319412231445
simple,isn't stunning,892,892_F_him,f,Mismatch,obj,Judy isn't stunning,him,8.485629081726074
simple,isn't stunning,892,892_F_his,f,Mismatch,poss,Judy isn't stunning,his,9.88224983215332
simple,embarrassed,893,893_M_him,m,Match,obj,Scott embarrassed,him,5.172032356262207
simple,embarrassed,893,893_M_his,m,Match,poss,Scott embarrassed,his,4.914955139160156
simple,embarrassed,893,893_F_him,f,Mismatch,obj,Emily embarrassed,him,7.266887187957764
simple,embarrassed,893,893_F_his,f,Mismatch,poss,Emily embarrassed,his,7.911780834197998
simple,is boring,894,894_M_him,m,Match,obj,Frank is boring,him,10.03087329864502
simple,is boring,894,894_M_his,m,Match,poss,Frank is boring,his,10.143176078796387
simple,is boring,894,894_F_him,f,Mismatch,obj,Grace is boring,him,10.09502124786377
simple,is boring,894,894_F_his,f,Mismatch,poss,Grace is boring,his,10.689349174499512
simple,upset,895,895_M_him,m,Match,obj,Guy upset,him,7.919467926025391
simple,upset,895,895_M_his,m,Match,poss,Guy upset,his,5.928057670593262
simple,upset,895,895_F_him,f,Mismatch,obj,Martha upset,him,6.960972785949707
simple,upset,895,895_F_his,f,Mismatch,poss,Martha upset,his,6.05423641204834
simple,has loved,896,896_M_him,m,Match,obj,Keith has loved,him,7.215061664581299
simple,has loved,896,896_M_his,m,Match,poss,Keith has loved,his,3.8061728477478027
simple,has loved,896,896_F_him,f,Mismatch,obj,Sarah has loved,him,5.582111358642578
simple,has loved,896,896_F_his,f,Mismatch,poss,Sarah has loved,his,5.584774971008301
simple,can't scare,897,897_M_him,m,Match,obj,Ronald can't scare,him,4.771607398986816
simple,can't scare,897,897_M_his,m,Match,poss,Ronald can't scare,his,6.10873556137085
simple,can't scare,897,897_F_him,f,Mismatch,obj,Samantha can't scare,him,4.637150764465332
simple,can't scare,897,897_F_his,f,Mismatch,poss,Samantha can't scare,his,7.595307350158691
simple,is healing,898,898_M_him,m,Match,obj,Matt is healing,him,6.23662805557251
simple,is healing,898,898_M_his,m,Match,poss,Matt is healing,his,4.803839206695557
simple,is healing,898,898_F_him,f,Mismatch,obj,Carmen is healing,him,5.993007659912109
simple,is healing,898,898_F_his,f,Mismatch,poss,Carmen is healing,his,5.053790092468262
simple,hadn't questioned,899,899_M_him,m,Match,obj,Kevin hadn't questioned,him,4.846181392669678
simple,hadn't questioned,899,899_M_his,m,Match,poss,Kevin hadn't questioned,his,3.5922441482543945
simple,hadn't questioned,899,899_F_him,f,Mismatch,obj,Theresa hadn't questioned,him,3.813626527786255
simple,hadn't questioned,899,899_F_his,f,Mismatch,poss,Theresa hadn't questioned,his,5.123941421508789
simple,is scanning,900,900_M_him,m,Match,obj,Richard is scanning,him,8.427730560302734
simple,is scanning,900,900_M_his,m,Match,poss,Richard is scanning,his,4.488584518432617
simple,is scanning,900,900_F_him,f,Mismatch,obj,The niece is scanning,him,7.86021089553833
simple,is scanning,900,900_F_his,f,Mismatch,poss,The niece is scanning,his,5.673417091369629
simple,can flee from,901,901_M_him,m,Match,obj,Steven can flee from,him,6.168701171875
simple,can flee from,901,901_M_his,m,Match,poss,Steven can flee from,his,4.866091251373291
simple,can flee from,901,901_F_him,f,Mismatch,obj,Carla can flee from,him,7.8975090980529785
simple,can flee from,901,901_F_his,f,Mismatch,poss,Carla can flee from,his,6.187280654907227
simple,isn't alarming,902,902_M_him,m,Match,obj,Scott isn't alarming,him,8.333324432373047
simple,isn't alarming,902,902_M_his,m,Match,poss,Scott isn't alarming,his,8.025527954101562
simple,isn't alarming,902,902_F_him,f,Mismatch,obj,Sally isn't alarming,him,10.235601425170898
simple,isn't alarming,902,902_F_his,f,Mismatch,poss,Sally isn't alarming,his,11.328234672546387
simple,had shocked,903,903_M_him,m,Match,obj,Rodney had shocked,him,6.955592632293701
simple,had shocked,903,903_M_his,m,Match,poss,Rodney had shocked,his,4.454155445098877
simple,had shocked,903,903_F_him,f,Mismatch,obj,Paula had shocked,him,5.862035274505615
simple,had shocked,903,903_F_his,f,Mismatch,poss,Paula had shocked,his,4.57013463973999
simple,was worrying,904,904_M_him,m,Match,obj,Carlos was worrying,him,6.209758758544922
simple,was worrying,904,904_M_his,m,Match,poss,Carlos was worrying,his,6.378274440765381
simple,was worrying,904,904_F_him,f,Mismatch,obj,Nancy was worrying,him,4.285148620605469
simple,was worrying,904,904_F_his,f,Mismatch,poss,Nancy was worrying,his,7.69035005569458
simple,boasted about,905,905_M_him,m,Match,obj,Paul boasted about,him,7.286072254180908
simple,boasted about,905,905_M_his,m,Match,poss,Paul boasted about,his,2.2231132984161377
simple,boasted about,905,905_F_him,f,Mismatch,obj,Linda boasted about,him,7.87222146987915
simple,boasted about,905,905_F_his,f,Mismatch,poss,Linda boasted about,his,5.758161544799805
simple,discovers,906,906_M_him,m,Match,obj,Liam discovers,him,8.475882530212402
simple,discovers,906,906_M_his,m,Match,poss,Liam discovers,his,4.6872124671936035
simple,discovers,906,906_F_him,f,Mismatch,obj,Beth discovers,him,7.424484729766846
simple,discovers,906,906_F_his,f,Mismatch,poss,Beth discovers,his,5.025863170623779
simple,could make,907,907_M_him,m,Match,obj,Curtis could make,him,6.228933811187744
simple,could make,907,907_M_his,m,Match,poss,Curtis could make,his,4.778368949890137
simple,could make,907,907_F_him,f,Mismatch,obj,Jodi could make,him,6.611758708953857
simple,could make,907,907_F_his,f,Mismatch,poss,Jodi could make,his,5.1000285148620605
simple,saw,908,908_M_him,m,Match,obj,Derek saw,him,6.303956508636475
simple,saw,908,908_M_his,m,Match,poss,Derek saw,his,4.066332817077637
simple,saw,908,908_F_him,f,Mismatch,obj,This wife saw,him,3.7088048458099365
simple,saw,908,908_F_his,f,Mismatch,poss,This wife saw,his,5.931832790374756
simple,hasn't written,909,909_M_him,m,Match,obj,Kevin hasn't written,him,9.352633476257324
simple,hasn't written,909,909_M_his,m,Match,poss,Kevin hasn't written,his,5.99402379989624
simple,hasn't written,909,909_F_him,f,Mismatch,obj,That niece hasn't written,him,6.16793155670166
simple,hasn't written,909,909_F_his,f,Mismatch,poss,That niece hasn't written,his,8.152814865112305
simple,is hiding,910,910_M_him,m,Match,obj,Mitchell is hiding,him,8.85139274597168
simple,is hiding,910,910_M_his,m,Match,poss,Mitchell is hiding,his,4.336950302124023
simple,is hiding,910,910_F_him,f,Mismatch,obj,Nancy is hiding,him,8.500997543334961
simple,is hiding,910,910_F_his,f,Mismatch,poss,Nancy is hiding,his,5.795823574066162
simple,hadn't fled from,911,911_M_him,m,Match,obj,Daniel hadn't fled from,him,5.907786846160889
simple,hadn't fled from,911,911_M_his,m,Match,poss,Daniel hadn't fled from,his,2.728436231613159
simple,hadn't fled from,911,911_F_him,f,Mismatch,obj,Lori hadn't fled from,him,6.922128200531006
simple,hadn't fled from,911,911_F_his,f,Mismatch,poss,Lori hadn't fled from,his,3.3035035133361816
simple,was impressing,912,912_M_him,m,Match,obj,Liam was impressing,him,4.693656921386719
simple,was impressing,912,912_M_his,m,Match,poss,Liam was impressing,his,4.0063982009887695
simple,was impressing,912,912_F_him,f,Mismatch,obj,Christina was impressing,him,5.363619804382324
simple,was impressing,912,912_F_his,f,Mismatch,poss,Christina was impressing,his,5.841065883636475
simple,isn't examining,913,913_M_him,m,Match,obj,Dan isn't examining,him,6.679980278015137
simple,isn't examining,913,913_M_his,m,Match,poss,Dan isn't examining,his,3.9363698959350586
simple,isn't examining,913,913_F_him,f,Mismatch,obj,Jennifer isn't examining,him,6.384947299957275
simple,isn't examining,913,913_F_his,f,Mismatch,poss,Jennifer isn't examining,his,5.051815032958984
simple,isn't returning to,914,914_M_him,m,Match,obj,David isn't returning to,him,10.835929870605469
simple,isn't returning to,914,914_M_his,m,Match,poss,David isn't returning to,his,4.475939750671387
simple,isn't returning to,914,914_F_him,f,Mismatch,obj,Renee isn't returning to,him,10.102983474731445
simple,isn't returning to,914,914_F_his,f,Mismatch,poss,Renee isn't returning to,his,3.9165499210357666
simple,can care for,915,915_M_him,m,Match,obj,Raymond can care for,him,4.932283878326416
simple,can care for,915,915_M_his,m,Match,poss,Raymond can care for,his,3.285851240158081
simple,can care for,915,915_F_him,f,Mismatch,obj,Tamara can care for,him,4.8693037033081055
simple,can care for,915,915_F_his,f,Mismatch,poss,Tamara can care for,his,4.32452917098999
simple,likes,916,916_M_him,m,Match,obj,The father likes,him,6.100616455078125
simple,likes,916,916_M_his,m,Match,poss,The father likes,his,4.4138994216918945
simple,likes,916,916_F_him,f,Mismatch,obj,Elaine likes,him,7.672330379486084
simple,likes,916,916_F_his,f,Mismatch,poss,Elaine likes,his,6.875706672668457
simple,questioned,917,917_M_him,m,Match,obj,Gary questioned,him,5.729042053222656
simple,questioned,917,917_M_his,m,Match,poss,Gary questioned,his,4.943722248077393
simple,questioned,917,917_F_him,f,Mismatch,obj,This lady questioned,him,5.001504421234131
simple,questioned,917,917_F_his,f,Mismatch,poss,This lady questioned,his,6.488128185272217
simple,isn't noticing,918,918_M_him,m,Match,obj,This ex-boyfriend isn't noticing,him,6.036602020263672
simple,isn't noticing,918,918_M_his,m,Match,poss,This ex-boyfriend isn't noticing,his,4.985851287841797
simple,isn't noticing,918,918_F_him,f,Mismatch,obj,Beth isn't noticing,him,6.710407257080078
simple,isn't noticing,918,918_F_his,f,Mismatch,poss,Beth isn't noticing,his,5.928774356842041
simple,was criticizing,919,919_M_him,m,Match,obj,Ronald was criticizing,him,4.7842864990234375
simple,was criticizing,919,919_M_his,m,Match,poss,Ronald was criticizing,his,4.855314254760742
simple,was criticizing,919,919_F_him,f,Mismatch,obj,Florence was criticizing,him,5.150365829467773
simple,was criticizing,919,919_F_his,f,Mismatch,poss,Florence was criticizing,his,5.224563121795654
simple,hates,920,920_M_him,m,Match,obj,Robert hates,him,5.99819278717041
simple,hates,920,920_M_his,m,Match,poss,Robert hates,his,4.800092697143555
simple,hates,920,920_F_him,f,Mismatch,obj,Maria hates,him,4.68649435043335
simple,hates,920,920_F_his,f,Mismatch,poss,Maria hates,his,6.312200546264648
simple,is hiding,921,921_M_him,m,Match,obj,Stephen is hiding,him,8.755834579467773
simple,is hiding,921,921_M_his,m,Match,poss,Stephen is hiding,his,4.1537766456604
simple,is hiding,921,921_F_him,f,Mismatch,obj,Dawn is hiding,him,8.952672004699707
simple,is hiding,921,921_F_his,f,Mismatch,poss,Dawn is hiding,his,6.674002647399902
simple,watches,922,922_M_him,m,Match,obj,Frank watches,him,7.521639347076416
simple,watches,922,922_M_his,m,Match,poss,Frank watches,his,4.415869235992432
simple,watches,922,922_F_him,f,Mismatch,obj,Jessica watches,him,6.679577827453613
simple,watches,922,922_F_his,f,Mismatch,poss,Jessica watches,his,4.663148403167725
simple,didn't hear,923,923_M_him,m,Match,obj,Andrew didn't hear,him,4.864469528198242
simple,didn't hear,923,923_M_his,m,Match,poss,Andrew didn't hear,his,5.386691093444824
simple,didn't hear,923,923_F_him,f,Mismatch,obj,The girlfriend didn't hear,him,4.140161991119385
simple,didn't hear,923,923_F_his,f,Mismatch,poss,The girlfriend didn't hear,his,7.450340747833252
simple,loved,924,924_M_him,m,Match,obj,Kevin loved,him,6.8474555015563965
simple,loved,924,924_M_his,m,Match,poss,Kevin loved,his,3.6106488704681396
simple,loved,924,924_F_him,f,Mismatch,obj,Cindy loved,him,5.571449279785156
simple,loved,924,924_F_his,f,Mismatch,poss,Cindy loved,his,4.949923038482666
simple,had appreciated,925,925_M_him,m,Match,obj,Todd had appreciated,him,6.674988269805908
simple,had appreciated,925,925_M_his,m,Match,poss,Todd had appreciated,his,3.9265682697296143
simple,had appreciated,925,925_F_him,f,Mismatch,obj,Ann had appreciated,him,7.0156450271606445
simple,had appreciated,925,925_F_his,f,Mismatch,poss,Ann had appreciated,his,3.5278806686401367
simple,annoyed,926,926_M_him,m,Match,obj,Alexander annoyed,him,4.054876327514648
simple,annoyed,926,926_M_his,m,Match,poss,Alexander annoyed,his,5.1635236740112305
simple,annoyed,926,926_F_him,f,Mismatch,obj,Holly annoyed,him,4.947812080383301
simple,annoyed,926,926_F_his,f,Mismatch,poss,Holly annoyed,his,6.761417865753174
simple,notices,927,927_M_him,m,Match,obj,Craig notices,him,7.568207740783691
simple,notices,927,927_M_his,m,Match,poss,Craig notices,his,5.675012588500977
simple,notices,927,927_F_him,f,Mismatch,obj,Rose notices,him,6.954056262969971
simple,notices,927,927_F_his,f,Mismatch,poss,Rose notices,his,5.798123836517334
simple,hadn't cured,928,928_M_him,m,Match,obj,Curtis hadn't cured,him,2.696352481842041
simple,hadn't cured,928,928_M_his,m,Match,poss,Curtis hadn't cured,his,2.9356977939605713
simple,hadn't cured,928,928_F_him,f,Mismatch,obj,Claire hadn't cured,him,3.28094744682312
simple,hadn't cured,928,928_F_his,f,Mismatch,poss,Claire hadn't cured,his,3.5042662620544434
simple,was insulting,929,929_M_him,m,Match,obj,The ex-husband was insulting,him,3.5509490966796875
simple,was insulting,929,929_M_his,m,Match,poss,The ex-husband was insulting,his,3.664628267288208
simple,was insulting,929,929_F_him,f,Mismatch,obj,Eva was insulting,him,3.835341453552246
simple,was insulting,929,929_F_his,f,Mismatch,poss,Eva was insulting,his,4.694142818450928
simple,wasn't boasting about,930,930_M_him,m,Match,obj,Alan wasn't boasting about,him,8.0133056640625
simple,wasn't boasting about,930,930_M_his,m,Match,poss,Alan wasn't boasting about,his,2.0404179096221924
simple,wasn't boasting about,930,930_F_him,f,Mismatch,obj,Brenda wasn't boasting about,him,8.60975456237793
simple,wasn't boasting about,930,930_F_his,f,Mismatch,poss,Brenda wasn't boasting about,his,3.7391180992126465
simple,has found,931,931_M_him,m,Match,obj,Bruce has found,him,7.856749534606934
simple,has found,931,931_M_his,m,Match,poss,Bruce has found,his,4.380905628204346
simple,has found,931,931_F_him,f,Mismatch,obj,Melanie has found,him,8.231158256530762
simple,has found,931,931_F_his,f,Mismatch,poss,Melanie has found,his,7.054687023162842
simple,was aiding,932,932_M_him,m,Match,obj,Wayne was aiding,him,4.861029148101807
simple,was aiding,932,932_M_his,m,Match,poss,Wayne was aiding,his,4.387325286865234
simple,was aiding,932,932_F_him,f,Mismatch,obj,Tamara was aiding,him,5.977778911590576
simple,was aiding,932,932_F_his,f,Mismatch,poss,Tamara was aiding,his,5.274438381195068
simple,hasn't approached,933,933_M_him,m,Match,obj,Jerry hasn't approached,him,3.145364761352539
simple,hasn't approached,933,933_M_his,m,Match,poss,Jerry hasn't approached,his,4.704710960388184
