exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
About,had aided,800,800_M_him,m,Match,obj,The report about Guy had aided,him,3.7121963500976562
About,had aided,800,800_F_him,f,Mismatch,obj,The report about that niece had aided,him,3.737663745880127
About,had aided,800,800_M_his,m,Match,poss,The report about Guy had aided,his,4.298291206359863
About,had aided,800,800_F_his,f,Mismatch,poss,The report about that niece had aided,his,4.695703506469727
About,had worried,801,801_M_him,m,Match,obj,The documentary about Guy had worried,him,2.6571779251098633
About,had worried,801,801_F_him,f,Mismatch,obj,The documentary about Monica had worried,him,3.223484992980957
About,had worried,801,801_M_his,m,Match,poss,The documentary about Guy had worried,his,6.241373538970947
About,had worried,801,801_F_his,f,Mismatch,poss,The documentary about Monica had worried,his,8.216562271118164
About,will aid,802,802_M_him,m,Match,obj,The commentary about Carlos will aid,him,5.111982822418213
About,will aid,802,802_F_him,f,Mismatch,obj,The commentary about Natalie will aid,him,7.725208759307861
About,will aid,802,802_M_his,m,Match,poss,The commentary about Carlos will aid,his,5.946041584014893
About,will aid,802,802_F_his,f,Mismatch,poss,The commentary about Natalie will aid,his,8.908669471740723
About,alarms,803,803_M_him,m,Match,obj,The show about Michael alarms,him,7.7436957359313965
About,alarms,803,803_F_him,f,Mismatch,obj,The show about Janet alarms,him,11.666604995727539
About,alarms,803,803_M_his,m,Match,poss,The show about Michael alarms,his,5.590924263000488
About,alarms,803,803_F_his,f,Mismatch,poss,The show about Janet alarms,his,11.413006782531738
About,hasn't distracted,804,804_M_him,m,Match,obj,The book about Richard hasn't distracted,him,3.7677178382873535
About,hasn't distracted,804,804_F_him,f,Mismatch,obj,The book about this grandmother hasn't distracted,him,5.132852077484131
About,hasn't distracted,804,804_M_his,m,Match,poss,The book about Richard hasn't distracted,his,8.850963592529297
About,hasn't distracted,804,804_F_his,f,Mismatch,poss,The book about this grandmother hasn't distracted,his,9.145347595214844
About,bothers,805,805_M_him,m,Match,obj,The pamphlet about Bruce bothers,him,5.594726085662842
About,bothers,805,805_F_him,f,Mismatch,obj,The pamphlet about Beth bothers,him,4.248628616333008
About,bothers,805,805_M_his,m,Match,poss,The pamphlet about Bruce bothers,his,7.882750511169434
About,bothers,805,805_F_his,f,Mismatch,poss,The pamphlet about Beth bothers,his,8.644340515136719
About,bores,806,806_M_him,m,Match,obj,The brochure about Brett bores,him,4.69577169418335
About,bores,806,806_F_him,f,Mismatch,obj,The brochure about Judy bores,him,3.413123369216919
About,bores,806,806_M_his,m,Match,poss,The brochure about Brett bores,his,6.34134578704834
About,bores,806,806_F_his,f,Mismatch,poss,The brochure about Judy bores,his,8.60908031463623
About,worries,807,807_M_him,m,Match,obj,The play about Matt worries,him,6.114273548126221
About,worries,807,807_F_him,f,Mismatch,obj,The play about Brenda worries,him,7.148070335388184
About,worries,807,807_M_his,m,Match,poss,The play about Matt worries,his,6.531302452087402
About,worries,807,807_F_his,f,Mismatch,poss,The play about Brenda worries,his,9.605159759521484
About,had bothered,808,808_M_him,m,Match,obj,The movie about Joseph had bothered,him,1.9904900789260864
About,had bothered,808,808_F_him,f,Mismatch,obj,The movie about Donna had bothered,him,2.4986770153045654
About,had bothered,808,808_M_his,m,Match,poss,The movie about Joseph had bothered,his,7.242801666259766
About,had bothered,808,808_F_his,f,Mismatch,poss,The movie about Donna had bothered,his,8.528691291809082
About,had shocked,809,809_M_him,m,Match,obj,The newspaper article about John had shocked,him,2.1635546684265137
About,had shocked,809,809_F_him,f,Mismatch,obj,The newspaper article about Paula had shocked,him,2.376131772994995
About,had shocked,809,809_M_his,m,Match,poss,The newspaper article about John had shocked,his,6.322574138641357
About,had shocked,809,809_F_his,f,Mismatch,poss,The newspaper article about Paula had shocked,his,7.887677192687988
About,helped,810,810_M_him,m,Match,obj,The story about Brad helped,him,4.994095802307129
About,helped,810,810_F_him,f,Mismatch,obj,The story about Kendra helped,him,7.091968059539795
About,helped,810,810_M_his,m,Match,poss,The story about Brad helped,his,8.014738082885742
About,helped,810,810_F_his,f,Mismatch,poss,The story about Kendra helped,his,11.104463577270508
About,annoys,811,811_M_him,m,Match,obj,The essay about that boy annoys,him,5.200566291809082
About,annoys,811,811_F_him,f,Mismatch,obj,The essay about Beth annoys,him,5.214444637298584
About,annoys,811,811_M_his,m,Match,poss,The essay about that boy annoys,his,7.57875919342041
About,annoys,811,811_F_his,f,Mismatch,poss,The essay about Beth annoys,his,8.29144287109375
About,was disgusting,812,812_M_him,m,Match,obj,The report about Lawrence was disgusting,him,14.80154037475586
About,was disgusting,812,812_F_him,f,Mismatch,obj,The report about Anne was disgusting,him,15.589475631713867
About,was disgusting,812,812_M_his,m,Match,poss,The report about Lawrence was disgusting,his,15.128401756286621
About,was disgusting,812,812_F_his,f,Mismatch,poss,The report about Anne was disgusting,his,16.699674606323242
About,doesn't help,813,813_M_him,m,Match,obj,The documentary about Stephen doesn't help,him,4.750705718994141
About,doesn't help,813,813_F_him,f,Mismatch,obj,The documentary about Carrie doesn't help,him,7.817430019378662
About,doesn't help,813,813_M_his,m,Match,poss,The documentary about Stephen doesn't help,his,3.939189910888672
About,doesn't help,813,813_F_his,f,Mismatch,poss,The documentary about Carrie doesn't help,his,7.25387716293335
About,hasn't astounded,814,814_M_him,m,Match,obj,The commentary about Alexander hasn't astounded,him,5.810598373413086
About,hasn't astounded,814,814_F_him,f,Mismatch,obj,The commentary about Melissa hasn't astounded,him,8.774513244628906
About,hasn't astounded,814,814_M_his,m,Match,poss,The commentary about Alexander hasn't astounded,his,8.36912727355957
About,hasn't astounded,814,814_F_his,f,Mismatch,poss,The commentary about Melissa hasn't astounded,his,10.994911193847656
About,is aggravating,815,815_M_him,m,Match,obj,The show about Russell is aggravating,him,9.27853012084961
About,is aggravating,815,815_F_him,f,Mismatch,obj,The show about Judy is aggravating,him,10.775827407836914
About,is aggravating,815,815_M_his,m,Match,poss,The show about Russell is aggravating,his,11.00300121307373
About,is aggravating,815,815_F_his,f,Mismatch,poss,The show about Judy is aggravating,his,12.398859024047852
About,confuses,816,816_M_him,m,Match,obj,The book about Jerry confuses,him,4.286917686462402
About,confuses,816,816_F_him,f,Mismatch,obj,The book about Bethany confuses,him,6.643301010131836
About,confuses,816,816_M_his,m,Match,poss,The book about Jerry confuses,his,6.6425676345825195
About,confuses,816,816_F_his,f,Mismatch,poss,The book about Bethany confuses,his,8.739717483520508
About,alarmed,817,817_M_him,m,Match,obj,The pamphlet about Gregory alarmed,him,3.2490131855010986
About,alarmed,817,817_F_him,f,Mismatch,obj,The pamphlet about Deanna alarmed,him,3.112715244293213
About,alarmed,817,817_M_his,m,Match,poss,The pamphlet about Gregory alarmed,his,4.815690040588379
About,alarmed,817,817_F_his,f,Mismatch,poss,The pamphlet about Deanna alarmed,his,6.347507953643799
About,would bore,818,818_M_him,m,Match,obj,The brochure about Patrick would bore,him,3.0279746055603027
About,would bore,818,818_F_him,f,Mismatch,obj,The brochure about Deanna would bore,him,3.092421293258667
About,would bore,818,818_M_his,m,Match,poss,The brochure about Patrick would bore,his,7.728004455566406
About,would bore,818,818_F_his,f,Mismatch,poss,The brochure about Deanna would bore,his,9.190062522888184
About,hadn't hindered,819,819_M_him,m,Match,obj,The play about Phillip hadn't hindered,him,3.6452090740203857
About,hadn't hindered,819,819_F_him,f,Mismatch,obj,The play about Denise hadn't hindered,him,4.294800281524658
About,hadn't hindered,819,819_M_his,m,Match,poss,The play about Phillip hadn't hindered,his,2.4617483615875244
About,hadn't hindered,819,819_F_his,f,Mismatch,poss,The play about Denise hadn't hindered,his,2.683039426803589
About,underwhelmed,820,820_M_him,m,Match,obj,The movie about David underwhelmed,him,6.082706451416016
About,underwhelmed,820,820_F_him,f,Mismatch,obj,The movie about Ruth underwhelmed,him,6.128217697143555
About,underwhelmed,820,820_M_his,m,Match,poss,The movie about David underwhelmed,his,8.246748924255371
About,underwhelmed,820,820_F_his,f,Mismatch,poss,The movie about Ruth underwhelmed,his,8.438783645629883
About,was scaring,821,821_M_him,m,Match,obj,The newspaper article about Kenneth was scaring,him,3.036679744720459
About,was scaring,821,821_F_him,f,Mismatch,obj,The newspaper article about Lori was scaring,him,3.4302055835723877
About,was scaring,821,821_M_his,m,Match,poss,The newspaper article about Kenneth was scaring,his,6.970277786254883
About,was scaring,821,821_F_his,f,Mismatch,poss,The newspaper article about Lori was scaring,his,8.5923490524292
About,overwhelmed,822,822_M_him,m,Match,obj,The story about this brother overwhelmed,him,4.681920051574707
About,overwhelmed,822,822_F_him,f,Mismatch,obj,The story about Diana overwhelmed,him,4.322521686553955
About,overwhelmed,822,822_M_his,m,Match,poss,The story about this brother overwhelmed,his,7.364431381225586
About,overwhelmed,822,822_F_his,f,Mismatch,poss,The story about Diana overwhelmed,his,7.974343776702881
About,is shocking,823,823_M_him,m,Match,obj,The essay about Todd is shocking,him,13.06546688079834
About,is shocking,823,823_F_him,f,Mismatch,obj,The essay about Grace is shocking,him,13.675936698913574
About,is shocking,823,823_M_his,m,Match,poss,The essay about Todd is shocking,his,13.042924880981445
About,is shocking,823,823_F_his,f,Mismatch,poss,The essay about Grace is shocking,his,14.228218078613281
About,did aggravate,824,824_M_him,m,Match,obj,The report about Richard did aggravate,him,3.598602771759033
About,did aggravate,824,824_F_him,f,Mismatch,obj,The report about Kristin did aggravate,him,4.141915798187256
About,did aggravate,824,824_M_his,m,Match,poss,The report about Richard did aggravate,his,4.398847579956055
About,did aggravate,824,824_F_his,f,Mismatch,poss,The report about Kristin did aggravate,his,5.50571346282959
About,scares,825,825_M_him,m,Match,obj,The documentary about that boy scares,him,6.623727321624756
About,scares,825,825_F_him,f,Mismatch,obj,The documentary about Donna scares,him,8.610246658325195
About,scares,825,825_M_his,m,Match,poss,The documentary about that boy scares,his,8.810312271118164
About,scares,825,825_F_his,f,Mismatch,poss,The documentary about Donna scares,his,11.428009986877441
About,underwhelms,826,826_M_him,m,Match,obj,The commentary about David underwhelms,him,6.586390495300293
About,underwhelms,826,826_F_him,f,Mismatch,obj,The commentary about Sarah underwhelms,him,7.875172138214111
About,underwhelms,826,826_M_his,m,Match,poss,The commentary about David underwhelms,his,7.127401351928711
About,underwhelms,826,826_F_his,f,Mismatch,poss,The commentary about Sarah underwhelms,his,9.22769832611084
About,is hindering,827,827_M_him,m,Match,obj,The show about this husband is hindering,him,5.122591018676758
About,is hindering,827,827_F_him,f,Mismatch,obj,The show about Heidi is hindering,him,7.458752632141113
About,is hindering,827,827_M_his,m,Match,poss,The show about this husband is hindering,his,3.0374457836151123
About,is hindering,827,827_F_his,f,Mismatch,poss,The show about Heidi is hindering,his,5.644112586975098
About,shouldn't aggravate,828,828_M_him,m,Match,obj,The book about Adam shouldn't aggravate,him,3.1593127250671387
About,shouldn't aggravate,828,828_F_him,f,Mismatch,obj,The book about Amanda shouldn't aggravate,him,3.988413095474243
About,shouldn't aggravate,828,828_M_his,m,Match,poss,The book about Adam shouldn't aggravate,his,3.565070629119873
About,shouldn't aggravate,828,828_F_his,f,Mismatch,poss,The book about Amanda shouldn't aggravate,his,5.6001739501953125
About,annoys,829,829_M_him,m,Match,obj,The pamphlet about Liam annoys,him,3.775120258331299
About,annoys,829,829_F_him,f,Mismatch,obj,The pamphlet about that daughter annoys,him,3.9405362606048584
About,annoys,829,829_M_his,m,Match,poss,The pamphlet about Liam annoys,his,6.2660231590271
About,annoys,829,829_F_his,f,Mismatch,poss,The pamphlet about that daughter annoys,his,8.22353744506836
About,astounded,830,830_M_him,m,Match,obj,The brochure about Daniel astounded,him,3.0760228633880615
About,astounded,830,830_F_him,f,Mismatch,obj,The brochure about this girl astounded,him,3.8151867389678955
About,astounded,830,830_M_his,m,Match,poss,The brochure about Daniel astounded,his,7.663342475891113
About,astounded,830,830_F_his,f,Mismatch,poss,The brochure about this girl astounded,his,10.16079044342041
About,stunned,831,831_M_him,m,Match,obj,The play about James stunned,him,4.768394470214844
About,stunned,831,831_F_him,f,Mismatch,obj,The play about Grace stunned,him,4.361401081085205
About,stunned,831,831_M_his,m,Match,poss,The play about James stunned,his,4.847291946411133
About,stunned,831,831_F_his,f,Mismatch,poss,The play about Grace stunned,his,6.728322505950928
About,hasn't underwhelmed,832,832_M_him,m,Match,obj,The movie about Travis hasn't underwhelmed,him,6.309713840484619
About,hasn't underwhelmed,832,832_F_him,f,Mismatch,obj,The movie about Anne hasn't underwhelmed,him,7.45482873916626
About,hasn't underwhelmed,832,832_M_his,m,Match,poss,The movie about Travis hasn't underwhelmed,his,8.37231731414795
About,hasn't underwhelmed,832,832_F_his,f,Mismatch,poss,The movie about Anne hasn't underwhelmed,his,9.596328735351562
About,hadn't upset,833,833_M_him,m,Match,obj,The newspaper article about Walter hadn't upset,him,1.2343727350234985
About,hadn't upset,833,833_F_him,f,Mismatch,obj,The newspaper article about Heather hadn't upset,him,1.7895482778549194
About,hadn't upset,833,833_M_his,m,Match,poss,The newspaper article about Walter hadn't upset,his,7.320742607116699
About,hadn't upset,833,833_F_his,f,Mismatch,poss,The newspaper article about Heather hadn't upset,his,8.191507339477539
About,might astound,834,834_M_him,m,Match,obj,The story about Charles might astound,him,5.628559589385986
About,might astound,834,834_F_him,f,Mismatch,obj,The story about this girl might astound,him,9.044209480285645
About,might astound,834,834_M_his,m,Match,poss,The story about Charles might astound,his,5.504578113555908
About,might astound,834,834_F_his,f,Mismatch,poss,The story about this girl might astound,his,10.701054573059082
About,isn't confusing,835,835_M_him,m,Match,obj,The essay about Dennis isn't confusing,him,9.00695514678955
About,isn't confusing,835,835_F_him,f,Mismatch,obj,The essay about Bethany isn't confusing,him,10.756523132324219
