exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
simple,had liked,564,564_F_his,f,Mismatch,poss,Kimberley had liked,his,gpt2,5.090789794921875
simple,bored,565,565_M_him,m,Match,obj,Steve bored,him,gpt2,7.574195861816406
simple,bored,565,565_M_his,m,Match,poss,Steve bored,his,gpt2,7.20273494720459
simple,bored,565,565_F_him,f,Mismatch,obj,Katherine bored,him,gpt2,5.756261348724365
simple,bored,565,565_F_his,f,Mismatch,poss,Katherine bored,his,gpt2,6.546115875244141
simple,would bite,566,566_M_him,m,Match,obj,The boy would bite,him,gpt2,3.841599702835083
simple,would bite,566,566_M_his,m,Match,poss,The boy would bite,his,gpt2,3.053627252578736
simple,would bite,566,566_F_him,f,Mismatch,obj,Stacy would bite,him,gpt2,4.9514007568359375
simple,would bite,566,566_F_his,f,Mismatch,poss,Stacy would bite,his,gpt2,5.395627975463867
simple,fled from,567,567_M_him,m,Match,obj,The brother fled from,him,gpt2,7.25981330871582
simple,fled from,567,567_M_his,m,Match,poss,The brother fled from,his,gpt2,3.2505099773406982
simple,fled from,567,567_F_him,f,Mismatch,obj,Brenda fled from,him,gpt2,7.3185834884643555
simple,fled from,567,567_F_his,f,Mismatch,poss,Brenda fled from,his,gpt2,4.543460369110107
simple,won't worry,568,568_M_him,m,Match,obj,Bill won't worry,him,gpt2,11.037096977233888
simple,won't worry,568,568_M_his,m,Match,poss,Bill won't worry,his,gpt2,12.406320571899414
simple,won't worry,568,568_F_him,f,Mismatch,obj,Brenda won't worry,him,gpt2,10.78020477294922
simple,won't worry,568,568_F_his,f,Mismatch,poss,Brenda won't worry,his,gpt2,13.097804069519045
simple,is questioning,569,569_M_him,m,Match,obj,Lawrence is questioning,him,gpt2,8.395794868469238
simple,is questioning,569,569_M_his,m,Match,poss,Lawrence is questioning,his,gpt2,3.704769134521485
simple,is questioning,569,569_F_him,f,Mismatch,obj,Michelle is questioning,him,gpt2,8.029058456420898
simple,is questioning,569,569_F_his,f,Mismatch,poss,Michelle is questioning,his,gpt2,5.413612842559815
simple,is thinking about,570,570_M_him,m,Match,obj,Wayne is thinking about,him,gpt2,7.307451248168945
simple,is thinking about,570,570_M_his,m,Match,poss,Wayne is thinking about,his,gpt2,4.116190910339356
simple,is thinking about,570,570_F_him,f,Mismatch,obj,Elizabeth is thinking about,him,gpt2,8.36513900756836
simple,is thinking about,570,570_F_his,f,Mismatch,poss,Elizabeth is thinking about,his,gpt2,8.158770561218262
simple,forgave,571,571_M_him,m,Match,obj,Matt forgave,him,gpt2,2.894221067428589
simple,forgave,571,571_M_his,m,Match,poss,Matt forgave,his,gpt2,3.972367763519287
simple,forgave,571,571_F_him,f,Mismatch,obj,Tara forgave,him,gpt2,2.026519060134888
simple,forgave,571,571_F_his,f,Mismatch,poss,Tara forgave,his,gpt2,4.685035228729248
simple,hadn't complained about,572,572_M_him,m,Match,obj,Marcus hadn't complained about,him,gpt2,5.925875186920166
simple,hadn't complained about,572,572_M_his,m,Match,poss,Marcus hadn't complained about,his,gpt2,3.976093292236328
simple,hadn't complained about,572,572_F_him,f,Mismatch,obj,Elaine hadn't complained about,him,gpt2,5.938107490539551
simple,hadn't complained about,572,572_F_his,f,Mismatch,poss,Elaine hadn't complained about,his,gpt2,4.695286750793457
simple,was hiding,573,573_M_him,m,Match,obj,Jason was hiding,him,gpt2,9.688014030456545
simple,was hiding,573,573_M_his,m,Match,poss,Jason was hiding,his,gpt2,5.126704216003418
simple,was hiding,573,573_F_him,f,Mismatch,obj,Natalie was hiding,him,gpt2,10.256343841552734
simple,was hiding,573,573_F_his,f,Mismatch,poss,Natalie was hiding,his,gpt2,8.986677169799805
simple,is shocking,574,574_M_him,m,Match,obj,Edward is shocking,him,gpt2,11.62259006500244
simple,is shocking,574,574_M_his,m,Match,poss,Edward is shocking,his,gpt2,11.090560913085938
simple,is shocking,574,574_F_him,f,Mismatch,obj,Ruth is shocking,him,gpt2,10.766605377197266
simple,is shocking,574,574_F_his,f,Mismatch,poss,Ruth is shocking,his,gpt2,10.501108169555664
simple,revealed,575,575_M_him,m,Match,obj,That grandfather revealed,him,gpt2,8.055013656616211
simple,revealed,575,575_M_his,m,Match,poss,That grandfather revealed,his,gpt2,2.8215348720550537
simple,revealed,575,575_F_him,f,Mismatch,obj,Theresa revealed,him,gpt2,11.264559745788574
simple,revealed,575,575_F_his,f,Mismatch,poss,Theresa revealed,his,gpt2,7.151295185089111
simple,kissed,576,576_M_him,m,Match,obj,Todd kissed,him,gpt2,3.3336284160614014
simple,kissed,576,576_M_his,m,Match,poss,Todd kissed,his,gpt2,3.136429071426392
simple,kissed,576,576_F_him,f,Mismatch,obj,Jill kissed,him,gpt2,3.3635458946228027
simple,kissed,576,576_F_his,f,Mismatch,poss,Jill kissed,his,gpt2,3.699894666671753
simple,should hold,577,577_M_him,m,Match,obj,Kevin should hold,him,gpt2,6.738069534301758
simple,should hold,577,577_M_his,m,Match,poss,Kevin should hold,his,gpt2,2.9120969772338867
simple,should hold,577,577_F_him,f,Mismatch,obj,Vanessa should hold,him,gpt2,7.174342155456543
simple,should hold,577,577_F_his,f,Mismatch,poss,Vanessa should hold,his,gpt2,4.987614631652832
simple,would teach,578,578_M_him,m,Match,obj,Christopher would teach,him,gpt2,4.461790084838867
simple,would teach,578,578_M_his,m,Match,poss,Christopher would teach,his,gpt2,4.808639526367188
simple,would teach,578,578_F_him,f,Mismatch,obj,The girl would teach,him,gpt2,3.718388795852661
simple,would teach,578,578_F_his,f,Mismatch,poss,The girl would teach,his,gpt2,7.95910120010376
simple,isn't helping,579,579_M_him,m,Match,obj,This grandfather isn't helping,him,gpt2,4.872708797454834
simple,isn't helping,579,579_M_his,m,Match,poss,This grandfather isn't helping,his,gpt2,4.356771945953369
simple,isn't helping,579,579_F_him,f,Mismatch,obj,Valerie isn't helping,him,gpt2,5.20352029800415
simple,isn't helping,579,579_F_his,f,Mismatch,poss,Valerie isn't helping,his,gpt2,4.594960689544678
simple,can investigate,580,580_M_him,m,Match,obj,Steve can investigate,him,gpt2,9.789130210876465
simple,can investigate,580,580_M_his,m,Match,poss,Steve can investigate,his,gpt2,6.648974418640137
simple,can investigate,580,580_F_him,f,Mismatch,obj,Danielle can investigate,him,gpt2,9.086774826049805
simple,can investigate,580,580_F_his,f,Mismatch,poss,Danielle can investigate,his,gpt2,6.164313316345215
simple,isn't teaching,581,581_M_him,m,Match,obj,The ex-husband isn't teaching,him,gpt2,3.5970535278320312
simple,isn't teaching,581,581_M_his,m,Match,poss,The ex-husband isn't teaching,his,gpt2,3.4428470134735107
simple,isn't teaching,581,581_F_him,f,Mismatch,obj,Ann isn't teaching,him,gpt2,5.568809986114502
simple,isn't teaching,581,581_F_his,f,Mismatch,poss,Ann isn't teaching,his,gpt2,4.976353168487549
simple,does dislike,582,582_M_him,m,Match,obj,Gregory does dislike,him,gpt2,5.053265571594238
simple,does dislike,582,582_M_his,m,Match,poss,Gregory does dislike,his,gpt2,5.373676300048828
simple,does dislike,582,582_F_him,f,Mismatch,obj,Stephanie does dislike,him,gpt2,4.953056812286377
simple,does dislike,582,582_F_his,f,Mismatch,poss,Stephanie does dislike,his,gpt2,5.658401012420654
simple,had fled from,583,583_M_him,m,Match,obj,Michael had fled from,him,gpt2,8.282805442810059
simple,had fled from,583,583_M_his,m,Match,poss,Michael had fled from,his,gpt2,2.785491704940796
simple,had fled from,583,583_F_him,f,Mismatch,obj,April had fled from,him,gpt2,8.389312744140625
simple,had fled from,583,583_F_his,f,Mismatch,poss,April had fled from,his,gpt2,3.428529739379883
simple,hadn't listened to,584,584_M_him,m,Match,obj,This son hadn't listened to,him,gpt2,4.988672733306885
simple,hadn't listened to,584,584_M_his,m,Match,poss,This son hadn't listened to,his,gpt2,4.039141654968262
simple,hadn't listened to,584,584_F_him,f,Mismatch,obj,Leslie hadn't listened to,him,gpt2,3.709485530853272
simple,hadn't listened to,584,584_F_his,f,Mismatch,poss,Leslie hadn't listened to,his,gpt2,4.353784561157227
simple,had distracted,585,585_M_him,m,Match,obj,Travis had distracted,him,gpt2,2.813196897506714
simple,had distracted,585,585_M_his,m,Match,poss,Travis had distracted,his,gpt2,5.338474273681641
simple,had distracted,585,585_F_him,f,Mismatch,obj,Kirsten had distracted,him,gpt2,3.123077630996704
simple,had distracted,585,585_F_his,f,Mismatch,poss,Kirsten had distracted,his,gpt2,5.018431186676025
simple,investigated,586,586_M_him,m,Match,obj,David investigated,him,gpt2,9.020760536193848
simple,investigated,586,586_M_his,m,Match,poss,David investigated,his,gpt2,5.710054397583008
simple,investigated,586,586_F_him,f,Mismatch,obj,Rebecca investigated,him,gpt2,9.82412815093994
simple,investigated,586,586_F_his,f,Mismatch,poss,Rebecca investigated,his,gpt2,7.186997890472412
simple,hurt,587,587_M_him,m,Match,obj,Gary hurt,him,gpt2,4.647271633148193
simple,hurt,587,587_M_his,m,Match,poss,Gary hurt,his,gpt2,2.7523036003112797
simple,hurt,587,587_F_him,f,Mismatch,obj,Margaret hurt,him,gpt2,5.913077354431152
simple,hurt,587,587_F_his,f,Mismatch,poss,Margaret hurt,his,gpt2,6.23805570602417
simple,had insulted,588,588_M_him,m,Match,obj,The grandson had insulted,him,gpt2,3.8216187953948975
simple,had insulted,588,588_M_his,m,Match,poss,The grandson had insulted,his,gpt2,3.7934303283691406
simple,had insulted,588,588_F_him,f,Mismatch,obj,Maria had insulted,him,gpt2,3.443888902664185
simple,had insulted,588,588_F_his,f,Mismatch,poss,Maria had insulted,his,gpt2,4.745960235595703
simple,was curing,589,589_M_him,m,Match,obj,Jason was curing,him,gpt2,5.8281426429748535
simple,was curing,589,589_M_his,m,Match,poss,Jason was curing,his,gpt2,2.9474637508392334
simple,was curing,589,589_F_him,f,Mismatch,obj,Meredith was curing,him,gpt2,6.987569808959961
simple,was curing,589,589_F_his,f,Mismatch,poss,Meredith was curing,his,gpt2,5.283956527709961
simple,strikes,590,590_M_him,m,Match,obj,Travis strikes,him,gpt2,7.166674613952637
simple,strikes,590,590_M_his,m,Match,poss,Travis strikes,his,gpt2,7.154930114746094
simple,strikes,590,590_F_him,f,Mismatch,obj,Ella strikes,him,gpt2,6.36973237991333
simple,strikes,590,590_F_his,f,Mismatch,poss,Ella strikes,his,gpt2,5.622771739959717
simple,had fought,591,591_M_him,m,Match,obj,That nephew had fought,him,gpt2,7.58350658416748
simple,had fought,591,591_M_his,m,Match,poss,That nephew had fought,his,gpt2,5.7694830894470215
simple,had fought,591,591_F_him,f,Mismatch,obj,Patricia had fought,him,gpt2,7.30448579788208
simple,had fought,591,591_F_his,f,Mismatch,poss,Patricia had fought,his,gpt2,7.273622035980225
simple,cares for,592,592_M_him,m,Match,obj,Marcus cares for,him,gpt2,4.544273853302002
simple,cares for,592,592_M_his,m,Match,poss,Marcus cares for,his,gpt2,2.693157196044922
simple,cares for,592,592_F_him,f,Mismatch,obj,Elizabeth cares for,him,gpt2,5.894827842712402
simple,cares for,592,592_F_his,f,Mismatch,poss,Elizabeth cares for,his,gpt2,6.89505672454834
simple,has helped,593,593_M_him,m,Match,obj,Brad has helped,him,gpt2,5.914880752563477
simple,has helped,593,593_M_his,m,Match,poss,Brad has helped,his,gpt2,6.212264537811279
simple,has helped,593,593_F_him,f,Mismatch,obj,Tiffany has helped,him,gpt2,5.714354038238525
simple,has helped,593,593_F_his,f,Mismatch,poss,Tiffany has helped,his,gpt2,6.840358257293701
simple,disgusted,594,594_M_him,m,Match,obj,Phillip disgusted,him,gpt2,4.481077671051025
simple,disgusted,594,594_M_his,m,Match,poss,Phillip disgusted,his,gpt2,4.994856834411621
simple,disgusted,594,594_F_him,f,Mismatch,obj,Carrie disgusted,him,gpt2,6.22200345993042
simple,disgusted,594,594_F_his,f,Mismatch,poss,Carrie disgusted,his,gpt2,6.617701053619385
simple,bites,595,595_M_him,m,Match,obj,Rodney bites,him,gpt2,6.266973495483398
simple,bites,595,595_M_his,m,Match,poss,Rodney bites,his,gpt2,5.02664041519165
simple,bites,595,595_F_him,f,Mismatch,obj,Ann bites,him,gpt2,6.179370880126953
simple,bites,595,595_F_his,f,Mismatch,poss,Ann bites,his,gpt2,4.977375030517578
simple,shouldn't listen to,596,596_M_him,m,Match,obj,Bruce shouldn't listen to,him,gpt2,5.210530281066895
simple,shouldn't listen to,596,596_M_his,m,Match,poss,Bruce shouldn't listen to,his,gpt2,5.817923069000244
simple,shouldn't listen to,596,596_F_him,f,Mismatch,obj,Sarah shouldn't listen to,him,gpt2,4.1716814041137695
simple,shouldn't listen to,596,596_F_his,f,Mismatch,poss,Sarah shouldn't listen to,his,gpt2,5.793656349182129
simple,can talk about,597,597_M_him,m,Match,obj,Jeffrey can talk about,him,gpt2,7.715372562408447
simple,can talk about,597,597_M_his,m,Match,poss,Jeffrey can talk about,his,gpt2,3.362169981002808
simple,can talk about,597,597_F_him,f,Mismatch,obj,Sally can talk about,him,gpt2,7.655717372894287
simple,can talk about,597,597_F_his,f,Mismatch,poss,Sally can talk about,his,gpt2,5.816763401031494
simple,would strike,598,598_M_him,m,Match,obj,Brett would strike,him,gpt2,5.975281238555908
simple,would strike,598,598_M_his,m,Match,poss,Brett would strike,his,gpt2,5.868866443634033
simple,would strike,598,598_F_him,f,Mismatch,obj,Linda would strike,him,gpt2,4.89618444442749
simple,would strike,598,598_F_his,f,Mismatch,poss,Linda would strike,his,gpt2,8.049118995666504
simple,distracts,599,599_M_him,m,Match,obj,Paul distracts,him,gpt2,3.916498899459839
simple,distracts,599,599_M_his,m,Match,poss,Paul distracts,his,gpt2,5.130988597869873
simple,distracts,599,599_F_him,f,Mismatch,obj,Vanessa distracts,him,gpt2,4.15280294418335
simple,distracts,599,599_F_his,f,Mismatch,poss,Vanessa distracts,his,gpt2,7.096606731414795
simple,questioned,600,600_M_him,m,Match,obj,Curtis questioned,him,gpt2,5.661837577819824
simple,questioned,600,600_M_his,m,Match,poss,Curtis questioned,his,gpt2,4.429715156555176
simple,questioned,600,600_F_him,f,Mismatch,obj,Ann questioned,him,gpt2,6.644551753997803
simple,questioned,600,600_F_his,f,Mismatch,poss,Ann questioned,his,gpt2,4.693283557891846
simple,hasn't astounded,601,601_M_him,m,Match,obj,Charles hasn't astounded,him,gpt2,6.251468658447266
simple,hasn't astounded,601,601_M_his,m,Match,poss,Charles hasn't astounded,his,gpt2,6.141014575958252
simple,hasn't astounded,601,601_F_him,f,Mismatch,obj,Jane hasn't astounded,him,gpt2,6.380801677703857
simple,hasn't astounded,601,601_F_his,f,Mismatch,poss,Jane hasn't astounded,his,gpt2,5.505049705505371
simple,had criticized,602,602_M_him,m,Match,obj,Mitchell had criticized,him,gpt2,5.487122058868408
simple,had criticized,602,602_M_his,m,Match,poss,Mitchell had criticized,his,gpt2,5.165467739105225
simple,had criticized,602,602_F_him,f,Mismatch,obj,Anne had criticized,him,gpt2,4.72426176071167
simple,had criticized,602,602_F_his,f,Mismatch,poss,Anne had criticized,his,gpt2,4.86162805557251
simple,is confusing,603,603_M_him,m,Match,obj,Matt is confusing,him,gpt2,7.03790283203125
simple,is confusing,603,603_M_his,m,Match,poss,Matt is confusing,his,gpt2,7.4023518562316895
simple,is confusing,603,603_F_him,f,Mismatch,obj,Florence is confusing,him,gpt2,7.400568962097168
simple,is confusing,603,603_F_his,f,Mismatch,poss,Florence is confusing,his,gpt2,8.321691513061523
simple,had fired,604,604_M_him,m,Match,obj,Bradley had fired,him,gpt2,3.878602981567383
simple,had fired,604,604_M_his,m,Match,poss,Bradley had fired,his,gpt2,4.23457670211792
simple,had fired,604,604_F_him,f,Mismatch,obj,Diana had fired,him,gpt2,4.326747894287109
simple,had fired,604,604_F_his,f,Mismatch,poss,Diana had fired,his,gpt2,5.58552885055542
simple,does complain about,605,605_M_him,m,Match,obj,Curtis does complain about,him,gpt2,7.578043460845947
simple,does complain about,605,605_M_his,m,Match,poss,Curtis does complain about,his,gpt2,4.100218772888184
simple,does complain about,605,605_F_him,f,Mismatch,obj,Cynthia does complain about,him,gpt2,7.24592399597168
simple,does complain about,605,605_F_his,f,Mismatch,poss,Cynthia does complain about,his,gpt2,4.967916011810303
simple,found,606,606_M_him,m,Match,obj,That grandfather found,him,gpt2,5.245528697967529
simple,found,606,606_M_his,m,Match,poss,That grandfather found,his,gpt2,3.4238996505737305
simple,found,606,606_F_him,f,Mismatch,obj,Vanessa found,him,gpt2,5.843358993530273
simple,found,606,606_F_his,f,Mismatch,poss,Vanessa found,his,gpt2,5.932921886444092
simple,hadn't led,607,607_M_him,m,Match,obj,Carl hadn't led,him,gpt2,5.791466236114502
simple,hadn't led,607,607_M_his,m,Match,poss,Carl hadn't led,his,gpt2,4.100642681121826
simple,hadn't led,607,607_F_him,f,Mismatch,obj,Ella hadn't led,him,gpt2,4.762631416320801
simple,hadn't led,607,607_F_his,f,Mismatch,poss,Ella hadn't led,his,gpt2,5.19642448425293
simple,helps,608,608_M_him,m,Match,obj,Peter helps,him,gpt2,5.821523189544678
simple,helps,608,608_M_his,m,Match,poss,Peter helps,his,gpt2,6.954132080078125
simple,helps,608,608_F_him,f,Mismatch,obj,Carol helps,him,gpt2,6.760505199432373
simple,helps,608,608_F_his,f,Mismatch,poss,Carol helps,his,gpt2,9.482937812805176
simple,was forgiving,609,609_M_him,m,Match,obj,William was forgiving,him,gpt2,6.515239238739014
simple,was forgiving,609,609_M_his,m,Match,poss,William was forgiving,his,gpt2,6.412578105926514
simple,was forgiving,609,609_F_him,f,Mismatch,obj,Jodi was forgiving,him,gpt2,6.310341835021973
simple,was forgiving,609,609_F_his,f,Mismatch,poss,Jodi was forgiving,his,gpt2,7.237529277801514
simple,leaves,610,610_M_him,m,Match,obj,Steve leaves,him,gpt2,7.419668674468994
simple,leaves,610,610_M_his,m,Match,poss,Steve leaves,his,gpt2,6.470775604248047
simple,leaves,610,610_F_him,f,Mismatch,obj,Suzanne leaves,him,gpt2,6.627838611602783
simple,leaves,610,610_F_his,f,Mismatch,poss,Suzanne leaves,his,gpt2,4.749964714050293
simple,astounded,611,611_M_him,m,Match,obj,Joseph astounded,him,gpt2,5.019188404083252
simple,astounded,611,611_M_his,m,Match,poss,Joseph astounded,his,gpt2,5.140836238861084
simple,astounded,611,611_F_him,f,Mismatch,obj,Lisa astounded,him,gpt2,5.561573028564453
simple,astounded,611,611_F_his,f,Mismatch,poss,Lisa astounded,his,gpt2,7.280265808105469
simple,is boasting about,612,612_M_him,m,Match,obj,Omar is boasting about,him,gpt2,8.05758285522461
simple,is boasting about,612,612_M_his,m,Match,poss,Omar is boasting about,his,gpt2,2.039895534515381
simple,is boasting about,612,612_F_him,f,Mismatch,obj,That wife is boasting about,him,gpt2,6.947751045227051
simple,is boasting about,612,612_F_his,f,Mismatch,poss,That wife is boasting about,his,gpt2,6.230002880096436
