exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
OneEmbedding,had demonstrated,couldn't hate,719,719_FF_him,ff,MismatchMismatch,obj,Rachel had demonstrated that Caroline couldn't hate,him,2.590816020965576
OneEmbedding,had demonstrated,couldn't hate,719,719_MM_his,mm,MatchMatch,poss,Derek had demonstrated that the boy couldn't hate,his,3.5913023948669434
OneEmbedding,had demonstrated,couldn't hate,719,719_MF_his,mf,MatchMismatch,poss,Derek had demonstrated that Caroline couldn't hate,his,7.364522457122803
OneEmbedding,had demonstrated,couldn't hate,719,719_FM_his,fm,MismatchMatch,poss,Rachel had demonstrated that the boy couldn't hate,his,3.7919187545776367
OneEmbedding,had demonstrated,couldn't hate,719,719_FF_his,ff,MismatchMismatch,poss,Rachel had demonstrated that Caroline couldn't hate,his,8.227752685546875
OneEmbedding,claimed,is hearing,720,720_MM_him,mm,MatchMatch,obj,Bruce claimed that Samuel is hearing,him,8.287762641906738
OneEmbedding,claimed,is hearing,720,720_MF_him,mf,MatchMismatch,obj,Bruce claimed that Jessica is hearing,him,8.856553077697754
OneEmbedding,claimed,is hearing,720,720_FM_him,fm,MismatchMatch,obj,The ex-wife claimed that Samuel is hearing,him,10.152347564697266
OneEmbedding,claimed,is hearing,720,720_FF_him,ff,MismatchMismatch,obj,The ex-wife claimed that Jessica is hearing,him,10.581525802612305
OneEmbedding,claimed,is hearing,720,720_MM_his,mm,MatchMatch,poss,Bruce claimed that Samuel is hearing,his,6.464141368865967
OneEmbedding,claimed,is hearing,720,720_MF_his,mf,MatchMismatch,poss,Bruce claimed that Jessica is hearing,his,8.585123062133789
OneEmbedding,claimed,is hearing,720,720_FM_his,fm,MismatchMatch,poss,The ex-wife claimed that Samuel is hearing,his,8.793458938598633
OneEmbedding,claimed,is hearing,720,720_FF_his,ff,MismatchMismatch,poss,The ex-wife claimed that Jessica is hearing,his,11.071861267089844
OneEmbedding,hadn't disliked,might worry,721,721_MM_him,mm,MatchMatch,obj,Thomas hadn't disliked that Omar might worry,him,5.736782073974609
OneEmbedding,hadn't disliked,might worry,721,721_MF_him,mf,MatchMismatch,obj,Thomas hadn't disliked that this wife might worry,him,5.275909900665283
OneEmbedding,hadn't disliked,might worry,721,721_FM_him,fm,MismatchMatch,obj,Eva hadn't disliked that Omar might worry,him,6.362495422363281
OneEmbedding,hadn't disliked,might worry,721,721_FF_him,ff,MismatchMismatch,obj,Eva hadn't disliked that this wife might worry,him,6.072621822357178
OneEmbedding,hadn't disliked,might worry,721,721_MM_his,mm,MatchMatch,poss,Thomas hadn't disliked that Omar might worry,his,7.303414344787598
OneEmbedding,hadn't disliked,might worry,721,721_MF_his,mf,MatchMismatch,poss,Thomas hadn't disliked that this wife might worry,his,8.526618003845215
OneEmbedding,hadn't disliked,might worry,721,721_FM_his,fm,MismatchMatch,poss,Eva hadn't disliked that Omar might worry,his,7.645777702331543
OneEmbedding,hadn't disliked,might worry,721,721_FF_his,ff,MismatchMismatch,poss,Eva hadn't disliked that this wife might worry,his,9.561409950256348
OneEmbedding,can't whisper,has liked,722,722_MM_him,mm,MatchMatch,obj,Gary can't whisper that Mark has liked,him,4.044761657714844
OneEmbedding,can't whisper,has liked,722,722_MF_him,mf,MatchMismatch,obj,Gary can't whisper that Karen has liked,him,2.7319881916046143
OneEmbedding,can't whisper,has liked,722,722_FM_him,fm,MismatchMatch,obj,Victoria can't whisper that Mark has liked,him,3.9580416679382324
OneEmbedding,can't whisper,has liked,722,722_FF_him,ff,MismatchMismatch,obj,Victoria can't whisper that Karen has liked,him,2.524076223373413
OneEmbedding,can't whisper,has liked,722,722_MM_his,mm,MatchMatch,poss,Gary can't whisper that Mark has liked,his,4.214366912841797
OneEmbedding,can't whisper,has liked,722,722_MF_his,mf,MatchMismatch,poss,Gary can't whisper that Karen has liked,his,5.352486610412598
OneEmbedding,can't whisper,has liked,722,722_FM_his,fm,MismatchMatch,poss,Victoria can't whisper that Mark has liked,his,4.754610061645508
OneEmbedding,can't whisper,has liked,722,722_FF_his,ff,MismatchMismatch,poss,Victoria can't whisper that Karen has liked,his,6.136383533477783
OneEmbedding,expects,admired,723,723_MM_him,mm,MatchMatch,obj,Walter expects that Alexander admired,him,3.1930742263793945
OneEmbedding,expects,admired,723,723_MF_him,mf,MatchMismatch,obj,Walter expects that Nina admired,him,2.7397305965423584
OneEmbedding,expects,admired,723,723_FM_him,fm,MismatchMatch,obj,Gina expects that Alexander admired,him,4.750114440917969
OneEmbedding,expects,admired,723,723_FF_him,ff,MismatchMismatch,obj,Gina expects that Nina admired,him,4.019643306732178
OneEmbedding,expects,admired,723,723_MM_his,mm,MatchMatch,poss,Walter expects that Alexander admired,his,2.583386182785034
OneEmbedding,expects,admired,723,723_MF_his,mf,MatchMismatch,poss,Walter expects that Nina admired,his,2.4130570888519287
OneEmbedding,expects,admired,723,723_FM_his,fm,MismatchMatch,poss,Gina expects that Alexander admired,his,3.5144262313842773
OneEmbedding,expects,admired,723,723_FF_his,ff,MismatchMismatch,poss,Gina expects that Nina admired,his,3.594061851501465
OneEmbedding,will reveal,cared for,724,724_MM_him,mm,MatchMatch,obj,Dan will reveal that that guy cared for,him,3.080885171890259
OneEmbedding,will reveal,cared for,724,724_MF_him,mf,MatchMismatch,obj,Dan will reveal that Monica cared for,him,1.5385985374450684
OneEmbedding,will reveal,cared for,724,724_FM_him,fm,MismatchMatch,obj,Dawn will reveal that that guy cared for,him,4.721858501434326
OneEmbedding,will reveal,cared for,724,724_FF_him,ff,MismatchMismatch,obj,Dawn will reveal that Monica cared for,him,2.6605477333068848
OneEmbedding,will reveal,cared for,724,724_MM_his,mm,MatchMatch,poss,Dan will reveal that that guy cared for,his,4.173539161682129
OneEmbedding,will reveal,cared for,724,724_MF_his,mf,MatchMismatch,poss,Dan will reveal that Monica cared for,his,4.955005168914795
OneEmbedding,will reveal,cared for,724,724_FM_his,fm,MismatchMatch,poss,Dawn will reveal that that guy cared for,his,4.445541858673096
OneEmbedding,will reveal,cared for,724,724_FF_his,ff,MismatchMismatch,poss,Dawn will reveal that Monica cared for,his,6.594882965087891
OneEmbedding,demonstrated,shouldn't scare,725,725_MM_him,mm,MatchMatch,obj,Robert demonstrated that Gerald shouldn't scare,him,4.124661445617676
OneEmbedding,demonstrated,shouldn't scare,725,725_MF_him,mf,MatchMismatch,obj,Robert demonstrated that Jacqueline shouldn't scare,him,2.717423677444458
OneEmbedding,demonstrated,shouldn't scare,725,725_FM_him,fm,MismatchMatch,obj,Monica demonstrated that Gerald shouldn't scare,him,5.217545509338379
OneEmbedding,demonstrated,shouldn't scare,725,725_FF_him,ff,MismatchMismatch,obj,Monica demonstrated that Jacqueline shouldn't scare,him,4.347891807556152
OneEmbedding,demonstrated,shouldn't scare,725,725_MM_his,mm,MatchMatch,poss,Robert demonstrated that Gerald shouldn't scare,his,5.217051029205322
OneEmbedding,demonstrated,shouldn't scare,725,725_MF_his,mf,MatchMismatch,poss,Robert demonstrated that Jacqueline shouldn't scare,his,7.095017433166504
OneEmbedding,demonstrated,shouldn't scare,725,725_FM_his,fm,MismatchMatch,poss,Monica demonstrated that Gerald shouldn't scare,his,5.898949146270752
OneEmbedding,demonstrated,shouldn't scare,725,725_FF_his,ff,MismatchMismatch,poss,Monica demonstrated that Jacqueline shouldn't scare,his,8.793498039245605
OneEmbedding,had claimed,hadn't upset,726,726_MM_him,mm,MatchMatch,obj,Kevin had claimed that Roger hadn't upset,him,1.0590263605117798
OneEmbedding,had claimed,hadn't upset,726,726_MF_him,mf,MatchMismatch,obj,Kevin had claimed that Denise hadn't upset,him,0.6352090835571289
OneEmbedding,had claimed,hadn't upset,726,726_FM_him,fm,MismatchMatch,obj,Dawn had claimed that Roger hadn't upset,him,3.732799768447876
OneEmbedding,had claimed,hadn't upset,726,726_FF_him,ff,MismatchMismatch,obj,Dawn had claimed that Denise hadn't upset,him,1.5089221000671387
OneEmbedding,had claimed,hadn't upset,726,726_MM_his,mm,MatchMatch,poss,Kevin had claimed that Roger hadn't upset,his,4.027881622314453
OneEmbedding,had claimed,hadn't upset,726,726_MF_his,mf,MatchMismatch,poss,Kevin had claimed that Denise hadn't upset,his,4.579280376434326
OneEmbedding,had claimed,hadn't upset,726,726_FM_his,fm,MismatchMatch,poss,Dawn had claimed that Roger hadn't upset,his,4.559086799621582
OneEmbedding,had claimed,hadn't upset,726,726_FF_his,ff,MismatchMismatch,poss,Dawn had claimed that Denise hadn't upset,his,5.7600579261779785
OneEmbedding,agreed,has hired,727,727_MM_him,mm,MatchMatch,obj,Craig agreed that Benjamin has hired,him,5.594545841217041
OneEmbedding,agreed,has hired,727,727_MF_him,mf,MatchMismatch,obj,Craig agreed that Michelle has hired,him,6.6516242027282715
OneEmbedding,agreed,has hired,727,727_FM_him,fm,MismatchMatch,obj,Allison agreed that Benjamin has hired,him,6.4788970947265625
OneEmbedding,agreed,has hired,727,727_FF_him,ff,MismatchMismatch,obj,Allison agreed that Michelle has hired,him,7.837760925292969
OneEmbedding,agreed,has hired,727,727_MM_his,mm,MatchMatch,poss,Craig agreed that Benjamin has hired,his,5.009452819824219
OneEmbedding,agreed,has hired,727,727_MF_his,mf,MatchMismatch,poss,Craig agreed that Michelle has hired,his,8.495355606079102
OneEmbedding,agreed,has hired,727,727_FM_his,fm,MismatchMatch,poss,Allison agreed that Benjamin has hired,his,5.14279317855835
OneEmbedding,agreed,has hired,727,727_FF_his,ff,MismatchMismatch,poss,Allison agreed that Michelle has hired,his,9.513218879699707
OneEmbedding,is remembering,wrote,728,728_MM_him,mm,MatchMatch,obj,Noah is remembering that Lawrence wrote,him,6.319862365722656
OneEmbedding,is remembering,wrote,728,728_MF_him,mf,MatchMismatch,obj,Noah is remembering that Marie wrote,him,3.9023213386535645
OneEmbedding,is remembering,wrote,728,728_FM_him,fm,MismatchMatch,obj,Karen is remembering that Lawrence wrote,him,6.761040210723877
OneEmbedding,is remembering,wrote,728,728_FF_him,ff,MismatchMismatch,obj,Karen is remembering that Marie wrote,him,4.933734893798828
OneEmbedding,is remembering,wrote,728,728_MM_his,mm,MatchMatch,poss,Noah is remembering that Lawrence wrote,his,4.410739421844482
OneEmbedding,is remembering,wrote,728,728_MF_his,mf,MatchMismatch,poss,Noah is remembering that Marie wrote,his,6.366422653198242
OneEmbedding,is remembering,wrote,728,728_FM_his,fm,MismatchMatch,poss,Karen is remembering that Lawrence wrote,his,4.726196765899658
OneEmbedding,is remembering,wrote,728,728_FF_his,ff,MismatchMismatch,poss,Karen is remembering that Marie wrote,his,7.765422344207764
OneEmbedding,isn't remembering,hinders,729,729_MM_him,mm,MatchMatch,obj,Alexander isn't remembering that Alexander hinders,him,2.2414863109588623
OneEmbedding,isn't remembering,hinders,729,729_MF_him,mf,MatchMismatch,obj,Alexander isn't remembering that Judy hinders,him,1.3700838088989258
OneEmbedding,isn't remembering,hinders,729,729_FM_him,fm,MismatchMatch,obj,Wendy isn't remembering that Alexander hinders,him,4.732985019683838
OneEmbedding,isn't remembering,hinders,729,729_FF_him,ff,MismatchMismatch,obj,Wendy isn't remembering that Judy hinders,him,2.2767174243927
OneEmbedding,isn't remembering,hinders,729,729_MM_his,mm,MatchMatch,poss,Alexander isn't remembering that Alexander hinders,his,2.363497734069824
OneEmbedding,isn't remembering,hinders,729,729_MF_his,mf,MatchMismatch,poss,Alexander isn't remembering that Judy hinders,his,2.395298480987549
OneEmbedding,isn't remembering,hinders,729,729_FM_his,fm,MismatchMatch,poss,Wendy isn't remembering that Alexander hinders,his,3.9623818397521973
OneEmbedding,isn't remembering,hinders,729,729_FF_his,ff,MismatchMismatch,poss,Wendy isn't remembering that Judy hinders,his,4.218310832977295
OneEmbedding,reveals,hasn't hindered,730,730_MM_him,mm,MatchMatch,obj,Derek reveals that Phillip hasn't hindered,him,1.9686355590820312
OneEmbedding,reveals,hasn't hindered,730,730_MF_him,mf,MatchMismatch,obj,Derek reveals that Denise hasn't hindered,him,2.576129913330078
OneEmbedding,reveals,hasn't hindered,730,730_FM_him,fm,MismatchMatch,obj,Barbara reveals that Phillip hasn't hindered,him,4.759568214416504
OneEmbedding,reveals,hasn't hindered,730,730_FF_him,ff,MismatchMismatch,obj,Barbara reveals that Denise hasn't hindered,him,4.980888366699219
OneEmbedding,reveals,hasn't hindered,730,730_MM_his,mm,MatchMatch,poss,Derek reveals that Phillip hasn't hindered,his,1.8125687837600708
OneEmbedding,reveals,hasn't hindered,730,730_MF_his,mf,MatchMismatch,poss,Derek reveals that Denise hasn't hindered,his,1.9576528072357178
OneEmbedding,reveals,hasn't hindered,730,730_FM_his,fm,MismatchMatch,poss,Barbara reveals that Phillip hasn't hindered,his,3.5860025882720947
OneEmbedding,reveals,hasn't hindered,730,730_FF_his,ff,MismatchMismatch,poss,Barbara reveals that Denise hasn't hindered,his,4.706739902496338
OneEmbedding,hadn't confessed,disagreed with,731,731_MM_him,mm,MatchMatch,obj,Theodore hadn't confessed that this grandfather disagreed with,him,1.078204870223999
OneEmbedding,hadn't confessed,disagreed with,731,731_MF_him,mf,MatchMismatch,obj,Theodore hadn't confessed that that ex-wife disagreed with,him,1.2308423519134521
OneEmbedding,hadn't confessed,disagreed with,731,731_FM_him,fm,MismatchMatch,obj,Donna hadn't confessed that this grandfather disagreed with,him,3.797614812850952
OneEmbedding,hadn't confessed,disagreed with,731,731_FF_him,ff,MismatchMismatch,obj,Donna hadn't confessed that that ex-wife disagreed with,him,2.893136739730835
OneEmbedding,hadn't confessed,disagreed with,731,731_MM_his,mm,MatchMatch,poss,Theodore hadn't confessed that this grandfather disagreed with,his,2.674391031265259
OneEmbedding,hadn't confessed,disagreed with,731,731_MF_his,mf,MatchMismatch,poss,Theodore hadn't confessed that that ex-wife disagreed with,his,2.365630626678467
OneEmbedding,hadn't confessed,disagreed with,731,731_FM_his,fm,MismatchMatch,poss,Donna hadn't confessed that this grandfather disagreed with,his,4.258121013641357
OneEmbedding,hadn't confessed,disagreed with,731,731_FF_his,ff,MismatchMismatch,poss,Donna hadn't confessed that that ex-wife disagreed with,his,4.327631950378418
OneEmbedding,should hate,is disgusting,732,732_MM_him,mm,MatchMatch,obj,Edward should hate that Steve is disgusting,him,13.125431060791016
OneEmbedding,should hate,is disgusting,732,732_MF_him,mf,MatchMismatch,obj,Edward should hate that Alice is disgusting,him,13.692218780517578
OneEmbedding,should hate,is disgusting,732,732_FM_him,fm,MismatchMatch,obj,Naomi should hate that Steve is disgusting,him,13.380219459533691
OneEmbedding,should hate,is disgusting,732,732_FF_him,ff,MismatchMismatch,obj,Naomi should hate that Alice is disgusting,him,14.280266761779785
OneEmbedding,should hate,is disgusting,732,732_MM_his,mm,MatchMatch,poss,Edward should hate that Steve is disgusting,his,11.883523941040039
OneEmbedding,should hate,is disgusting,732,732_MF_his,mf,MatchMismatch,poss,Edward should hate that Alice is disgusting,his,13.220748901367188
OneEmbedding,should hate,is disgusting,732,732_FM_his,fm,MismatchMatch,poss,Naomi should hate that Steve is disgusting,his,12.305154800415039
OneEmbedding,should hate,is disgusting,732,732_FF_his,ff,MismatchMismatch,poss,Naomi should hate that Alice is disgusting,his,14.051544189453125
OneEmbedding,can't shout,exposed,733,733_MM_him,mm,MatchMatch,obj,Jerry can't shout that Charles exposed,him,2.2212748527526855
OneEmbedding,can't shout,exposed,733,733_MF_him,mf,MatchMismatch,obj,Jerry can't shout that Suzanne exposed,him,1.393561601638794
OneEmbedding,can't shout,exposed,733,733_FM_him,fm,MismatchMatch,obj,Barbara can't shout that Charles exposed,him,5.399191856384277
OneEmbedding,can't shout,exposed,733,733_FF_him,ff,MismatchMismatch,obj,Barbara can't shout that Suzanne exposed,him,3.7495505809783936
OneEmbedding,can't shout,exposed,733,733_MM_his,mm,MatchMatch,poss,Jerry can't shout that Charles exposed,his,2.789109230041504
OneEmbedding,can't shout,exposed,733,733_MF_his,mf,MatchMismatch,poss,Jerry can't shout that Suzanne exposed,his,4.117491722106934
OneEmbedding,can't shout,exposed,733,733_FM_his,fm,MismatchMatch,poss,Barbara can't shout that Charles exposed,his,3.3640730381011963
OneEmbedding,can't shout,exposed,733,733_FF_his,ff,MismatchMismatch,poss,Barbara can't shout that Suzanne exposed,his,6.922220230102539
OneEmbedding,believed,did fire,734,734_MM_him,mm,MatchMatch,obj,Travis believed that John did fire,him,4.328207969665527
OneEmbedding,believed,did fire,734,734_MF_him,mf,MatchMismatch,obj,Travis believed that Sara did fire,him,3.690109968185425
OneEmbedding,believed,did fire,734,734_FM_him,fm,MismatchMatch,obj,Carla believed that John did fire,him,7.4582085609436035
OneEmbedding,believed,did fire,734,734_FF_him,ff,MismatchMismatch,obj,Carla believed that Sara did fire,him,6.539674758911133
OneEmbedding,believed,did fire,734,734_MM_his,mm,MatchMatch,poss,Travis believed that John did fire,his,2.869365930557251
