exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
About,wasn't alarming,959,959_F_him,f,Mismatch,obj,The show about Grace wasn't alarming,him,9.632392883300781
About,wasn't alarming,959,959_M_his,m,Match,poss,The show about Randolf wasn't alarming,his,11.018350601196289
About,wasn't alarming,959,959_F_his,f,Mismatch,poss,The show about Grace wasn't alarming,his,12.152057647705078
About,will help,960,960_M_him,m,Match,obj,The book about Carlos will help,him,4.994186878204346
About,will help,960,960_F_him,f,Mismatch,obj,The book about Karen will help,him,7.269722938537598
About,will help,960,960_M_his,m,Match,poss,The book about Carlos will help,his,8.203707695007324
About,will help,960,960_F_his,f,Mismatch,poss,The book about Karen will help,his,10.274857521057129
About,confuses,961,961_M_him,m,Match,obj,The pamphlet about Wayne confuses,him,4.725011348724365
About,confuses,961,961_F_him,f,Mismatch,obj,The pamphlet about Pamela confuses,him,6.777741432189941
About,confuses,961,961_M_his,m,Match,poss,The pamphlet about Wayne confuses,his,6.2614521980285645
About,confuses,961,961_F_his,f,Mismatch,poss,The pamphlet about Pamela confuses,his,9.21883773803711
About,was aggravating,962,962_M_him,m,Match,obj,The brochure about Jeffrey was aggravating,him,5.969701290130615
About,was aggravating,962,962_F_him,f,Mismatch,obj,The brochure about the girl was aggravating,him,6.696897506713867
About,was aggravating,962,962_M_his,m,Match,poss,The brochure about Jeffrey was aggravating,his,7.068958759307861
About,was aggravating,962,962_F_his,f,Mismatch,poss,The brochure about the girl was aggravating,his,7.667727470397949
About,had harmed,963,963_M_him,m,Match,obj,The play about Martin had harmed,him,3.199420690536499
About,had harmed,963,963_F_him,f,Mismatch,obj,The play about Teresa had harmed,him,4.442973613739014
About,had harmed,963,963_M_his,m,Match,poss,The play about Martin had harmed,his,3.0691211223602295
About,had harmed,963,963_F_his,f,Mismatch,poss,The play about Teresa had harmed,his,4.659819602966309
About,embarrassed,964,964_M_him,m,Match,obj,The movie about Keith embarrassed,him,2.827857255935669
About,embarrassed,964,964_F_him,f,Mismatch,obj,The movie about Naomi embarrassed,him,3.9823267459869385
About,embarrassed,964,964_M_his,m,Match,poss,The movie about Keith embarrassed,his,4.9110541343688965
About,embarrassed,964,964_F_his,f,Mismatch,poss,The movie about Naomi embarrassed,his,7.314784049987793
About,hadn't bothered,965,965_M_him,m,Match,obj,The newspaper article about the ex-boyfriend hadn't bothered,him,3.563753843307495
About,hadn't bothered,965,965_F_him,f,Mismatch,obj,The newspaper article about Gina hadn't bothered,him,5.709153652191162
About,hadn't bothered,965,965_M_his,m,Match,poss,The newspaper article about the ex-boyfriend hadn't bothered,his,8.702631950378418
About,hadn't bothered,965,965_F_his,f,Mismatch,poss,The newspaper article about Gina hadn't bothered,his,10.758536338806152
About,wouldn't upset,966,966_M_him,m,Match,obj,The story about Martin wouldn't upset,him,4.749229431152344
About,wouldn't upset,966,966_F_him,f,Mismatch,obj,The story about Susan wouldn't upset,him,5.935536861419678
About,wouldn't upset,966,966_M_his,m,Match,poss,The story about Martin wouldn't upset,his,7.8505964279174805
About,wouldn't upset,966,966_F_his,f,Mismatch,poss,The story about Susan wouldn't upset,his,9.544938087463379
About,wouldn't upset,967,967_M_him,m,Match,obj,The essay about Robert wouldn't upset,him,4.076301574707031
About,wouldn't upset,967,967_F_him,f,Mismatch,obj,The essay about Brenda wouldn't upset,him,5.411373138427734
About,wouldn't upset,967,967_M_his,m,Match,poss,The essay about Robert wouldn't upset,his,7.120399475097656
About,wouldn't upset,967,967_F_his,f,Mismatch,poss,The essay about Brenda wouldn't upset,his,8.572903633117676
About,might upset,968,968_M_him,m,Match,obj,The report about this ex-boyfriend might upset,him,4.673528671264648
About,might upset,968,968_F_him,f,Mismatch,obj,The report about Anne might upset,him,5.832789421081543
About,might upset,968,968_M_his,m,Match,poss,The report about this ex-boyfriend might upset,his,6.143278121948242
About,might upset,968,968_F_his,f,Mismatch,poss,The report about Anne might upset,his,7.814656734466553
About,hasn't scared,969,969_M_him,m,Match,obj,The documentary about Guy hasn't scared,him,4.8122172355651855
About,hasn't scared,969,969_F_him,f,Mismatch,obj,The documentary about Ruth hasn't scared,him,5.576691150665283
About,hasn't scared,969,969_M_his,m,Match,poss,The documentary about Guy hasn't scared,his,8.898778915405273
About,hasn't scared,969,969_F_his,f,Mismatch,poss,The documentary about Ruth hasn't scared,his,9.769997596740723
About,annoys,970,970_M_him,m,Match,obj,The commentary about Carlos annoys,him,5.470283508300781
About,annoys,970,970_F_him,f,Mismatch,obj,The commentary about Tiffany annoys,him,6.158300399780273
About,annoys,970,970_M_his,m,Match,poss,The commentary about Carlos annoys,his,9.120657920837402
About,annoys,970,970_F_his,f,Mismatch,poss,The commentary about Tiffany annoys,his,10.614577293395996
About,upset,971,971_M_him,m,Match,obj,The show about that grandson upset,him,5.972336292266846
About,upset,971,971_F_him,f,Mismatch,obj,The show about Deanna upset,him,7.763691425323486
About,upset,971,971_M_his,m,Match,poss,The show about that grandson upset,his,4.854994297027588
About,upset,971,971_F_his,f,Mismatch,poss,The show about Deanna upset,his,7.7743353843688965
About,hadn't disturbed,972,972_M_him,m,Match,obj,The book about Brad hadn't disturbed,him,2.886295795440674
About,hadn't disturbed,972,972_F_him,f,Mismatch,obj,The book about Susan hadn't disturbed,him,3.4715609550476074
About,hadn't disturbed,972,972_M_his,m,Match,poss,The book about Brad hadn't disturbed,his,5.857545375823975
About,hadn't disturbed,972,972_F_his,f,Mismatch,poss,The book about Susan hadn't disturbed,his,6.995312213897705
About,shouldn't worry,973,973_M_him,m,Match,obj,The pamphlet about the grandfather shouldn't worry,him,4.2759222984313965
About,shouldn't worry,973,973_F_him,f,Mismatch,obj,The pamphlet about Natalie shouldn't worry,him,5.639223575592041
About,shouldn't worry,973,973_M_his,m,Match,poss,The pamphlet about the grandfather shouldn't worry,his,8.154694557189941
About,shouldn't worry,973,973_F_his,f,Mismatch,poss,The pamphlet about Natalie shouldn't worry,his,9.467485427856445
About,does disgust,974,974_M_him,m,Match,obj,The brochure about Derek does disgust,him,7.272951602935791
About,does disgust,974,974_F_him,f,Mismatch,obj,The brochure about Colleen does disgust,him,9.404207229614258
About,does disgust,974,974_M_his,m,Match,poss,The brochure about Derek does disgust,his,11.592551231384277
About,does disgust,974,974_F_his,f,Mismatch,poss,The brochure about Colleen does disgust,his,13.537278175354004
About,won't disturb,975,975_M_him,m,Match,obj,The play about the brother won't disturb,him,4.944550514221191
About,won't disturb,975,975_F_him,f,Mismatch,obj,The play about Ellen won't disturb,him,6.577229976654053
About,won't disturb,975,975_M_his,m,Match,poss,The play about the brother won't disturb,his,5.927069664001465
About,won't disturb,975,975_F_his,f,Mismatch,poss,The play about Ellen won't disturb,his,8.112152099609375
About,had confused,976,976_M_him,m,Match,obj,The movie about Andrew had confused,him,3.0973424911499023
About,had confused,976,976_F_him,f,Mismatch,obj,The movie about Colleen had confused,him,4.143609046936035
About,had confused,976,976_M_his,m,Match,poss,The movie about Andrew had confused,his,5.932144641876221
About,had confused,976,976_F_his,f,Mismatch,poss,The movie about Colleen had confused,his,7.454514503479004
About,wouldn't alarm,977,977_M_him,m,Match,obj,The newspaper article about Stephen wouldn't alarm,him,4.529424667358398
About,wouldn't alarm,977,977_F_him,f,Mismatch,obj,The newspaper article about Jacqueline wouldn't alarm,him,5.02656364440918
About,wouldn't alarm,977,977_M_his,m,Match,poss,The newspaper article about Stephen wouldn't alarm,his,7.8560261726379395
About,wouldn't alarm,977,977_F_his,f,Mismatch,poss,The newspaper article about Jacqueline wouldn't alarm,his,8.705204010009766
About,was hurting,978,978_M_him,m,Match,obj,The story about Mitchell was hurting,him,3.1652297973632812
About,was hurting,978,978_F_him,f,Mismatch,obj,The story about the wife was hurting,him,3.2905867099761963
About,was hurting,978,978_M_his,m,Match,poss,The story about Mitchell was hurting,his,3.3583014011383057
About,was hurting,978,978_F_his,f,Mismatch,poss,The story about the wife was hurting,his,5.20953893661499
About,confuses,979,979_M_him,m,Match,obj,The essay about this ex-boyfriend confuses,him,4.895847797393799
About,confuses,979,979_F_him,f,Mismatch,obj,The essay about this grandmother confuses,him,6.581046104431152
About,confuses,979,979_M_his,m,Match,poss,The essay about this ex-boyfriend confuses,his,7.165897846221924
About,confuses,979,979_F_his,f,Mismatch,poss,The essay about this grandmother confuses,his,8.80563735961914
About,bores,980,980_M_him,m,Match,obj,The report about Matt bores,him,5.836709976196289
About,bores,980,980_F_him,f,Mismatch,obj,The report about Anne bores,him,5.38726282119751
About,bores,980,980_M_his,m,Match,poss,The report about Matt bores,his,9.102057456970215
About,bores,980,980_F_his,f,Mismatch,poss,The report about Anne bores,his,8.773554801940918
About,won't distract,981,981_M_him,m,Match,obj,The documentary about Omar won't distract,him,7.574295520782471
About,won't distract,981,981_F_him,f,Mismatch,obj,The documentary about Angela won't distract,him,8.098616600036621
About,won't distract,981,981_M_his,m,Match,poss,The documentary about Omar won't distract,his,10.001566886901855
About,won't distract,981,981_F_his,f,Mismatch,poss,The documentary about Angela won't distract,his,10.848236083984375
About,did harm,982,982_M_him,m,Match,obj,The commentary about James did harm,him,7.241750240325928
About,did harm,982,982_F_him,f,Mismatch,obj,The commentary about Anna did harm,him,8.288742065429688
About,did harm,982,982_M_his,m,Match,poss,The commentary about James did harm,his,6.857990264892578
About,did harm,982,982_F_his,f,Mismatch,poss,The commentary about Anna did harm,his,8.122427940368652
About,is stunning,983,983_M_him,m,Match,obj,The show about Peter is stunning,him,15.559889793395996
About,is stunning,983,983_F_him,f,Mismatch,obj,The show about Vanessa is stunning,him,15.764734268188477
About,is stunning,983,983_M_his,m,Match,poss,The show about Peter is stunning,his,15.89944076538086
About,is stunning,983,983_F_his,f,Mismatch,poss,The show about Vanessa is stunning,his,15.858006477355957
About,is alarming,984,984_M_him,m,Match,obj,The book about Charles is alarming,him,12.01712417602539
About,is alarming,984,984_F_him,f,Mismatch,obj,The book about Kristen is alarming,him,12.142855644226074
About,is alarming,984,984_M_his,m,Match,poss,The book about Charles is alarming,his,11.984532356262207
About,is alarming,984,984_F_his,f,Mismatch,poss,The book about Kristen is alarming,his,12.333449363708496
About,distracted,985,985_M_him,m,Match,obj,The pamphlet about George distracted,him,4.055368900299072
About,distracted,985,985_F_him,f,Mismatch,obj,The pamphlet about the sister distracted,him,6.624542713165283
About,distracted,985,985_M_his,m,Match,poss,The pamphlet about George distracted,his,6.809886932373047
About,distracted,985,985_F_his,f,Mismatch,poss,The pamphlet about the sister distracted,his,8.543912887573242
About,hadn't overwhelmed,986,986_M_him,m,Match,obj,The brochure about Joel hadn't overwhelmed,him,1.721567153930664
About,hadn't overwhelmed,986,986_F_him,f,Mismatch,obj,The brochure about Ruth hadn't overwhelmed,him,2.239254951477051
About,hadn't overwhelmed,986,986_M_his,m,Match,poss,The brochure about Joel hadn't overwhelmed,his,5.845127582550049
About,hadn't overwhelmed,986,986_F_his,f,Mismatch,poss,The brochure about Ruth hadn't overwhelmed,his,6.589061737060547
About,confuses,987,987_M_him,m,Match,obj,The play about Patrick confuses,him,3.6758525371551514
About,confuses,987,987_F_him,f,Mismatch,obj,The play about that wife confuses,him,4.9147725105285645
About,confuses,987,987_M_his,m,Match,poss,The play about Patrick confuses,his,4.911133766174316
About,confuses,987,987_F_his,f,Mismatch,poss,The play about that wife confuses,his,8.34878921508789
About,harmed,988,988_M_him,m,Match,obj,The movie about Steve harmed,him,5.16758394241333
About,harmed,988,988_F_him,f,Mismatch,obj,The movie about Grace harmed,him,5.394793510437012
About,harmed,988,988_M_his,m,Match,poss,The movie about Steve harmed,his,3.8059773445129395
About,harmed,988,988_F_his,f,Mismatch,poss,The movie about Grace harmed,his,4.558864593505859
About,wasn't hurting,989,989_M_him,m,Match,obj,The newspaper article about Ronald wasn't hurting,him,2.822528123855591
About,wasn't hurting,989,989_F_him,f,Mismatch,obj,The newspaper article about Grace wasn't hurting,him,4.013956546783447
About,wasn't hurting,989,989_M_his,m,Match,poss,The newspaper article about Ronald wasn't hurting,his,3.515213966369629
About,wasn't hurting,989,989_F_his,f,Mismatch,poss,The newspaper article about Grace wasn't hurting,his,4.217176914215088
About,has worried,990,990_M_him,m,Match,obj,The story about that son has worried,him,5.495913505554199
About,has worried,990,990_F_him,f,Mismatch,obj,The story about Kathleen has worried,him,6.6289963722229
About,has worried,990,990_M_his,m,Match,poss,The story about that son has worried,his,7.937758922576904
About,has worried,990,990_F_his,f,Mismatch,poss,The story about Kathleen has worried,his,9.162572860717773
About,impressed,991,991_M_him,m,Match,obj,The essay about Matt impressed,him,3.95906400680542
About,impressed,991,991_F_him,f,Mismatch,obj,The essay about Heidi impressed,him,4.100793361663818
About,impressed,991,991_M_his,m,Match,poss,The essay about Matt impressed,his,7.3848042488098145
About,impressed,991,991_F_his,f,Mismatch,poss,The essay about Heidi impressed,his,8.025113105773926
About,had bored,992,992_M_him,m,Match,obj,The report about Lawrence had bored,him,3.3727517127990723
About,had bored,992,992_F_him,f,Mismatch,obj,The report about that actress had bored,him,3.8521499633789062
About,had bored,992,992_M_his,m,Match,poss,The report about Lawrence had bored,his,7.118186950683594
About,had bored,992,992_F_his,f,Mismatch,poss,The report about that actress had bored,his,8.416872024536133
About,has confused,993,993_M_him,m,Match,obj,The documentary about Frank has confused,him,6.829433917999268
About,has confused,993,993_F_him,f,Mismatch,obj,The documentary about Tamara has confused,him,7.840386390686035
About,has confused,993,993_M_his,m,Match,poss,The documentary about Frank has confused,his,7.594280242919922
About,has confused,993,993_F_his,f,Mismatch,poss,The documentary about Tamara has confused,his,8.833032608032227
