exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
TwoEmbedding,informs,won't shock,980,980_FMF_him,fmf,MismatchMatchMismatch,obj,Carmen informs Steve that Suzanne won't shock,him,1.7371591329574585
TwoEmbedding,informs,won't shock,980,980_FFM_him,ffm,MismatchMismatchMatch,obj,Carmen informs Sally that Russell won't shock,him,5.606884956359863
TwoEmbedding,informs,won't shock,980,980_FFF_him,fff,MismatchMismatchMismatch,obj,Carmen informs Sally that Suzanne won't shock,him,7.372783184051514
TwoEmbedding,informs,won't shock,980,980_MMM_his,mmm,MatchMatchMatch,poss,Samuel informs Steve that Russell won't shock,his,4.52263879776001
TwoEmbedding,informs,won't shock,980,980_MMF_his,mmf,MatchMatchMismatch,poss,Samuel informs Steve that Suzanne won't shock,his,4.7805891036987305
TwoEmbedding,informs,won't shock,980,980_MFM_his,mfm,MatchMismatchMatch,poss,Samuel informs Sally that Russell won't shock,his,6.952701568603516
TwoEmbedding,informs,won't shock,980,980_MFF_his,mff,MatchMismatchMismatch,poss,Samuel informs Sally that Suzanne won't shock,his,9.158528327941895
TwoEmbedding,informs,won't shock,980,980_FMM_his,fmm,MismatchMatchMatch,poss,Carmen informs Steve that Russell won't shock,his,4.447828769683838
TwoEmbedding,informs,won't shock,980,980_FMF_his,fmf,MismatchMatchMismatch,poss,Carmen informs Steve that Suzanne won't shock,his,4.904099464416504
TwoEmbedding,informs,won't shock,980,980_FFM_his,ffm,MismatchMismatchMatch,poss,Carmen informs Sally that Russell won't shock,his,5.82537317276001
TwoEmbedding,informs,won't shock,980,980_FFF_his,fff,MismatchMismatchMismatch,poss,Carmen informs Sally that Suzanne won't shock,his,10.685861587524414
TwoEmbedding,shows,should hug,981,981_MMM_him,mmm,MatchMatchMatch,obj,Curtis shows Marcus that Brett should hug,him,2.3667101860046387
TwoEmbedding,shows,should hug,981,981_MMF_him,mmf,MatchMatchMismatch,obj,Curtis shows Marcus that this sister should hug,him,1.4671690464019775
TwoEmbedding,shows,should hug,981,981_MFM_him,mfm,MatchMismatchMatch,obj,Curtis shows Nancy that Brett should hug,him,4.5643157958984375
TwoEmbedding,shows,should hug,981,981_MFF_him,mff,MatchMismatchMismatch,obj,Curtis shows Nancy that this sister should hug,him,4.719022750854492
TwoEmbedding,shows,should hug,981,981_FMM_him,fmm,MismatchMatchMatch,obj,That woman shows Marcus that Brett should hug,him,2.4984631538391113
TwoEmbedding,shows,should hug,981,981_FMF_him,fmf,MismatchMatchMismatch,obj,That woman shows Marcus that this sister should hug,him,1.381209135055542
TwoEmbedding,shows,should hug,981,981_FFM_him,ffm,MismatchMismatchMatch,obj,That woman shows Nancy that Brett should hug,him,7.0543694496154785
TwoEmbedding,shows,should hug,981,981_FFF_him,fff,MismatchMismatchMismatch,obj,That woman shows Nancy that this sister should hug,him,7.716803550720215
TwoEmbedding,shows,should hug,981,981_MMM_his,mmm,MatchMatchMatch,poss,Curtis shows Marcus that Brett should hug,his,2.4851460456848145
TwoEmbedding,shows,should hug,981,981_MMF_his,mmf,MatchMatchMismatch,poss,Curtis shows Marcus that this sister should hug,his,4.4243364334106445
TwoEmbedding,shows,should hug,981,981_MFM_his,mfm,MatchMismatchMatch,poss,Curtis shows Nancy that Brett should hug,his,2.882441759109497
TwoEmbedding,shows,should hug,981,981_MFF_his,mff,MatchMismatchMismatch,poss,Curtis shows Nancy that this sister should hug,his,5.691410064697266
TwoEmbedding,shows,should hug,981,981_FMM_his,fmm,MismatchMatchMatch,poss,That woman shows Marcus that Brett should hug,his,2.5583980083465576
TwoEmbedding,shows,should hug,981,981_FMF_his,fmf,MismatchMatchMismatch,poss,That woman shows Marcus that this sister should hug,his,4.879878520965576
TwoEmbedding,shows,should hug,981,981_FFM_his,ffm,MismatchMismatchMatch,poss,That woman shows Nancy that Brett should hug,his,3.496070623397827
TwoEmbedding,shows,should hug,981,981_FFF_his,fff,MismatchMismatchMismatch,poss,That woman shows Nancy that this sister should hug,his,7.833890438079834
TwoEmbedding,advised,hugged,982,982_MMM_him,mmm,MatchMatchMatch,obj,George advised this man that Joel hugged,him,2.288221836090088
TwoEmbedding,advised,hugged,982,982_MMF_him,mmf,MatchMatchMismatch,obj,George advised this man that Elizabeth hugged,him,1.3213685750961304
TwoEmbedding,advised,hugged,982,982_MFM_him,mfm,MatchMismatchMatch,obj,George advised Samantha that Joel hugged,him,6.0134477615356445
TwoEmbedding,advised,hugged,982,982_MFF_him,mff,MatchMismatchMismatch,obj,George advised Samantha that Elizabeth hugged,him,2.4130699634552
TwoEmbedding,advised,hugged,982,982_FMM_him,fmm,MismatchMatchMatch,obj,Martha advised this man that Joel hugged,him,6.023233413696289
TwoEmbedding,advised,hugged,982,982_FMF_him,fmf,MismatchMatchMismatch,obj,Martha advised this man that Elizabeth hugged,him,1.6132973432540894
TwoEmbedding,advised,hugged,982,982_FFM_him,ffm,MismatchMismatchMatch,obj,Martha advised Samantha that Joel hugged,him,7.94036865234375
TwoEmbedding,advised,hugged,982,982_FFF_him,fff,MismatchMismatchMismatch,obj,Martha advised Samantha that Elizabeth hugged,him,5.551646709442139
TwoEmbedding,advised,hugged,982,982_MMM_his,mmm,MatchMatchMatch,poss,George advised this man that Joel hugged,his,2.9200563430786133
TwoEmbedding,advised,hugged,982,982_MMF_his,mmf,MatchMatchMismatch,poss,George advised this man that Elizabeth hugged,his,4.083667278289795
TwoEmbedding,advised,hugged,982,982_MFM_his,mfm,MatchMismatchMatch,poss,George advised Samantha that Joel hugged,his,4.365840911865234
TwoEmbedding,advised,hugged,982,982_MFF_his,mff,MatchMismatchMismatch,poss,George advised Samantha that Elizabeth hugged,his,5.647851943969727
TwoEmbedding,advised,hugged,982,982_FMM_his,fmm,MismatchMatchMatch,poss,Martha advised this man that Joel hugged,his,4.151547908782959
TwoEmbedding,advised,hugged,982,982_FMF_his,fmf,MismatchMatchMismatch,poss,Martha advised this man that Elizabeth hugged,his,4.550182342529297
TwoEmbedding,advised,hugged,982,982_FFM_his,ffm,MismatchMismatchMatch,poss,Martha advised Samantha that Joel hugged,his,5.273208141326904
TwoEmbedding,advised,hugged,982,982_FFF_his,fff,MismatchMismatchMismatch,poss,Martha advised Samantha that Elizabeth hugged,his,8.36703872680664
TwoEmbedding,advised,insults,983,983_MMM_him,mmm,MatchMatchMatch,obj,Todd advised Keith that Steve insults,him,1.7046027183532715
TwoEmbedding,advised,insults,983,983_MMF_him,mmf,MatchMatchMismatch,obj,Todd advised Keith that Linda insults,him,1.5958293676376343
TwoEmbedding,advised,insults,983,983_MFM_him,mfm,MatchMismatchMatch,obj,Todd advised Holly that Steve insults,him,2.6660823822021484
TwoEmbedding,advised,insults,983,983_MFF_him,mff,MatchMismatchMismatch,obj,Todd advised Holly that Linda insults,him,3.383362293243408
TwoEmbedding,advised,insults,983,983_FMM_him,fmm,MismatchMatchMatch,obj,Cindy advised Keith that Steve insults,him,2.9092438220977783
TwoEmbedding,advised,insults,983,983_FMF_him,fmf,MismatchMatchMismatch,obj,Cindy advised Keith that Linda insults,him,3.117765426635742
TwoEmbedding,advised,insults,983,983_FFM_him,ffm,MismatchMismatchMatch,obj,Cindy advised Holly that Steve insults,him,8.606483459472656
TwoEmbedding,advised,insults,983,983_FFF_him,fff,MismatchMismatchMismatch,obj,Cindy advised Holly that Linda insults,him,10.283270835876465
TwoEmbedding,advised,insults,983,983_MMM_his,mmm,MatchMatchMatch,poss,Todd advised Keith that Steve insults,his,3.388308048248291
TwoEmbedding,advised,insults,983,983_MMF_his,mmf,MatchMatchMismatch,poss,Todd advised Keith that Linda insults,his,3.0801331996917725
TwoEmbedding,advised,insults,983,983_MFM_his,mfm,MatchMismatchMatch,poss,Todd advised Holly that Steve insults,his,3.6162853240966797
TwoEmbedding,advised,insults,983,983_MFF_his,mff,MatchMismatchMismatch,poss,Todd advised Holly that Linda insults,his,4.528491020202637
TwoEmbedding,advised,insults,983,983_FMM_his,fmm,MismatchMatchMatch,poss,Cindy advised Keith that Steve insults,his,4.031868934631348
TwoEmbedding,advised,insults,983,983_FMF_his,fmf,MismatchMatchMismatch,poss,Cindy advised Keith that Linda insults,his,4.0819525718688965
TwoEmbedding,advised,insults,983,983_FFM_his,ffm,MismatchMismatchMatch,poss,Cindy advised Holly that Steve insults,his,5.511536121368408
TwoEmbedding,advised,insults,983,983_FFF_his,fff,MismatchMismatchMismatch,poss,Cindy advised Holly that Linda insults,his,10.07860279083252
TwoEmbedding,alerted,isn't boring,984,984_MMM_him,mmm,MatchMatchMatch,obj,Kevin alerted Raymond that the boy isn't boring,him,4.900367259979248
TwoEmbedding,alerted,isn't boring,984,984_MMF_him,mmf,MatchMatchMismatch,obj,Kevin alerted Raymond that Helen isn't boring,him,7.744944095611572
TwoEmbedding,alerted,isn't boring,984,984_MFM_him,mfm,MatchMismatchMatch,obj,Kevin alerted Cindy that the boy isn't boring,him,6.3852458000183105
TwoEmbedding,alerted,isn't boring,984,984_MFF_him,mff,MatchMismatchMismatch,obj,Kevin alerted Cindy that Helen isn't boring,him,11.519065856933594
TwoEmbedding,alerted,isn't boring,984,984_FMM_him,fmm,MismatchMatchMatch,obj,Deanna alerted Raymond that the boy isn't boring,him,10.889716148376465
TwoEmbedding,alerted,isn't boring,984,984_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna alerted Raymond that Helen isn't boring,him,10.300692558288574
TwoEmbedding,alerted,isn't boring,984,984_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna alerted Cindy that the boy isn't boring,him,12.834749221801758
TwoEmbedding,alerted,isn't boring,984,984_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna alerted Cindy that Helen isn't boring,him,11.533859252929688
TwoEmbedding,alerted,isn't boring,984,984_MMM_his,mmm,MatchMatchMatch,poss,Kevin alerted Raymond that the boy isn't boring,his,8.981074333190918
TwoEmbedding,alerted,isn't boring,984,984_MMF_his,mmf,MatchMatchMismatch,poss,Kevin alerted Raymond that Helen isn't boring,his,11.4152193069458
TwoEmbedding,alerted,isn't boring,984,984_MFM_his,mfm,MatchMismatchMatch,poss,Kevin alerted Cindy that the boy isn't boring,his,8.845534324645996
TwoEmbedding,alerted,isn't boring,984,984_MFF_his,mff,MatchMismatchMismatch,poss,Kevin alerted Cindy that Helen isn't boring,his,12.431821823120117
TwoEmbedding,alerted,isn't boring,984,984_FMM_his,fmm,MismatchMatchMatch,poss,Deanna alerted Raymond that the boy isn't boring,his,11.601694107055664
TwoEmbedding,alerted,isn't boring,984,984_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna alerted Raymond that Helen isn't boring,his,13.506638526916504
TwoEmbedding,alerted,isn't boring,984,984_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna alerted Cindy that the boy isn't boring,his,11.71847152709961
TwoEmbedding,alerted,isn't boring,984,984_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna alerted Cindy that Helen isn't boring,his,13.636748313903809
TwoEmbedding,alerted,respects,985,985_MMM_him,mmm,MatchMatchMatch,obj,That guy alerted this grandfather that this boyfriend respects,him,1.210968255996704
TwoEmbedding,alerted,respects,985,985_MMF_him,mmf,MatchMatchMismatch,obj,That guy alerted this grandfather that Jacqueline respects,him,1.472809076309204
TwoEmbedding,alerted,respects,985,985_MFM_him,mfm,MatchMismatchMatch,obj,That guy alerted Sonia that this boyfriend respects,him,5.616096496582031
TwoEmbedding,alerted,respects,985,985_MFF_him,mff,MatchMismatchMismatch,obj,That guy alerted Sonia that Jacqueline respects,him,3.5246756076812744
TwoEmbedding,alerted,respects,985,985_FMM_him,fmm,MismatchMatchMatch,obj,Margaret alerted this grandfather that this boyfriend respects,him,2.5498108863830566
TwoEmbedding,alerted,respects,985,985_FMF_him,fmf,MismatchMatchMismatch,obj,Margaret alerted this grandfather that Jacqueline respects,him,1.5297987461090088
TwoEmbedding,alerted,respects,985,985_FFM_him,ffm,MismatchMismatchMatch,obj,Margaret alerted Sonia that this boyfriend respects,him,8.189000129699707
TwoEmbedding,alerted,respects,985,985_FFF_him,fff,MismatchMismatchMismatch,obj,Margaret alerted Sonia that Jacqueline respects,him,8.020537376403809
TwoEmbedding,alerted,respects,985,985_MMM_his,mmm,MatchMatchMatch,poss,That guy alerted this grandfather that this boyfriend respects,his,3.250572443008423
TwoEmbedding,alerted,respects,985,985_MMF_his,mmf,MatchMatchMismatch,poss,That guy alerted this grandfather that Jacqueline respects,his,5.215161323547363
TwoEmbedding,alerted,respects,985,985_MFM_his,mfm,MatchMismatchMatch,poss,That guy alerted Sonia that this boyfriend respects,his,5.6767425537109375
TwoEmbedding,alerted,respects,985,985_MFF_his,mff,MatchMismatchMismatch,poss,That guy alerted Sonia that Jacqueline respects,his,5.790445804595947
TwoEmbedding,alerted,respects,985,985_FMM_his,fmm,MismatchMatchMatch,poss,Margaret alerted this grandfather that this boyfriend respects,his,3.764389991760254
TwoEmbedding,alerted,respects,985,985_FMF_his,fmf,MismatchMatchMismatch,poss,Margaret alerted this grandfather that Jacqueline respects,his,3.4449548721313477
TwoEmbedding,alerted,respects,985,985_FFM_his,ffm,MismatchMismatchMatch,poss,Margaret alerted Sonia that this boyfriend respects,his,5.315339088439941
TwoEmbedding,alerted,respects,985,985_FFF_his,fff,MismatchMismatchMismatch,poss,Margaret alerted Sonia that Jacqueline respects,his,9.24342155456543
TwoEmbedding,warns,can research,986,986_MMM_him,mmm,MatchMatchMatch,obj,That man warns Steve that Omar can research,him,4.0572285652160645
TwoEmbedding,warns,can research,986,986_MMF_him,mmf,MatchMatchMismatch,obj,That man warns Steve that Susan can research,him,4.46021842956543
TwoEmbedding,warns,can research,986,986_MFM_him,mfm,MatchMismatchMatch,obj,That man warns Anna that Omar can research,him,5.686241149902344
TwoEmbedding,warns,can research,986,986_MFF_him,mff,MatchMismatchMismatch,obj,That man warns Anna that Susan can research,him,5.66578483581543
TwoEmbedding,warns,can research,986,986_FMM_him,fmm,MismatchMatchMatch,obj,Cindy warns Steve that Omar can research,him,4.460695266723633
TwoEmbedding,warns,can research,986,986_FMF_him,fmf,MismatchMatchMismatch,obj,Cindy warns Steve that Susan can research,him,4.074925899505615
TwoEmbedding,warns,can research,986,986_FFM_him,ffm,MismatchMismatchMatch,obj,Cindy warns Anna that Omar can research,him,8.593655586242676
TwoEmbedding,warns,can research,986,986_FFF_him,fff,MismatchMismatchMismatch,obj,Cindy warns Anna that Susan can research,him,8.87934684753418
TwoEmbedding,warns,can research,986,986_MMM_his,mmm,MatchMatchMatch,poss,That man warns Steve that Omar can research,his,3.3283283710479736
TwoEmbedding,warns,can research,986,986_MMF_his,mmf,MatchMatchMismatch,poss,That man warns Steve that Susan can research,his,4.031838417053223
TwoEmbedding,warns,can research,986,986_MFM_his,mfm,MatchMismatchMatch,poss,That man warns Anna that Omar can research,his,3.9616644382476807
TwoEmbedding,warns,can research,986,986_MFF_his,mff,MatchMismatchMismatch,poss,That man warns Anna that Susan can research,his,5.285668849945068
TwoEmbedding,warns,can research,986,986_FMM_his,fmm,MismatchMatchMatch,poss,Cindy warns Steve that Omar can research,his,2.445251226425171
TwoEmbedding,warns,can research,986,986_FMF_his,fmf,MismatchMatchMismatch,poss,Cindy warns Steve that Susan can research,his,3.193770170211792
TwoEmbedding,warns,can research,986,986_FFM_his,ffm,MismatchMismatchMatch,poss,Cindy warns Anna that Omar can research,his,4.281281471252441
TwoEmbedding,warns,can research,986,986_FFF_his,fff,MismatchMismatchMismatch,poss,Cindy warns Anna that Susan can research,his,7.930295467376709
TwoEmbedding,tells,reveals,987,987_MMM_him,mmm,MatchMatchMatch,obj,Benjamin tells Ronald that Peter reveals,him,8.447151184082031
TwoEmbedding,tells,reveals,987,987_MMF_him,mmf,MatchMatchMismatch,obj,Benjamin tells Ronald that Amy reveals,him,9.71695613861084
TwoEmbedding,tells,reveals,987,987_MFM_him,mfm,MatchMismatchMatch,obj,Benjamin tells Ruth that Peter reveals,him,7.309329509735107
TwoEmbedding,tells,reveals,987,987_MFF_him,mff,MatchMismatchMismatch,obj,Benjamin tells Ruth that Amy reveals,him,8.681279182434082
TwoEmbedding,tells,reveals,987,987_FMM_him,fmm,MismatchMatchMatch,obj,Margaret tells Ronald that Peter reveals,him,9.222614288330078
TwoEmbedding,tells,reveals,987,987_FMF_him,fmf,MismatchMatchMismatch,obj,Margaret tells Ronald that Amy reveals,him,10.723175048828125
TwoEmbedding,tells,reveals,987,987_FFM_him,ffm,MismatchMismatchMatch,obj,Margaret tells Ruth that Peter reveals,him,9.364212036132812
TwoEmbedding,tells,reveals,987,987_FFF_him,fff,MismatchMismatchMismatch,obj,Margaret tells Ruth that Amy reveals,him,12.851486206054688
TwoEmbedding,tells,reveals,987,987_MMM_his,mmm,MatchMatchMatch,poss,Benjamin tells Ronald that Peter reveals,his,2.049799919128418
TwoEmbedding,tells,reveals,987,987_MMF_his,mmf,MatchMatchMismatch,poss,Benjamin tells Ronald that Amy reveals,his,5.7524094581604
TwoEmbedding,tells,reveals,987,987_MFM_his,mfm,MatchMismatchMatch,poss,Benjamin tells Ruth that Peter reveals,his,2.1703834533691406
TwoEmbedding,tells,reveals,987,987_MFF_his,mff,MatchMismatchMismatch,poss,Benjamin tells Ruth that Amy reveals,his,5.172977924346924
TwoEmbedding,tells,reveals,987,987_FMM_his,fmm,MismatchMatchMatch,poss,Margaret tells Ronald that Peter reveals,his,1.9659966230392456
TwoEmbedding,tells,reveals,987,987_FMF_his,fmf,MismatchMatchMismatch,poss,Margaret tells Ronald that Amy reveals,his,6.753662586212158
TwoEmbedding,tells,reveals,987,987_FFM_his,ffm,MismatchMismatchMatch,poss,Margaret tells Ruth that Peter reveals,his,2.153764486312866
TwoEmbedding,tells,reveals,987,987_FFF_his,fff,MismatchMismatchMismatch,poss,Margaret tells Ruth that Amy reveals,his,9.75449275970459
TwoEmbedding,alerted,left,988,988_MMM_him,mmm,MatchMatchMatch,obj,The nephew alerted Andrew that Bill left,him,3.6778268814086914
TwoEmbedding,alerted,left,988,988_MMF_him,mmf,MatchMatchMismatch,obj,The nephew alerted Andrew that Elizabeth left,him,4.925602912902832
TwoEmbedding,alerted,left,988,988_MFM_him,mfm,MatchMismatchMatch,obj,The nephew alerted Kimberley that Bill left,him,6.897648811340332
