exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
OneEmbedding,likes,hasn't hidden,935,935_FF_him,ff,MismatchMismatch,obj,Irene likes that Allison hasn't hidden,him,9.389403343200684
OneEmbedding,likes,hasn't hidden,935,935_MM_his,mm,MatchMatch,poss,Robert likes that that father hasn't hidden,his,1.9220949411392212
OneEmbedding,likes,hasn't hidden,935,935_MF_his,mf,MatchMismatch,poss,Robert likes that Allison hasn't hidden,his,5.086474418640137
OneEmbedding,likes,hasn't hidden,935,935_FM_his,fm,MismatchMatch,poss,Irene likes that that father hasn't hidden,his,2.0308618545532227
OneEmbedding,likes,hasn't hidden,935,935_FF_his,ff,MismatchMismatch,poss,Irene likes that Allison hasn't hidden,his,6.669025421142578
OneEmbedding,hasn't known,talks about,936,936_MM_him,mm,MatchMatch,obj,Phillip hasn't known that Russell talks about,him,5.713403701782227
OneEmbedding,hasn't known,talks about,936,936_MF_him,mf,MatchMismatch,obj,Phillip hasn't known that Dana talks about,him,5.475818634033203
OneEmbedding,hasn't known,talks about,936,936_FM_him,fm,MismatchMatch,obj,Brenda hasn't known that Russell talks about,him,6.023423194885254
OneEmbedding,hasn't known,talks about,936,936_FF_him,ff,MismatchMismatch,obj,Brenda hasn't known that Dana talks about,him,5.9412946701049805
OneEmbedding,hasn't known,talks about,936,936_MM_his,mm,MatchMatch,poss,Phillip hasn't known that Russell talks about,his,3.417989730834961
OneEmbedding,hasn't known,talks about,936,936_MF_his,mf,MatchMismatch,poss,Phillip hasn't known that Dana talks about,his,4.475787162780762
OneEmbedding,hasn't known,talks about,936,936_FM_his,fm,MismatchMatch,poss,Brenda hasn't known that Russell talks about,his,3.0514984130859375
OneEmbedding,hasn't known,talks about,936,936_FF_his,ff,MismatchMismatch,poss,Brenda hasn't known that Dana talks about,his,4.5369181632995605
OneEmbedding,can't learn,cures,937,937_MM_him,mm,MatchMatch,obj,Gerald can't learn that Dennis cures,him,5.547210216522217
OneEmbedding,can't learn,cures,937,937_MF_him,mf,MatchMismatch,obj,Gerald can't learn that Martha cures,him,5.10366678237915
OneEmbedding,can't learn,cures,937,937_FM_him,fm,MismatchMatch,obj,Janice can't learn that Dennis cures,him,5.1744513511657715
OneEmbedding,can't learn,cures,937,937_FF_him,ff,MismatchMismatch,obj,Janice can't learn that Martha cures,him,4.594489574432373
OneEmbedding,can't learn,cures,937,937_MM_his,mm,MatchMatch,poss,Gerald can't learn that Dennis cures,his,3.5428459644317627
OneEmbedding,can't learn,cures,937,937_MF_his,mf,MatchMismatch,poss,Gerald can't learn that Martha cures,his,6.167570114135742
OneEmbedding,can't learn,cures,937,937_FM_his,fm,MismatchMatch,poss,Janice can't learn that Dennis cures,his,3.821424961090088
OneEmbedding,can't learn,cures,937,937_FF_his,ff,MismatchMismatch,poss,Janice can't learn that Martha cures,his,6.613023281097412
OneEmbedding,suggested,wasn't complaining about,938,938_MM_him,mm,MatchMatch,obj,Samuel suggested that Andrew wasn't complaining about,him,6.076930046081543
OneEmbedding,suggested,wasn't complaining about,938,938_MF_him,mf,MatchMismatch,obj,Samuel suggested that the woman wasn't complaining about,him,5.010724067687988
OneEmbedding,suggested,wasn't complaining about,938,938_FM_him,fm,MismatchMatch,obj,This girlfriend suggested that Andrew wasn't complaining about,him,5.446151256561279
OneEmbedding,suggested,wasn't complaining about,938,938_FF_him,ff,MismatchMismatch,obj,This girlfriend suggested that the woman wasn't complaining about,him,4.931210994720459
OneEmbedding,suggested,wasn't complaining about,938,938_MM_his,mm,MatchMatch,poss,Samuel suggested that Andrew wasn't complaining about,his,2.8433496952056885
OneEmbedding,suggested,wasn't complaining about,938,938_MF_his,mf,MatchMismatch,poss,Samuel suggested that the woman wasn't complaining about,his,4.78681755065918
OneEmbedding,suggested,wasn't complaining about,938,938_FM_his,fm,MismatchMatch,poss,This girlfriend suggested that Andrew wasn't complaining about,his,2.643126964569092
OneEmbedding,suggested,wasn't complaining about,938,938_FF_his,ff,MismatchMismatch,poss,This girlfriend suggested that the woman wasn't complaining about,his,5.418498516082764
OneEmbedding,hasn't prayed,insults,939,939_MM_him,mm,MatchMatch,obj,Paul hasn't prayed that Curtis insults,him,2.392225742340088
OneEmbedding,hasn't prayed,insults,939,939_MF_him,mf,MatchMismatch,obj,Paul hasn't prayed that Carol insults,him,1.5937485694885254
OneEmbedding,hasn't prayed,insults,939,939_FM_him,fm,MismatchMatch,obj,Tara hasn't prayed that Curtis insults,him,3.753807544708252
OneEmbedding,hasn't prayed,insults,939,939_FF_him,ff,MismatchMismatch,obj,Tara hasn't prayed that Carol insults,him,2.720405101776123
OneEmbedding,hasn't prayed,insults,939,939_MM_his,mm,MatchMatch,poss,Paul hasn't prayed that Curtis insults,his,2.9979801177978516
OneEmbedding,hasn't prayed,insults,939,939_MF_his,mf,MatchMismatch,poss,Paul hasn't prayed that Carol insults,his,3.8034286499023438
OneEmbedding,hasn't prayed,insults,939,939_FM_his,fm,MismatchMatch,poss,Tara hasn't prayed that Curtis insults,his,3.453244686126709
OneEmbedding,hasn't prayed,insults,939,939_FF_his,ff,MismatchMismatch,poss,Tara hasn't prayed that Carol insults,his,4.510785102844238
OneEmbedding,hasn't whispered,hindered,940,940_MM_him,mm,MatchMatch,obj,This ex-husband hasn't whispered that that father hindered,him,2.361478328704834
OneEmbedding,hasn't whispered,hindered,940,940_MF_him,mf,MatchMismatch,obj,This ex-husband hasn't whispered that Martha hindered,him,1.5945409536361694
OneEmbedding,hasn't whispered,hindered,940,940_FM_him,fm,MismatchMatch,obj,Stacy hasn't whispered that that father hindered,him,3.7629082202911377
OneEmbedding,hasn't whispered,hindered,940,940_FF_him,ff,MismatchMismatch,obj,Stacy hasn't whispered that Martha hindered,him,3.088731050491333
OneEmbedding,hasn't whispered,hindered,940,940_MM_his,mm,MatchMatch,poss,This ex-husband hasn't whispered that that father hindered,his,1.9958723783493042
OneEmbedding,hasn't whispered,hindered,940,940_MF_his,mf,MatchMismatch,poss,This ex-husband hasn't whispered that Martha hindered,his,2.158982753753662
OneEmbedding,hasn't whispered,hindered,940,940_FM_his,fm,MismatchMatch,poss,Stacy hasn't whispered that that father hindered,his,2.138981819152832
OneEmbedding,hasn't whispered,hindered,940,940_FF_his,ff,MismatchMismatch,poss,Stacy hasn't whispered that Martha hindered,his,3.935009717941284
OneEmbedding,knows,has talked to,941,941_MM_him,mm,MatchMatch,obj,Frank knows that Robert has talked to,him,3.56485915184021
OneEmbedding,knows,has talked to,941,941_MF_him,mf,MatchMismatch,obj,Frank knows that Melissa has talked to,him,2.475832223892212
OneEmbedding,knows,has talked to,941,941_FM_him,fm,MismatchMatch,obj,Ruth knows that Robert has talked to,him,4.612861633300781
OneEmbedding,knows,has talked to,941,941_FF_him,ff,MismatchMismatch,obj,Ruth knows that Melissa has talked to,him,3.8335070610046387
OneEmbedding,knows,has talked to,941,941_MM_his,mm,MatchMatch,poss,Frank knows that Robert has talked to,his,4.241491794586182
OneEmbedding,knows,has talked to,941,941_MF_his,mf,MatchMismatch,poss,Frank knows that Melissa has talked to,his,6.277139663696289
OneEmbedding,knows,has talked to,941,941_FM_his,fm,MismatchMatch,poss,Ruth knows that Robert has talked to,his,4.488245487213135
OneEmbedding,knows,has talked to,941,941_FF_his,ff,MismatchMismatch,poss,Ruth knows that Melissa has talked to,his,6.913846969604492
OneEmbedding,wasn't discovering,disturbs,942,942_MM_him,mm,MatchMatch,obj,Kenneth wasn't discovering that Brad disturbs,him,6.540729999542236
OneEmbedding,wasn't discovering,disturbs,942,942_MF_him,mf,MatchMismatch,obj,Kenneth wasn't discovering that Tanya disturbs,him,4.3940534591674805
OneEmbedding,wasn't discovering,disturbs,942,942_FM_him,fm,MismatchMatch,obj,Kendra wasn't discovering that Brad disturbs,him,7.146095275878906
OneEmbedding,wasn't discovering,disturbs,942,942_FF_him,ff,MismatchMismatch,obj,Kendra wasn't discovering that Tanya disturbs,him,4.656297206878662
OneEmbedding,wasn't discovering,disturbs,942,942_MM_his,mm,MatchMatch,poss,Kenneth wasn't discovering that Brad disturbs,his,4.248424053192139
OneEmbedding,wasn't discovering,disturbs,942,942_MF_his,mf,MatchMismatch,poss,Kenneth wasn't discovering that Tanya disturbs,his,4.26242208480835
OneEmbedding,wasn't discovering,disturbs,942,942_FM_his,fm,MismatchMatch,poss,Kendra wasn't discovering that Brad disturbs,his,4.050616264343262
OneEmbedding,wasn't discovering,disturbs,942,942_FF_his,ff,MismatchMismatch,poss,Kendra wasn't discovering that Tanya disturbs,his,4.304816722869873
OneEmbedding,learned,can respect,943,943_MM_him,mm,MatchMatch,obj,Bill learned that the father can respect,him,6.136404037475586
OneEmbedding,learned,can respect,943,943_MF_him,mf,MatchMismatch,obj,Bill learned that Susan can respect,him,4.951826095581055
OneEmbedding,learned,can respect,943,943_FM_him,fm,MismatchMatch,obj,Leslie learned that the father can respect,him,5.277824878692627
OneEmbedding,learned,can respect,943,943_FF_him,ff,MismatchMismatch,obj,Leslie learned that Susan can respect,him,5.1956329345703125
OneEmbedding,learned,can respect,943,943_MM_his,mm,MatchMatch,poss,Bill learned that the father can respect,his,2.2108864784240723
OneEmbedding,learned,can respect,943,943_MF_his,mf,MatchMismatch,poss,Bill learned that Susan can respect,his,4.62460994720459
OneEmbedding,learned,can respect,943,943_FM_his,fm,MismatchMatch,poss,Leslie learned that the father can respect,his,2.3816094398498535
OneEmbedding,learned,can respect,943,943_FF_his,ff,MismatchMismatch,poss,Leslie learned that Susan can respect,his,4.962029457092285
OneEmbedding,had suggested,is attacking,944,944_MM_him,mm,MatchMatch,obj,The boy had suggested that Todd is attacking,him,3.3499691486358643
OneEmbedding,had suggested,is attacking,944,944_MF_him,mf,MatchMismatch,obj,The boy had suggested that Debra is attacking,him,1.7836121320724487
OneEmbedding,had suggested,is attacking,944,944_FM_him,fm,MismatchMatch,obj,Jodi had suggested that Todd is attacking,him,4.721171855926514
OneEmbedding,had suggested,is attacking,944,944_FF_him,ff,MismatchMismatch,obj,Jodi had suggested that Debra is attacking,him,3.256248950958252
OneEmbedding,had suggested,is attacking,944,944_MM_his,mm,MatchMatch,poss,The boy had suggested that Todd is attacking,his,3.62886905670166
OneEmbedding,had suggested,is attacking,944,944_MF_his,mf,MatchMismatch,poss,The boy had suggested that Debra is attacking,his,4.861405372619629
OneEmbedding,had suggested,is attacking,944,944_FM_his,fm,MismatchMatch,poss,Jodi had suggested that Todd is attacking,his,4.361677169799805
OneEmbedding,had suggested,is attacking,944,944_FF_his,ff,MismatchMismatch,poss,Jodi had suggested that Debra is attacking,his,5.364724159240723
OneEmbedding,has complained,hasn't researched,945,945_MM_him,mm,MatchMatch,obj,Paul has complained that the grandfather hasn't researched,him,6.450119972229004
OneEmbedding,has complained,hasn't researched,945,945_MF_him,mf,MatchMismatch,obj,Paul has complained that Brenda hasn't researched,him,4.902697563171387
OneEmbedding,has complained,hasn't researched,945,945_FM_him,fm,MismatchMatch,obj,Christine has complained that the grandfather hasn't researched,him,6.431604385375977
OneEmbedding,has complained,hasn't researched,945,945_FF_him,ff,MismatchMismatch,obj,Christine has complained that Brenda hasn't researched,him,5.699604511260986
OneEmbedding,has complained,hasn't researched,945,945_MM_his,mm,MatchMatch,poss,Paul has complained that the grandfather hasn't researched,his,3.70159912109375
OneEmbedding,has complained,hasn't researched,945,945_MF_his,mf,MatchMismatch,poss,Paul has complained that Brenda hasn't researched,his,5.904052257537842
OneEmbedding,has complained,hasn't researched,945,945_FM_his,fm,MismatchMatch,poss,Christine has complained that the grandfather hasn't researched,his,3.6848981380462646
OneEmbedding,has complained,hasn't researched,945,945_FF_his,ff,MismatchMismatch,poss,Christine has complained that Brenda hasn't researched,his,7.13906717300415
OneEmbedding,was concluding,embarrasses,946,946_MM_him,mm,MatchMatch,obj,John was concluding that Mark embarrasses,him,4.179482460021973
OneEmbedding,was concluding,embarrasses,946,946_MF_him,mf,MatchMismatch,obj,John was concluding that Denise embarrasses,him,1.8450080156326294
OneEmbedding,was concluding,embarrasses,946,946_FM_him,fm,MismatchMatch,obj,Patricia was concluding that Mark embarrasses,him,5.577303886413574
OneEmbedding,was concluding,embarrasses,946,946_FF_him,ff,MismatchMismatch,obj,Patricia was concluding that Denise embarrasses,him,4.34625244140625
OneEmbedding,was concluding,embarrasses,946,946_MM_his,mm,MatchMatch,poss,John was concluding that Mark embarrasses,his,3.6359786987304688
OneEmbedding,was concluding,embarrasses,946,946_MF_his,mf,MatchMismatch,poss,John was concluding that Denise embarrasses,his,5.6836042404174805
OneEmbedding,was concluding,embarrasses,946,946_FM_his,fm,MismatchMatch,poss,Patricia was concluding that Mark embarrasses,his,4.305858135223389
OneEmbedding,was concluding,embarrasses,946,946_FF_his,ff,MismatchMismatch,poss,Patricia was concluding that Denise embarrasses,his,8.071249961853027
OneEmbedding,hadn't known,hadn't examined,947,947_MM_him,mm,MatchMatch,obj,Phillip hadn't known that Adam hadn't examined,him,3.8451764583587646
OneEmbedding,hadn't known,hadn't examined,947,947_MF_him,mf,MatchMismatch,obj,Phillip hadn't known that Karen hadn't examined,him,2.1976773738861084
OneEmbedding,hadn't known,hadn't examined,947,947_FM_him,fm,MismatchMatch,obj,Laurie hadn't known that Adam hadn't examined,him,4.069767475128174
OneEmbedding,hadn't known,hadn't examined,947,947_FF_him,ff,MismatchMismatch,obj,Laurie hadn't known that Karen hadn't examined,him,2.2046191692352295
OneEmbedding,hadn't known,hadn't examined,947,947_MM_his,mm,MatchMatch,poss,Phillip hadn't known that Adam hadn't examined,his,2.9613687992095947
OneEmbedding,hadn't known,hadn't examined,947,947_MF_his,mf,MatchMismatch,poss,Phillip hadn't known that Karen hadn't examined,his,4.5429534912109375
OneEmbedding,hadn't known,hadn't examined,947,947_FM_his,fm,MismatchMatch,poss,Laurie hadn't known that Adam hadn't examined,his,3.284236431121826
OneEmbedding,hadn't known,hadn't examined,947,947_FF_his,ff,MismatchMismatch,poss,Laurie hadn't known that Karen hadn't examined,his,5.238034248352051
OneEmbedding,agreed,hasn't chosen,948,948_MM_him,mm,MatchMatch,obj,Rodney agreed that Dennis hasn't chosen,him,5.516597270965576
OneEmbedding,agreed,hasn't chosen,948,948_MF_him,mf,MatchMismatch,obj,Rodney agreed that Naomi hasn't chosen,him,6.212344646453857
OneEmbedding,agreed,hasn't chosen,948,948_FM_him,fm,MismatchMatch,obj,Tanya agreed that Dennis hasn't chosen,him,6.926900386810303
OneEmbedding,agreed,hasn't chosen,948,948_FF_him,ff,MismatchMismatch,obj,Tanya agreed that Naomi hasn't chosen,him,7.058470726013184
OneEmbedding,agreed,hasn't chosen,948,948_MM_his,mm,MatchMatch,poss,Rodney agreed that Dennis hasn't chosen,his,4.344480037689209
OneEmbedding,agreed,hasn't chosen,948,948_MF_his,mf,MatchMismatch,poss,Rodney agreed that Naomi hasn't chosen,his,7.628339767456055
OneEmbedding,agreed,hasn't chosen,948,948_FM_his,fm,MismatchMatch,poss,Tanya agreed that Dennis hasn't chosen,his,4.370179653167725
OneEmbedding,agreed,hasn't chosen,948,948_FF_his,ff,MismatchMismatch,poss,Tanya agreed that Naomi hasn't chosen,his,6.943319797515869
OneEmbedding,thought,was hindering,949,949_MM_him,mm,MatchMatch,obj,John thought that Keith was hindering,him,2.9380102157592773
OneEmbedding,thought,was hindering,949,949_MF_him,mf,MatchMismatch,obj,John thought that Alice was hindering,him,1.5441349744796753
OneEmbedding,thought,was hindering,949,949_FM_him,fm,MismatchMatch,obj,Karen thought that Keith was hindering,him,4.1839919090271
OneEmbedding,thought,was hindering,949,949_FF_him,ff,MismatchMismatch,obj,Karen thought that Alice was hindering,him,2.597439765930176
OneEmbedding,thought,was hindering,949,949_MM_his,mm,MatchMatch,poss,John thought that Keith was hindering,his,2.5147199630737305
OneEmbedding,thought,was hindering,949,949_MF_his,mf,MatchMismatch,poss,John thought that Alice was hindering,his,3.758960723876953
OneEmbedding,thought,was hindering,949,949_FM_his,fm,MismatchMatch,poss,Karen thought that Keith was hindering,his,2.7599000930786133
OneEmbedding,thought,was hindering,949,949_FF_his,ff,MismatchMismatch,poss,Karen thought that Alice was hindering,his,3.7563865184783936
OneEmbedding,proposes,should question,950,950_MM_him,mm,MatchMatch,obj,Scott proposes that Samuel should question,him,6.449458122253418
OneEmbedding,proposes,should question,950,950_MF_him,mf,MatchMismatch,obj,Scott proposes that Jill should question,him,5.289114952087402
OneEmbedding,proposes,should question,950,950_FM_him,fm,MismatchMatch,obj,This niece proposes that Samuel should question,him,5.439768314361572
