exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
simple,can't scare,897,897_M_his,m,Match,poss,Ronald can't scare,his,7.901115417480469
simple,can't scare,897,897_F_him,f,Mismatch,obj,Samantha can't scare,him,8.644289016723633
simple,can't scare,897,897_F_his,f,Mismatch,poss,Samantha can't scare,his,12.288729667663574
simple,is healing,898,898_M_him,m,Match,obj,Matt is healing,him,12.552059173583984
simple,is healing,898,898_M_his,m,Match,poss,Matt is healing,his,5.687485694885254
simple,is healing,898,898_F_him,f,Mismatch,obj,Carmen is healing,him,10.474448204040527
simple,is healing,898,898_F_his,f,Mismatch,poss,Carmen is healing,his,8.410357475280762
simple,hadn't questioned,899,899_M_him,m,Match,obj,Kevin hadn't questioned,him,4.68641996383667
simple,hadn't questioned,899,899_M_his,m,Match,poss,Kevin hadn't questioned,his,3.065011739730835
simple,hadn't questioned,899,899_F_him,f,Mismatch,obj,Theresa hadn't questioned,him,3.702867269515991
simple,hadn't questioned,899,899_F_his,f,Mismatch,poss,Theresa hadn't questioned,his,4.8792033195495605
simple,is scanning,900,900_M_him,m,Match,obj,Richard is scanning,him,12.300819396972656
simple,is scanning,900,900_M_his,m,Match,poss,Richard is scanning,his,3.4318583011627197
simple,is scanning,900,900_F_him,f,Mismatch,obj,The niece is scanning,him,11.351776123046875
simple,is scanning,900,900_F_his,f,Mismatch,poss,The niece is scanning,his,8.29385757446289
simple,can flee from,901,901_M_him,m,Match,obj,Steven can flee from,him,8.291374206542969
simple,can flee from,901,901_M_his,m,Match,poss,Steven can flee from,his,2.9545531272888184
simple,can flee from,901,901_F_him,f,Mismatch,obj,Carla can flee from,him,7.759305953979492
simple,can flee from,901,901_F_his,f,Mismatch,poss,Carla can flee from,his,8.328791618347168
simple,isn't alarming,902,902_M_him,m,Match,obj,Scott isn't alarming,him,7.853152751922607
simple,isn't alarming,902,902_M_his,m,Match,poss,Scott isn't alarming,his,6.617733001708984
simple,isn't alarming,902,902_F_him,f,Mismatch,obj,Sally isn't alarming,him,9.94476318359375
simple,isn't alarming,902,902_F_his,f,Mismatch,poss,Sally isn't alarming,his,12.904200553894043
simple,had shocked,903,903_M_him,m,Match,obj,Rodney had shocked,him,4.3249406814575195
simple,had shocked,903,903_M_his,m,Match,poss,Rodney had shocked,his,4.2651495933532715
simple,had shocked,903,903_F_him,f,Mismatch,obj,Paula had shocked,him,3.812810182571411
simple,had shocked,903,903_F_his,f,Mismatch,poss,Paula had shocked,his,9.075467109680176
simple,was worrying,904,904_M_him,m,Match,obj,Carlos was worrying,him,10.0018310546875
simple,was worrying,904,904_M_his,m,Match,poss,Carlos was worrying,his,6.5650529861450195
simple,was worrying,904,904_F_him,f,Mismatch,obj,Nancy was worrying,him,10.542743682861328
simple,was worrying,904,904_F_his,f,Mismatch,poss,Nancy was worrying,his,12.035585403442383
simple,boasted about,905,905_M_him,m,Match,obj,Paul boasted about,him,8.5569429397583
simple,boasted about,905,905_M_his,m,Match,poss,Paul boasted about,his,1.2958647012710571
simple,boasted about,905,905_F_him,f,Mismatch,obj,Linda boasted about,him,10.787896156311035
simple,boasted about,905,905_F_his,f,Mismatch,poss,Linda boasted about,his,7.743539333343506
simple,discovers,906,906_M_him,m,Match,obj,Liam discovers,him,9.5885648727417
simple,discovers,906,906_M_his,m,Match,poss,Liam discovers,his,3.6656100749969482
simple,discovers,906,906_F_him,f,Mismatch,obj,Beth discovers,him,10.845816612243652
simple,discovers,906,906_F_his,f,Mismatch,poss,Beth discovers,his,8.566404342651367
simple,could make,907,907_M_him,m,Match,obj,Curtis could make,him,8.447731018066406
simple,could make,907,907_M_his,m,Match,poss,Curtis could make,his,4.385671138763428
simple,could make,907,907_F_him,f,Mismatch,obj,Jodi could make,him,7.106990337371826
simple,could make,907,907_F_his,f,Mismatch,poss,Jodi could make,his,8.78729248046875
simple,saw,908,908_M_him,m,Match,obj,Derek saw,him,5.0615386962890625
simple,saw,908,908_M_his,m,Match,poss,Derek saw,his,3.709078550338745
simple,saw,908,908_F_him,f,Mismatch,obj,This wife saw,him,6.848628520965576
simple,saw,908,908_F_his,f,Mismatch,poss,This wife saw,his,6.697183132171631
simple,hasn't written,909,909_M_him,m,Match,obj,Kevin hasn't written,him,10.387988090515137
simple,hasn't written,909,909_M_his,m,Match,poss,Kevin hasn't written,his,4.538597583770752
simple,hasn't written,909,909_F_him,f,Mismatch,obj,That niece hasn't written,him,7.754499435424805
simple,hasn't written,909,909_F_his,f,Mismatch,poss,That niece hasn't written,his,10.858610153198242
simple,is hiding,910,910_M_him,m,Match,obj,Mitchell is hiding,him,13.20399284362793
simple,is hiding,910,910_M_his,m,Match,poss,Mitchell is hiding,his,4.003921985626221
simple,is hiding,910,910_F_him,f,Mismatch,obj,Nancy is hiding,him,13.822898864746094
simple,is hiding,910,910_F_his,f,Mismatch,poss,Nancy is hiding,his,8.099020957946777
simple,hadn't fled from,911,911_M_him,m,Match,obj,Daniel hadn't fled from,him,5.848560810089111
simple,hadn't fled from,911,911_M_his,m,Match,poss,Daniel hadn't fled from,his,3.1321754455566406
simple,hadn't fled from,911,911_F_him,f,Mismatch,obj,Lori hadn't fled from,him,4.199953079223633
simple,hadn't fled from,911,911_F_his,f,Mismatch,poss,Lori hadn't fled from,his,6.03256893157959
simple,was impressing,912,912_M_him,m,Match,obj,Liam was impressing,him,8.468754768371582
simple,was impressing,912,912_M_his,m,Match,poss,Liam was impressing,his,4.646812438964844
simple,was impressing,912,912_F_him,f,Mismatch,obj,Christina was impressing,him,6.815633773803711
simple,was impressing,912,912_F_his,f,Mismatch,poss,Christina was impressing,his,9.335906028747559
simple,isn't examining,913,913_M_him,m,Match,obj,Dan isn't examining,him,8.132649421691895
simple,isn't examining,913,913_M_his,m,Match,poss,Dan isn't examining,his,2.492870330810547
simple,isn't examining,913,913_F_him,f,Mismatch,obj,Jennifer isn't examining,him,7.07387638092041
simple,isn't examining,913,913_F_his,f,Mismatch,poss,Jennifer isn't examining,his,5.191793918609619
simple,isn't returning to,914,914_M_him,m,Match,obj,David isn't returning to,him,14.377995491027832
simple,isn't returning to,914,914_M_his,m,Match,poss,David isn't returning to,his,4.02924108505249
simple,isn't returning to,914,914_F_him,f,Mismatch,obj,Renee isn't returning to,him,14.050503730773926
simple,isn't returning to,914,914_F_his,f,Mismatch,poss,Renee isn't returning to,his,8.4609956741333
simple,can care for,915,915_M_him,m,Match,obj,Raymond can care for,him,7.751073837280273
simple,can care for,915,915_M_his,m,Match,poss,Raymond can care for,his,3.862205743789673
simple,can care for,915,915_F_him,f,Mismatch,obj,Tamara can care for,him,8.886503219604492
simple,can care for,915,915_F_his,f,Mismatch,poss,Tamara can care for,his,8.119678497314453
simple,likes,916,916_M_him,m,Match,obj,The father likes,him,9.933589935302734
simple,likes,916,916_M_his,m,Match,poss,The father likes,his,3.757948160171509
simple,likes,916,916_F_him,f,Mismatch,obj,Elaine likes,him,9.223066329956055
simple,likes,916,916_F_his,f,Mismatch,poss,Elaine likes,his,8.730257987976074
simple,questioned,917,917_M_him,m,Match,obj,Gary questioned,him,4.719187259674072
simple,questioned,917,917_M_his,m,Match,poss,Gary questioned,his,4.478756904602051
simple,questioned,917,917_F_him,f,Mismatch,obj,This lady questioned,him,6.218358039855957
simple,questioned,917,917_F_his,f,Mismatch,poss,This lady questioned,his,7.5879082679748535
simple,isn't noticing,918,918_M_him,m,Match,obj,This ex-boyfriend isn't noticing,him,9.506457328796387
simple,isn't noticing,918,918_M_his,m,Match,poss,This ex-boyfriend isn't noticing,his,5.136730194091797
simple,isn't noticing,918,918_F_him,f,Mismatch,obj,Beth isn't noticing,him,5.8644561767578125
simple,isn't noticing,918,918_F_his,f,Mismatch,poss,Beth isn't noticing,his,6.482005596160889
simple,was criticizing,919,919_M_him,m,Match,obj,Ronald was criticizing,him,7.872433662414551
simple,was criticizing,919,919_M_his,m,Match,poss,Ronald was criticizing,his,3.345856189727783
simple,was criticizing,919,919_F_him,f,Mismatch,obj,Florence was criticizing,him,5.315788745880127
simple,was criticizing,919,919_F_his,f,Mismatch,poss,Florence was criticizing,his,5.626176357269287
simple,hates,920,920_M_him,m,Match,obj,Robert hates,him,6.413662433624268
simple,hates,920,920_M_his,m,Match,poss,Robert hates,his,3.699252128601074
simple,hates,920,920_F_him,f,Mismatch,obj,Maria hates,him,5.811649322509766
simple,hates,920,920_F_his,f,Mismatch,poss,Maria hates,his,6.917906284332275
simple,is hiding,921,921_M_him,m,Match,obj,Stephen is hiding,him,13.575514793395996
simple,is hiding,921,921_M_his,m,Match,poss,Stephen is hiding,his,3.792140483856201
simple,is hiding,921,921_F_him,f,Mismatch,obj,Dawn is hiding,him,11.67766284942627
simple,is hiding,921,921_F_his,f,Mismatch,poss,Dawn is hiding,his,7.4991302490234375
simple,watches,922,922_M_him,m,Match,obj,Frank watches,him,5.784582614898682
simple,watches,922,922_M_his,m,Match,poss,Frank watches,his,3.3610470294952393
simple,watches,922,922_F_him,f,Mismatch,obj,Jessica watches,him,4.486695766448975
simple,watches,922,922_F_his,f,Mismatch,poss,Jessica watches,his,6.795757293701172
simple,didn't hear,923,923_M_him,m,Match,obj,Andrew didn't hear,him,3.4141690731048584
simple,didn't hear,923,923_M_his,m,Match,poss,Andrew didn't hear,his,4.28826904296875
simple,didn't hear,923,923_F_him,f,Mismatch,obj,The girlfriend didn't hear,him,3.468855381011963
simple,didn't hear,923,923_F_his,f,Mismatch,poss,The girlfriend didn't hear,his,6.472628116607666
simple,loved,924,924_M_him,m,Match,obj,Kevin loved,him,6.663764476776123
simple,loved,924,924_M_his,m,Match,poss,Kevin loved,his,2.965937376022339
simple,loved,924,924_F_him,f,Mismatch,obj,Cindy loved,him,7.265239238739014
simple,loved,924,924_F_his,f,Mismatch,poss,Cindy loved,his,8.32228946685791
simple,had appreciated,925,925_M_him,m,Match,obj,Todd had appreciated,him,8.418139457702637
simple,had appreciated,925,925_M_his,m,Match,poss,Todd had appreciated,his,4.216556549072266
simple,had appreciated,925,925_F_him,f,Mismatch,obj,Ann had appreciated,him,6.870670318603516
simple,had appreciated,925,925_F_his,f,Mismatch,poss,Ann had appreciated,his,4.110892295837402
simple,annoyed,926,926_M_him,m,Match,obj,Alexander annoyed,him,2.5431201457977295
simple,annoyed,926,926_M_his,m,Match,poss,Alexander annoyed,his,3.866450548171997
simple,annoyed,926,926_F_him,f,Mismatch,obj,Holly annoyed,him,3.117246389389038
simple,annoyed,926,926_F_his,f,Mismatch,poss,Holly annoyed,his,7.828595161437988
simple,notices,927,927_M_him,m,Match,obj,Craig notices,him,8.28808307647705
simple,notices,927,927_M_his,m,Match,poss,Craig notices,his,4.7042927742004395
simple,notices,927,927_F_him,f,Mismatch,obj,Rose notices,him,7.3551154136657715
simple,notices,927,927_F_his,f,Mismatch,poss,Rose notices,his,5.317018985748291
simple,hadn't cured,928,928_M_him,m,Match,obj,Curtis hadn't cured,him,3.6884777545928955
simple,hadn't cured,928,928_M_his,m,Match,poss,Curtis hadn't cured,his,2.6216816902160645
simple,hadn't cured,928,928_F_him,f,Mismatch,obj,Claire hadn't cured,him,3.2000088691711426
simple,hadn't cured,928,928_F_his,f,Mismatch,poss,Claire hadn't cured,his,4.9955525398254395
simple,was insulting,929,929_M_him,m,Match,obj,The ex-husband was insulting,him,6.986926555633545
simple,was insulting,929,929_M_his,m,Match,poss,The ex-husband was insulting,his,2.9746224880218506
simple,was insulting,929,929_F_him,f,Mismatch,obj,Eva was insulting,him,5.426173210144043
simple,was insulting,929,929_F_his,f,Mismatch,poss,Eva was insulting,his,6.386071681976318
simple,wasn't boasting about,930,930_M_him,m,Match,obj,Alan wasn't boasting about,him,9.59473991394043
simple,wasn't boasting about,930,930_M_his,m,Match,poss,Alan wasn't boasting about,his,1.1075533628463745
simple,wasn't boasting about,930,930_F_him,f,Mismatch,obj,Brenda wasn't boasting about,him,12.49511432647705
simple,wasn't boasting about,930,930_F_his,f,Mismatch,poss,Brenda wasn't boasting about,his,9.252310752868652
simple,has found,931,931_M_him,m,Match,obj,Bruce has found,him,9.455259323120117
simple,has found,931,931_M_his,m,Match,poss,Bruce has found,his,3.857117176055908
simple,has found,931,931_F_him,f,Mismatch,obj,Melanie has found,him,10.720405578613281
simple,has found,931,931_F_his,f,Mismatch,poss,Melanie has found,his,10.042742729187012
simple,was aiding,932,932_M_him,m,Match,obj,Wayne was aiding,him,6.633368015289307
simple,was aiding,932,932_M_his,m,Match,poss,Wayne was aiding,his,3.6985068321228027
simple,was aiding,932,932_F_him,f,Mismatch,obj,Tamara was aiding,him,6.164376735687256
simple,was aiding,932,932_F_his,f,Mismatch,poss,Tamara was aiding,his,7.784294605255127
simple,hasn't approached,933,933_M_him,m,Match,obj,Jerry hasn't approached,him,4.83800745010376
simple,hasn't approached,933,933_M_his,m,Match,poss,Jerry hasn't approached,his,4.439247131347656
simple,hasn't approached,933,933_F_him,f,Mismatch,obj,Ellen hasn't approached,him,4.55493688583374
simple,hasn't approached,933,933_F_his,f,Mismatch,poss,Ellen hasn't approached,his,8.519344329833984
simple,has stunned,934,934_M_him,m,Match,obj,This husband has stunned,him,13.65661907196045
simple,has stunned,934,934_M_his,m,Match,poss,This husband has stunned,his,2.430934190750122
simple,has stunned,934,934_F_him,f,Mismatch,obj,Pamela has stunned,him,12.113601684570312
simple,has stunned,934,934_F_his,f,Mismatch,poss,Pamela has stunned,his,10.913655281066895
simple,hasn't hidden,935,935_M_him,m,Match,obj,That father hasn't hidden,him,7.864969730377197
simple,hasn't hidden,935,935_M_his,m,Match,poss,That father hasn't hidden,his,1.5909483432769775
simple,hasn't hidden,935,935_F_him,f,Mismatch,obj,Allison hasn't hidden,him,10.568611145019531
simple,hasn't hidden,935,935_F_his,f,Mismatch,poss,Allison hasn't hidden,his,3.0137434005737305
simple,talks about,936,936_M_him,m,Match,obj,Russell talks about,him,10.802916526794434
simple,talks about,936,936_M_his,m,Match,poss,Russell talks about,his,2.7148003578186035
simple,talks about,936,936_F_him,f,Mismatch,obj,Dana talks about,him,11.000638961791992
simple,talks about,936,936_F_his,f,Mismatch,poss,Dana talks about,his,5.1966400146484375
simple,cures,937,937_M_him,m,Match,obj,Dennis cures,him,8.37761402130127
simple,cures,937,937_M_his,m,Match,poss,Dennis cures,his,1.5491960048675537
simple,cures,937,937_F_him,f,Mismatch,obj,Martha cures,him,7.5475592613220215
simple,cures,937,937_F_his,f,Mismatch,poss,Martha cures,his,6.901546955108643
simple,wasn't complaining about,938,938_M_him,m,Match,obj,Andrew wasn't complaining about,him,10.870096206665039
simple,wasn't complaining about,938,938_M_his,m,Match,poss,Andrew wasn't complaining about,his,2.965460777282715
simple,wasn't complaining about,938,938_F_him,f,Mismatch,obj,The woman wasn't complaining about,him,7.661755561828613
simple,wasn't complaining about,938,938_F_his,f,Mismatch,poss,The woman wasn't complaining about,his,6.914266109466553
simple,insults,939,939_M_him,m,Match,obj,Curtis insults,him,5.202756881713867
simple,insults,939,939_M_his,m,Match,poss,Curtis insults,his,3.886543035507202
simple,insults,939,939_F_him,f,Mismatch,obj,Carol insults,him,5.574743747711182
simple,insults,939,939_F_his,f,Mismatch,poss,Carol insults,his,6.452317714691162
simple,hindered,940,940_M_him,m,Match,obj,That father hindered,him,4.169271469116211
simple,hindered,940,940_M_his,m,Match,poss,That father hindered,his,2.667828321456909
simple,hindered,940,940_F_him,f,Mismatch,obj,Martha hindered,him,3.9782350063323975
simple,hindered,940,940_F_his,f,Mismatch,poss,Martha hindered,his,5.74295711517334
simple,has talked to,941,941_M_him,m,Match,obj,Robert has talked to,him,6.986059665679932
simple,has talked to,941,941_M_his,m,Match,poss,Robert has talked to,his,3.885561466217041
simple,has talked to,941,941_F_him,f,Mismatch,obj,Melissa has talked to,him,6.5445027351379395
simple,has talked to,941,941_F_his,f,Mismatch,poss,Melissa has talked to,his,8.760894775390625
simple,disturbs,942,942_M_him,m,Match,obj,Brad disturbs,him,7.189363956451416
simple,disturbs,942,942_M_his,m,Match,poss,Brad disturbs,his,3.1401913166046143
simple,disturbs,942,942_F_him,f,Mismatch,obj,Tanya disturbs,him,5.979371547698975
simple,disturbs,942,942_F_his,f,Mismatch,poss,Tanya disturbs,his,5.764165878295898
simple,can respect,943,943_M_him,m,Match,obj,The father can respect,him,7.532715797424316
simple,can respect,943,943_M_his,m,Match,poss,The father can respect,his,2.322070837020874
simple,can respect,943,943_F_him,f,Mismatch,obj,Susan can respect,him,5.929619789123535
simple,can respect,943,943_F_his,f,Mismatch,poss,Susan can respect,his,5.329744338989258
simple,is attacking,944,944_M_him,m,Match,obj,Todd is attacking,him,7.655970573425293
simple,is attacking,944,944_M_his,m,Match,poss,Todd is attacking,his,4.460768699645996
simple,is attacking,944,944_F_him,f,Mismatch,obj,Debra is attacking,him,7.588113784790039
simple,is attacking,944,944_F_his,f,Mismatch,poss,Debra is attacking,his,9.349017143249512
simple,hasn't researched,945,945_M_him,m,Match,obj,The grandfather hasn't researched,him,9.991387367248535
simple,hasn't researched,945,945_M_his,m,Match,poss,The grandfather hasn't researched,his,3.0866894721984863
