exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
simple,talks about,936,936_F_his,f,Mismatch,poss,Dana talks about,his,5.408760070800781
simple,cures,937,937_M_him,m,Match,obj,Dennis cures,him,4.827414512634277
simple,cures,937,937_M_his,m,Match,poss,Dennis cures,his,3.735839366912842
simple,cures,937,937_F_him,f,Mismatch,obj,Martha cures,him,5.554011344909668
simple,cures,937,937_F_his,f,Mismatch,poss,Martha cures,his,5.890854835510254
simple,wasn't complaining about,938,938_M_him,m,Match,obj,Andrew wasn't complaining about,him,6.692861080169678
simple,wasn't complaining about,938,938_M_his,m,Match,poss,Andrew wasn't complaining about,his,3.877276659011841
simple,wasn't complaining about,938,938_F_him,f,Mismatch,obj,The woman wasn't complaining about,him,4.880971908569336
simple,wasn't complaining about,938,938_F_his,f,Mismatch,poss,The woman wasn't complaining about,his,6.33393669128418
simple,insults,939,939_M_him,m,Match,obj,Curtis insults,him,4.335925579071045
simple,insults,939,939_M_his,m,Match,poss,Curtis insults,his,4.437078952789307
simple,insults,939,939_F_him,f,Mismatch,obj,Carol insults,him,5.519054889678955
simple,insults,939,939_F_his,f,Mismatch,poss,Carol insults,his,5.675804138183594
simple,hindered,940,940_M_him,m,Match,obj,That father hindered,him,4.38692569732666
simple,hindered,940,940_M_his,m,Match,poss,That father hindered,his,2.841822624206543
simple,hindered,940,940_F_him,f,Mismatch,obj,Martha hindered,him,4.31149435043335
simple,hindered,940,940_F_his,f,Mismatch,poss,Martha hindered,his,4.1358795166015625
simple,has talked to,941,941_M_him,m,Match,obj,Robert has talked to,him,4.9091668128967285
simple,has talked to,941,941_M_his,m,Match,poss,Robert has talked to,his,5.605617046356201
simple,has talked to,941,941_F_him,f,Mismatch,obj,Melissa has talked to,him,5.083352565765381
simple,has talked to,941,941_F_his,f,Mismatch,poss,Melissa has talked to,his,7.407666206359863
simple,disturbs,942,942_M_him,m,Match,obj,Brad disturbs,him,6.218516826629639
simple,disturbs,942,942_M_his,m,Match,poss,Brad disturbs,his,4.465758323669434
simple,disturbs,942,942_F_him,f,Mismatch,obj,Tanya disturbs,him,4.118520259857178
simple,disturbs,942,942_F_his,f,Mismatch,poss,Tanya disturbs,his,6.38852596282959
simple,can respect,943,943_M_him,m,Match,obj,The father can respect,him,5.908456802368164
simple,can respect,943,943_M_his,m,Match,poss,The father can respect,his,2.4725682735443115
simple,can respect,943,943_F_him,f,Mismatch,obj,Susan can respect,him,5.659214496612549
simple,can respect,943,943_F_his,f,Mismatch,poss,Susan can respect,his,4.853268146514893
simple,is attacking,944,944_M_him,m,Match,obj,Todd is attacking,him,5.629904747009277
simple,is attacking,944,944_M_his,m,Match,poss,Todd is attacking,his,5.6516547203063965
simple,is attacking,944,944_F_him,f,Mismatch,obj,Debra is attacking,him,5.204686641693115
simple,is attacking,944,944_F_his,f,Mismatch,poss,Debra is attacking,his,7.124520301818848
simple,hasn't researched,945,945_M_him,m,Match,obj,The grandfather hasn't researched,him,8.494269371032715
simple,hasn't researched,945,945_M_his,m,Match,poss,The grandfather hasn't researched,his,5.16699743270874
simple,hasn't researched,945,945_F_him,f,Mismatch,obj,Brenda hasn't researched,him,7.227232933044434
simple,hasn't researched,945,945_F_his,f,Mismatch,poss,Brenda hasn't researched,his,6.932776927947998
simple,embarrasses,946,946_M_him,m,Match,obj,Mark embarrasses,him,4.055561542510986
simple,embarrasses,946,946_M_his,m,Match,poss,Mark embarrasses,his,5.293319225311279
simple,embarrasses,946,946_F_him,f,Mismatch,obj,Denise embarrasses,him,4.443323612213135
simple,embarrasses,946,946_F_his,f,Mismatch,poss,Denise embarrasses,his,6.5549397468566895
simple,hadn't examined,947,947_M_him,m,Match,obj,Adam hadn't examined,him,3.7324607372283936
simple,hadn't examined,947,947_M_his,m,Match,poss,Adam hadn't examined,his,3.9787840843200684
simple,hadn't examined,947,947_F_him,f,Mismatch,obj,Karen hadn't examined,him,3.3882405757904053
simple,hadn't examined,947,947_F_his,f,Mismatch,poss,Karen hadn't examined,his,4.725368499755859
simple,hasn't chosen,948,948_M_him,m,Match,obj,Dennis hasn't chosen,him,8.706212043762207
simple,hasn't chosen,948,948_M_his,m,Match,poss,Dennis hasn't chosen,his,3.664637804031372
simple,hasn't chosen,948,948_F_him,f,Mismatch,obj,Naomi hasn't chosen,him,7.365365505218506
simple,hasn't chosen,948,948_F_his,f,Mismatch,poss,Naomi hasn't chosen,his,5.101787567138672
simple,was hindering,949,949_M_him,m,Match,obj,Keith was hindering,him,4.909674167633057
simple,was hindering,949,949_M_his,m,Match,poss,Keith was hindering,his,2.983621835708618
simple,was hindering,949,949_F_him,f,Mismatch,obj,Alice was hindering,him,4.991015434265137
simple,was hindering,949,949_F_his,f,Mismatch,poss,Alice was hindering,his,3.122936964035034
simple,should question,950,950_M_him,m,Match,obj,Samuel should question,him,4.26992130279541
simple,should question,950,950_M_his,m,Match,poss,Samuel should question,his,3.5176773071289062
simple,should question,950,950_F_him,f,Mismatch,obj,Jill should question,him,4.384705066680908
simple,should question,950,950_F_his,f,Mismatch,poss,Jill should question,his,4.712952613830566
simple,remembers,951,951_M_him,m,Match,obj,Peter remembers,him,5.979985237121582
simple,remembers,951,951_M_his,m,Match,poss,Peter remembers,his,4.405703067779541
simple,remembers,951,951_F_him,f,Mismatch,obj,Linda remembers,him,5.378832817077637
simple,remembers,951,951_F_his,f,Mismatch,poss,Linda remembers,his,7.084537506103516
simple,loses,952,952_M_him,m,Match,obj,Russell loses,him,8.096129417419434
simple,loses,952,952_M_his,m,Match,poss,Russell loses,his,1.566511869430542
simple,loses,952,952_F_him,f,Mismatch,obj,Amanda loses,him,7.707625865936279
simple,loses,952,952_F_his,f,Mismatch,poss,Amanda loses,his,5.200509548187256
simple,scares,953,953_M_him,m,Match,obj,Eric scares,him,4.863590717315674
simple,scares,953,953_M_his,m,Match,poss,Eric scares,his,6.513809680938721
simple,scares,953,953_F_him,f,Mismatch,obj,Lori scares,him,5.730510234832764
simple,scares,953,953_F_his,f,Mismatch,poss,Lori scares,his,7.101660251617432
simple,forgets,954,954_M_him,m,Match,obj,Christopher forgets,him,9.610306739807129
simple,forgets,954,954_M_his,m,Match,poss,Christopher forgets,his,3.9749550819396973
simple,forgets,954,954_F_him,f,Mismatch,obj,This sister forgets,him,8.593968391418457
simple,forgets,954,954_F_his,f,Mismatch,poss,This sister forgets,his,7.961777210235596
simple,didn't remember,955,955_M_him,m,Match,obj,Russell didn't remember,him,6.40426778793335
simple,didn't remember,955,955_M_his,m,Match,poss,Russell didn't remember,his,5.664494037628174
simple,didn't remember,955,955_F_him,f,Mismatch,obj,Amy didn't remember,him,5.729588508605957
simple,didn't remember,955,955_F_his,f,Mismatch,poss,Amy didn't remember,his,6.2450408935546875
simple,was noticing,956,956_M_him,m,Match,obj,Kevin was noticing,him,7.252688407897949
simple,was noticing,956,956_M_his,m,Match,poss,Kevin was noticing,his,5.370851516723633
simple,was noticing,956,956_F_him,f,Mismatch,obj,Sandra was noticing,him,6.235072612762451
simple,was noticing,956,956_F_his,f,Mismatch,poss,Sandra was noticing,his,6.523365020751953
simple,talks to,957,957_M_him,m,Match,obj,Marcus talks to,him,6.581543922424316
simple,talks to,957,957_M_his,m,Match,poss,Marcus talks to,his,5.340198040008545
simple,talks to,957,957_F_him,f,Mismatch,obj,Connie talks to,him,6.740401744842529
simple,talks to,957,957_F_his,f,Mismatch,poss,Connie talks to,his,6.438251495361328
simple,sounds like,958,958_M_him,m,Match,obj,Vincent sounds like,him,9.392882347106934
simple,sounds like,958,958_M_his,m,Match,poss,Vincent sounds like,his,8.186604499816895
simple,sounds like,958,958_F_him,f,Mismatch,obj,Carol sounds like,him,10.173337936401367
simple,sounds like,958,958_F_his,f,Mismatch,poss,Carol sounds like,his,8.5521879196167
simple,questioned,959,959_M_him,m,Match,obj,Gregory questioned,him,5.576869010925293
simple,questioned,959,959_M_his,m,Match,poss,Gregory questioned,his,5.126742362976074
simple,questioned,959,959_F_him,f,Mismatch,obj,Jodi questioned,him,5.483536243438721
simple,questioned,959,959_F_his,f,Mismatch,poss,Jodi questioned,his,5.54977560043335
simple,appreciated,960,960_M_him,m,Match,obj,Thomas appreciated,him,7.246140956878662
simple,appreciated,960,960_M_his,m,Match,poss,Thomas appreciated,his,4.209582328796387
simple,appreciated,960,960_F_him,f,Mismatch,obj,Kathleen appreciated,him,6.767733097076416
simple,appreciated,960,960_F_his,f,Mismatch,poss,Kathleen appreciated,his,4.589283466339111
simple,is admiring,961,961_M_him,m,Match,obj,Lawrence is admiring,him,6.741856098175049
simple,is admiring,961,961_M_his,m,Match,poss,Lawrence is admiring,his,5.303531169891357
simple,is admiring,961,961_F_him,f,Mismatch,obj,Linda is admiring,him,5.984678268432617
simple,is admiring,961,961_F_his,f,Mismatch,poss,Linda is admiring,his,6.049674034118652
simple,wasn't striking,962,962_M_him,m,Match,obj,Timothy wasn't striking,him,5.390440464019775
simple,wasn't striking,962,962_M_his,m,Match,poss,Timothy wasn't striking,his,6.190575122833252
simple,wasn't striking,962,962_F_him,f,Mismatch,obj,Linda wasn't striking,him,5.277590751647949
simple,wasn't striking,962,962_F_his,f,Mismatch,poss,Linda wasn't striking,his,8.02364444732666
simple,didn't hug,963,963_M_him,m,Match,obj,Douglas didn't hug,him,3.3378922939300537
simple,didn't hug,963,963_M_his,m,Match,poss,Douglas didn't hug,his,4.4154558181762695
simple,didn't hug,963,963_F_him,f,Mismatch,obj,The lady didn't hug,him,2.325969696044922
simple,didn't hug,963,963_F_his,f,Mismatch,poss,The lady didn't hug,his,8.83864688873291
simple,is working with,964,964_M_him,m,Match,obj,The father is working with,him,4.8377227783203125
simple,is working with,964,964_M_his,m,Match,poss,The father is working with,his,3.328512668609619
simple,is working with,964,964_F_him,f,Mismatch,obj,Eva is working with,him,7.928092002868652
simple,is working with,964,964_F_his,f,Mismatch,poss,Eva is working with,his,6.452398300170898
simple,has met,965,965_M_him,m,Match,obj,Samuel has met,him,6.1062164306640625
simple,has met,965,965_M_his,m,Match,poss,Samuel has met,his,4.762308120727539
simple,has met,965,965_F_him,f,Mismatch,obj,Rebecca has met,him,6.46420431137085
simple,has met,965,965_F_his,f,Mismatch,poss,Rebecca has met,his,7.9862380027771
simple,boasts about,966,966_M_him,m,Match,obj,Guy boasts about,him,8.4347562789917
simple,boasts about,966,966_M_his,m,Match,poss,Guy boasts about,his,1.902001976966858
simple,boasts about,966,966_F_him,f,Mismatch,obj,Natalie boasts about,him,8.499984741210938
simple,boasts about,966,966_F_his,f,Mismatch,poss,Natalie boasts about,his,5.390858173370361
simple,has cured,967,967_M_him,m,Match,obj,James has cured,him,5.209382057189941
simple,has cured,967,967_M_his,m,Match,poss,James has cured,his,4.332827091217041
simple,has cured,967,967_F_him,f,Mismatch,obj,Karen has cured,him,4.835302352905273
simple,has cured,967,967_F_his,f,Mismatch,poss,Karen has cured,his,4.898889064788818
simple,astounds,968,968_M_him,m,Match,obj,Scott astounds,him,6.627974510192871
simple,astounds,968,968_M_his,m,Match,poss,Scott astounds,his,5.262548446655273
simple,astounds,968,968_F_him,f,Mismatch,obj,Eva astounds,him,6.608405113220215
simple,astounds,968,968_F_his,f,Mismatch,poss,Eva astounds,his,7.054349422454834
simple,isn't worrying,969,969_M_him,m,Match,obj,Scott isn't worrying,him,11.078876495361328
simple,isn't worrying,969,969_M_his,m,Match,poss,Scott isn't worrying,his,8.716609954833984
simple,isn't worrying,969,969_F_him,f,Mismatch,obj,This ex-wife isn't worrying,him,11.80380916595459
simple,isn't worrying,969,969_F_his,f,Mismatch,poss,This ex-wife isn't worrying,his,12.23459529876709
simple,cures,970,970_M_him,m,Match,obj,David cures,him,6.185527801513672
simple,cures,970,970_M_his,m,Match,poss,David cures,his,4.115583419799805
simple,cures,970,970_F_him,f,Mismatch,obj,Tracy cures,him,8.438104629516602
simple,cures,970,970_F_his,f,Mismatch,poss,Tracy cures,his,7.105808258056641
simple,will upset,971,971_M_him,m,Match,obj,Noah will upset,him,7.039859771728516
simple,will upset,971,971_M_his,m,Match,poss,Noah will upset,his,5.588139533996582
simple,will upset,971,971_F_him,f,Mismatch,obj,Amanda will upset,him,6.6502885818481445
simple,will upset,971,971_F_his,f,Mismatch,poss,Amanda will upset,his,6.598313808441162
simple,isn't scanning,972,972_M_him,m,Match,obj,Carlos isn't scanning,him,7.730555534362793
simple,isn't scanning,972,972_M_his,m,Match,poss,Carlos isn't scanning,his,4.347015380859375
simple,isn't scanning,972,972_F_him,f,Mismatch,obj,Holly isn't scanning,him,7.6877522468566895
simple,isn't scanning,972,972_F_his,f,Mismatch,poss,Holly isn't scanning,his,5.579437732696533
simple,approached,973,973_M_him,m,Match,obj,Travis approached,him,4.033981800079346
simple,approached,973,973_M_his,m,Match,poss,Travis approached,his,5.5145955085754395
simple,approached,973,973_F_him,f,Mismatch,obj,Natalie approached,him,3.307173013687134
simple,approached,973,973_F_his,f,Mismatch,poss,Natalie approached,his,7.046895980834961
simple,hadn't respected,974,974_M_him,m,Match,obj,Kevin hadn't respected,him,2.8247787952423096
simple,hadn't respected,974,974_M_his,m,Match,poss,Kevin hadn't respected,his,3.515747308731079
simple,hadn't respected,974,974_F_him,f,Mismatch,obj,Heidi hadn't respected,him,2.9129598140716553
simple,hadn't respected,974,974_F_his,f,Mismatch,poss,Heidi hadn't respected,his,3.8303401470184326
simple,wouldn't lead,975,975_M_him,m,Match,obj,That son wouldn't lead,him,5.025964736938477
simple,wouldn't lead,975,975_M_his,m,Match,poss,That son wouldn't lead,his,4.859055519104004
simple,wouldn't lead,975,975_F_him,f,Mismatch,obj,Karen wouldn't lead,him,5.075132846832275
simple,wouldn't lead,975,975_F_his,f,Mismatch,poss,Karen wouldn't lead,his,5.77343225479126
simple,talks to,976,976_M_him,m,Match,obj,Bruce talks to,him,6.1432671546936035
simple,talks to,976,976_M_his,m,Match,poss,Bruce talks to,his,5.643873691558838
simple,talks to,976,976_F_him,f,Mismatch,obj,Heather talks to,him,6.800693511962891
simple,talks to,976,976_F_his,f,Mismatch,poss,Heather talks to,his,7.556360244750977
simple,watched,977,977_M_him,m,Match,obj,Omar watched,him,5.181861877441406
simple,watched,977,977_M_his,m,Match,poss,Omar watched,his,4.327485084533691
simple,watched,977,977_F_him,f,Mismatch,obj,Nicole watched,him,4.6146016120910645
simple,watched,977,977_F_his,f,Mismatch,poss,Nicole watched,his,5.157803058624268
simple,hasn't referenced,978,978_M_him,m,Match,obj,Dennis hasn't referenced,him,5.961446285247803
simple,hasn't referenced,978,978_M_his,m,Match,poss,Dennis hasn't referenced,his,3.946866273880005
simple,hasn't referenced,978,978_F_him,f,Mismatch,obj,Alice hasn't referenced,him,5.419071674346924
simple,hasn't referenced,978,978_F_his,f,Mismatch,poss,Alice hasn't referenced,his,5.218393802642822
simple,taught,979,979_M_him,m,Match,obj,Michael taught,him,4.657473564147949
simple,taught,979,979_M_his,m,Match,poss,Michael taught,his,4.627997398376465
simple,taught,979,979_F_him,f,Mismatch,obj,Anne taught,him,3.349785804748535
simple,taught,979,979_F_his,f,Mismatch,poss,Anne taught,his,5.9656829833984375
simple,won't shock,980,980_M_him,m,Match,obj,Russell won't shock,him,10.07993221282959
simple,won't shock,980,980_M_his,m,Match,poss,Russell won't shock,his,7.207926273345947
simple,won't shock,980,980_F_him,f,Mismatch,obj,Suzanne won't shock,him,9.673211097717285
simple,won't shock,980,980_F_his,f,Mismatch,poss,Suzanne won't shock,his,8.25917911529541
simple,should hug,981,981_M_him,m,Match,obj,Brett should hug,him,3.804081439971924
simple,should hug,981,981_M_his,m,Match,poss,Brett should hug,his,3.2110300064086914
simple,should hug,981,981_F_him,f,Mismatch,obj,This sister should hug,him,2.8582005500793457
simple,should hug,981,981_F_his,f,Mismatch,poss,This sister should hug,his,7.763552665710449
simple,hugged,982,982_M_him,m,Match,obj,Joel hugged,him,3.4235739707946777
simple,hugged,982,982_M_his,m,Match,poss,Joel hugged,his,2.8756954669952393
simple,hugged,982,982_F_him,f,Mismatch,obj,Elizabeth hugged,him,1.9626723527908325
simple,hugged,982,982_F_his,f,Mismatch,poss,Elizabeth hugged,his,6.052194595336914
simple,insults,983,983_M_him,m,Match,obj,Steve insults,him,4.503373622894287
simple,insults,983,983_M_his,m,Match,poss,Steve insults,his,4.505013465881348
simple,insults,983,983_F_him,f,Mismatch,obj,Linda insults,him,3.795299768447876
simple,insults,983,983_F_his,f,Mismatch,poss,Linda insults,his,6.887838840484619
simple,isn't boring,984,984_M_him,m,Match,obj,The boy isn't boring,him,7.307940483093262
simple,isn't boring,984,984_M_his,m,Match,poss,The boy isn't boring,his,9.324941635131836
simple,isn't boring,984,984_F_him,f,Mismatch,obj,Helen isn't boring,him,12.316706657409668
simple,isn't boring,984,984_F_his,f,Mismatch,poss,Helen isn't boring,his,13.480894088745117
simple,respects,985,985_M_him,m,Match,obj,This boyfriend respects,him,7.500674247741699
simple,respects,985,985_M_his,m,Match,poss,This boyfriend respects,his,5.421715259552002
simple,respects,985,985_F_him,f,Mismatch,obj,Jacqueline respects,him,6.143311023712158
simple,respects,985,985_F_his,f,Mismatch,poss,Jacqueline respects,his,6.43242883682251
