exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
About,isn't hindering,861,861_F_him,f,Mismatch,obj,The documentary about Danielle isn't hindering,him,5.495102882385254
About,isn't hindering,861,861_M_his,m,Match,poss,The documentary about Curtis isn't hindering,his,2.3994617462158203
About,isn't hindering,861,861_F_his,f,Mismatch,poss,The documentary about Danielle isn't hindering,his,3.829926013946533
About,could underwhelm,862,862_M_him,m,Match,obj,The commentary about this ex-boyfriend could underwhelm,him,7.847592353820801
About,could underwhelm,862,862_F_him,f,Mismatch,obj,The commentary about this actress could underwhelm,him,8.02828311920166
About,could underwhelm,862,862_M_his,m,Match,poss,The commentary about this ex-boyfriend could underwhelm,his,7.113076686859131
About,could underwhelm,862,862_F_his,f,Mismatch,poss,The commentary about this actress could underwhelm,his,8.918158531188965
About,hadn't disgusted,863,863_M_him,m,Match,obj,The show about Brad hadn't disgusted,him,2.68682599067688
About,hadn't disgusted,863,863_F_him,f,Mismatch,obj,The show about Bethany hadn't disgusted,him,3.3741893768310547
About,hadn't disgusted,863,863_M_his,m,Match,poss,The show about Brad hadn't disgusted,his,7.671385288238525
About,hadn't disgusted,863,863_F_his,f,Mismatch,poss,The show about Bethany hadn't disgusted,his,8.723621368408203
About,hasn't aggravated,864,864_M_him,m,Match,obj,The book about Jerry hasn't aggravated,him,2.8866982460021973
About,hasn't aggravated,864,864_F_him,f,Mismatch,obj,The book about Nancy hasn't aggravated,him,3.779914140701294
About,hasn't aggravated,864,864_M_his,m,Match,poss,The book about Jerry hasn't aggravated,his,5.271200180053711
About,hasn't aggravated,864,864_F_his,f,Mismatch,poss,The book about Nancy hasn't aggravated,his,6.301054954528809
About,impresses,865,865_M_him,m,Match,obj,The pamphlet about the grandfather impresses,him,4.919154167175293
About,impresses,865,865_F_him,f,Mismatch,obj,The pamphlet about Kirsten impresses,him,4.924172878265381
About,impresses,865,865_M_his,m,Match,poss,The pamphlet about the grandfather impresses,his,6.4671149253845215
About,impresses,865,865_F_his,f,Mismatch,poss,The pamphlet about Kirsten impresses,his,7.248661994934082
About,will help,866,866_M_him,m,Match,obj,The brochure about Omar will help,him,4.3513898849487305
About,will help,866,866_F_him,f,Mismatch,obj,The brochure about Elizabeth will help,him,6.954565048217773
About,will help,866,866_M_his,m,Match,poss,The brochure about Omar will help,his,7.482165813446045
About,will help,866,866_F_his,f,Mismatch,poss,The brochure about Elizabeth will help,his,10.013167381286621
About,annoys,867,867_M_him,m,Match,obj,The play about Eric annoys,him,3.08492112159729
About,annoys,867,867_F_him,f,Mismatch,obj,The play about the girlfriend annoys,him,2.701650619506836
About,annoys,867,867_M_his,m,Match,poss,The play about Eric annoys,his,4.81903600692749
About,annoys,867,867_F_his,f,Mismatch,poss,The play about the girlfriend annoys,his,6.335125923156738
About,hasn't bored,868,868_M_him,m,Match,obj,The movie about Wayne hasn't bored,him,4.832639694213867
About,hasn't bored,868,868_F_him,f,Mismatch,obj,The movie about Jacqueline hasn't bored,him,5.102458477020264
About,hasn't bored,868,868_M_his,m,Match,poss,The movie about Wayne hasn't bored,his,9.506134033203125
About,hasn't bored,868,868_F_his,f,Mismatch,poss,The movie about Jacqueline hasn't bored,his,10.052734375
About,scared,869,869_M_him,m,Match,obj,The newspaper article about Brett scared,him,4.279122352600098
About,scared,869,869_F_him,f,Mismatch,obj,The newspaper article about Brenda scared,him,4.0759806632995605
About,scared,869,869_M_his,m,Match,poss,The newspaper article about Brett scared,his,8.001272201538086
About,scared,869,869_F_his,f,Mismatch,poss,The newspaper article about Brenda scared,his,8.70539665222168
About,alarmed,870,870_M_him,m,Match,obj,The story about Mark alarmed,him,4.192681312561035
About,alarmed,870,870_F_him,f,Mismatch,obj,The story about Cindy alarmed,him,3.756495952606201
About,alarmed,870,870_M_his,m,Match,poss,The story about Mark alarmed,his,5.392996788024902
About,alarmed,870,870_F_his,f,Mismatch,poss,The story about Cindy alarmed,his,6.291776180267334
About,was hurting,871,871_M_him,m,Match,obj,The essay about Dennis was hurting,him,4.6656575202941895
About,was hurting,871,871_F_him,f,Mismatch,obj,The essay about Paula was hurting,him,5.247045040130615
About,was hurting,871,871_M_his,m,Match,poss,The essay about Dennis was hurting,his,4.647577285766602
About,was hurting,871,871_F_his,f,Mismatch,poss,The essay about Paula was hurting,his,6.1125288009643555
About,was harming,872,872_M_him,m,Match,obj,The report about Stephen was harming,him,3.993471384048462
About,was harming,872,872_F_him,f,Mismatch,obj,The report about Jodi was harming,him,4.875840663909912
About,was harming,872,872_M_his,m,Match,poss,The report about Stephen was harming,his,3.819645881652832
About,was harming,872,872_F_his,f,Mismatch,poss,The report about Jodi was harming,his,4.85996150970459
About,hadn't impressed,873,873_M_him,m,Match,obj,The documentary about Eric hadn't impressed,him,3.198726177215576
About,hadn't impressed,873,873_F_him,f,Mismatch,obj,The documentary about Melissa hadn't impressed,him,3.4908535480499268
About,hadn't impressed,873,873_M_his,m,Match,poss,The documentary about Eric hadn't impressed,his,6.312344551086426
About,hadn't impressed,873,873_F_his,f,Mismatch,poss,The documentary about Melissa hadn't impressed,his,6.9101996421813965
About,won't embarrass,874,874_M_him,m,Match,obj,The commentary about Joel won't embarrass,him,3.608170509338379
About,won't embarrass,874,874_F_him,f,Mismatch,obj,The commentary about Ella won't embarrass,him,4.366728782653809
About,won't embarrass,874,874_M_his,m,Match,poss,The commentary about Joel won't embarrass,his,7.024231433868408
About,won't embarrass,874,874_F_his,f,Mismatch,poss,The commentary about Ella won't embarrass,his,7.912962436676025
About,bored,875,875_M_him,m,Match,obj,The show about Lawrence bored,him,5.114918231964111
About,bored,875,875_F_him,f,Mismatch,obj,The show about April bored,him,5.8816237449646
About,bored,875,875_M_his,m,Match,poss,The show about Lawrence bored,his,8.712759971618652
About,bored,875,875_F_his,f,Mismatch,poss,The show about April bored,his,9.616098403930664
About,wouldn't disturb,876,876_M_him,m,Match,obj,The book about Thomas wouldn't disturb,him,3.070438861846924
About,wouldn't disturb,876,876_F_him,f,Mismatch,obj,The book about Jacqueline wouldn't disturb,him,3.7769393920898438
About,wouldn't disturb,876,876_M_his,m,Match,poss,The book about Thomas wouldn't disturb,his,5.862521648406982
About,wouldn't disturb,876,876_F_his,f,Mismatch,poss,The book about Jacqueline wouldn't disturb,his,6.561262607574463
About,is shocking,877,877_M_him,m,Match,obj,The pamphlet about John is shocking,him,15.274739265441895
About,is shocking,877,877_F_him,f,Mismatch,obj,The pamphlet about the lady is shocking,him,15.210163116455078
About,is shocking,877,877_M_his,m,Match,poss,The pamphlet about John is shocking,his,14.246930122375488
About,is shocking,877,877_F_his,f,Mismatch,poss,The pamphlet about the lady is shocking,his,14.557072639465332
About,impressed,878,878_M_him,m,Match,obj,The brochure about the man impressed,him,4.841874122619629
About,impressed,878,878_F_him,f,Mismatch,obj,The brochure about Meredith impressed,him,4.350762844085693
About,impressed,878,878_M_his,m,Match,poss,The brochure about the man impressed,his,7.099823951721191
About,impressed,878,878_F_his,f,Mismatch,poss,The brochure about Meredith impressed,his,6.833608150482178
About,astounds,879,879_M_him,m,Match,obj,The play about Samuel astounds,him,5.8488545417785645
About,astounds,879,879_F_him,f,Mismatch,obj,The play about the waitress astounds,him,4.909345626831055
About,astounds,879,879_M_his,m,Match,poss,The play about Samuel astounds,his,6.2191572189331055
About,astounds,879,879_F_his,f,Mismatch,poss,The play about the waitress astounds,his,6.620607376098633
About,won't impress,880,880_M_him,m,Match,obj,The movie about Bruce won't impress,him,6.748391151428223
About,won't impress,880,880_F_him,f,Mismatch,obj,The movie about Margaret won't impress,him,7.081564426422119
About,won't impress,880,880_M_his,m,Match,poss,The movie about Bruce won't impress,his,8.590076446533203
About,won't impress,880,880_F_his,f,Mismatch,poss,The movie about Margaret won't impress,his,8.905573844909668
About,aided,881,881_M_him,m,Match,obj,The newspaper article about Derek aided,him,5.157754898071289
About,aided,881,881_F_him,f,Mismatch,obj,The newspaper article about Barbara aided,him,5.543028354644775
About,aided,881,881_M_his,m,Match,poss,The newspaper article about Derek aided,his,4.9315619468688965
About,aided,881,881_F_his,f,Mismatch,poss,The newspaper article about Barbara aided,his,5.659398078918457
About,disturbs,882,882_M_him,m,Match,obj,The story about Kenneth disturbs,him,4.959930419921875
About,disturbs,882,882_F_him,f,Mismatch,obj,The story about Rose disturbs,him,5.141336441040039
About,disturbs,882,882_M_his,m,Match,poss,The story about Kenneth disturbs,his,6.983447074890137
About,disturbs,882,882_F_his,f,Mismatch,poss,The story about Rose disturbs,his,7.904815673828125
About,overwhelms,883,883_M_him,m,Match,obj,The essay about Aaron overwhelms,him,4.877386569976807
About,overwhelms,883,883_F_him,f,Mismatch,obj,The essay about Vanessa overwhelms,him,4.8279266357421875
About,overwhelms,883,883_M_his,m,Match,poss,The essay about Aaron overwhelms,his,6.161186218261719
About,overwhelms,883,883_F_his,f,Mismatch,poss,The essay about Vanessa overwhelms,his,6.781819820404053
About,had confused,884,884_M_him,m,Match,obj,The report about Carlos had confused,him,2.2645325660705566
About,had confused,884,884_F_him,f,Mismatch,obj,The report about Kirsten had confused,him,4.644531726837158
About,had confused,884,884_M_his,m,Match,poss,The report about Carlos had confused,his,5.4458746910095215
About,had confused,884,884_F_his,f,Mismatch,poss,The report about Kirsten had confused,his,7.01339864730835
About,doesn't worry,885,885_M_him,m,Match,obj,The documentary about Derek doesn't worry,him,5.56689977645874
About,doesn't worry,885,885_F_him,f,Mismatch,obj,The documentary about Patricia doesn't worry,him,6.4101786613464355
About,doesn't worry,885,885_M_his,m,Match,poss,The documentary about Derek doesn't worry,his,9.116971969604492
About,doesn't worry,885,885_F_his,f,Mismatch,poss,The documentary about Patricia doesn't worry,his,10.14627456665039
About,disturbs,886,886_M_him,m,Match,obj,The commentary about Gary disturbs,him,4.934814453125
About,disturbs,886,886_F_him,f,Mismatch,obj,The commentary about that granddaughter disturbs,him,4.36690616607666
About,disturbs,886,886_M_his,m,Match,poss,The commentary about Gary disturbs,his,8.615928649902344
About,disturbs,886,886_F_his,f,Mismatch,poss,The commentary about that granddaughter disturbs,his,8.596882820129395
About,disgusts,887,887_M_him,m,Match,obj,The show about Jerry disgusts,him,5.620434761047363
About,disgusts,887,887_F_him,f,Mismatch,obj,The show about Lisa disgusts,him,5.677180290222168
About,disgusts,887,887_M_his,m,Match,poss,The show about Jerry disgusts,his,10.01431941986084
About,disgusts,887,887_F_his,f,Mismatch,poss,The show about Lisa disgusts,his,9.43852424621582
About,might annoy,888,888_M_him,m,Match,obj,The book about Kevin might annoy,him,5.651144981384277
About,might annoy,888,888_F_him,f,Mismatch,obj,The book about Sara might annoy,him,6.349111080169678
About,might annoy,888,888_M_his,m,Match,poss,The book about Kevin might annoy,his,7.089395999908447
About,might annoy,888,888_F_his,f,Mismatch,poss,The book about Sara might annoy,his,7.865133762359619
About,helps,889,889_M_him,m,Match,obj,The pamphlet about that son helps,him,4.962497234344482
About,helps,889,889_F_him,f,Mismatch,obj,The pamphlet about Gina helps,him,5.766162872314453
About,helps,889,889_M_his,m,Match,poss,The pamphlet about that son helps,his,6.77694034576416
About,helps,889,889_F_his,f,Mismatch,poss,The pamphlet about Gina helps,his,7.8558125495910645
About,had upset,890,890_M_him,m,Match,obj,The brochure about William had upset,him,2.4588866233825684
About,had upset,890,890_F_him,f,Mismatch,obj,The brochure about Leslie had upset,him,2.7145707607269287
About,had upset,890,890_M_his,m,Match,poss,The brochure about William had upset,his,4.703762054443359
About,had upset,890,890_F_his,f,Mismatch,poss,The brochure about Leslie had upset,his,5.865120887756348
About,worries,891,891_M_him,m,Match,obj,The play about Paul worries,him,3.2810990810394287
About,worries,891,891_F_him,f,Mismatch,obj,The play about Linda worries,him,4.064634799957275
About,worries,891,891_M_his,m,Match,poss,The play about Paul worries,his,5.580618858337402
About,worries,891,891_F_his,f,Mismatch,poss,The play about Linda worries,his,6.921163558959961
About,wasn't worrying,892,892_M_him,m,Match,obj,The movie about Steve wasn't worrying,him,5.7138352394104
About,wasn't worrying,892,892_F_him,f,Mismatch,obj,The movie about Brenda wasn't worrying,him,6.550400733947754
About,wasn't worrying,892,892_M_his,m,Match,poss,The movie about Steve wasn't worrying,his,9.11405086517334
About,wasn't worrying,892,892_F_his,f,Mismatch,poss,The movie about Brenda wasn't worrying,his,10.104531288146973
About,wasn't aggravating,893,893_M_him,m,Match,obj,The newspaper article about Steve wasn't aggravating,him,3.7664949893951416
About,wasn't aggravating,893,893_F_him,f,Mismatch,obj,The newspaper article about Margaret wasn't aggravating,him,5.120944499969482
About,wasn't aggravating,893,893_M_his,m,Match,poss,The newspaper article about Steve wasn't aggravating,his,7.76698112487793
About,wasn't aggravating,893,893_F_his,f,Mismatch,poss,The newspaper article about Margaret wasn't aggravating,his,8.937262535095215
About,has bothered,894,894_M_him,m,Match,obj,The story about Jerry has bothered,him,4.672837257385254
About,has bothered,894,894_F_him,f,Mismatch,obj,The story about Margaret has bothered,him,4.79754638671875
About,has bothered,894,894_M_his,m,Match,poss,The story about Jerry has bothered,his,9.848699569702148
About,has bothered,894,894_F_his,f,Mismatch,poss,The story about Margaret has bothered,his,9.973200798034668
About,won't disgust,895,895_M_him,m,Match,obj,The essay about Edward won't disgust,him,6.602419853210449
About,won't disgust,895,895_F_him,f,Mismatch,obj,The essay about Rose won't disgust,him,6.508668422698975
About,won't disgust,895,895_M_his,m,Match,poss,The essay about Edward won't disgust,his,8.215140342712402
