exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
OneEmbedding,was liking,helped,829,829_FM_him,fm,MismatchMatch,obj,Ann was liking that Marcus helped,him,1.596719741821289
OneEmbedding,was liking,helped,829,829_FF_him,ff,MismatchMismatch,obj,Ann was liking that Laura helped,him,1.7500216960906982
OneEmbedding,was liking,helped,829,829_MM_his,mm,MatchMatch,poss,Donald was liking that Marcus helped,his,5.5110182762146
OneEmbedding,was liking,helped,829,829_MF_his,mf,MatchMismatch,poss,Donald was liking that Laura helped,his,6.524138450622559
OneEmbedding,was liking,helped,829,829_FM_his,fm,MismatchMatch,poss,Ann was liking that Marcus helped,his,5.484002590179443
OneEmbedding,was liking,helped,829,829_FF_his,ff,MismatchMismatch,poss,Ann was liking that Laura helped,his,6.887697219848633
OneEmbedding,believes,was biting,830,830_MM_him,mm,MatchMatch,obj,Stephen believes that Theodore was biting,him,4.831353187561035
OneEmbedding,believes,was biting,830,830_MF_him,mf,MatchMismatch,obj,Stephen believes that Diana was biting,him,3.291323184967041
OneEmbedding,believes,was biting,830,830_FM_him,fm,MismatchMatch,obj,The wife believes that Theodore was biting,him,7.411161422729492
OneEmbedding,believes,was biting,830,830_FF_him,ff,MismatchMismatch,obj,The wife believes that Diana was biting,him,3.0901834964752197
OneEmbedding,believes,was biting,830,830_MM_his,mm,MatchMatch,poss,Stephen believes that Theodore was biting,his,2.4569876194000244
OneEmbedding,believes,was biting,830,830_MF_his,mf,MatchMismatch,poss,Stephen believes that Diana was biting,his,3.3133273124694824
OneEmbedding,believes,was biting,830,830_FM_his,fm,MismatchMatch,poss,The wife believes that Theodore was biting,his,3.771911144256592
OneEmbedding,believes,was biting,830,830_FF_his,ff,MismatchMismatch,poss,The wife believes that Diana was biting,his,4.568391799926758
OneEmbedding,was admitting,doesn't discover,831,831_MM_him,mm,MatchMatch,obj,Brian was admitting that John doesn't discover,him,7.763697624206543
OneEmbedding,was admitting,doesn't discover,831,831_MF_him,mf,MatchMismatch,obj,Brian was admitting that the sister doesn't discover,him,6.3707661628723145
OneEmbedding,was admitting,doesn't discover,831,831_FM_him,fm,MismatchMatch,obj,This girlfriend was admitting that John doesn't discover,him,9.068938255310059
OneEmbedding,was admitting,doesn't discover,831,831_FF_him,ff,MismatchMismatch,obj,This girlfriend was admitting that the sister doesn't discover,him,7.456962585449219
OneEmbedding,was admitting,doesn't discover,831,831_MM_his,mm,MatchMatch,poss,Brian was admitting that John doesn't discover,his,3.589036464691162
OneEmbedding,was admitting,doesn't discover,831,831_MF_his,mf,MatchMismatch,poss,Brian was admitting that the sister doesn't discover,his,5.607838153839111
OneEmbedding,was admitting,doesn't discover,831,831_FM_his,fm,MismatchMatch,poss,This girlfriend was admitting that John doesn't discover,his,3.2074203491210938
OneEmbedding,was admitting,doesn't discover,831,831_FF_his,ff,MismatchMismatch,poss,This girlfriend was admitting that the sister doesn't discover,his,7.187253952026367
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MM_him,mm,MatchMatch,obj,That brother hasn't confessed that this man isn't escaping from,him,4.911807060241699
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MF_him,mf,MatchMismatch,obj,That brother hasn't confessed that Meredith isn't escaping from,him,1.80243718624115
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FM_him,fm,MismatchMatch,obj,The wife hasn't confessed that this man isn't escaping from,him,7.720163345336914
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FF_him,ff,MismatchMismatch,obj,The wife hasn't confessed that Meredith isn't escaping from,him,4.3868489265441895
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MM_his,mm,MatchMatch,poss,That brother hasn't confessed that this man isn't escaping from,his,3.4931788444519043
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MF_his,mf,MatchMismatch,poss,That brother hasn't confessed that Meredith isn't escaping from,his,5.2219743728637695
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FM_his,fm,MismatchMatch,poss,The wife hasn't confessed that this man isn't escaping from,his,3.9682369232177734
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FF_his,ff,MismatchMismatch,poss,The wife hasn't confessed that Meredith isn't escaping from,his,7.949178218841553
OneEmbedding,would think,understands,833,833_MM_him,mm,MatchMatch,obj,Wayne would think that Thomas understands,him,3.8579227924346924
OneEmbedding,would think,understands,833,833_MF_him,mf,MatchMismatch,obj,Wayne would think that Diane understands,him,3.3945515155792236
OneEmbedding,would think,understands,833,833_FM_him,fm,MismatchMatch,obj,Ann would think that Thomas understands,him,5.378333568572998
OneEmbedding,would think,understands,833,833_FF_him,ff,MismatchMismatch,obj,Ann would think that Diane understands,him,4.9296183586120605
OneEmbedding,would think,understands,833,833_MM_his,mm,MatchMatch,poss,Wayne would think that Thomas understands,his,3.9287540912628174
OneEmbedding,would think,understands,833,833_MF_his,mf,MatchMismatch,poss,Wayne would think that Diane understands,his,4.784392356872559
OneEmbedding,would think,understands,833,833_FM_his,fm,MismatchMatch,poss,Ann would think that Thomas understands,his,4.432898998260498
OneEmbedding,would think,understands,833,833_FF_his,ff,MismatchMismatch,poss,Ann would think that Diane understands,his,5.773606777191162
OneEmbedding,proposes,likes,834,834_MM_him,mm,MatchMatch,obj,Benjamin proposes that Paul likes,him,6.0146870613098145
OneEmbedding,proposes,likes,834,834_MF_him,mf,MatchMismatch,obj,Benjamin proposes that Sharon likes,him,4.197898864746094
OneEmbedding,proposes,likes,834,834_FM_him,fm,MismatchMatch,obj,Connie proposes that Paul likes,him,5.352637767791748
OneEmbedding,proposes,likes,834,834_FF_him,ff,MismatchMismatch,obj,Connie proposes that Sharon likes,him,3.882477283477783
OneEmbedding,proposes,likes,834,834_MM_his,mm,MatchMatch,poss,Benjamin proposes that Paul likes,his,5.367387771606445
OneEmbedding,proposes,likes,834,834_MF_his,mf,MatchMismatch,poss,Benjamin proposes that Sharon likes,his,6.427649021148682
OneEmbedding,proposes,likes,834,834_FM_his,fm,MismatchMatch,poss,Connie proposes that Paul likes,his,4.829611301422119
OneEmbedding,proposes,likes,834,834_FF_his,ff,MismatchMismatch,poss,Connie proposes that Sharon likes,his,6.570050239562988
OneEmbedding,demonstrated,was aiding,835,835_MM_him,mm,MatchMatch,obj,Larry demonstrated that Liam was aiding,him,5.309558391571045
OneEmbedding,demonstrated,was aiding,835,835_MF_him,mf,MatchMismatch,obj,Larry demonstrated that Carmen was aiding,him,4.599190711975098
OneEmbedding,demonstrated,was aiding,835,835_FM_him,fm,MismatchMatch,obj,Ann demonstrated that Liam was aiding,him,5.9792070388793945
OneEmbedding,demonstrated,was aiding,835,835_FF_him,ff,MismatchMismatch,obj,Ann demonstrated that Carmen was aiding,him,5.0378522872924805
OneEmbedding,demonstrated,was aiding,835,835_MM_his,mm,MatchMatch,poss,Larry demonstrated that Liam was aiding,his,4.099725723266602
OneEmbedding,demonstrated,was aiding,835,835_MF_his,mf,MatchMismatch,poss,Larry demonstrated that Carmen was aiding,his,6.539457321166992
OneEmbedding,demonstrated,was aiding,835,835_FM_his,fm,MismatchMatch,poss,Ann demonstrated that Liam was aiding,his,4.254222869873047
OneEmbedding,demonstrated,was aiding,835,835_FF_his,ff,MismatchMismatch,poss,Ann demonstrated that Carmen was aiding,his,6.545761585235596
OneEmbedding,doesn't pray,isn't thinking about,836,836_MM_him,mm,MatchMatch,obj,Christopher doesn't pray that Marcus isn't thinking about,him,4.9715189933776855
OneEmbedding,doesn't pray,isn't thinking about,836,836_MF_him,mf,MatchMismatch,obj,Christopher doesn't pray that Alice isn't thinking about,him,3.197707176208496
OneEmbedding,doesn't pray,isn't thinking about,836,836_FM_him,fm,MismatchMatch,obj,This grandmother doesn't pray that Marcus isn't thinking about,him,7.655251979827881
OneEmbedding,doesn't pray,isn't thinking about,836,836_FF_him,ff,MismatchMismatch,obj,This grandmother doesn't pray that Alice isn't thinking about,him,5.599847793579102
OneEmbedding,doesn't pray,isn't thinking about,836,836_MM_his,mm,MatchMatch,poss,Christopher doesn't pray that Marcus isn't thinking about,his,2.8847084045410156
OneEmbedding,doesn't pray,isn't thinking about,836,836_MF_his,mf,MatchMismatch,poss,Christopher doesn't pray that Alice isn't thinking about,his,5.734712600708008
OneEmbedding,doesn't pray,isn't thinking about,836,836_FM_his,fm,MismatchMatch,poss,This grandmother doesn't pray that Marcus isn't thinking about,his,3.087878942489624
OneEmbedding,doesn't pray,isn't thinking about,836,836_FF_his,ff,MismatchMismatch,poss,This grandmother doesn't pray that Alice isn't thinking about,his,7.908288955688477
OneEmbedding,had disliked,forgot,837,837_MM_him,mm,MatchMatch,obj,Bill had disliked that Dennis forgot,him,7.605962753295898
OneEmbedding,had disliked,forgot,837,837_MF_him,mf,MatchMismatch,obj,Bill had disliked that Kristin forgot,him,7.737695217132568
OneEmbedding,had disliked,forgot,837,837_FM_him,fm,MismatchMatch,obj,Andrea had disliked that Dennis forgot,him,7.837088108062744
OneEmbedding,had disliked,forgot,837,837_FF_him,ff,MismatchMismatch,obj,Andrea had disliked that Kristin forgot,him,7.738902568817139
OneEmbedding,had disliked,forgot,837,837_MM_his,mm,MatchMatch,poss,Bill had disliked that Dennis forgot,his,2.711345672607422
OneEmbedding,had disliked,forgot,837,837_MF_his,mf,MatchMismatch,poss,Bill had disliked that Kristin forgot,his,4.913044452667236
OneEmbedding,had disliked,forgot,837,837_FM_his,fm,MismatchMatch,poss,Andrea had disliked that Dennis forgot,his,3.0786080360412598
OneEmbedding,had disliked,forgot,837,837_FF_his,ff,MismatchMismatch,poss,Andrea had disliked that Kristin forgot,his,5.240322589874268
OneEmbedding,proposed,exposed,838,838_MM_him,mm,MatchMatch,obj,Christopher proposed that Robert exposed,him,5.465360641479492
OneEmbedding,proposed,exposed,838,838_MF_him,mf,MatchMismatch,obj,Christopher proposed that Stacey exposed,him,4.989994525909424
OneEmbedding,proposed,exposed,838,838_FM_him,fm,MismatchMatch,obj,Linda proposed that Robert exposed,him,5.451528549194336
OneEmbedding,proposed,exposed,838,838_FF_him,ff,MismatchMismatch,obj,Linda proposed that Stacey exposed,him,5.680522918701172
OneEmbedding,proposed,exposed,838,838_MM_his,mm,MatchMatch,poss,Christopher proposed that Robert exposed,his,2.8210806846618652
OneEmbedding,proposed,exposed,838,838_MF_his,mf,MatchMismatch,poss,Christopher proposed that Stacey exposed,his,4.675921440124512
OneEmbedding,proposed,exposed,838,838_FM_his,fm,MismatchMatch,poss,Linda proposed that Robert exposed,his,2.998317241668701
OneEmbedding,proposed,exposed,838,838_FF_his,ff,MismatchMismatch,poss,Linda proposed that Stacey exposed,his,5.5156426429748535
OneEmbedding,shouldn't find out,shot,839,839_MM_him,mm,MatchMatch,obj,Daniel shouldn't find out that Edward shot,him,2.480501890182495
OneEmbedding,shouldn't find out,shot,839,839_MF_him,mf,MatchMismatch,obj,Daniel shouldn't find out that April shot,him,2.1624889373779297
OneEmbedding,shouldn't find out,shot,839,839_FM_him,fm,MismatchMatch,obj,Kristin shouldn't find out that Edward shot,him,5.9877800941467285
OneEmbedding,shouldn't find out,shot,839,839_FF_him,ff,MismatchMismatch,obj,Kristin shouldn't find out that April shot,him,4.46272087097168
OneEmbedding,shouldn't find out,shot,839,839_MM_his,mm,MatchMatch,poss,Daniel shouldn't find out that Edward shot,his,3.1804769039154053
OneEmbedding,shouldn't find out,shot,839,839_MF_his,mf,MatchMismatch,poss,Daniel shouldn't find out that April shot,his,4.143326282501221
OneEmbedding,shouldn't find out,shot,839,839_FM_his,fm,MismatchMatch,poss,Kristin shouldn't find out that Edward shot,his,4.662553310394287
OneEmbedding,shouldn't find out,shot,839,839_FF_his,ff,MismatchMismatch,poss,Kristin shouldn't find out that April shot,his,7.853754043579102
OneEmbedding,has written,heard,840,840_MM_him,mm,MatchMatch,obj,William has written that Benjamin heard,him,6.050920486450195
OneEmbedding,has written,heard,840,840_MF_him,mf,MatchMismatch,obj,William has written that Lori heard,him,5.680961608886719
OneEmbedding,has written,heard,840,840_FM_him,fm,MismatchMatch,obj,Valerie has written that Benjamin heard,him,6.520720958709717
OneEmbedding,has written,heard,840,840_FF_him,ff,MismatchMismatch,obj,Valerie has written that Lori heard,him,6.924984455108643
OneEmbedding,has written,heard,840,840_MM_his,mm,MatchMatch,poss,William has written that Benjamin heard,his,5.327320098876953
OneEmbedding,has written,heard,840,840_MF_his,mf,MatchMismatch,poss,William has written that Lori heard,his,6.937866687774658
OneEmbedding,has written,heard,840,840_FM_his,fm,MismatchMatch,poss,Valerie has written that Benjamin heard,his,5.506250858306885
OneEmbedding,has written,heard,840,840_FF_his,ff,MismatchMismatch,poss,Valerie has written that Lori heard,his,8.214466094970703
OneEmbedding,hates,did leave,841,841_MM_him,mm,MatchMatch,obj,Kenneth hates that Lawrence did leave,him,3.9505507946014404
OneEmbedding,hates,did leave,841,841_MF_him,mf,MatchMismatch,obj,Kenneth hates that Christine did leave,him,3.0991568565368652
OneEmbedding,hates,did leave,841,841_FM_him,fm,MismatchMatch,obj,Wendy hates that Lawrence did leave,him,5.547896862030029
OneEmbedding,hates,did leave,841,841_FF_him,ff,MismatchMismatch,obj,Wendy hates that Christine did leave,him,4.4766926765441895
OneEmbedding,hates,did leave,841,841_MM_his,mm,MatchMatch,poss,Kenneth hates that Lawrence did leave,his,4.327512741088867
OneEmbedding,hates,did leave,841,841_MF_his,mf,MatchMismatch,poss,Kenneth hates that Christine did leave,his,6.189303398132324
OneEmbedding,hates,did leave,841,841_FM_his,fm,MismatchMatch,poss,Wendy hates that Lawrence did leave,his,4.770896911621094
OneEmbedding,hates,did leave,841,841_FF_his,ff,MismatchMismatch,poss,Wendy hates that Christine did leave,his,7.370456695556641
OneEmbedding,finds out,doesn't aid,842,842_MM_him,mm,MatchMatch,obj,Christopher finds out that Jerry doesn't aid,him,2.7852604389190674
OneEmbedding,finds out,doesn't aid,842,842_MF_him,mf,MatchMismatch,obj,Christopher finds out that Alice doesn't aid,him,1.8612409830093384
OneEmbedding,finds out,doesn't aid,842,842_FM_him,fm,MismatchMatch,obj,Diana finds out that Jerry doesn't aid,him,5.014578342437744
OneEmbedding,finds out,doesn't aid,842,842_FF_him,ff,MismatchMismatch,obj,Diana finds out that Alice doesn't aid,him,3.5666587352752686
OneEmbedding,finds out,doesn't aid,842,842_MM_his,mm,MatchMatch,poss,Christopher finds out that Jerry doesn't aid,his,3.899168014526367
OneEmbedding,finds out,doesn't aid,842,842_MF_his,mf,MatchMismatch,poss,Christopher finds out that Alice doesn't aid,his,5.756721019744873
OneEmbedding,finds out,doesn't aid,842,842_FM_his,fm,MismatchMatch,poss,Diana finds out that Jerry doesn't aid,his,4.739712238311768
OneEmbedding,finds out,doesn't aid,842,842_FF_his,ff,MismatchMismatch,poss,Diana finds out that Alice doesn't aid,his,7.720799922943115
OneEmbedding,should pray,confuses,843,843_MM_him,mm,MatchMatch,obj,Samuel should pray that Michael confuses,him,3.7975475788116455
OneEmbedding,should pray,confuses,843,843_MF_him,mf,MatchMismatch,obj,Samuel should pray that Leslie confuses,him,2.696592330932617
OneEmbedding,should pray,confuses,843,843_FM_him,fm,MismatchMatch,obj,Naomi should pray that Michael confuses,him,5.13944673538208
OneEmbedding,should pray,confuses,843,843_FF_him,ff,MismatchMismatch,obj,Naomi should pray that Leslie confuses,him,3.8646304607391357
OneEmbedding,should pray,confuses,843,843_MM_his,mm,MatchMatch,poss,Samuel should pray that Michael confuses,his,2.9158432483673096
OneEmbedding,should pray,confuses,843,843_MF_his,mf,MatchMismatch,poss,Samuel should pray that Leslie confuses,his,4.363624095916748
OneEmbedding,should pray,confuses,843,843_FM_his,fm,MismatchMatch,poss,Naomi should pray that Michael confuses,his,3.4955105781555176
OneEmbedding,should pray,confuses,843,843_FF_his,ff,MismatchMismatch,poss,Naomi should pray that Leslie confuses,his,6.600449085235596
OneEmbedding,concealed,shouldn't criticize,844,844_MM_him,mm,MatchMatch,obj,Lawrence concealed that this nephew shouldn't criticize,him,3.6717867851257324
OneEmbedding,concealed,shouldn't criticize,844,844_MF_him,mf,MatchMismatch,obj,Lawrence concealed that Leslie shouldn't criticize,him,3.360196590423584
