exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
About,helped,810,810_F_him,f,Mismatch,obj,The story about Kendra helped,him,5.976203918457031
About,helped,810,810_M_his,m,Match,poss,The story about Brad helped,his,7.615743160247803
About,helped,810,810_F_his,f,Mismatch,poss,The story about Kendra helped,his,8.671086311340332
About,annoys,811,811_M_him,m,Match,obj,The essay about that boy annoys,him,7.4150614738464355
About,annoys,811,811_F_him,f,Mismatch,obj,The essay about Beth annoys,him,7.197907447814941
About,annoys,811,811_M_his,m,Match,poss,The essay about that boy annoys,his,8.004886627197266
About,annoys,811,811_F_his,f,Mismatch,poss,The essay about Beth annoys,his,9.360794067382812
About,was disgusting,812,812_M_him,m,Match,obj,The report about Lawrence was disgusting,him,17.497652053833008
About,was disgusting,812,812_F_him,f,Mismatch,obj,The report about Anne was disgusting,him,17.4152889251709
About,was disgusting,812,812_M_his,m,Match,poss,The report about Lawrence was disgusting,his,16.548704147338867
About,was disgusting,812,812_F_his,f,Mismatch,poss,The report about Anne was disgusting,his,16.548826217651367
About,doesn't help,813,813_M_him,m,Match,obj,The documentary about Stephen doesn't help,him,5.341226577758789
About,doesn't help,813,813_F_him,f,Mismatch,obj,The documentary about Carrie doesn't help,him,7.04723596572876
About,doesn't help,813,813_M_his,m,Match,poss,The documentary about Stephen doesn't help,his,4.931363105773926
About,doesn't help,813,813_F_his,f,Mismatch,poss,The documentary about Carrie doesn't help,his,6.657932758331299
About,hasn't astounded,814,814_M_him,m,Match,obj,The commentary about Alexander hasn't astounded,him,5.485683917999268
About,hasn't astounded,814,814_F_him,f,Mismatch,obj,The commentary about Melissa hasn't astounded,him,6.020512104034424
About,hasn't astounded,814,814_M_his,m,Match,poss,The commentary about Alexander hasn't astounded,his,7.8324737548828125
About,hasn't astounded,814,814_F_his,f,Mismatch,poss,The commentary about Melissa hasn't astounded,his,9.314003944396973
About,is aggravating,815,815_M_him,m,Match,obj,The show about Russell is aggravating,him,7.430147647857666
About,is aggravating,815,815_F_him,f,Mismatch,obj,The show about Judy is aggravating,him,8.465071678161621
About,is aggravating,815,815_M_his,m,Match,poss,The show about Russell is aggravating,his,8.18179702758789
About,is aggravating,815,815_F_his,f,Mismatch,poss,The show about Judy is aggravating,his,9.945090293884277
About,confuses,816,816_M_him,m,Match,obj,The book about Jerry confuses,him,5.802943706512451
About,confuses,816,816_F_him,f,Mismatch,obj,The book about Bethany confuses,him,7.641537189483643
About,confuses,816,816_M_his,m,Match,poss,The book about Jerry confuses,his,5.919980049133301
About,confuses,816,816_F_his,f,Mismatch,poss,The book about Bethany confuses,his,9.599531173706055
About,alarmed,817,817_M_him,m,Match,obj,The pamphlet about Gregory alarmed,him,5.656167507171631
About,alarmed,817,817_F_him,f,Mismatch,obj,The pamphlet about Deanna alarmed,him,5.773838043212891
About,alarmed,817,817_M_his,m,Match,poss,The pamphlet about Gregory alarmed,his,5.015456199645996
About,alarmed,817,817_F_his,f,Mismatch,poss,The pamphlet about Deanna alarmed,his,5.861056327819824
About,would bore,818,818_M_him,m,Match,obj,The brochure about Patrick would bore,him,6.438259124755859
About,would bore,818,818_F_him,f,Mismatch,obj,The brochure about Deanna would bore,him,7.484631061553955
About,would bore,818,818_M_his,m,Match,poss,The brochure about Patrick would bore,his,6.363764762878418
About,would bore,818,818_F_his,f,Mismatch,poss,The brochure about Deanna would bore,his,7.0242791175842285
About,hadn't hindered,819,819_M_him,m,Match,obj,The play about Phillip hadn't hindered,him,2.970968008041382
About,hadn't hindered,819,819_F_him,f,Mismatch,obj,The play about Denise hadn't hindered,him,4.6090288162231445
About,hadn't hindered,819,819_M_his,m,Match,poss,The play about Phillip hadn't hindered,his,2.478332996368408
About,hadn't hindered,819,819_F_his,f,Mismatch,poss,The play about Denise hadn't hindered,his,3.824491024017334
About,underwhelmed,820,820_M_him,m,Match,obj,The movie about David underwhelmed,him,9.056619644165039
About,underwhelmed,820,820_F_him,f,Mismatch,obj,The movie about Ruth underwhelmed,him,10.557182312011719
About,underwhelmed,820,820_M_his,m,Match,poss,The movie about David underwhelmed,his,6.461855411529541
About,underwhelmed,820,820_F_his,f,Mismatch,poss,The movie about Ruth underwhelmed,his,9.267097473144531
About,was scaring,821,821_M_him,m,Match,obj,The newspaper article about Kenneth was scaring,him,4.379400253295898
About,was scaring,821,821_F_him,f,Mismatch,obj,The newspaper article about Lori was scaring,him,5.309797286987305
About,was scaring,821,821_M_his,m,Match,poss,The newspaper article about Kenneth was scaring,his,5.014068603515625
About,was scaring,821,821_F_his,f,Mismatch,poss,The newspaper article about Lori was scaring,his,6.757522106170654
About,overwhelmed,822,822_M_him,m,Match,obj,The story about this brother overwhelmed,him,5.240263938903809
About,overwhelmed,822,822_F_him,f,Mismatch,obj,The story about Diana overwhelmed,him,4.971170902252197
About,overwhelmed,822,822_M_his,m,Match,poss,The story about this brother overwhelmed,his,5.987224578857422
About,overwhelmed,822,822_F_his,f,Mismatch,poss,The story about Diana overwhelmed,his,6.61329984664917
About,is shocking,823,823_M_him,m,Match,obj,The essay about Todd is shocking,him,15.325807571411133
About,is shocking,823,823_F_him,f,Mismatch,obj,The essay about Grace is shocking,him,15.733935356140137
About,is shocking,823,823_M_his,m,Match,poss,The essay about Todd is shocking,his,14.541269302368164
About,is shocking,823,823_F_his,f,Mismatch,poss,The essay about Grace is shocking,his,15.045025825500488
About,did aggravate,824,824_M_him,m,Match,obj,The report about Richard did aggravate,him,4.978882312774658
About,did aggravate,824,824_F_him,f,Mismatch,obj,The report about Kristin did aggravate,him,5.901006698608398
About,did aggravate,824,824_M_his,m,Match,poss,The report about Richard did aggravate,his,3.276524305343628
About,did aggravate,824,824_F_his,f,Mismatch,poss,The report about Kristin did aggravate,his,5.288692951202393
About,scares,825,825_M_him,m,Match,obj,The documentary about that boy scares,him,6.555083751678467
About,scares,825,825_F_him,f,Mismatch,obj,The documentary about Donna scares,him,6.850190162658691
About,scares,825,825_M_his,m,Match,poss,The documentary about that boy scares,his,7.010481834411621
About,scares,825,825_F_his,f,Mismatch,poss,The documentary about Donna scares,his,8.250685691833496
About,underwhelms,826,826_M_him,m,Match,obj,The commentary about David underwhelms,him,7.543202877044678
About,underwhelms,826,826_F_him,f,Mismatch,obj,The commentary about Sarah underwhelms,him,7.636380672454834
About,underwhelms,826,826_M_his,m,Match,poss,The commentary about David underwhelms,his,6.40582799911499
About,underwhelms,826,826_F_his,f,Mismatch,poss,The commentary about Sarah underwhelms,his,7.430332183837891
About,is hindering,827,827_M_him,m,Match,obj,The show about this husband is hindering,him,4.424060821533203
About,is hindering,827,827_F_him,f,Mismatch,obj,The show about Heidi is hindering,him,6.597835063934326
About,is hindering,827,827_M_his,m,Match,poss,The show about this husband is hindering,his,3.0915229320526123
About,is hindering,827,827_F_his,f,Mismatch,poss,The show about Heidi is hindering,his,5.503364562988281
About,shouldn't aggravate,828,828_M_him,m,Match,obj,The book about Adam shouldn't aggravate,him,4.587545394897461
About,shouldn't aggravate,828,828_F_him,f,Mismatch,obj,The book about Amanda shouldn't aggravate,him,6.411742210388184
About,shouldn't aggravate,828,828_M_his,m,Match,poss,The book about Adam shouldn't aggravate,his,4.713794231414795
About,shouldn't aggravate,828,828_F_his,f,Mismatch,poss,The book about Amanda shouldn't aggravate,his,6.622039794921875
About,annoys,829,829_M_him,m,Match,obj,The pamphlet about Liam annoys,him,5.592625141143799
About,annoys,829,829_F_him,f,Mismatch,obj,The pamphlet about that daughter annoys,him,6.316460609436035
About,annoys,829,829_M_his,m,Match,poss,The pamphlet about Liam annoys,his,5.217588424682617
About,annoys,829,829_F_his,f,Mismatch,poss,The pamphlet about that daughter annoys,his,8.636348724365234
About,astounded,830,830_M_him,m,Match,obj,The brochure about Daniel astounded,him,7.0165324211120605
About,astounded,830,830_F_him,f,Mismatch,obj,The brochure about this girl astounded,him,7.614170074462891
About,astounded,830,830_M_his,m,Match,poss,The brochure about Daniel astounded,his,6.061541557312012
About,astounded,830,830_F_his,f,Mismatch,poss,The brochure about this girl astounded,his,7.979213237762451
About,stunned,831,831_M_him,m,Match,obj,The play about James stunned,him,5.5707855224609375
About,stunned,831,831_F_him,f,Mismatch,obj,The play about Grace stunned,him,5.251951217651367
About,stunned,831,831_M_his,m,Match,poss,The play about James stunned,his,5.272883892059326
About,stunned,831,831_F_his,f,Mismatch,poss,The play about Grace stunned,his,5.863956928253174
About,hasn't underwhelmed,832,832_M_him,m,Match,obj,The movie about Travis hasn't underwhelmed,him,6.71845006942749
About,hasn't underwhelmed,832,832_F_him,f,Mismatch,obj,The movie about Anne hasn't underwhelmed,him,7.15749454498291
About,hasn't underwhelmed,832,832_M_his,m,Match,poss,The movie about Travis hasn't underwhelmed,his,7.894173622131348
About,hasn't underwhelmed,832,832_F_his,f,Mismatch,poss,The movie about Anne hasn't underwhelmed,his,8.887292861938477
About,hadn't upset,833,833_M_him,m,Match,obj,The newspaper article about Walter hadn't upset,him,2.3808672428131104
About,hadn't upset,833,833_F_him,f,Mismatch,obj,The newspaper article about Heather hadn't upset,him,3.306830883026123
About,hadn't upset,833,833_M_his,m,Match,poss,The newspaper article about Walter hadn't upset,his,4.308294773101807
About,hadn't upset,833,833_F_his,f,Mismatch,poss,The newspaper article about Heather hadn't upset,his,6.069185733795166
About,might astound,834,834_M_him,m,Match,obj,The story about Charles might astound,him,8.02094554901123
About,might astound,834,834_F_him,f,Mismatch,obj,The story about this girl might astound,him,10.393832206726074
About,might astound,834,834_M_his,m,Match,poss,The story about Charles might astound,his,8.758638381958008
About,might astound,834,834_F_his,f,Mismatch,poss,The story about this girl might astound,his,12.051667213439941
About,isn't confusing,835,835_M_him,m,Match,obj,The essay about Dennis isn't confusing,him,4.182447910308838
About,isn't confusing,835,835_F_him,f,Mismatch,obj,The essay about Bethany isn't confusing,him,8.613916397094727
About,isn't confusing,835,835_M_his,m,Match,poss,The essay about Dennis isn't confusing,his,5.620773792266846
About,isn't confusing,835,835_F_his,f,Mismatch,poss,The essay about Bethany isn't confusing,his,10.281679153442383
About,will disturb,836,836_M_him,m,Match,obj,The report about Russell will disturb,him,6.412927627563477
About,will disturb,836,836_F_him,f,Mismatch,obj,The report about Janice will disturb,him,8.164080619812012
About,will disturb,836,836_M_his,m,Match,poss,The report about Russell will disturb,his,5.749410152435303
About,will disturb,836,836_F_his,f,Mismatch,poss,The report about Janice will disturb,his,8.349315643310547
About,annoys,837,837_M_him,m,Match,obj,The documentary about Joseph annoys,him,7.157533168792725
About,annoys,837,837_F_him,f,Mismatch,obj,The documentary about Heidi annoys,him,7.336777687072754
About,annoys,837,837_M_his,m,Match,poss,The documentary about Joseph annoys,his,6.746227264404297
About,annoys,837,837_F_his,f,Mismatch,poss,The documentary about Heidi annoys,his,8.69792366027832
About,worries,838,838_M_him,m,Match,obj,The commentary about this husband worries,him,5.586160659790039
About,worries,838,838_F_him,f,Mismatch,obj,The commentary about Diana worries,him,6.197170257568359
About,worries,838,838_M_his,m,Match,poss,The commentary about this husband worries,his,7.666914463043213
About,worries,838,838_F_his,f,Mismatch,poss,The commentary about Diana worries,his,8.220677375793457
About,would bore,839,839_M_him,m,Match,obj,The show about Keith would bore,him,5.377220153808594
About,would bore,839,839_F_him,f,Mismatch,obj,The show about Janice would bore,him,6.2586259841918945
About,would bore,839,839_M_his,m,Match,poss,The show about Keith would bore,his,7.038995742797852
About,would bore,839,839_F_his,f,Mismatch,poss,The show about Janice would bore,his,7.729024887084961
About,doesn't bore,840,840_M_him,m,Match,obj,The book about Russell doesn't bore,him,5.614548206329346
About,doesn't bore,840,840_F_him,f,Mismatch,obj,The book about Alice doesn't bore,him,6.497127532958984
About,doesn't bore,840,840_M_his,m,Match,poss,The book about Russell doesn't bore,his,9.004449844360352
About,doesn't bore,840,840_F_his,f,Mismatch,poss,The book about Alice doesn't bore,his,10.359521865844727
About,annoys,841,841_M_him,m,Match,obj,The pamphlet about Larry annoys,him,6.48514986038208
About,annoys,841,841_F_him,f,Mismatch,obj,The pamphlet about Teresa annoys,him,6.608243942260742
About,annoys,841,841_M_his,m,Match,poss,The pamphlet about Larry annoys,his,6.062539577484131
About,annoys,841,841_F_his,f,Mismatch,poss,The pamphlet about Teresa annoys,his,7.797781467437744
About,can't disgust,842,842_M_him,m,Match,obj,The brochure about Matt can't disgust,him,5.216890335083008
About,can't disgust,842,842_F_him,f,Mismatch,obj,The brochure about Julia can't disgust,him,6.480203151702881
About,can't disgust,842,842_M_his,m,Match,poss,The brochure about Matt can't disgust,his,7.449164390563965
About,can't disgust,842,842_F_his,f,Mismatch,poss,The brochure about Julia can't disgust,his,9.871018409729004
About,has confused,843,843_M_him,m,Match,obj,The play about Stephen has confused,him,6.2325592041015625
About,has confused,843,843_F_him,f,Mismatch,obj,The play about the actress has confused,him,6.91436767578125
About,has confused,843,843_M_his,m,Match,poss,The play about Stephen has confused,his,6.12560510635376
About,has confused,843,843_F_his,f,Mismatch,poss,The play about the actress has confused,his,7.777582168579102
About,has upset,844,844_M_him,m,Match,obj,The movie about Gary has upset,him,6.620875358581543
About,has upset,844,844_F_him,f,Mismatch,obj,The movie about Helen has upset,him,7.133515357971191
About,has upset,844,844_M_his,m,Match,poss,The movie about Gary has upset,his,6.32790470123291
About,has upset,844,844_F_his,f,Mismatch,poss,The movie about Helen has upset,his,7.174263000488281
About,aggravated,845,845_M_him,m,Match,obj,The newspaper article about Kenneth aggravated,him,6.728733062744141
