exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
About,isn't embarrassing,792,792_M_him,m,Match,obj,The book about Omar isn't embarrassing,him,7.708921909332275
About,isn't embarrassing,792,792_F_him,f,Mismatch,obj,The book about that lady isn't embarrassing,him,14.206354141235352
About,isn't embarrassing,792,792_M_his,m,Match,poss,The book about Omar isn't embarrassing,his,9.711128234863281
About,isn't embarrassing,792,792_F_his,f,Mismatch,poss,The book about that lady isn't embarrassing,his,15.561092376708984
About,is disgusting,793,793_M_him,m,Match,obj,The pamphlet about Thomas is disgusting,him,17.38370704650879
About,is disgusting,793,793_F_him,f,Mismatch,obj,The pamphlet about Naomi is disgusting,him,20.502058029174805
About,is disgusting,793,793_M_his,m,Match,poss,The pamphlet about Thomas is disgusting,his,16.99209213256836
About,is disgusting,793,793_F_his,f,Mismatch,poss,The pamphlet about Naomi is disgusting,his,22.534046173095703
About,should aggravate,794,794_M_him,m,Match,obj,The brochure about David should aggravate,him,1.7915797233581543
About,should aggravate,794,794_F_him,f,Mismatch,obj,The brochure about Sarah should aggravate,him,7.664574146270752
About,should aggravate,794,794_M_his,m,Match,poss,The brochure about David should aggravate,his,3.165367603302002
About,should aggravate,794,794_F_his,f,Mismatch,poss,The brochure about Sarah should aggravate,his,9.627673149108887
About,had alarmed,795,795_M_him,m,Match,obj,The play about David had alarmed,him,3.6587588787078857
About,had alarmed,795,795_F_him,f,Mismatch,obj,The play about Heidi had alarmed,him,4.536201477050781
About,had alarmed,795,795_M_his,m,Match,poss,The play about David had alarmed,his,5.1284871101379395
About,had alarmed,795,795_F_his,f,Mismatch,poss,The play about Heidi had alarmed,his,8.447751998901367
About,hasn't aided,796,796_M_him,m,Match,obj,The movie about Marcus hasn't aided,him,2.9414539337158203
About,hasn't aided,796,796_F_him,f,Mismatch,obj,The movie about that daughter hasn't aided,him,5.487925052642822
About,hasn't aided,796,796_M_his,m,Match,poss,The movie about Marcus hasn't aided,his,1.6951498985290527
About,hasn't aided,796,796_F_his,f,Mismatch,poss,The movie about that daughter hasn't aided,his,5.806355953216553
About,had scared,797,797_M_him,m,Match,obj,The newspaper article about this husband had scared,him,3.766662120819092
About,had scared,797,797_F_him,f,Mismatch,obj,The newspaper article about Amy had scared,him,4.264525413513184
About,had scared,797,797_M_his,m,Match,poss,The newspaper article about this husband had scared,his,5.2234578132629395
About,had scared,797,797_F_his,f,Mismatch,poss,The newspaper article about Amy had scared,his,9.849957466125488
About,isn't aiding,798,798_M_him,m,Match,obj,The story about Carl isn't aiding,him,3.584967613220215
About,isn't aiding,798,798_F_him,f,Mismatch,obj,The story about Gina isn't aiding,him,7.163655757904053
About,isn't aiding,798,798_M_his,m,Match,poss,The story about Carl isn't aiding,his,2.0864126682281494
About,isn't aiding,798,798_F_his,f,Mismatch,poss,The story about Gina isn't aiding,his,5.964545249938965
About,isn't disturbing,799,799_M_him,m,Match,obj,The essay about that boy isn't disturbing,him,11.34030818939209
About,isn't disturbing,799,799_F_him,f,Mismatch,obj,The essay about Nina isn't disturbing,him,15.004232406616211
About,isn't disturbing,799,799_M_his,m,Match,poss,The essay about that boy isn't disturbing,his,10.930204391479492
About,isn't disturbing,799,799_F_his,f,Mismatch,poss,The essay about Nina isn't disturbing,his,15.50783634185791
About,had aided,800,800_M_him,m,Match,obj,The report about Guy had aided,him,4.688879489898682
About,had aided,800,800_F_him,f,Mismatch,obj,The report about that niece had aided,him,3.2197463512420654
About,had aided,800,800_M_his,m,Match,poss,The report about Guy had aided,his,4.417591571807861
About,had aided,800,800_F_his,f,Mismatch,poss,The report about that niece had aided,his,3.8011701107025146
About,had worried,801,801_M_him,m,Match,obj,The documentary about Guy had worried,him,3.2682228088378906
About,had worried,801,801_F_him,f,Mismatch,obj,The documentary about Monica had worried,him,4.32583475112915
About,had worried,801,801_M_his,m,Match,poss,The documentary about Guy had worried,his,6.762150287628174
About,had worried,801,801_F_his,f,Mismatch,poss,The documentary about Monica had worried,his,9.78423023223877
About,will aid,802,802_M_him,m,Match,obj,The commentary about Carlos will aid,him,5.346679210662842
About,will aid,802,802_F_him,f,Mismatch,obj,The commentary about Natalie will aid,him,8.797280311584473
About,will aid,802,802_M_his,m,Match,poss,The commentary about Carlos will aid,his,6.1501688957214355
About,will aid,802,802_F_his,f,Mismatch,poss,The commentary about Natalie will aid,his,10.281621932983398
About,alarms,803,803_M_him,m,Match,obj,The show about Michael alarms,him,2.992474317550659
About,alarms,803,803_F_him,f,Mismatch,obj,The show about Janet alarms,him,8.075621604919434
About,alarms,803,803_M_his,m,Match,poss,The show about Michael alarms,his,3.3783650398254395
About,alarms,803,803_F_his,f,Mismatch,poss,The show about Janet alarms,his,9.95870590209961
About,hasn't distracted,804,804_M_him,m,Match,obj,The book about Richard hasn't distracted,him,2.0659892559051514
About,hasn't distracted,804,804_F_him,f,Mismatch,obj,The book about this grandmother hasn't distracted,him,4.226563930511475
About,hasn't distracted,804,804_M_his,m,Match,poss,The book about Richard hasn't distracted,his,7.915366172790527
About,hasn't distracted,804,804_F_his,f,Mismatch,poss,The book about this grandmother hasn't distracted,his,7.98980712890625
About,bothers,805,805_M_him,m,Match,obj,The pamphlet about Bruce bothers,him,3.375229597091675
About,bothers,805,805_F_him,f,Mismatch,obj,The pamphlet about Beth bothers,him,4.725292205810547
About,bothers,805,805_M_his,m,Match,poss,The pamphlet about Bruce bothers,his,7.521953105926514
About,bothers,805,805_F_his,f,Mismatch,poss,The pamphlet about Beth bothers,his,10.395419120788574
About,bores,806,806_M_him,m,Match,obj,The brochure about Brett bores,him,4.700766086578369
About,bores,806,806_F_him,f,Mismatch,obj,The brochure about Judy bores,him,7.098188400268555
About,bores,806,806_M_his,m,Match,poss,The brochure about Brett bores,his,6.375216007232666
About,bores,806,806_F_his,f,Mismatch,poss,The brochure about Judy bores,his,12.687214851379395
About,worries,807,807_M_him,m,Match,obj,The play about Matt worries,him,4.077345371246338
About,worries,807,807_F_him,f,Mismatch,obj,The play about Brenda worries,him,7.702220916748047
About,worries,807,807_M_his,m,Match,poss,The play about Matt worries,his,3.0582950115203857
About,worries,807,807_F_his,f,Mismatch,poss,The play about Brenda worries,his,8.247183799743652
About,had bothered,808,808_M_him,m,Match,obj,The movie about Joseph had bothered,him,2.811415910720825
About,had bothered,808,808_F_him,f,Mismatch,obj,The movie about Donna had bothered,him,3.737528085708618
About,had bothered,808,808_M_his,m,Match,poss,The movie about Joseph had bothered,his,8.953027725219727
About,had bothered,808,808_F_his,f,Mismatch,poss,The movie about Donna had bothered,his,10.455963134765625
About,had shocked,809,809_M_him,m,Match,obj,The newspaper article about John had shocked,him,2.7994847297668457
About,had shocked,809,809_F_him,f,Mismatch,obj,The newspaper article about Paula had shocked,him,3.7092926502227783
About,had shocked,809,809_M_his,m,Match,poss,The newspaper article about John had shocked,his,4.207208633422852
About,had shocked,809,809_F_his,f,Mismatch,poss,The newspaper article about Paula had shocked,his,9.692136764526367
About,helped,810,810_M_him,m,Match,obj,The story about Brad helped,him,5.557510852813721
About,helped,810,810_F_him,f,Mismatch,obj,The story about Kendra helped,him,6.439062595367432
About,helped,810,810_M_his,m,Match,poss,The story about Brad helped,his,6.928402900695801
About,helped,810,810_F_his,f,Mismatch,poss,The story about Kendra helped,his,9.141924858093262
About,annoys,811,811_M_him,m,Match,obj,The essay about that boy annoys,him,5.822703838348389
About,annoys,811,811_F_him,f,Mismatch,obj,The essay about Beth annoys,him,6.271733283996582
About,annoys,811,811_M_his,m,Match,poss,The essay about that boy annoys,his,7.6255316734313965
About,annoys,811,811_F_his,f,Mismatch,poss,The essay about Beth annoys,his,10.197640419006348
About,was disgusting,812,812_M_him,m,Match,obj,The report about Lawrence was disgusting,him,16.93161964416504
About,was disgusting,812,812_F_him,f,Mismatch,obj,The report about Anne was disgusting,him,16.97834587097168
About,was disgusting,812,812_M_his,m,Match,poss,The report about Lawrence was disgusting,his,16.067106246948242
About,was disgusting,812,812_F_his,f,Mismatch,poss,The report about Anne was disgusting,his,16.454450607299805
About,doesn't help,813,813_M_him,m,Match,obj,The documentary about Stephen doesn't help,him,3.6048824787139893
About,doesn't help,813,813_F_him,f,Mismatch,obj,The documentary about Carrie doesn't help,him,7.984426021575928
About,doesn't help,813,813_M_his,m,Match,poss,The documentary about Stephen doesn't help,his,3.4163944721221924
About,doesn't help,813,813_F_his,f,Mismatch,poss,The documentary about Carrie doesn't help,his,7.451804161071777
About,hasn't astounded,814,814_M_him,m,Match,obj,The commentary about Alexander hasn't astounded,him,5.603050708770752
About,hasn't astounded,814,814_F_him,f,Mismatch,obj,The commentary about Melissa hasn't astounded,him,7.5351386070251465
About,hasn't astounded,814,814_M_his,m,Match,poss,The commentary about Alexander hasn't astounded,his,9.06328010559082
About,hasn't astounded,814,814_F_his,f,Mismatch,poss,The commentary about Melissa hasn't astounded,his,12.63540267944336
About,is aggravating,815,815_M_him,m,Match,obj,The show about Russell is aggravating,him,9.283177375793457
About,is aggravating,815,815_F_him,f,Mismatch,obj,The show about Judy is aggravating,him,12.597851753234863
About,is aggravating,815,815_M_his,m,Match,poss,The show about Russell is aggravating,his,10.787158012390137
About,is aggravating,815,815_F_his,f,Mismatch,poss,The show about Judy is aggravating,his,13.694766998291016
About,confuses,816,816_M_him,m,Match,obj,The book about Jerry confuses,him,3.5170984268188477
About,confuses,816,816_F_him,f,Mismatch,obj,The book about Bethany confuses,him,7.690174579620361
About,confuses,816,816_M_his,m,Match,poss,The book about Jerry confuses,his,4.254732608795166
About,confuses,816,816_F_his,f,Mismatch,poss,The book about Bethany confuses,his,10.975634574890137
About,alarmed,817,817_M_him,m,Match,obj,The pamphlet about Gregory alarmed,him,4.4942498207092285
About,alarmed,817,817_F_him,f,Mismatch,obj,The pamphlet about Deanna alarmed,him,4.771233081817627
About,alarmed,817,817_M_his,m,Match,poss,The pamphlet about Gregory alarmed,his,5.419623851776123
About,alarmed,817,817_F_his,f,Mismatch,poss,The pamphlet about Deanna alarmed,his,10.134161949157715
About,would bore,818,818_M_him,m,Match,obj,The brochure about Patrick would bore,him,4.289644241333008
About,would bore,818,818_F_him,f,Mismatch,obj,The brochure about Deanna would bore,him,4.373134613037109
About,would bore,818,818_M_his,m,Match,poss,The brochure about Patrick would bore,his,6.691394805908203
About,would bore,818,818_F_his,f,Mismatch,poss,The brochure about Deanna would bore,his,10.123579978942871
About,hadn't hindered,819,819_M_him,m,Match,obj,The play about Phillip hadn't hindered,him,4.098801612854004
About,hadn't hindered,819,819_F_him,f,Mismatch,obj,The play about Denise hadn't hindered,him,4.960785388946533
About,hadn't hindered,819,819_M_his,m,Match,poss,The play about Phillip hadn't hindered,his,2.194979429244995
About,hadn't hindered,819,819_F_his,f,Mismatch,poss,The play about Denise hadn't hindered,his,3.423452854156494
About,underwhelmed,820,820_M_him,m,Match,obj,The movie about David underwhelmed,him,6.0382161140441895
About,underwhelmed,820,820_F_him,f,Mismatch,obj,The movie about Ruth underwhelmed,him,6.5173020362854
About,underwhelmed,820,820_M_his,m,Match,poss,The movie about David underwhelmed,his,10.181742668151855
About,underwhelmed,820,820_F_his,f,Mismatch,poss,The movie about Ruth underwhelmed,his,10.614875793457031
About,was scaring,821,821_M_him,m,Match,obj,The newspaper article about Kenneth was scaring,him,4.256723403930664
About,was scaring,821,821_F_him,f,Mismatch,obj,The newspaper article about Lori was scaring,him,5.867369174957275
About,was scaring,821,821_M_his,m,Match,poss,The newspaper article about Kenneth was scaring,his,6.179732799530029
About,was scaring,821,821_F_his,f,Mismatch,poss,The newspaper article about Lori was scaring,his,10.433745384216309
About,overwhelmed,822,822_M_him,m,Match,obj,The story about this brother overwhelmed,him,8.451650619506836
About,overwhelmed,822,822_F_him,f,Mismatch,obj,The story about Diana overwhelmed,him,5.575010776519775
About,overwhelmed,822,822_M_his,m,Match,poss,The story about this brother overwhelmed,his,10.1072416305542
About,overwhelmed,822,822_F_his,f,Mismatch,poss,The story about Diana overwhelmed,his,8.301054000854492
About,is shocking,823,823_M_him,m,Match,obj,The essay about Todd is shocking,him,18.835063934326172
About,is shocking,823,823_F_him,f,Mismatch,obj,The essay about Grace is shocking,him,22.557357788085938
About,is shocking,823,823_M_his,m,Match,poss,The essay about Todd is shocking,his,20.138031005859375
About,is shocking,823,823_F_his,f,Mismatch,poss,The essay about Grace is shocking,his,23.48396873474121
About,did aggravate,824,824_M_him,m,Match,obj,The report about Richard did aggravate,him,3.4769480228424072
About,did aggravate,824,824_F_him,f,Mismatch,obj,The report about Kristin did aggravate,him,3.704012393951416
About,did aggravate,824,824_M_his,m,Match,poss,The report about Richard did aggravate,his,4.70819091796875
About,did aggravate,824,824_F_his,f,Mismatch,poss,The report about Kristin did aggravate,his,6.9222025871276855
About,scares,825,825_M_him,m,Match,obj,The documentary about that boy scares,him,8.538566589355469
About,scares,825,825_F_him,f,Mismatch,obj,The documentary about Donna scares,him,6.848797798156738
About,scares,825,825_M_his,m,Match,poss,The documentary about that boy scares,his,10.393614768981934
About,scares,825,825_F_his,f,Mismatch,poss,The documentary about Donna scares,his,10.857425689697266
About,underwhelms,826,826_M_him,m,Match,obj,The commentary about David underwhelms,him,7.133768558502197
About,underwhelms,826,826_F_him,f,Mismatch,obj,The commentary about Sarah underwhelms,him,9.314886093139648
About,underwhelms,826,826_M_his,m,Match,poss,The commentary about David underwhelms,his,8.440932273864746
About,underwhelms,826,826_F_his,f,Mismatch,poss,The commentary about Sarah underwhelms,his,13.997769355773926
