exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
TwoEmbedding,advised,has talked to,941,941_MMM_him,mmm,MatchMatchMatch,obj,Steven advised Frank that Robert has talked to,him,2.7827107906341553
TwoEmbedding,advised,has talked to,941,941_MMF_him,mmf,MatchMatchMismatch,obj,Steven advised Frank that Melissa has talked to,him,2.3946340084075928
TwoEmbedding,advised,has talked to,941,941_MFM_him,mfm,MatchMismatchMatch,obj,Steven advised Ruth that Robert has talked to,him,3.6206915378570557
TwoEmbedding,advised,has talked to,941,941_MFF_him,mff,MatchMismatchMismatch,obj,Steven advised Ruth that Melissa has talked to,him,3.8665153980255127
TwoEmbedding,advised,has talked to,941,941_FMM_him,fmm,MismatchMatchMatch,obj,Sarah advised Frank that Robert has talked to,him,3.535247802734375
TwoEmbedding,advised,has talked to,941,941_FMF_him,fmf,MismatchMatchMismatch,obj,Sarah advised Frank that Melissa has talked to,him,2.7712252140045166
TwoEmbedding,advised,has talked to,941,941_FFM_him,ffm,MismatchMismatchMatch,obj,Sarah advised Ruth that Robert has talked to,him,4.748132228851318
TwoEmbedding,advised,has talked to,941,941_FFF_him,fff,MismatchMismatchMismatch,obj,Sarah advised Ruth that Melissa has talked to,him,5.374775409698486
TwoEmbedding,advised,has talked to,941,941_MMM_his,mmm,MatchMatchMatch,poss,Steven advised Frank that Robert has talked to,his,3.571563720703125
TwoEmbedding,advised,has talked to,941,941_MMF_his,mmf,MatchMatchMismatch,poss,Steven advised Frank that Melissa has talked to,his,5.649449825286865
TwoEmbedding,advised,has talked to,941,941_MFM_his,mfm,MatchMismatchMatch,poss,Steven advised Ruth that Robert has talked to,his,3.442150115966797
TwoEmbedding,advised,has talked to,941,941_MFF_his,mff,MatchMismatchMismatch,poss,Steven advised Ruth that Melissa has talked to,his,6.709789752960205
TwoEmbedding,advised,has talked to,941,941_FMM_his,fmm,MismatchMatchMatch,poss,Sarah advised Frank that Robert has talked to,his,3.3788936138153076
TwoEmbedding,advised,has talked to,941,941_FMF_his,fmf,MismatchMatchMismatch,poss,Sarah advised Frank that Melissa has talked to,his,6.158761978149414
TwoEmbedding,advised,has talked to,941,941_FFM_his,ffm,MismatchMismatchMatch,poss,Sarah advised Ruth that Robert has talked to,his,3.313934803009033
TwoEmbedding,advised,has talked to,941,941_FFF_his,fff,MismatchMismatchMismatch,poss,Sarah advised Ruth that Melissa has talked to,his,7.964795112609863
TwoEmbedding,showed,disturbs,942,942_MMM_him,mmm,MatchMatchMatch,obj,Chad showed Kenneth that Brad disturbs,him,1.2428163290023804
TwoEmbedding,showed,disturbs,942,942_MMF_him,mmf,MatchMatchMismatch,obj,Chad showed Kenneth that Tanya disturbs,him,0.9176419973373413
TwoEmbedding,showed,disturbs,942,942_MFM_him,mfm,MatchMismatchMatch,obj,Chad showed Kendra that Brad disturbs,him,3.0454113483428955
TwoEmbedding,showed,disturbs,942,942_MFF_him,mff,MatchMismatchMismatch,obj,Chad showed Kendra that Tanya disturbs,him,1.8389636278152466
TwoEmbedding,showed,disturbs,942,942_FMM_him,fmm,MismatchMatchMatch,obj,The actress showed Kenneth that Brad disturbs,him,5.046030521392822
TwoEmbedding,showed,disturbs,942,942_FMF_him,fmf,MismatchMatchMismatch,obj,The actress showed Kenneth that Tanya disturbs,him,1.6916930675506592
TwoEmbedding,showed,disturbs,942,942_FFM_him,ffm,MismatchMismatchMatch,obj,The actress showed Kendra that Brad disturbs,him,7.128899574279785
TwoEmbedding,showed,disturbs,942,942_FFF_him,fff,MismatchMismatchMismatch,obj,The actress showed Kendra that Tanya disturbs,him,4.711732864379883
TwoEmbedding,showed,disturbs,942,942_MMM_his,mmm,MatchMatchMatch,poss,Chad showed Kenneth that Brad disturbs,his,3.2441234588623047
TwoEmbedding,showed,disturbs,942,942_MMF_his,mmf,MatchMatchMismatch,poss,Chad showed Kenneth that Tanya disturbs,his,3.5608832836151123
TwoEmbedding,showed,disturbs,942,942_MFM_his,mfm,MatchMismatchMatch,poss,Chad showed Kendra that Brad disturbs,his,3.8382925987243652
TwoEmbedding,showed,disturbs,942,942_MFF_his,mff,MatchMismatchMismatch,poss,Chad showed Kendra that Tanya disturbs,his,3.406452178955078
TwoEmbedding,showed,disturbs,942,942_FMM_his,fmm,MismatchMatchMatch,poss,The actress showed Kenneth that Brad disturbs,his,5.6311116218566895
TwoEmbedding,showed,disturbs,942,942_FMF_his,fmf,MismatchMatchMismatch,poss,The actress showed Kenneth that Tanya disturbs,his,5.56716775894165
TwoEmbedding,showed,disturbs,942,942_FFM_his,ffm,MismatchMismatchMatch,poss,The actress showed Kendra that Brad disturbs,his,7.0032429695129395
TwoEmbedding,showed,disturbs,942,942_FFF_his,fff,MismatchMismatchMismatch,poss,The actress showed Kendra that Tanya disturbs,his,8.46839427947998
TwoEmbedding,warns,can respect,943,943_MMM_him,mmm,MatchMatchMatch,obj,Todd warns Bill that the father can respect,him,3.3412880897521973
TwoEmbedding,warns,can respect,943,943_MMF_him,mmf,MatchMatchMismatch,obj,Todd warns Bill that Susan can respect,him,1.9996376037597656
TwoEmbedding,warns,can respect,943,943_MFM_him,mfm,MatchMismatchMatch,obj,Todd warns Leslie that the father can respect,him,5.055070877075195
TwoEmbedding,warns,can respect,943,943_MFF_him,mff,MatchMismatchMismatch,obj,Todd warns Leslie that Susan can respect,him,2.674290418624878
TwoEmbedding,warns,can respect,943,943_FMM_him,fmm,MismatchMatchMatch,obj,Jodi warns Bill that the father can respect,him,4.316080570220947
TwoEmbedding,warns,can respect,943,943_FMF_him,fmf,MismatchMatchMismatch,obj,Jodi warns Bill that Susan can respect,him,2.4245173931121826
TwoEmbedding,warns,can respect,943,943_FFM_him,ffm,MismatchMismatchMatch,obj,Jodi warns Leslie that the father can respect,him,6.4011149406433105
TwoEmbedding,warns,can respect,943,943_FFF_him,fff,MismatchMismatchMismatch,obj,Jodi warns Leslie that Susan can respect,him,3.474079132080078
TwoEmbedding,warns,can respect,943,943_MMM_his,mmm,MatchMatchMatch,poss,Todd warns Bill that the father can respect,his,1.7606148719787598
TwoEmbedding,warns,can respect,943,943_MMF_his,mmf,MatchMatchMismatch,poss,Todd warns Bill that Susan can respect,his,2.2754385471343994
TwoEmbedding,warns,can respect,943,943_MFM_his,mfm,MatchMismatchMatch,poss,Todd warns Leslie that the father can respect,his,2.140904664993286
TwoEmbedding,warns,can respect,943,943_MFF_his,mff,MatchMismatchMismatch,poss,Todd warns Leslie that Susan can respect,his,3.4502112865448
TwoEmbedding,warns,can respect,943,943_FMM_his,fmm,MismatchMatchMatch,poss,Jodi warns Bill that the father can respect,his,1.725202202796936
TwoEmbedding,warns,can respect,943,943_FMF_his,fmf,MismatchMatchMismatch,poss,Jodi warns Bill that Susan can respect,his,2.040924549102783
TwoEmbedding,warns,can respect,943,943_FFM_his,ffm,MismatchMismatchMatch,poss,Jodi warns Leslie that the father can respect,his,2.578303337097168
TwoEmbedding,warns,can respect,943,943_FFF_his,fff,MismatchMismatchMismatch,poss,Jodi warns Leslie that Susan can respect,his,4.134514331817627
TwoEmbedding,informed,is attacking,944,944_MMM_him,mmm,MatchMatchMatch,obj,Stephen informed the boy that Todd is attacking,him,1.3815112113952637
TwoEmbedding,informed,is attacking,944,944_MMF_him,mmf,MatchMatchMismatch,obj,Stephen informed the boy that Debra is attacking,him,0.8474158048629761
TwoEmbedding,informed,is attacking,944,944_MFM_him,mfm,MatchMismatchMatch,obj,Stephen informed Jodi that Todd is attacking,him,3.7572879791259766
TwoEmbedding,informed,is attacking,944,944_MFF_him,mff,MatchMismatchMismatch,obj,Stephen informed Jodi that Debra is attacking,him,1.8326164484024048
TwoEmbedding,informed,is attacking,944,944_FMM_him,fmm,MismatchMatchMatch,obj,Jacqueline informed the boy that Todd is attacking,him,1.8635814189910889
TwoEmbedding,informed,is attacking,944,944_FMF_him,fmf,MismatchMatchMismatch,obj,Jacqueline informed the boy that Debra is attacking,him,0.7908569574356079
TwoEmbedding,informed,is attacking,944,944_FFM_him,ffm,MismatchMismatchMatch,obj,Jacqueline informed Jodi that Todd is attacking,him,5.929285526275635
TwoEmbedding,informed,is attacking,944,944_FFF_him,fff,MismatchMismatchMismatch,obj,Jacqueline informed Jodi that Debra is attacking,him,4.028000831604004
TwoEmbedding,informed,is attacking,944,944_MMM_his,mmm,MatchMatchMatch,poss,Stephen informed the boy that Todd is attacking,his,3.5282962322235107
TwoEmbedding,informed,is attacking,944,944_MMF_his,mmf,MatchMatchMismatch,poss,Stephen informed the boy that Debra is attacking,his,4.152275562286377
TwoEmbedding,informed,is attacking,944,944_MFM_his,mfm,MatchMismatchMatch,poss,Stephen informed Jodi that Todd is attacking,his,5.456520080566406
TwoEmbedding,informed,is attacking,944,944_MFF_his,mff,MatchMismatchMismatch,poss,Stephen informed Jodi that Debra is attacking,his,5.126678466796875
TwoEmbedding,informed,is attacking,944,944_FMM_his,fmm,MismatchMatchMatch,poss,Jacqueline informed the boy that Todd is attacking,his,3.6664822101593018
TwoEmbedding,informed,is attacking,944,944_FMF_his,fmf,MismatchMatchMismatch,poss,Jacqueline informed the boy that Debra is attacking,his,4.4415202140808105
TwoEmbedding,informed,is attacking,944,944_FFM_his,ffm,MismatchMismatchMatch,poss,Jacqueline informed Jodi that Todd is attacking,his,6.302641868591309
TwoEmbedding,informed,is attacking,944,944_FFF_his,fff,MismatchMismatchMismatch,poss,Jacqueline informed Jodi that Debra is attacking,his,7.555278778076172
TwoEmbedding,advises,hasn't researched,945,945_MMM_him,mmm,MatchMatchMatch,obj,Robert advises Paul that the grandfather hasn't researched,him,6.951972961425781
TwoEmbedding,advises,hasn't researched,945,945_MMF_him,mmf,MatchMatchMismatch,obj,Robert advises Paul that Brenda hasn't researched,him,4.703482627868652
TwoEmbedding,advises,hasn't researched,945,945_MFM_him,mfm,MatchMismatchMatch,obj,Robert advises Christine that the grandfather hasn't researched,him,7.475356578826904
TwoEmbedding,advises,hasn't researched,945,945_MFF_him,mff,MatchMismatchMismatch,obj,Robert advises Christine that Brenda hasn't researched,him,5.685189247131348
TwoEmbedding,advises,hasn't researched,945,945_FMM_him,fmm,MismatchMatchMatch,obj,Mary advises Paul that the grandfather hasn't researched,him,7.293838977813721
TwoEmbedding,advises,hasn't researched,945,945_FMF_him,fmf,MismatchMatchMismatch,obj,Mary advises Paul that Brenda hasn't researched,him,4.913387298583984
TwoEmbedding,advises,hasn't researched,945,945_FFM_him,ffm,MismatchMismatchMatch,obj,Mary advises Christine that the grandfather hasn't researched,him,7.841156005859375
TwoEmbedding,advises,hasn't researched,945,945_FFF_him,fff,MismatchMismatchMismatch,obj,Mary advises Christine that Brenda hasn't researched,him,6.268896102905273
TwoEmbedding,advises,hasn't researched,945,945_MMM_his,mmm,MatchMatchMatch,poss,Robert advises Paul that the grandfather hasn't researched,his,3.323141574859619
TwoEmbedding,advises,hasn't researched,945,945_MMF_his,mmf,MatchMatchMismatch,poss,Robert advises Paul that Brenda hasn't researched,his,4.864386081695557
TwoEmbedding,advises,hasn't researched,945,945_MFM_his,mfm,MatchMismatchMatch,poss,Robert advises Christine that the grandfather hasn't researched,his,3.064779281616211
TwoEmbedding,advises,hasn't researched,945,945_MFF_his,mff,MatchMismatchMismatch,poss,Robert advises Christine that Brenda hasn't researched,his,5.92141056060791
TwoEmbedding,advises,hasn't researched,945,945_FMM_his,fmm,MismatchMatchMatch,poss,Mary advises Paul that the grandfather hasn't researched,his,3.4689364433288574
TwoEmbedding,advises,hasn't researched,945,945_FMF_his,fmf,MismatchMatchMismatch,poss,Mary advises Paul that Brenda hasn't researched,his,5.203611373901367
TwoEmbedding,advises,hasn't researched,945,945_FFM_his,ffm,MismatchMismatchMatch,poss,Mary advises Christine that the grandfather hasn't researched,his,3.143778085708618
TwoEmbedding,advises,hasn't researched,945,945_FFF_his,fff,MismatchMismatchMismatch,poss,Mary advises Christine that Brenda hasn't researched,his,6.313566207885742
TwoEmbedding,advised,embarrasses,946,946_MMM_him,mmm,MatchMatchMatch,obj,Robert advised John that Mark embarrasses,him,1.4153797626495361
TwoEmbedding,advised,embarrasses,946,946_MMF_him,mmf,MatchMatchMismatch,obj,Robert advised John that Denise embarrasses,him,1.1639155149459839
TwoEmbedding,advised,embarrasses,946,946_MFM_him,mfm,MatchMismatchMatch,obj,Robert advised Patricia that Mark embarrasses,him,4.011509895324707
TwoEmbedding,advised,embarrasses,946,946_MFF_him,mff,MatchMismatchMismatch,obj,Robert advised Patricia that Denise embarrasses,him,2.3249707221984863
TwoEmbedding,advised,embarrasses,946,946_FMM_him,fmm,MismatchMatchMatch,obj,That grandmother advised John that Mark embarrasses,him,1.2566319704055786
TwoEmbedding,advised,embarrasses,946,946_FMF_him,fmf,MismatchMatchMismatch,obj,That grandmother advised John that Denise embarrasses,him,1.223901391029358
TwoEmbedding,advised,embarrasses,946,946_FFM_him,ffm,MismatchMismatchMatch,obj,That grandmother advised Patricia that Mark embarrasses,him,5.238543510437012
TwoEmbedding,advised,embarrasses,946,946_FFF_him,fff,MismatchMismatchMismatch,obj,That grandmother advised Patricia that Denise embarrasses,him,3.83404278755188
TwoEmbedding,advised,embarrasses,946,946_MMM_his,mmm,MatchMatchMatch,poss,Robert advised John that Mark embarrasses,his,4.360091209411621
TwoEmbedding,advised,embarrasses,946,946_MMF_his,mmf,MatchMatchMismatch,poss,Robert advised John that Denise embarrasses,his,6.248786449432373
TwoEmbedding,advised,embarrasses,946,946_MFM_his,mfm,MatchMismatchMatch,poss,Robert advised Patricia that Mark embarrasses,his,4.47014045715332
TwoEmbedding,advised,embarrasses,946,946_MFF_his,mff,MatchMismatchMismatch,poss,Robert advised Patricia that Denise embarrasses,his,7.843320846557617
TwoEmbedding,advised,embarrasses,946,946_FMM_his,fmm,MismatchMatchMatch,poss,That grandmother advised John that Mark embarrasses,his,3.5196139812469482
TwoEmbedding,advised,embarrasses,946,946_FMF_his,fmf,MismatchMatchMismatch,poss,That grandmother advised John that Denise embarrasses,his,5.522464752197266
TwoEmbedding,advised,embarrasses,946,946_FFM_his,ffm,MismatchMismatchMatch,poss,That grandmother advised Patricia that Mark embarrasses,his,3.8155837059020996
TwoEmbedding,advised,embarrasses,946,946_FFF_his,fff,MismatchMismatchMismatch,poss,That grandmother advised Patricia that Denise embarrasses,his,8.032057762145996
TwoEmbedding,alerted,hadn't examined,947,947_MMM_him,mmm,MatchMatchMatch,obj,Jerry alerted Phillip that Adam hadn't examined,him,5.1859450340271
TwoEmbedding,alerted,hadn't examined,947,947_MMF_him,mmf,MatchMatchMismatch,obj,Jerry alerted Phillip that Karen hadn't examined,him,4.776154041290283
TwoEmbedding,alerted,hadn't examined,947,947_MFM_him,mfm,MatchMismatchMatch,obj,Jerry alerted Laurie that Adam hadn't examined,him,5.527061939239502
TwoEmbedding,alerted,hadn't examined,947,947_MFF_him,mff,MatchMismatchMismatch,obj,Jerry alerted Laurie that Karen hadn't examined,him,5.551802635192871
TwoEmbedding,alerted,hadn't examined,947,947_FMM_him,fmm,MismatchMatchMatch,obj,Dana alerted Phillip that Adam hadn't examined,him,4.576321601867676
TwoEmbedding,alerted,hadn't examined,947,947_FMF_him,fmf,MismatchMatchMismatch,obj,Dana alerted Phillip that Karen hadn't examined,him,3.9714653491973877
TwoEmbedding,alerted,hadn't examined,947,947_FFM_him,ffm,MismatchMismatchMatch,obj,Dana alerted Laurie that Adam hadn't examined,him,5.155284404754639
TwoEmbedding,alerted,hadn't examined,947,947_FFF_him,fff,MismatchMismatchMismatch,obj,Dana alerted Laurie that Karen hadn't examined,him,5.031698226928711
TwoEmbedding,alerted,hadn't examined,947,947_MMM_his,mmm,MatchMatchMatch,poss,Jerry alerted Phillip that Adam hadn't examined,his,2.295863389968872
TwoEmbedding,alerted,hadn't examined,947,947_MMF_his,mmf,MatchMatchMismatch,poss,Jerry alerted Phillip that Karen hadn't examined,his,4.136297702789307
TwoEmbedding,alerted,hadn't examined,947,947_MFM_his,mfm,MatchMismatchMatch,poss,Jerry alerted Laurie that Adam hadn't examined,his,2.3242976665496826
TwoEmbedding,alerted,hadn't examined,947,947_MFF_his,mff,MatchMismatchMismatch,poss,Jerry alerted Laurie that Karen hadn't examined,his,4.616546630859375
TwoEmbedding,alerted,hadn't examined,947,947_FMM_his,fmm,MismatchMatchMatch,poss,Dana alerted Phillip that Adam hadn't examined,his,2.5449557304382324
TwoEmbedding,alerted,hadn't examined,947,947_FMF_his,fmf,MismatchMatchMismatch,poss,Dana alerted Phillip that Karen hadn't examined,his,4.059213638305664
TwoEmbedding,alerted,hadn't examined,947,947_FFM_his,ffm,MismatchMismatchMatch,poss,Dana alerted Laurie that Adam hadn't examined,his,2.6139039993286133
TwoEmbedding,alerted,hadn't examined,947,947_FFF_his,fff,MismatchMismatchMismatch,poss,Dana alerted Laurie that Karen hadn't examined,his,5.06089973449707
TwoEmbedding,alerted,hasn't chosen,948,948_MMM_him,mmm,MatchMatchMatch,obj,Brad alerted Rodney that Dennis hasn't chosen,him,4.637315273284912
TwoEmbedding,alerted,hasn't chosen,948,948_MMF_him,mmf,MatchMatchMismatch,obj,Brad alerted Rodney that Naomi hasn't chosen,him,3.555546522140503
TwoEmbedding,alerted,hasn't chosen,948,948_MFM_him,mfm,MatchMismatchMatch,obj,Brad alerted Tanya that Dennis hasn't chosen,him,6.46375036239624
TwoEmbedding,alerted,hasn't chosen,948,948_MFF_him,mff,MatchMismatchMismatch,obj,Brad alerted Tanya that Naomi hasn't chosen,him,5.916437149047852
TwoEmbedding,alerted,hasn't chosen,948,948_FMM_him,fmm,MismatchMatchMatch,obj,Tara alerted Rodney that Dennis hasn't chosen,him,4.751720428466797
TwoEmbedding,alerted,hasn't chosen,948,948_FMF_him,fmf,MismatchMatchMismatch,obj,Tara alerted Rodney that Naomi hasn't chosen,him,4.041171073913574
