exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
About,had underwhelmed,949,949_M_him,m,Match,obj,The pamphlet about the boy had underwhelmed,him,2.1130220890045166
About,had underwhelmed,949,949_F_him,f,Mismatch,obj,The pamphlet about Christine had underwhelmed,him,2.3617753982543945
About,had underwhelmed,949,949_M_his,m,Match,poss,The pamphlet about the boy had underwhelmed,his,5.508660793304443
About,had underwhelmed,949,949_F_his,f,Mismatch,poss,The pamphlet about Christine had underwhelmed,his,6.638388633728027
About,wasn't bothering,950,950_M_him,m,Match,obj,The brochure about Charles wasn't bothering,him,2.783615827560425
About,wasn't bothering,950,950_F_him,f,Mismatch,obj,The brochure about Patricia wasn't bothering,him,3.239132881164551
About,wasn't bothering,950,950_M_his,m,Match,poss,The brochure about Charles wasn't bothering,his,8.342247009277344
About,wasn't bothering,950,950_F_his,f,Mismatch,poss,The brochure about Patricia wasn't bothering,his,9.5675630569458
About,scared,951,951_M_him,m,Match,obj,The play about Kenneth scared,him,3.9640848636627197
About,scared,951,951_F_him,f,Mismatch,obj,The play about Kristen scared,him,4.94944953918457
About,scared,951,951_M_his,m,Match,poss,The play about Kenneth scared,his,6.816173076629639
About,scared,951,951_F_his,f,Mismatch,poss,The play about Kristen scared,his,7.864521503448486
About,hurt,952,952_M_him,m,Match,obj,The movie about Mitchell hurt,him,4.1869025230407715
About,hurt,952,952_F_him,f,Mismatch,obj,The movie about Tamara hurt,him,4.505066394805908
About,hurt,952,952_M_his,m,Match,poss,The movie about Mitchell hurt,his,3.4634041786193848
About,hurt,952,952_F_his,f,Mismatch,poss,The movie about Tamara hurt,his,5.028253078460693
About,was aggravating,953,953_M_him,m,Match,obj,The newspaper article about Craig was aggravating,him,8.568157196044922
About,was aggravating,953,953_F_him,f,Mismatch,obj,The newspaper article about Lori was aggravating,him,9.16464900970459
About,was aggravating,953,953_M_his,m,Match,poss,The newspaper article about Craig was aggravating,his,9.102892875671387
About,was aggravating,953,953_F_his,f,Mismatch,poss,The newspaper article about Lori was aggravating,his,10.225017547607422
About,doesn't embarrass,954,954_M_him,m,Match,obj,The story about Marcus doesn't embarrass,him,3.4330179691314697
About,doesn't embarrass,954,954_F_him,f,Mismatch,obj,The story about Andrea doesn't embarrass,him,4.337333679199219
About,doesn't embarrass,954,954_M_his,m,Match,poss,The story about Marcus doesn't embarrass,his,7.396963596343994
About,doesn't embarrass,954,954_F_his,f,Mismatch,poss,The story about Andrea doesn't embarrass,his,9.399653434753418
About,had aggravated,955,955_M_him,m,Match,obj,The essay about Christopher had aggravated,him,3.892597198486328
About,had aggravated,955,955_F_him,f,Mismatch,obj,The essay about Susan had aggravated,him,3.471554756164551
About,had aggravated,955,955_M_his,m,Match,poss,The essay about Christopher had aggravated,his,2.999237298965454
About,had aggravated,955,955_F_his,f,Mismatch,poss,The essay about Susan had aggravated,his,3.7718071937561035
About,bores,956,956_M_him,m,Match,obj,The report about Joseph bores,him,7.500322341918945
About,bores,956,956_F_him,f,Mismatch,obj,The report about Laura bores,him,6.636849403381348
About,bores,956,956_M_his,m,Match,poss,The report about Joseph bores,his,8.620357513427734
About,bores,956,956_F_his,f,Mismatch,poss,The report about Laura bores,his,11.26276683807373
About,hadn't bored,957,957_M_him,m,Match,obj,The documentary about Michael hadn't bored,him,2.2436041831970215
About,hadn't bored,957,957_F_him,f,Mismatch,obj,The documentary about Judy hadn't bored,him,2.4259533882141113
About,hadn't bored,957,957_M_his,m,Match,poss,The documentary about Michael hadn't bored,his,7.7529215812683105
About,hadn't bored,957,957_F_his,f,Mismatch,poss,The documentary about Judy hadn't bored,his,8.552325248718262
About,doesn't disturb,958,958_M_him,m,Match,obj,The commentary about Aaron doesn't disturb,him,4.6394782066345215
About,doesn't disturb,958,958_F_him,f,Mismatch,obj,The commentary about Jill doesn't disturb,him,4.652411460876465
About,doesn't disturb,958,958_M_his,m,Match,poss,The commentary about Aaron doesn't disturb,his,7.413036823272705
About,doesn't disturb,958,958_F_his,f,Mismatch,poss,The commentary about Jill doesn't disturb,his,7.784823417663574
About,wasn't alarming,959,959_M_him,m,Match,obj,The show about Randolf wasn't alarming,him,8.226983070373535
About,wasn't alarming,959,959_F_him,f,Mismatch,obj,The show about Grace wasn't alarming,him,8.646687507629395
About,wasn't alarming,959,959_M_his,m,Match,poss,The show about Randolf wasn't alarming,his,11.105530738830566
About,wasn't alarming,959,959_F_his,f,Mismatch,poss,The show about Grace wasn't alarming,his,11.650355339050293
About,will help,960,960_M_him,m,Match,obj,The book about Carlos will help,him,5.528553485870361
About,will help,960,960_F_him,f,Mismatch,obj,The book about Karen will help,him,6.851352691650391
About,will help,960,960_M_his,m,Match,poss,The book about Carlos will help,his,9.581686973571777
About,will help,960,960_F_his,f,Mismatch,poss,The book about Karen will help,his,11.319238662719727
About,confuses,961,961_M_him,m,Match,obj,The pamphlet about Wayne confuses,him,5.214632034301758
About,confuses,961,961_F_him,f,Mismatch,obj,The pamphlet about Pamela confuses,him,5.901508808135986
About,confuses,961,961_M_his,m,Match,poss,The pamphlet about Wayne confuses,his,6.957252502441406
About,confuses,961,961_F_his,f,Mismatch,poss,The pamphlet about Pamela confuses,his,8.438926696777344
About,was aggravating,962,962_M_him,m,Match,obj,The brochure about Jeffrey was aggravating,him,8.66948127746582
About,was aggravating,962,962_F_him,f,Mismatch,obj,The brochure about the girl was aggravating,him,7.666625499725342
About,was aggravating,962,962_M_his,m,Match,poss,The brochure about Jeffrey was aggravating,his,9.968539237976074
About,was aggravating,962,962_F_his,f,Mismatch,poss,The brochure about the girl was aggravating,his,9.45503044128418
About,had harmed,963,963_M_him,m,Match,obj,The play about Martin had harmed,him,3.2325706481933594
About,had harmed,963,963_F_him,f,Mismatch,obj,The play about Teresa had harmed,him,3.401385545730591
About,had harmed,963,963_M_his,m,Match,poss,The play about Martin had harmed,his,2.740309715270996
About,had harmed,963,963_F_his,f,Mismatch,poss,The play about Teresa had harmed,his,3.5895578861236572
About,embarrassed,964,964_M_him,m,Match,obj,The movie about Keith embarrassed,him,3.952313184738159
About,embarrassed,964,964_F_him,f,Mismatch,obj,The movie about Naomi embarrassed,him,4.04177713394165
About,embarrassed,964,964_M_his,m,Match,poss,The movie about Keith embarrassed,his,4.507341384887695
About,embarrassed,964,964_F_his,f,Mismatch,poss,The movie about Naomi embarrassed,his,7.319062232971191
About,hadn't bothered,965,965_M_him,m,Match,obj,The newspaper article about the ex-boyfriend hadn't bothered,him,3.3666765689849854
About,hadn't bothered,965,965_F_him,f,Mismatch,obj,The newspaper article about Gina hadn't bothered,him,4.121613502502441
About,hadn't bothered,965,965_M_his,m,Match,poss,The newspaper article about the ex-boyfriend hadn't bothered,his,7.794748783111572
About,hadn't bothered,965,965_F_his,f,Mismatch,poss,The newspaper article about Gina hadn't bothered,his,8.702780723571777
About,wouldn't upset,966,966_M_him,m,Match,obj,The story about Martin wouldn't upset,him,2.7401816844940186
About,wouldn't upset,966,966_F_him,f,Mismatch,obj,The story about Susan wouldn't upset,him,2.8699870109558105
About,wouldn't upset,966,966_M_his,m,Match,poss,The story about Martin wouldn't upset,his,6.2137041091918945
About,wouldn't upset,966,966_F_his,f,Mismatch,poss,The story about Susan wouldn't upset,his,7.121542930603027
About,wouldn't upset,967,967_M_him,m,Match,obj,The essay about Robert wouldn't upset,him,2.4968819618225098
About,wouldn't upset,967,967_F_him,f,Mismatch,obj,The essay about Brenda wouldn't upset,him,3.0865795612335205
About,wouldn't upset,967,967_M_his,m,Match,poss,The essay about Robert wouldn't upset,his,5.97606086730957
About,wouldn't upset,967,967_F_his,f,Mismatch,poss,The essay about Brenda wouldn't upset,his,7.205111026763916
About,might upset,968,968_M_him,m,Match,obj,The report about this ex-boyfriend might upset,him,4.748501300811768
About,might upset,968,968_F_him,f,Mismatch,obj,The report about Anne might upset,him,3.256101131439209
About,might upset,968,968_M_his,m,Match,poss,The report about this ex-boyfriend might upset,his,5.804768085479736
About,might upset,968,968_F_his,f,Mismatch,poss,The report about Anne might upset,his,5.949765205383301
About,hasn't scared,969,969_M_him,m,Match,obj,The documentary about Guy hasn't scared,him,3.2801573276519775
About,hasn't scared,969,969_F_him,f,Mismatch,obj,The documentary about Ruth hasn't scared,him,4.079920768737793
About,hasn't scared,969,969_M_his,m,Match,poss,The documentary about Guy hasn't scared,his,8.31351089477539
About,hasn't scared,969,969_F_his,f,Mismatch,poss,The documentary about Ruth hasn't scared,his,9.25059700012207
About,annoys,970,970_M_him,m,Match,obj,The commentary about Carlos annoys,him,6.36642599105835
About,annoys,970,970_F_him,f,Mismatch,obj,The commentary about Tiffany annoys,him,6.872950077056885
About,annoys,970,970_M_his,m,Match,poss,The commentary about Carlos annoys,his,10.4833402633667
About,annoys,970,970_F_his,f,Mismatch,poss,The commentary about Tiffany annoys,his,11.436527252197266
About,upset,971,971_M_him,m,Match,obj,The show about that grandson upset,him,4.293915271759033
About,upset,971,971_F_him,f,Mismatch,obj,The show about Deanna upset,him,4.587116241455078
About,upset,971,971_M_his,m,Match,poss,The show about that grandson upset,his,5.812763214111328
About,upset,971,971_F_his,f,Mismatch,poss,The show about Deanna upset,his,6.374059677124023
About,hadn't disturbed,972,972_M_him,m,Match,obj,The book about Brad hadn't disturbed,him,2.4000961780548096
About,hadn't disturbed,972,972_F_him,f,Mismatch,obj,The book about Susan hadn't disturbed,him,2.235180377960205
About,hadn't disturbed,972,972_M_his,m,Match,poss,The book about Brad hadn't disturbed,his,3.8546504974365234
About,hadn't disturbed,972,972_F_his,f,Mismatch,poss,The book about Susan hadn't disturbed,his,3.92410945892334
About,shouldn't worry,973,973_M_him,m,Match,obj,The pamphlet about the grandfather shouldn't worry,him,3.6964807510375977
About,shouldn't worry,973,973_F_him,f,Mismatch,obj,The pamphlet about Natalie shouldn't worry,him,3.8900976181030273
About,shouldn't worry,973,973_M_his,m,Match,poss,The pamphlet about the grandfather shouldn't worry,his,8.240012168884277
About,shouldn't worry,973,973_F_his,f,Mismatch,poss,The pamphlet about Natalie shouldn't worry,his,9.01864242553711
About,does disgust,974,974_M_him,m,Match,obj,The brochure about Derek does disgust,him,5.339336395263672
About,does disgust,974,974_F_him,f,Mismatch,obj,The brochure about Colleen does disgust,him,5.561168670654297
About,does disgust,974,974_M_his,m,Match,poss,The brochure about Derek does disgust,his,11.639074325561523
About,does disgust,974,974_F_his,f,Mismatch,poss,The brochure about Colleen does disgust,his,12.775041580200195
About,won't disturb,975,975_M_him,m,Match,obj,The play about the brother won't disturb,him,4.1018595695495605
About,won't disturb,975,975_F_him,f,Mismatch,obj,The play about Ellen won't disturb,him,4.390655994415283
About,won't disturb,975,975_M_his,m,Match,poss,The play about the brother won't disturb,his,5.460508823394775
About,won't disturb,975,975_F_his,f,Mismatch,poss,The play about Ellen won't disturb,his,6.129174709320068
About,had confused,976,976_M_him,m,Match,obj,The movie about Andrew had confused,him,3.5330891609191895
About,had confused,976,976_F_him,f,Mismatch,obj,The movie about Colleen had confused,him,4.019234657287598
About,had confused,976,976_M_his,m,Match,poss,The movie about Andrew had confused,his,6.282419681549072
About,had confused,976,976_F_his,f,Mismatch,poss,The movie about Colleen had confused,his,7.160526275634766
About,wouldn't alarm,977,977_M_him,m,Match,obj,The newspaper article about Stephen wouldn't alarm,him,2.6815097332000732
About,wouldn't alarm,977,977_F_him,f,Mismatch,obj,The newspaper article about Jacqueline wouldn't alarm,him,3.1202523708343506
About,wouldn't alarm,977,977_M_his,m,Match,poss,The newspaper article about Stephen wouldn't alarm,his,6.289827823638916
About,wouldn't alarm,977,977_F_his,f,Mismatch,poss,The newspaper article about Jacqueline wouldn't alarm,his,7.372106552124023
About,was hurting,978,978_M_him,m,Match,obj,The story about Mitchell was hurting,him,3.4702231884002686
About,was hurting,978,978_F_him,f,Mismatch,obj,The story about the wife was hurting,him,3.198124408721924
About,was hurting,978,978_M_his,m,Match,poss,The story about Mitchell was hurting,his,3.514400005340576
About,was hurting,978,978_F_his,f,Mismatch,poss,The story about the wife was hurting,his,4.005337715148926
About,confuses,979,979_M_him,m,Match,obj,The essay about this ex-boyfriend confuses,him,6.299187660217285
About,confuses,979,979_F_him,f,Mismatch,obj,The essay about this grandmother confuses,him,7.674919128417969
About,confuses,979,979_M_his,m,Match,poss,The essay about this ex-boyfriend confuses,his,8.454809188842773
About,confuses,979,979_F_his,f,Mismatch,poss,The essay about this grandmother confuses,his,10.059741020202637
About,bores,980,980_M_him,m,Match,obj,The report about Matt bores,him,8.08034896850586
About,bores,980,980_F_him,f,Mismatch,obj,The report about Anne bores,him,6.761930465698242
About,bores,980,980_M_his,m,Match,poss,The report about Matt bores,his,9.436439514160156
About,bores,980,980_F_his,f,Mismatch,poss,The report about Anne bores,his,11.443151473999023
About,won't distract,981,981_M_him,m,Match,obj,The documentary about Omar won't distract,him,5.702686786651611
About,won't distract,981,981_F_him,f,Mismatch,obj,The documentary about Angela won't distract,him,5.761994361877441
About,won't distract,981,981_M_his,m,Match,poss,The documentary about Omar won't distract,his,8.718521118164062
About,won't distract,981,981_F_his,f,Mismatch,poss,The documentary about Angela won't distract,his,9.46420669555664
About,did harm,982,982_M_him,m,Match,obj,The commentary about James did harm,him,5.245564937591553
About,did harm,982,982_F_him,f,Mismatch,obj,The commentary about Anna did harm,him,5.1319427490234375
About,did harm,982,982_M_his,m,Match,poss,The commentary about James did harm,his,4.755589962005615
About,did harm,982,982_F_his,f,Mismatch,poss,The commentary about Anna did harm,his,5.194451332092285
About,is stunning,983,983_M_him,m,Match,obj,The show about Peter is stunning,him,13.80016803741455
