exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
OneEmbedding,thought,could insult,826,826_FF_his,ff,MismatchMismatch,poss,Denise thought that Katherine could insult,his,5.507482051849365
OneEmbedding,asserts,wouldn't approach,827,827_MM_him,mm,MatchMatch,obj,Matt asserts that the grandfather wouldn't approach,him,2.0826964378356934
OneEmbedding,asserts,wouldn't approach,827,827_MF_him,mf,MatchMismatch,obj,Matt asserts that Lisa wouldn't approach,him,1.4073638916015625
OneEmbedding,asserts,wouldn't approach,827,827_FM_him,fm,MismatchMatch,obj,Michelle asserts that the grandfather wouldn't approach,him,3.0390005111694336
OneEmbedding,asserts,wouldn't approach,827,827_FF_him,ff,MismatchMismatch,obj,Michelle asserts that Lisa wouldn't approach,him,3.0864109992980957
OneEmbedding,asserts,wouldn't approach,827,827_MM_his,mm,MatchMatch,poss,Matt asserts that the grandfather wouldn't approach,his,3.8937151432037354
OneEmbedding,asserts,wouldn't approach,827,827_MF_his,mf,MatchMismatch,poss,Matt asserts that Lisa wouldn't approach,his,5.999680042266846
OneEmbedding,asserts,wouldn't approach,827,827_FM_his,fm,MismatchMatch,poss,Michelle asserts that the grandfather wouldn't approach,his,5.418580055236816
OneEmbedding,asserts,wouldn't approach,827,827_FF_his,ff,MismatchMismatch,poss,Michelle asserts that Lisa wouldn't approach,his,8.04776668548584
OneEmbedding,shouldn't claim,disgusts,828,828_MM_him,mm,MatchMatch,obj,Bradley shouldn't claim that Jerry disgusts,him,3.1375133991241455
OneEmbedding,shouldn't claim,disgusts,828,828_MF_him,mf,MatchMismatch,obj,Bradley shouldn't claim that Nicole disgusts,him,1.3845462799072266
OneEmbedding,shouldn't claim,disgusts,828,828_FM_him,fm,MismatchMatch,obj,Caroline shouldn't claim that Jerry disgusts,him,4.453490257263184
OneEmbedding,shouldn't claim,disgusts,828,828_FF_him,ff,MismatchMismatch,obj,Caroline shouldn't claim that Nicole disgusts,him,2.9012861251831055
OneEmbedding,shouldn't claim,disgusts,828,828_MM_his,mm,MatchMatch,poss,Bradley shouldn't claim that Jerry disgusts,his,4.480123043060303
OneEmbedding,shouldn't claim,disgusts,828,828_MF_his,mf,MatchMismatch,poss,Bradley shouldn't claim that Nicole disgusts,his,6.6488776206970215
OneEmbedding,shouldn't claim,disgusts,828,828_FM_his,fm,MismatchMatch,poss,Caroline shouldn't claim that Jerry disgusts,his,4.567532539367676
OneEmbedding,shouldn't claim,disgusts,828,828_FF_his,ff,MismatchMismatch,poss,Caroline shouldn't claim that Nicole disgusts,his,8.292130470275879
OneEmbedding,was liking,helped,829,829_MM_him,mm,MatchMatch,obj,Donald was liking that Marcus helped,him,1.5945258140563965
OneEmbedding,was liking,helped,829,829_MF_him,mf,MatchMismatch,obj,Donald was liking that Laura helped,him,1.3749682903289795
OneEmbedding,was liking,helped,829,829_FM_him,fm,MismatchMatch,obj,Ann was liking that Marcus helped,him,1.7189918756484985
OneEmbedding,was liking,helped,829,829_FF_him,ff,MismatchMismatch,obj,Ann was liking that Laura helped,him,1.5548495054244995
OneEmbedding,was liking,helped,829,829_MM_his,mm,MatchMatch,poss,Donald was liking that Marcus helped,his,5.395589828491211
OneEmbedding,was liking,helped,829,829_MF_his,mf,MatchMismatch,poss,Donald was liking that Laura helped,his,6.867417335510254
OneEmbedding,was liking,helped,829,829_FM_his,fm,MismatchMatch,poss,Ann was liking that Marcus helped,his,5.110137462615967
OneEmbedding,was liking,helped,829,829_FF_his,ff,MismatchMismatch,poss,Ann was liking that Laura helped,his,7.009434700012207
OneEmbedding,believes,was biting,830,830_MM_him,mm,MatchMatch,obj,Stephen believes that Theodore was biting,him,3.2122743129730225
OneEmbedding,believes,was biting,830,830_MF_him,mf,MatchMismatch,obj,Stephen believes that Diana was biting,him,2.722407817840576
OneEmbedding,believes,was biting,830,830_FM_him,fm,MismatchMatch,obj,The wife believes that Theodore was biting,him,3.3198254108428955
OneEmbedding,believes,was biting,830,830_FF_him,ff,MismatchMismatch,obj,The wife believes that Diana was biting,him,3.2554361820220947
OneEmbedding,believes,was biting,830,830_MM_his,mm,MatchMatch,poss,Stephen believes that Theodore was biting,his,2.815707206726074
OneEmbedding,believes,was biting,830,830_MF_his,mf,MatchMismatch,poss,Stephen believes that Diana was biting,his,4.097993850708008
OneEmbedding,believes,was biting,830,830_FM_his,fm,MismatchMatch,poss,The wife believes that Theodore was biting,his,3.475738048553467
OneEmbedding,believes,was biting,830,830_FF_his,ff,MismatchMismatch,poss,The wife believes that Diana was biting,his,5.388064861297607
OneEmbedding,was admitting,doesn't discover,831,831_MM_him,mm,MatchMatch,obj,Brian was admitting that John doesn't discover,him,7.127591609954834
OneEmbedding,was admitting,doesn't discover,831,831_MF_him,mf,MatchMismatch,obj,Brian was admitting that the sister doesn't discover,him,6.164484024047852
OneEmbedding,was admitting,doesn't discover,831,831_FM_him,fm,MismatchMatch,obj,This girlfriend was admitting that John doesn't discover,him,6.228084564208984
OneEmbedding,was admitting,doesn't discover,831,831_FF_him,ff,MismatchMismatch,obj,This girlfriend was admitting that the sister doesn't discover,him,7.307216167449951
OneEmbedding,was admitting,doesn't discover,831,831_MM_his,mm,MatchMatch,poss,Brian was admitting that John doesn't discover,his,2.9305217266082764
OneEmbedding,was admitting,doesn't discover,831,831_MF_his,mf,MatchMismatch,poss,Brian was admitting that the sister doesn't discover,his,4.621890068054199
OneEmbedding,was admitting,doesn't discover,831,831_FM_his,fm,MismatchMatch,poss,This girlfriend was admitting that John doesn't discover,his,2.781938076019287
OneEmbedding,was admitting,doesn't discover,831,831_FF_his,ff,MismatchMismatch,poss,This girlfriend was admitting that the sister doesn't discover,his,6.55137300491333
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MM_him,mm,MatchMatch,obj,That brother hasn't confessed that this man isn't escaping from,him,4.519360065460205
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MF_him,mf,MatchMismatch,obj,That brother hasn't confessed that Meredith isn't escaping from,him,1.9692585468292236
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FM_him,fm,MismatchMatch,obj,The wife hasn't confessed that this man isn't escaping from,him,4.655266761779785
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FF_him,ff,MismatchMismatch,obj,The wife hasn't confessed that Meredith isn't escaping from,him,3.827237129211426
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MM_his,mm,MatchMatch,poss,That brother hasn't confessed that this man isn't escaping from,his,2.392014503479004
OneEmbedding,hasn't confessed,isn't escaping from,832,832_MF_his,mf,MatchMismatch,poss,That brother hasn't confessed that Meredith isn't escaping from,his,3.880384683609009
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FM_his,fm,MismatchMatch,poss,The wife hasn't confessed that this man isn't escaping from,his,2.842674493789673
OneEmbedding,hasn't confessed,isn't escaping from,832,832_FF_his,ff,MismatchMismatch,poss,The wife hasn't confessed that Meredith isn't escaping from,his,6.772801876068115
OneEmbedding,would think,understands,833,833_MM_him,mm,MatchMatch,obj,Wayne would think that Thomas understands,him,6.579387664794922
OneEmbedding,would think,understands,833,833_MF_him,mf,MatchMismatch,obj,Wayne would think that Diane understands,him,6.3272857666015625
OneEmbedding,would think,understands,833,833_FM_him,fm,MismatchMatch,obj,Ann would think that Thomas understands,him,7.882360935211182
OneEmbedding,would think,understands,833,833_FF_him,ff,MismatchMismatch,obj,Ann would think that Diane understands,him,8.033284187316895
OneEmbedding,would think,understands,833,833_MM_his,mm,MatchMatch,poss,Wayne would think that Thomas understands,his,3.8637239933013916
OneEmbedding,would think,understands,833,833_MF_his,mf,MatchMismatch,poss,Wayne would think that Diane understands,his,6.209413051605225
OneEmbedding,would think,understands,833,833_FM_his,fm,MismatchMatch,poss,Ann would think that Thomas understands,his,4.439637184143066
OneEmbedding,would think,understands,833,833_FF_his,ff,MismatchMismatch,poss,Ann would think that Diane understands,his,7.394114017486572
OneEmbedding,proposes,likes,834,834_MM_him,mm,MatchMatch,obj,Benjamin proposes that Paul likes,him,7.953117370605469
OneEmbedding,proposes,likes,834,834_MF_him,mf,MatchMismatch,obj,Benjamin proposes that Sharon likes,him,5.7402567863464355
OneEmbedding,proposes,likes,834,834_FM_him,fm,MismatchMatch,obj,Connie proposes that Paul likes,him,7.051738262176514
OneEmbedding,proposes,likes,834,834_FF_him,ff,MismatchMismatch,obj,Connie proposes that Sharon likes,him,5.2651543617248535
OneEmbedding,proposes,likes,834,834_MM_his,mm,MatchMatch,poss,Benjamin proposes that Paul likes,his,5.203299045562744
OneEmbedding,proposes,likes,834,834_MF_his,mf,MatchMismatch,poss,Benjamin proposes that Sharon likes,his,6.452820777893066
OneEmbedding,proposes,likes,834,834_FM_his,fm,MismatchMatch,poss,Connie proposes that Paul likes,his,5.0492329597473145
OneEmbedding,proposes,likes,834,834_FF_his,ff,MismatchMismatch,poss,Connie proposes that Sharon likes,his,7.208916187286377
OneEmbedding,demonstrated,was aiding,835,835_MM_him,mm,MatchMatch,obj,Larry demonstrated that Liam was aiding,him,4.154265403747559
OneEmbedding,demonstrated,was aiding,835,835_MF_him,mf,MatchMismatch,obj,Larry demonstrated that Carmen was aiding,him,4.309330463409424
OneEmbedding,demonstrated,was aiding,835,835_FM_him,fm,MismatchMatch,obj,Ann demonstrated that Liam was aiding,him,4.440402030944824
OneEmbedding,demonstrated,was aiding,835,835_FF_him,ff,MismatchMismatch,obj,Ann demonstrated that Carmen was aiding,him,4.961982727050781
OneEmbedding,demonstrated,was aiding,835,835_MM_his,mm,MatchMatch,poss,Larry demonstrated that Liam was aiding,his,4.010680675506592
OneEmbedding,demonstrated,was aiding,835,835_MF_his,mf,MatchMismatch,poss,Larry demonstrated that Carmen was aiding,his,5.773918628692627
OneEmbedding,demonstrated,was aiding,835,835_FM_his,fm,MismatchMatch,poss,Ann demonstrated that Liam was aiding,his,3.9199633598327637
OneEmbedding,demonstrated,was aiding,835,835_FF_his,ff,MismatchMismatch,poss,Ann demonstrated that Carmen was aiding,his,6.092962741851807
OneEmbedding,doesn't pray,isn't thinking about,836,836_MM_him,mm,MatchMatch,obj,Christopher doesn't pray that Marcus isn't thinking about,him,3.087247848510742
OneEmbedding,doesn't pray,isn't thinking about,836,836_MF_him,mf,MatchMismatch,obj,Christopher doesn't pray that Alice isn't thinking about,him,3.5526318550109863
OneEmbedding,doesn't pray,isn't thinking about,836,836_FM_him,fm,MismatchMatch,obj,This grandmother doesn't pray that Marcus isn't thinking about,him,3.1002182960510254
OneEmbedding,doesn't pray,isn't thinking about,836,836_FF_him,ff,MismatchMismatch,obj,This grandmother doesn't pray that Alice isn't thinking about,him,5.4591827392578125
OneEmbedding,doesn't pray,isn't thinking about,836,836_MM_his,mm,MatchMatch,poss,Christopher doesn't pray that Marcus isn't thinking about,his,3.0257303714752197
OneEmbedding,doesn't pray,isn't thinking about,836,836_MF_his,mf,MatchMismatch,poss,Christopher doesn't pray that Alice isn't thinking about,his,5.9087443351745605
OneEmbedding,doesn't pray,isn't thinking about,836,836_FM_his,fm,MismatchMatch,poss,This grandmother doesn't pray that Marcus isn't thinking about,his,3.401928186416626
OneEmbedding,doesn't pray,isn't thinking about,836,836_FF_his,ff,MismatchMismatch,poss,This grandmother doesn't pray that Alice isn't thinking about,his,8.005626678466797
OneEmbedding,had disliked,forgot,837,837_MM_him,mm,MatchMatch,obj,Bill had disliked that Dennis forgot,him,8.529645919799805
OneEmbedding,had disliked,forgot,837,837_MF_him,mf,MatchMismatch,obj,Bill had disliked that Kristin forgot,him,9.383611679077148
OneEmbedding,had disliked,forgot,837,837_FM_him,fm,MismatchMatch,obj,Andrea had disliked that Dennis forgot,him,7.410568714141846
OneEmbedding,had disliked,forgot,837,837_FF_him,ff,MismatchMismatch,obj,Andrea had disliked that Kristin forgot,him,8.398375511169434
OneEmbedding,had disliked,forgot,837,837_MM_his,mm,MatchMatch,poss,Bill had disliked that Dennis forgot,his,3.7742958068847656
OneEmbedding,had disliked,forgot,837,837_MF_his,mf,MatchMismatch,poss,Bill had disliked that Kristin forgot,his,6.465145587921143
OneEmbedding,had disliked,forgot,837,837_FM_his,fm,MismatchMatch,poss,Andrea had disliked that Dennis forgot,his,3.6463005542755127
OneEmbedding,had disliked,forgot,837,837_FF_his,ff,MismatchMismatch,poss,Andrea had disliked that Kristin forgot,his,6.185308456420898
OneEmbedding,proposed,exposed,838,838_MM_him,mm,MatchMatch,obj,Christopher proposed that Robert exposed,him,5.754051685333252
OneEmbedding,proposed,exposed,838,838_MF_him,mf,MatchMismatch,obj,Christopher proposed that Stacey exposed,him,4.4623494148254395
OneEmbedding,proposed,exposed,838,838_FM_him,fm,MismatchMatch,obj,Linda proposed that Robert exposed,him,5.2738423347473145
OneEmbedding,proposed,exposed,838,838_FF_him,ff,MismatchMismatch,obj,Linda proposed that Stacey exposed,him,4.897543907165527
OneEmbedding,proposed,exposed,838,838_MM_his,mm,MatchMatch,poss,Christopher proposed that Robert exposed,his,2.931863307952881
OneEmbedding,proposed,exposed,838,838_MF_his,mf,MatchMismatch,poss,Christopher proposed that Stacey exposed,his,4.0132575035095215
OneEmbedding,proposed,exposed,838,838_FM_his,fm,MismatchMatch,poss,Linda proposed that Robert exposed,his,2.977992296218872
OneEmbedding,proposed,exposed,838,838_FF_his,ff,MismatchMismatch,poss,Linda proposed that Stacey exposed,his,5.527457237243652
OneEmbedding,shouldn't find out,shot,839,839_MM_him,mm,MatchMatch,obj,Daniel shouldn't find out that Edward shot,him,2.2690346240997314
OneEmbedding,shouldn't find out,shot,839,839_MF_him,mf,MatchMismatch,obj,Daniel shouldn't find out that April shot,him,2.774509906768799
OneEmbedding,shouldn't find out,shot,839,839_FM_him,fm,MismatchMatch,obj,Kristin shouldn't find out that Edward shot,him,2.5295441150665283
OneEmbedding,shouldn't find out,shot,839,839_FF_him,ff,MismatchMismatch,obj,Kristin shouldn't find out that April shot,him,4.25726318359375
OneEmbedding,shouldn't find out,shot,839,839_MM_his,mm,MatchMatch,poss,Daniel shouldn't find out that Edward shot,his,3.43717360496521
OneEmbedding,shouldn't find out,shot,839,839_MF_his,mf,MatchMismatch,poss,Daniel shouldn't find out that April shot,his,3.731151819229126
OneEmbedding,shouldn't find out,shot,839,839_FM_his,fm,MismatchMatch,poss,Kristin shouldn't find out that Edward shot,his,3.759718179702759
OneEmbedding,shouldn't find out,shot,839,839_FF_his,ff,MismatchMismatch,poss,Kristin shouldn't find out that April shot,his,5.37614631652832
OneEmbedding,has written,heard,840,840_MM_him,mm,MatchMatch,obj,William has written that Benjamin heard,him,4.8073015213012695
OneEmbedding,has written,heard,840,840_MF_him,mf,MatchMismatch,obj,William has written that Lori heard,him,5.080902099609375
OneEmbedding,has written,heard,840,840_FM_him,fm,MismatchMatch,obj,Valerie has written that Benjamin heard,him,5.761971950531006
OneEmbedding,has written,heard,840,840_FF_him,ff,MismatchMismatch,obj,Valerie has written that Lori heard,him,6.4016618728637695
OneEmbedding,has written,heard,840,840_MM_his,mm,MatchMatch,poss,William has written that Benjamin heard,his,5.178575038909912
OneEmbedding,has written,heard,840,840_MF_his,mf,MatchMismatch,poss,William has written that Lori heard,his,7.274146556854248
OneEmbedding,has written,heard,840,840_FM_his,fm,MismatchMatch,poss,Valerie has written that Benjamin heard,his,5.378051280975342
OneEmbedding,has written,heard,840,840_FF_his,ff,MismatchMismatch,poss,Valerie has written that Lori heard,his,8.221750259399414
OneEmbedding,hates,did leave,841,841_MM_him,mm,MatchMatch,obj,Kenneth hates that Lawrence did leave,him,3.841440200805664
OneEmbedding,hates,did leave,841,841_MF_him,mf,MatchMismatch,obj,Kenneth hates that Christine did leave,him,2.895137310028076
OneEmbedding,hates,did leave,841,841_FM_him,fm,MismatchMatch,obj,Wendy hates that Lawrence did leave,him,3.861907958984375
OneEmbedding,hates,did leave,841,841_FF_him,ff,MismatchMismatch,obj,Wendy hates that Christine did leave,him,3.2373886108398438
OneEmbedding,hates,did leave,841,841_MM_his,mm,MatchMatch,poss,Kenneth hates that Lawrence did leave,his,4.342110633850098
OneEmbedding,hates,did leave,841,841_MF_his,mf,MatchMismatch,poss,Kenneth hates that Christine did leave,his,6.628883361816406
