exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
About,annoys,455,455_F_his,f,Mismatch,poss,The show about Julia annoys,his,gpt-j-6B,9.166028022766112
About,wasn't alarming,456,456_M_him,m,Match,obj,The book about Bill wasn't alarming,him,gpt-j-6B,7.274234294891357
About,wasn't alarming,456,456_F_him,f,Mismatch,obj,The book about that daughter wasn't alarming,him,gpt-j-6B,9.065421104431152
About,wasn't alarming,456,456_M_his,m,Match,poss,The book about Bill wasn't alarming,his,gpt-j-6B,10.058184623718262
About,wasn't alarming,456,456_F_his,f,Mismatch,poss,The book about that daughter wasn't alarming,his,gpt-j-6B,11.714118957519531
About,was hurting,457,457_M_him,m,Match,obj,The pamphlet about Liam was hurting,him,gpt-j-6B,2.4482855796813965
About,was hurting,457,457_F_him,f,Mismatch,obj,The pamphlet about Bethany was hurting,him,gpt-j-6B,3.719691514968872
About,was hurting,457,457_M_his,m,Match,poss,The pamphlet about Liam was hurting,his,gpt-j-6B,3.3386988639831543
About,was hurting,457,457_F_his,f,Mismatch,poss,The pamphlet about Bethany was hurting,his,gpt-j-6B,3.719691514968872
About,hindered,458,458_M_him,m,Match,obj,The brochure about Aaron hindered,him,gpt-j-6B,3.547005176544189
About,hindered,458,458_F_him,f,Mismatch,obj,The brochure about Tara hindered,him,gpt-j-6B,6.190104007720947
About,hindered,458,458_M_his,m,Match,poss,The brochure about Aaron hindered,his,gpt-j-6B,2.859471082687378
About,hindered,458,458_F_his,f,Mismatch,poss,The brochure about Tara hindered,his,gpt-j-6B,4.95028829574585
About,should astound,459,459_M_him,m,Match,obj,The play about Daniel should astound,him,gpt-j-6B,6.4368577003479
About,should astound,459,459_F_him,f,Mismatch,obj,The play about Kimberley should astound,him,gpt-j-6B,6.927319526672363
About,should astound,459,459_M_his,m,Match,poss,The play about Daniel should astound,his,gpt-j-6B,6.774989604949951
About,should astound,459,459_F_his,f,Mismatch,poss,The play about Kimberley should astound,his,gpt-j-6B,7.581040382385254
About,hadn't embarrassed,460,460_M_him,m,Match,obj,The movie about Todd hadn't embarrassed,him,gpt-j-6B,1.6276851892471311
About,hadn't embarrassed,460,460_F_him,f,Mismatch,obj,The movie about Carrie hadn't embarrassed,him,gpt-j-6B,3.697395086288452
About,hadn't embarrassed,460,460_M_his,m,Match,poss,The movie about Todd hadn't embarrassed,his,gpt-j-6B,5.797975540161133
About,hadn't embarrassed,460,460_F_his,f,Mismatch,poss,The movie about Carrie hadn't embarrassed,his,gpt-j-6B,8.26217269897461
About,alarms,461,461_M_him,m,Match,obj,The newspaper article about the brother alarms,him,gpt-j-6B,4.611258506774902
About,alarms,461,461_F_him,f,Mismatch,obj,The newspaper article about that woman alarms,him,gpt-j-6B,3.5214967727661133
About,alarms,461,461_M_his,m,Match,poss,The newspaper article about the brother alarms,his,gpt-j-6B,5.884887218475342
About,alarms,461,461_F_his,f,Mismatch,poss,The newspaper article about that woman alarms,his,gpt-j-6B,8.717453002929688
About,has impressed,462,462_M_him,m,Match,obj,The story about Richard has impressed,him,gpt-j-6B,5.682655334472656
About,has impressed,462,462_F_him,f,Mismatch,obj,The story about Sabrina has impressed,him,gpt-j-6B,6.810081005096436
About,has impressed,462,462_M_his,m,Match,poss,The story about Richard has impressed,his,gpt-j-6B,7.497295379638672
About,has impressed,462,462_F_his,f,Mismatch,poss,The story about Sabrina has impressed,his,gpt-j-6B,9.639115333557127
About,harmed,463,463_M_him,m,Match,obj,The essay about Theodore harmed,him,gpt-j-6B,7.442192554473877
About,harmed,463,463_F_him,f,Mismatch,obj,The essay about Pamela harmed,him,gpt-j-6B,6.81806230545044
About,harmed,463,463_M_his,m,Match,poss,The essay about Theodore harmed,his,gpt-j-6B,4.444092750549316
About,harmed,463,463_F_his,f,Mismatch,poss,The essay about Pamela harmed,his,gpt-j-6B,6.840604305267334
About,alarmed,464,464_M_him,m,Match,obj,The report about the ex-boyfriend alarmed,him,gpt-j-6B,3.75865626335144
About,alarmed,464,464_F_him,f,Mismatch,obj,The report about Patricia alarmed,him,gpt-j-6B,2.655104875564575
About,alarmed,464,464_M_his,m,Match,poss,The report about the ex-boyfriend alarmed,his,gpt-j-6B,6.756756782531738
About,alarmed,464,464_F_his,f,Mismatch,poss,The report about Patricia alarmed,his,gpt-j-6B,6.960648059844971
About,upsets,465,465_M_him,m,Match,obj,The documentary about Scott upsets,him,gpt-j-6B,3.933873414993286
About,upsets,465,465_F_him,f,Mismatch,obj,The documentary about this girl upsets,him,gpt-j-6B,5.281000137329102
About,upsets,465,465_M_his,m,Match,poss,The documentary about Scott upsets,his,gpt-j-6B,5.320212841033936
About,upsets,465,465_F_his,f,Mismatch,poss,The documentary about this girl upsets,his,gpt-j-6B,7.490127086639404
About,underwhelms,466,466_M_him,m,Match,obj,The commentary about Randolf underwhelms,him,gpt-j-6B,6.664865016937256
About,underwhelms,466,466_F_him,f,Mismatch,obj,The commentary about Christina underwhelms,him,gpt-j-6B,8.515697479248047
About,underwhelms,466,466_M_his,m,Match,poss,The commentary about Randolf underwhelms,his,gpt-j-6B,7.307314872741699
About,underwhelms,466,466_F_his,f,Mismatch,poss,The commentary about Christina underwhelms,his,gpt-j-6B,9.406110763549805
About,hadn't worried,467,467_M_him,m,Match,obj,The show about Travis hadn't worried,him,gpt-j-6B,2.033294200897217
About,hadn't worried,467,467_F_him,f,Mismatch,obj,The show about Sara hadn't worried,him,gpt-j-6B,2.5433666706085205
About,hadn't worried,467,467_M_his,m,Match,poss,The show about Travis hadn't worried,his,gpt-j-6B,7.939327239990234
About,hadn't worried,467,467_F_his,f,Mismatch,poss,The show about Sara hadn't worried,his,gpt-j-6B,8.94532585144043
About,overwhelmed,468,468_M_him,m,Match,obj,The book about that boyfriend overwhelmed,him,gpt-j-6B,5.133131504058838
About,overwhelmed,468,468_F_him,f,Mismatch,obj,The book about Donna overwhelmed,him,gpt-j-6B,5.8582024574279785
About,overwhelmed,468,468_M_his,m,Match,poss,The book about that boyfriend overwhelmed,his,gpt-j-6B,8.018521308898926
About,overwhelmed,468,468_F_his,f,Mismatch,poss,The book about Donna overwhelmed,his,gpt-j-6B,9.464940071105955
About,wasn't harming,469,469_M_him,m,Match,obj,The pamphlet about Eric wasn't harming,him,gpt-j-6B,3.850685358047485
About,wasn't harming,469,469_F_him,f,Mismatch,obj,The pamphlet about Diane wasn't harming,him,gpt-j-6B,4.495339393615723
About,wasn't harming,469,469_M_his,m,Match,poss,The pamphlet about Eric wasn't harming,his,gpt-j-6B,5.710409164428711
About,wasn't harming,469,469_F_his,f,Mismatch,poss,The pamphlet about Diane wasn't harming,his,gpt-j-6B,6.084558486938477
About,wasn't aggravating,470,470_M_him,m,Match,obj,The brochure about Bruce wasn't aggravating,him,gpt-j-6B,5.072651386260986
About,wasn't aggravating,470,470_F_him,f,Mismatch,obj,The brochure about Christina wasn't aggravating,him,gpt-j-6B,5.4776129722595215
About,wasn't aggravating,470,470_M_his,m,Match,poss,The brochure about Bruce wasn't aggravating,his,gpt-j-6B,7.135254859924316
About,wasn't aggravating,470,470_F_his,f,Mismatch,poss,The brochure about Christina wasn't aggravating,his,gpt-j-6B,7.7430949211120605
About,wasn't scaring,471,471_M_him,m,Match,obj,The play about Gary wasn't scaring,him,gpt-j-6B,3.368950128555298
About,wasn't scaring,471,471_F_him,f,Mismatch,obj,The play about that lady wasn't scaring,him,gpt-j-6B,4.081139087677002
About,wasn't scaring,471,471_M_his,m,Match,poss,The play about Gary wasn't scaring,his,gpt-j-6B,7.76466178894043
About,wasn't scaring,471,471_F_his,f,Mismatch,poss,The play about that lady wasn't scaring,his,gpt-j-6B,9.22074031829834
About,aids,472,472_M_him,m,Match,obj,The movie about Brett aids,him,gpt-j-6B,6.978231906890869
About,aids,472,472_F_him,f,Mismatch,obj,The movie about Christine aids,him,gpt-j-6B,10.748933792114258
About,aids,472,472_M_his,m,Match,poss,The movie about Brett aids,his,gpt-j-6B,5.727144718170166
About,aids,472,472_F_his,f,Mismatch,poss,The movie about Christine aids,his,gpt-j-6B,9.943053245544434
About,harms,473,473_M_him,m,Match,obj,The newspaper article about Wayne harms,him,gpt-j-6B,4.333558082580566
About,harms,473,473_F_him,f,Mismatch,obj,The newspaper article about Kimberley harms,him,gpt-j-6B,5.595306873321533
About,harms,473,473_M_his,m,Match,poss,The newspaper article about Wayne harms,his,gpt-j-6B,3.634752750396729
About,harms,473,473_F_his,f,Mismatch,poss,The newspaper article about Kimberley harms,his,gpt-j-6B,4.637267112731934
About,shouldn't overwhelm,474,474_M_him,m,Match,obj,The story about Randolf shouldn't overwhelm,him,gpt-j-6B,7.16499662399292
About,shouldn't overwhelm,474,474_F_him,f,Mismatch,obj,The story about Amelia shouldn't overwhelm,him,gpt-j-6B,4.736762046813965
About,shouldn't overwhelm,474,474_M_his,m,Match,poss,The story about Randolf shouldn't overwhelm,his,gpt-j-6B,6.770509719848633
About,shouldn't overwhelm,474,474_F_his,f,Mismatch,poss,The story about Amelia shouldn't overwhelm,his,gpt-j-6B,7.329104423522949
About,had scared,475,475_M_him,m,Match,obj,The essay about Aaron had scared,him,gpt-j-6B,2.9399161338806152
About,had scared,475,475_F_him,f,Mismatch,obj,The essay about Anna had scared,him,gpt-j-6B,2.400063991546631
About,had scared,475,475_M_his,m,Match,poss,The essay about Aaron had scared,his,gpt-j-6B,7.797740936279297
About,had scared,475,475_F_his,f,Mismatch,poss,The essay about Anna had scared,his,gpt-j-6B,9.016173362731934
About,hinders,476,476_M_him,m,Match,obj,The report about Gerald hinders,him,gpt-j-6B,5.172356605529785
About,hinders,476,476_F_him,f,Mismatch,obj,The report about Veronica hinders,him,gpt-j-6B,5.724484920501709
About,hinders,476,476_M_his,m,Match,poss,The report about Gerald hinders,his,gpt-j-6B,4.349569797515869
About,hinders,476,476_F_his,f,Mismatch,poss,The report about Veronica hinders,his,gpt-j-6B,5.4314374923706055
About,stunned,477,477_M_him,m,Match,obj,The documentary about Peter stunned,him,gpt-j-6B,4.044304847717285
About,stunned,477,477_F_him,f,Mismatch,obj,The documentary about Wendy stunned,him,gpt-j-6B,5.409785747528076
About,stunned,477,477_M_his,m,Match,poss,The documentary about Peter stunned,his,gpt-j-6B,6.140720844268799
About,stunned,477,477_F_his,f,Mismatch,poss,The documentary about Wendy stunned,his,gpt-j-6B,8.092296600341797
About,hadn't alarmed,478,478_M_him,m,Match,obj,The commentary about Kevin hadn't alarmed,him,gpt-j-6B,1.2908117771148682
About,hadn't alarmed,478,478_F_him,f,Mismatch,obj,The commentary about Jane hadn't alarmed,him,gpt-j-6B,2.1797821521759038
About,hadn't alarmed,478,478_M_his,m,Match,poss,The commentary about Kevin hadn't alarmed,his,gpt-j-6B,7.625144481658935
About,hadn't alarmed,478,478_F_his,f,Mismatch,poss,The commentary about Jane hadn't alarmed,his,gpt-j-6B,8.198525428771973
About,disgusts,479,479_M_him,m,Match,obj,The show about the grandson disgusts,him,gpt-j-6B,5.342406272888184
About,disgusts,479,479_F_him,f,Mismatch,obj,The show about Cindy disgusts,him,gpt-j-6B,7.699333667755127
About,disgusts,479,479_M_his,m,Match,poss,The show about the grandson disgusts,his,gpt-j-6B,7.371196269989014
About,disgusts,479,479_F_his,f,Mismatch,poss,The show about Cindy disgusts,his,gpt-j-6B,11.05810832977295
About,has hurt,480,480_M_him,m,Match,obj,The book about Donald has hurt,him,gpt-j-6B,2.963778018951416
About,has hurt,480,480_F_him,f,Mismatch,obj,The book about the lady has hurt,him,gpt-j-6B,4.442797183990479
About,has hurt,480,480_M_his,m,Match,poss,The book about Donald has hurt,his,gpt-j-6B,3.470975399017334
About,has hurt,480,480_F_his,f,Mismatch,poss,The book about the lady has hurt,his,gpt-j-6B,5.141602516174316
About,had aided,481,481_M_him,m,Match,obj,The pamphlet about Larry had aided,him,gpt-j-6B,3.764380931854248
About,had aided,481,481_F_him,f,Mismatch,obj,The pamphlet about that actress had aided,him,gpt-j-6B,3.3414666652679443
About,had aided,481,481_M_his,m,Match,poss,The pamphlet about Larry had aided,his,gpt-j-6B,4.316662788391113
About,had aided,481,481_F_his,f,Mismatch,poss,The pamphlet about that actress had aided,his,gpt-j-6B,4.130440711975098
About,disgusted,482,482_M_him,m,Match,obj,The brochure about Steven disgusted,him,gpt-j-6B,2.6357102394104004
About,disgusted,482,482_F_him,f,Mismatch,obj,The brochure about Lori disgusted,him,gpt-j-6B,2.125732660293579
About,disgusted,482,482_M_his,m,Match,poss,The brochure about Steven disgusted,his,gpt-j-6B,6.9637956619262695
About,disgusted,482,482_F_his,f,Mismatch,poss,The brochure about Lori disgusted,his,gpt-j-6B,9.057432174682615
About,wasn't scaring,483,483_M_him,m,Match,obj,The play about the grandfather wasn't scaring,him,gpt-j-6B,3.317493438720703
About,wasn't scaring,483,483_F_him,f,Mismatch,obj,The play about Pamela wasn't scaring,him,gpt-j-6B,3.1808576583862305
About,wasn't scaring,483,483_M_his,m,Match,poss,The play about the grandfather wasn't scaring,his,gpt-j-6B,7.5892229080200195
About,wasn't scaring,483,483_F_his,f,Mismatch,poss,The play about Pamela wasn't scaring,his,gpt-j-6B,7.790719032287598
About,overwhelms,484,484_M_him,m,Match,obj,The movie about Joel overwhelms,him,gpt-j-6B,5.0699076652526855
About,overwhelms,484,484_F_him,f,Mismatch,obj,The movie about Eva overwhelms,him,gpt-j-6B,6.749240398406982
About,overwhelms,484,484_M_his,m,Match,poss,The movie about Joel overwhelms,his,gpt-j-6B,7.098697185516357
About,overwhelms,484,484_F_his,f,Mismatch,poss,The movie about Eva overwhelms,his,gpt-j-6B,8.676590919494629
About,hinders,485,485_M_him,m,Match,obj,The newspaper article about this father hinders,him,gpt-j-6B,5.141244411468506
About,hinders,485,485_F_him,f,Mismatch,obj,The newspaper article about Diane hinders,him,gpt-j-6B,6.479538917541504
About,hinders,485,485_M_his,m,Match,poss,The newspaper article about this father hinders,his,gpt-j-6B,4.09303617477417
About,hinders,485,485_F_his,f,Mismatch,poss,The newspaper article about Diane hinders,his,gpt-j-6B,4.146430969238281
About,has helped,486,486_M_him,m,Match,obj,The story about Guy has helped,him,gpt-j-6B,5.586285591125488
About,has helped,486,486_F_him,f,Mismatch,obj,The story about Ella has helped,him,gpt-j-6B,6.913952827453613
About,has helped,486,486_M_his,m,Match,poss,The story about Guy has helped,his,gpt-j-6B,8.753451347351074
About,has helped,486,486_F_his,f,Mismatch,poss,The story about Ella has helped,his,gpt-j-6B,10.83627986907959
About,wouldn't stun,487,487_M_him,m,Match,obj,The essay about Noah wouldn't stun,him,gpt-j-6B,4.393272876739502
About,wouldn't stun,487,487_F_him,f,Mismatch,obj,The essay about Nina wouldn't stun,him,gpt-j-6B,4.370438098907471
About,wouldn't stun,487,487_M_his,m,Match,poss,The essay about Noah wouldn't stun,his,gpt-j-6B,6.410791397094727
About,wouldn't stun,487,487_F_his,f,Mismatch,poss,The essay about Nina wouldn't stun,his,gpt-j-6B,7.920820713043213
About,hadn't helped,488,488_M_him,m,Match,obj,The report about that brother hadn't helped,him,gpt-j-6B,5.081336498260498
About,hadn't helped,488,488_F_him,f,Mismatch,obj,The report about Anne hadn't helped,him,gpt-j-6B,4.767672538757324
About,hadn't helped,488,488_M_his,m,Match,poss,The report about that brother hadn't helped,his,gpt-j-6B,4.810831546783447
About,hadn't helped,488,488_F_his,f,Mismatch,poss,The report about Anne hadn't helped,his,gpt-j-6B,5.105804443359375
About,was aggravating,489,489_M_him,m,Match,obj,The documentary about Matt was aggravating,him,gpt-j-6B,9.395116806030272
About,was aggravating,489,489_F_him,f,Mismatch,obj,The documentary about Carmen was aggravating,him,gpt-j-6B,6.424768924713135
About,was aggravating,489,489_M_his,m,Match,poss,The documentary about Matt was aggravating,his,gpt-j-6B,11.142130851745604
About,was aggravating,489,489_F_his,f,Mismatch,poss,The documentary about Carmen was aggravating,his,gpt-j-6B,8.307035446166992
About,was disturbing,490,490_M_him,m,Match,obj,The commentary about Bradley was disturbing,him,gpt-j-6B,12.444051742553713
About,was disturbing,490,490_F_him,f,Mismatch,obj,The commentary about Susan was disturbing,him,gpt-j-6B,12.518831253051758
About,was disturbing,490,490_M_his,m,Match,poss,The commentary about Bradley was disturbing,his,gpt-j-6B,13.526073455810549
About,was disturbing,490,490_F_his,f,Mismatch,poss,The commentary about Susan was disturbing,his,gpt-j-6B,14.19821834564209
About,bores,491,491_M_him,m,Match,obj,The show about Scott bores,him,gpt-j-6B,6.736039638519287
About,bores,491,491_F_him,f,Mismatch,obj,The show about Alice bores,him,gpt-j-6B,6.820453643798828
About,bores,491,491_M_his,m,Match,poss,The show about Scott bores,his,gpt-j-6B,5.868168354034424
About,bores,491,491_F_his,f,Mismatch,poss,The show about Alice bores,his,gpt-j-6B,7.553071975708008
About,is overwhelming,492,492_M_him,m,Match,obj,The book about Noah is overwhelming,him,gpt-j-6B,13.495529174804688
About,is overwhelming,492,492_F_him,f,Mismatch,obj,The book about Patricia is overwhelming,him,gpt-j-6B,13.77784538269043
About,is overwhelming,492,492_M_his,m,Match,poss,The book about Noah is overwhelming,his,gpt-j-6B,14.115437507629396
About,is overwhelming,492,492_F_his,f,Mismatch,poss,The book about Patricia is overwhelming,his,gpt-j-6B,14.003266334533691
