exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
TwoEmbedding,advised,praised,822,822_FMM_him,fmm,MismatchMatchMatch,obj,Nancy advised that husband that Adam praised,him,2.3200957775115967
TwoEmbedding,advised,praised,822,822_FMF_him,fmf,MismatchMatchMismatch,obj,Nancy advised that husband that Maria praised,him,1.8208187818527222
TwoEmbedding,advised,praised,822,822_FFM_him,ffm,MismatchMismatchMatch,obj,Nancy advised this grandmother that Adam praised,him,3.7158076763153076
TwoEmbedding,advised,praised,822,822_FFF_him,fff,MismatchMismatchMismatch,obj,Nancy advised this grandmother that Maria praised,him,4.106954097747803
TwoEmbedding,advised,praised,822,822_MMM_his,mmm,MatchMatchMatch,poss,Andrew advised that husband that Adam praised,his,3.061896562576294
TwoEmbedding,advised,praised,822,822_MMF_his,mmf,MatchMatchMismatch,poss,Andrew advised that husband that Maria praised,his,3.7703022956848145
TwoEmbedding,advised,praised,822,822_MFM_his,mfm,MatchMismatchMatch,poss,Andrew advised this grandmother that Adam praised,his,3.626359462738037
TwoEmbedding,advised,praised,822,822_MFF_his,mff,MatchMismatchMismatch,poss,Andrew advised this grandmother that Maria praised,his,5.124614238739014
TwoEmbedding,advised,praised,822,822_FMM_his,fmm,MismatchMatchMatch,poss,Nancy advised that husband that Adam praised,his,2.9741134643554688
TwoEmbedding,advised,praised,822,822_FMF_his,fmf,MismatchMatchMismatch,poss,Nancy advised that husband that Maria praised,his,3.69400954246521
TwoEmbedding,advised,praised,822,822_FFM_his,ffm,MismatchMismatchMatch,poss,Nancy advised this grandmother that Adam praised,his,3.6926188468933105
TwoEmbedding,advised,praised,822,822_FFF_his,fff,MismatchMismatchMismatch,poss,Nancy advised this grandmother that Maria praised,his,5.73345422744751
TwoEmbedding,warns,worked with,823,823_MMM_him,mmm,MatchMatchMatch,obj,Dan warns Vincent that Edward worked with,him,3.26670241355896
TwoEmbedding,warns,worked with,823,823_MMF_him,mmf,MatchMatchMismatch,obj,Dan warns Vincent that Paula worked with,him,1.9453688859939575
TwoEmbedding,warns,worked with,823,823_MFM_him,mfm,MatchMismatchMatch,obj,Dan warns Sharon that Edward worked with,him,3.567868709564209
TwoEmbedding,warns,worked with,823,823_MFF_him,mff,MatchMismatchMismatch,obj,Dan warns Sharon that Paula worked with,him,2.780162811279297
TwoEmbedding,warns,worked with,823,823_FMM_him,fmm,MismatchMatchMatch,obj,Alice warns Vincent that Edward worked with,him,3.0988926887512207
TwoEmbedding,warns,worked with,823,823_FMF_him,fmf,MismatchMatchMismatch,obj,Alice warns Vincent that Paula worked with,him,2.1918938159942627
TwoEmbedding,warns,worked with,823,823_FFM_him,ffm,MismatchMismatchMatch,obj,Alice warns Sharon that Edward worked with,him,3.739511489868164
TwoEmbedding,warns,worked with,823,823_FFF_him,fff,MismatchMismatchMismatch,obj,Alice warns Sharon that Paula worked with,him,3.4947702884674072
TwoEmbedding,warns,worked with,823,823_MMM_his,mmm,MatchMatchMatch,poss,Dan warns Vincent that Edward worked with,his,5.3853983879089355
TwoEmbedding,warns,worked with,823,823_MMF_his,mmf,MatchMatchMismatch,poss,Dan warns Vincent that Paula worked with,his,6.133862495422363
TwoEmbedding,warns,worked with,823,823_MFM_his,mfm,MatchMismatchMatch,poss,Dan warns Sharon that Edward worked with,his,5.432586669921875
TwoEmbedding,warns,worked with,823,823_MFF_his,mff,MatchMismatchMismatch,poss,Dan warns Sharon that Paula worked with,his,7.291421890258789
TwoEmbedding,warns,worked with,823,823_FMM_his,fmm,MismatchMatchMatch,poss,Alice warns Vincent that Edward worked with,his,5.203327655792236
TwoEmbedding,warns,worked with,823,823_FMF_his,fmf,MismatchMatchMismatch,poss,Alice warns Vincent that Paula worked with,his,6.029781818389893
TwoEmbedding,warns,worked with,823,823_FFM_his,ffm,MismatchMismatchMatch,poss,Alice warns Sharon that Edward worked with,his,5.394022464752197
TwoEmbedding,warns,worked with,823,823_FFF_his,fff,MismatchMismatchMismatch,poss,Alice warns Sharon that Paula worked with,his,7.516516208648682
TwoEmbedding,advises,should flee from,824,824_MMM_him,mmm,MatchMatchMatch,obj,Peter advises Marcus that Edward should flee from,him,6.81424617767334
TwoEmbedding,advises,should flee from,824,824_MMF_him,mmf,MatchMatchMismatch,obj,Peter advises Marcus that Suzanne should flee from,him,4.896225452423096
TwoEmbedding,advises,should flee from,824,824_MFM_him,mfm,MatchMismatchMatch,obj,Peter advises Jane that Edward should flee from,him,6.765507221221924
TwoEmbedding,advises,should flee from,824,824_MFF_him,mff,MatchMismatchMismatch,obj,Peter advises Jane that Suzanne should flee from,him,6.055080413818359
TwoEmbedding,advises,should flee from,824,824_FMM_him,fmm,MismatchMatchMatch,obj,Erin advises Marcus that Edward should flee from,him,6.715590000152588
TwoEmbedding,advises,should flee from,824,824_FMF_him,fmf,MismatchMatchMismatch,obj,Erin advises Marcus that Suzanne should flee from,him,4.906368255615234
TwoEmbedding,advises,should flee from,824,824_FFM_him,ffm,MismatchMismatchMatch,obj,Erin advises Jane that Edward should flee from,him,6.7603230476379395
TwoEmbedding,advises,should flee from,824,824_FFF_him,fff,MismatchMismatchMismatch,obj,Erin advises Jane that Suzanne should flee from,him,5.892454147338867
TwoEmbedding,advises,should flee from,824,824_MMM_his,mmm,MatchMatchMatch,poss,Peter advises Marcus that Edward should flee from,his,3.3418009281158447
TwoEmbedding,advises,should flee from,824,824_MMF_his,mmf,MatchMatchMismatch,poss,Peter advises Marcus that Suzanne should flee from,his,4.8979597091674805
TwoEmbedding,advises,should flee from,824,824_MFM_his,mfm,MatchMismatchMatch,poss,Peter advises Jane that Edward should flee from,his,3.83884334564209
TwoEmbedding,advises,should flee from,824,824_MFF_his,mff,MatchMismatchMismatch,poss,Peter advises Jane that Suzanne should flee from,his,6.999887943267822
TwoEmbedding,advises,should flee from,824,824_FMM_his,fmm,MismatchMatchMatch,poss,Erin advises Marcus that Edward should flee from,his,3.1346590518951416
TwoEmbedding,advises,should flee from,824,824_FMF_his,fmf,MismatchMatchMismatch,poss,Erin advises Marcus that Suzanne should flee from,his,5.000356197357178
TwoEmbedding,advises,should flee from,824,824_FFM_his,ffm,MismatchMismatchMatch,poss,Erin advises Jane that Edward should flee from,his,3.646672010421753
TwoEmbedding,advises,should flee from,824,824_FFF_his,fff,MismatchMismatchMismatch,poss,Erin advises Jane that Suzanne should flee from,his,6.793544292449951
TwoEmbedding,advised,alarms,825,825_MMM_him,mmm,MatchMatchMatch,obj,Andrew advised the nephew that this grandfather alarms,him,3.7142789363861084
TwoEmbedding,advised,alarms,825,825_MMF_him,mmf,MatchMatchMismatch,obj,Andrew advised the nephew that Bethany alarms,him,3.4813430309295654
TwoEmbedding,advised,alarms,825,825_MFM_him,mfm,MatchMismatchMatch,obj,Andrew advised Kimberley that this grandfather alarms,him,4.689044952392578
TwoEmbedding,advised,alarms,825,825_MFF_him,mff,MatchMismatchMismatch,obj,Andrew advised Kimberley that Bethany alarms,him,5.133772373199463
TwoEmbedding,advised,alarms,825,825_FMM_him,fmm,MismatchMatchMatch,obj,Jessica advised the nephew that this grandfather alarms,him,3.3751919269561768
TwoEmbedding,advised,alarms,825,825_FMF_him,fmf,MismatchMatchMismatch,obj,Jessica advised the nephew that Bethany alarms,him,2.9267215728759766
TwoEmbedding,advised,alarms,825,825_FFM_him,ffm,MismatchMismatchMatch,obj,Jessica advised Kimberley that this grandfather alarms,him,4.391295433044434
TwoEmbedding,advised,alarms,825,825_FFF_him,fff,MismatchMismatchMismatch,obj,Jessica advised Kimberley that Bethany alarms,him,4.611011981964111
TwoEmbedding,advised,alarms,825,825_MMM_his,mmm,MatchMatchMatch,poss,Andrew advised the nephew that this grandfather alarms,his,4.560965538024902
TwoEmbedding,advised,alarms,825,825_MMF_his,mmf,MatchMatchMismatch,poss,Andrew advised the nephew that Bethany alarms,his,6.125216960906982
TwoEmbedding,advised,alarms,825,825_MFM_his,mfm,MatchMismatchMatch,poss,Andrew advised Kimberley that this grandfather alarms,his,5.853977680206299
TwoEmbedding,advised,alarms,825,825_MFF_his,mff,MatchMismatchMismatch,poss,Andrew advised Kimberley that Bethany alarms,his,7.942825794219971
TwoEmbedding,advised,alarms,825,825_FMM_his,fmm,MismatchMatchMatch,poss,Jessica advised the nephew that this grandfather alarms,his,4.1625447273254395
TwoEmbedding,advised,alarms,825,825_FMF_his,fmf,MismatchMatchMismatch,poss,Jessica advised the nephew that Bethany alarms,his,5.681021690368652
TwoEmbedding,advised,alarms,825,825_FFM_his,ffm,MismatchMismatchMatch,poss,Jessica advised Kimberley that this grandfather alarms,his,5.354393482208252
TwoEmbedding,advised,alarms,825,825_FFF_his,fff,MismatchMismatchMismatch,poss,Jessica advised Kimberley that Bethany alarms,his,7.804390907287598
TwoEmbedding,alerted,could insult,826,826_MMM_him,mmm,MatchMatchMatch,obj,Gary alerted Aaron that James could insult,him,2.1249258518218994
TwoEmbedding,alerted,could insult,826,826_MMF_him,mmf,MatchMatchMismatch,obj,Gary alerted Aaron that Katherine could insult,him,1.087641716003418
TwoEmbedding,alerted,could insult,826,826_MFM_him,mfm,MatchMismatchMatch,obj,Gary alerted Denise that James could insult,him,3.008502721786499
TwoEmbedding,alerted,could insult,826,826_MFF_him,mff,MatchMismatchMismatch,obj,Gary alerted Denise that Katherine could insult,him,2.2492504119873047
TwoEmbedding,alerted,could insult,826,826_FMM_him,fmm,MismatchMatchMatch,obj,That niece alerted Aaron that James could insult,him,3.0636866092681885
TwoEmbedding,alerted,could insult,826,826_FMF_him,fmf,MismatchMatchMismatch,obj,That niece alerted Aaron that Katherine could insult,him,1.4643988609313965
TwoEmbedding,alerted,could insult,826,826_FFM_him,ffm,MismatchMismatchMatch,obj,That niece alerted Denise that James could insult,him,3.5212514400482178
TwoEmbedding,alerted,could insult,826,826_FFF_him,fff,MismatchMismatchMismatch,obj,That niece alerted Denise that Katherine could insult,him,3.2577874660491943
TwoEmbedding,alerted,could insult,826,826_MMM_his,mmm,MatchMatchMatch,poss,Gary alerted Aaron that James could insult,his,2.8118231296539307
TwoEmbedding,alerted,could insult,826,826_MMF_his,mmf,MatchMatchMismatch,poss,Gary alerted Aaron that Katherine could insult,his,4.334167957305908
TwoEmbedding,alerted,could insult,826,826_MFM_his,mfm,MatchMismatchMatch,poss,Gary alerted Denise that James could insult,his,3.1076500415802
TwoEmbedding,alerted,could insult,826,826_MFF_his,mff,MatchMismatchMismatch,poss,Gary alerted Denise that Katherine could insult,his,4.882174491882324
TwoEmbedding,alerted,could insult,826,826_FMM_his,fmm,MismatchMatchMatch,poss,That niece alerted Aaron that James could insult,his,3.3277554512023926
TwoEmbedding,alerted,could insult,826,826_FMF_his,fmf,MismatchMatchMismatch,poss,That niece alerted Aaron that Katherine could insult,his,4.186459064483643
TwoEmbedding,alerted,could insult,826,826_FFM_his,ffm,MismatchMismatchMatch,poss,That niece alerted Denise that James could insult,his,3.6353490352630615
TwoEmbedding,alerted,could insult,826,826_FFF_his,fff,MismatchMismatchMismatch,poss,That niece alerted Denise that Katherine could insult,his,5.656319618225098
TwoEmbedding,tells,wouldn't approach,827,827_MMM_him,mmm,MatchMatchMatch,obj,Aaron tells Matt that the grandfather wouldn't approach,him,4.485415935516357
TwoEmbedding,tells,wouldn't approach,827,827_MMF_him,mmf,MatchMatchMismatch,obj,Aaron tells Matt that Lisa wouldn't approach,him,1.3539739847183228
TwoEmbedding,tells,wouldn't approach,827,827_MFM_him,mfm,MatchMismatchMatch,obj,Aaron tells Michelle that the grandfather wouldn't approach,him,4.598158359527588
TwoEmbedding,tells,wouldn't approach,827,827_MFF_him,mff,MatchMismatchMismatch,obj,Aaron tells Michelle that Lisa wouldn't approach,him,1.9743584394454956
TwoEmbedding,tells,wouldn't approach,827,827_FMM_him,fmm,MismatchMatchMatch,obj,Patricia tells Matt that the grandfather wouldn't approach,him,5.7315802574157715
TwoEmbedding,tells,wouldn't approach,827,827_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia tells Matt that Lisa wouldn't approach,him,2.4019033908843994
TwoEmbedding,tells,wouldn't approach,827,827_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia tells Michelle that the grandfather wouldn't approach,him,5.590797424316406
TwoEmbedding,tells,wouldn't approach,827,827_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia tells Michelle that Lisa wouldn't approach,him,5.079292297363281
TwoEmbedding,tells,wouldn't approach,827,827_MMM_his,mmm,MatchMatchMatch,poss,Aaron tells Matt that the grandfather wouldn't approach,his,4.699230194091797
TwoEmbedding,tells,wouldn't approach,827,827_MMF_his,mmf,MatchMatchMismatch,poss,Aaron tells Matt that Lisa wouldn't approach,his,5.995927333831787
TwoEmbedding,tells,wouldn't approach,827,827_MFM_his,mfm,MatchMismatchMatch,poss,Aaron tells Michelle that the grandfather wouldn't approach,his,5.137210369110107
TwoEmbedding,tells,wouldn't approach,827,827_MFF_his,mff,MatchMismatchMismatch,poss,Aaron tells Michelle that Lisa wouldn't approach,his,6.453623294830322
TwoEmbedding,tells,wouldn't approach,827,827_FMM_his,fmm,MismatchMatchMatch,poss,Patricia tells Matt that the grandfather wouldn't approach,his,5.732362747192383
TwoEmbedding,tells,wouldn't approach,827,827_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia tells Matt that Lisa wouldn't approach,his,7.271237850189209
TwoEmbedding,tells,wouldn't approach,827,827_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia tells Michelle that the grandfather wouldn't approach,his,6.049323081970215
TwoEmbedding,tells,wouldn't approach,827,827_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia tells Michelle that Lisa wouldn't approach,his,10.023683547973633
TwoEmbedding,shows,disgusts,828,828_MMM_him,mmm,MatchMatchMatch,obj,Travis shows Bradley that Jerry disgusts,him,1.6160544157028198
TwoEmbedding,shows,disgusts,828,828_MMF_him,mmf,MatchMatchMismatch,obj,Travis shows Bradley that Nicole disgusts,him,1.2802255153656006
TwoEmbedding,shows,disgusts,828,828_MFM_him,mfm,MatchMismatchMatch,obj,Travis shows Caroline that Jerry disgusts,him,2.705786943435669
TwoEmbedding,shows,disgusts,828,828_MFF_him,mff,MatchMismatchMismatch,obj,Travis shows Caroline that Nicole disgusts,him,1.5737745761871338
TwoEmbedding,shows,disgusts,828,828_FMM_him,fmm,MismatchMatchMatch,obj,Elizabeth shows Bradley that Jerry disgusts,him,1.8458645343780518
TwoEmbedding,shows,disgusts,828,828_FMF_him,fmf,MismatchMatchMismatch,obj,Elizabeth shows Bradley that Nicole disgusts,him,1.3991111516952515
TwoEmbedding,shows,disgusts,828,828_FFM_him,ffm,MismatchMismatchMatch,obj,Elizabeth shows Caroline that Jerry disgusts,him,2.3073549270629883
TwoEmbedding,shows,disgusts,828,828_FFF_him,fff,MismatchMismatchMismatch,obj,Elizabeth shows Caroline that Nicole disgusts,him,2.1819372177124023
TwoEmbedding,shows,disgusts,828,828_MMM_his,mmm,MatchMatchMatch,poss,Travis shows Bradley that Jerry disgusts,his,5.235850811004639
TwoEmbedding,shows,disgusts,828,828_MMF_his,mmf,MatchMatchMismatch,poss,Travis shows Bradley that Nicole disgusts,his,6.790398597717285
TwoEmbedding,shows,disgusts,828,828_MFM_his,mfm,MatchMismatchMatch,poss,Travis shows Caroline that Jerry disgusts,his,6.844285488128662
TwoEmbedding,shows,disgusts,828,828_MFF_his,mff,MatchMismatchMismatch,poss,Travis shows Caroline that Nicole disgusts,his,8.636931419372559
TwoEmbedding,shows,disgusts,828,828_FMM_his,fmm,MismatchMatchMatch,poss,Elizabeth shows Bradley that Jerry disgusts,his,4.742325782775879
TwoEmbedding,shows,disgusts,828,828_FMF_his,fmf,MismatchMatchMismatch,poss,Elizabeth shows Bradley that Nicole disgusts,his,6.884943008422852
TwoEmbedding,shows,disgusts,828,828_FFM_his,ffm,MismatchMismatchMatch,poss,Elizabeth shows Caroline that Jerry disgusts,his,6.14992618560791
TwoEmbedding,shows,disgusts,828,828_FFF_his,fff,MismatchMismatchMismatch,poss,Elizabeth shows Caroline that Nicole disgusts,his,9.272469520568848
TwoEmbedding,advised,helped,829,829_MMM_him,mmm,MatchMatchMatch,obj,Todd advised Donald that Marcus helped,him,1.4298337697982788
TwoEmbedding,advised,helped,829,829_MMF_him,mmf,MatchMatchMismatch,obj,Todd advised Donald that Laura helped,him,1.4595221281051636
TwoEmbedding,advised,helped,829,829_MFM_him,mfm,MatchMismatchMatch,obj,Todd advised Ann that Marcus helped,him,2.175839424133301
TwoEmbedding,advised,helped,829,829_MFF_him,mff,MatchMismatchMismatch,obj,Todd advised Ann that Laura helped,him,2.246892213821411
TwoEmbedding,advised,helped,829,829_FMM_him,fmm,MismatchMatchMatch,obj,Mary advised Donald that Marcus helped,him,1.3691961765289307
TwoEmbedding,advised,helped,829,829_FMF_him,fmf,MismatchMatchMismatch,obj,Mary advised Donald that Laura helped,him,1.5133970975875854
TwoEmbedding,advised,helped,829,829_FFM_him,ffm,MismatchMismatchMatch,obj,Mary advised Ann that Marcus helped,him,2.606210231781006
TwoEmbedding,advised,helped,829,829_FFF_him,fff,MismatchMismatchMismatch,obj,Mary advised Ann that Laura helped,him,3.216747999191284
TwoEmbedding,advised,helped,829,829_MMM_his,mmm,MatchMatchMatch,poss,Todd advised Donald that Marcus helped,his,6.243011951446533
TwoEmbedding,advised,helped,829,829_MMF_his,mmf,MatchMatchMismatch,poss,Todd advised Donald that Laura helped,his,7.15590763092041
TwoEmbedding,advised,helped,829,829_MFM_his,mfm,MatchMismatchMatch,poss,Todd advised Ann that Marcus helped,his,6.794453144073486
TwoEmbedding,advised,helped,829,829_MFF_his,mff,MatchMismatchMismatch,poss,Todd advised Ann that Laura helped,his,7.862011432647705
TwoEmbedding,advised,helped,829,829_FMM_his,fmm,MismatchMatchMatch,poss,Mary advised Donald that Marcus helped,his,6.635163307189941
TwoEmbedding,advised,helped,829,829_FMF_his,fmf,MismatchMatchMismatch,poss,Mary advised Donald that Laura helped,his,7.5684990882873535
TwoEmbedding,advised,helped,829,829_FFM_his,ffm,MismatchMismatchMatch,poss,Mary advised Ann that Marcus helped,his,7.281063079833984
TwoEmbedding,advised,helped,829,829_FFF_his,fff,MismatchMismatchMismatch,poss,Mary advised Ann that Laura helped,his,9.072525978088379
TwoEmbedding,warned,was biting,830,830_MMM_him,mmm,MatchMatchMatch,obj,That ex-husband warned Stephen that Theodore was biting,him,1.4541105031967163
TwoEmbedding,warned,was biting,830,830_MMF_him,mmf,MatchMatchMismatch,obj,That ex-husband warned Stephen that Diana was biting,him,1.1656566858291626
