exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
simple,wasn't revealing,861,861_F_his,f,Mismatch,poss,Natalie wasn't revealing,his,6.827970504760742
simple,argued about,862,862_M_him,m,Match,obj,Travis argued about,him,7.984402656555176
simple,argued about,862,862_M_his,m,Match,poss,Travis argued about,his,5.358246803283691
simple,argued about,862,862_F_him,f,Mismatch,obj,Irene argued about,him,7.337295055389404
simple,argued about,862,862_F_his,f,Mismatch,poss,Irene argued about,his,5.657907962799072
simple,couldn't bite,863,863_M_him,m,Match,obj,The ex-husband couldn't bite,him,4.762052536010742
simple,couldn't bite,863,863_M_his,m,Match,poss,The ex-husband couldn't bite,his,2.023186206817627
simple,couldn't bite,863,863_F_him,f,Mismatch,obj,Melanie couldn't bite,him,4.632167339324951
simple,couldn't bite,863,863_F_his,f,Mismatch,poss,Melanie couldn't bite,his,5.646562099456787
simple,annoys,864,864_M_him,m,Match,obj,Bradley annoys,him,5.767160415649414
simple,annoys,864,864_M_his,m,Match,poss,Bradley annoys,his,6.420881271362305
simple,annoys,864,864_F_him,f,Mismatch,obj,The mother annoys,him,3.6551458835601807
simple,annoys,864,864_F_his,f,Mismatch,poss,The mother annoys,his,8.14102554321289
simple,alarms,865,865_M_him,m,Match,obj,William alarms,him,9.005593299865723
simple,alarms,865,865_M_his,m,Match,poss,William alarms,his,6.266726970672607
simple,alarms,865,865_F_him,f,Mismatch,obj,Sheila alarms,him,10.251814842224121
simple,alarms,865,865_F_his,f,Mismatch,poss,Sheila alarms,his,9.553009033203125
simple,is stunning,866,866_M_him,m,Match,obj,Bruce is stunning,him,11.801322937011719
simple,is stunning,866,866_M_his,m,Match,poss,Bruce is stunning,his,10.640403747558594
simple,is stunning,866,866_F_him,f,Mismatch,obj,Catherine is stunning,him,16.751157760620117
simple,is stunning,866,866_F_his,f,Mismatch,poss,Catherine is stunning,his,18.04169464111328
simple,hadn't loved,867,867_M_him,m,Match,obj,Lawrence hadn't loved,him,2.9160714149475098
simple,hadn't loved,867,867_M_his,m,Match,poss,Lawrence hadn't loved,his,4.888505935668945
simple,hadn't loved,867,867_F_him,f,Mismatch,obj,Jane hadn't loved,him,1.9102776050567627
simple,hadn't loved,867,867_F_his,f,Mismatch,poss,Jane hadn't loved,his,7.5232625007629395
simple,stunned,868,868_M_him,m,Match,obj,Derek stunned,him,4.297026634216309
simple,stunned,868,868_M_his,m,Match,poss,Derek stunned,his,5.987684726715088
simple,stunned,868,868_F_him,f,Mismatch,obj,Deanna stunned,him,6.296596527099609
simple,stunned,868,868_F_his,f,Mismatch,poss,Deanna stunned,his,9.734268188476562
simple,finds,869,869_M_him,m,Match,obj,Alexander finds,him,7.389764785766602
simple,finds,869,869_M_his,m,Match,poss,Alexander finds,his,4.718524932861328
simple,finds,869,869_F_him,f,Mismatch,obj,Kristin finds,him,6.618802547454834
simple,finds,869,869_F_his,f,Mismatch,poss,Kristin finds,his,8.17420768737793
simple,teaches,870,870_M_him,m,Match,obj,Samuel teaches,him,9.308167457580566
simple,teaches,870,870_M_his,m,Match,poss,Samuel teaches,his,7.008872032165527
simple,teaches,870,870_F_him,f,Mismatch,obj,Laura teaches,him,8.393721580505371
simple,teaches,870,870_F_his,f,Mismatch,poss,Laura teaches,his,10.670475006103516
simple,returned to,871,871_M_him,m,Match,obj,This grandson returned to,him,7.067140579223633
simple,returned to,871,871_M_his,m,Match,poss,This grandson returned to,his,2.941934585571289
simple,returned to,871,871_F_him,f,Mismatch,obj,Sara returned to,him,7.70576810836792
simple,returned to,871,871_F_his,f,Mismatch,poss,Sara returned to,his,7.040775775909424
simple,leads,872,872_M_him,m,Match,obj,Todd leads,him,7.000472068786621
simple,leads,872,872_M_his,m,Match,poss,Todd leads,his,5.940992832183838
simple,leads,872,872_F_him,f,Mismatch,obj,Laura leads,him,6.312227725982666
simple,leads,872,872_F_his,f,Mismatch,poss,Laura leads,his,9.220159530639648
simple,shook,873,873_M_him,m,Match,obj,William shook,him,7.821781158447266
simple,shook,873,873_M_his,m,Match,poss,William shook,his,0.14619310200214386
simple,shook,873,873_F_him,f,Mismatch,obj,Rachel shook,him,7.6828789710998535
simple,shook,873,873_F_his,f,Mismatch,poss,Rachel shook,his,5.372313022613525
simple,concealed,874,874_M_him,m,Match,obj,The father concealed,him,6.481589317321777
simple,concealed,874,874_M_his,m,Match,poss,The father concealed,his,2.33384108543396
simple,concealed,874,874_F_him,f,Mismatch,obj,Carol concealed,him,9.085643768310547
simple,concealed,874,874_F_his,f,Mismatch,poss,Carol concealed,his,5.963561534881592
simple,would return to,875,875_M_him,m,Match,obj,Guy would return to,him,6.551225185394287
simple,would return to,875,875_M_his,m,Match,poss,Guy would return to,his,3.395329713821411
simple,would return to,875,875_F_him,f,Mismatch,obj,Dana would return to,him,4.918668746948242
simple,would return to,875,875_F_his,f,Mismatch,poss,Dana would return to,his,4.580536842346191
simple,worries,876,876_M_him,m,Match,obj,Russell worries,him,11.311180114746094
simple,worries,876,876_M_his,m,Match,poss,Russell worries,his,7.433937072753906
simple,worries,876,876_F_him,f,Mismatch,obj,Bethany worries,him,9.973406791687012
simple,worries,876,876_F_his,f,Mismatch,poss,Bethany worries,his,10.429884910583496
simple,fought,877,877_M_him,m,Match,obj,Daniel fought,him,5.971833229064941
simple,fought,877,877_M_his,m,Match,poss,Daniel fought,his,4.360072135925293
simple,fought,877,877_F_him,f,Mismatch,obj,Diana fought,him,6.4403910636901855
simple,fought,877,877_F_his,f,Mismatch,poss,Diana fought,his,8.14232063293457
simple,boasted about,878,878_M_him,m,Match,obj,John boasted about,him,9.649190902709961
simple,boasted about,878,878_M_his,m,Match,poss,John boasted about,his,2.1088550090789795
simple,boasted about,878,878_F_him,f,Mismatch,obj,Catherine boasted about,him,7.995914936065674
simple,boasted about,878,878_F_his,f,Mismatch,poss,Catherine boasted about,his,5.189422130584717
simple,hasn't discovered,879,879_M_him,m,Match,obj,John hasn't discovered,him,7.95444393157959
simple,hasn't discovered,879,879_M_his,m,Match,poss,John hasn't discovered,his,4.978885173797607
simple,hasn't discovered,879,879_F_him,f,Mismatch,obj,The lady hasn't discovered,him,6.083858013153076
simple,hasn't discovered,879,879_F_his,f,Mismatch,poss,The lady hasn't discovered,his,6.4107184410095215
simple,teaches,880,880_M_him,m,Match,obj,Kenneth teaches,him,7.277595043182373
simple,teaches,880,880_M_his,m,Match,poss,Kenneth teaches,his,5.925068378448486
simple,teaches,880,880_F_him,f,Mismatch,obj,Grace teaches,him,7.159997940063477
simple,teaches,880,880_F_his,f,Mismatch,poss,Grace teaches,his,7.554484844207764
simple,returned to,881,881_M_him,m,Match,obj,Benjamin returned to,him,8.565387725830078
simple,returned to,881,881_M_his,m,Match,poss,Benjamin returned to,his,3.1552810668945312
simple,returned to,881,881_F_him,f,Mismatch,obj,Diana returned to,him,7.324617862701416
simple,returned to,881,881_F_his,f,Mismatch,poss,Diana returned to,his,6.907588958740234
simple,likes,882,882_M_him,m,Match,obj,Dennis likes,him,8.525010108947754
simple,likes,882,882_M_his,m,Match,poss,Dennis likes,his,6.113004207611084
simple,likes,882,882_F_him,f,Mismatch,obj,Grace likes,him,6.710559368133545
simple,likes,882,882_F_his,f,Mismatch,poss,Grace likes,his,7.567159652709961
simple,does think about,883,883_M_him,m,Match,obj,That grandfather does think about,him,4.850933074951172
simple,does think about,883,883_M_his,m,Match,poss,That grandfather does think about,his,3.994332790374756
simple,does think about,883,883_F_him,f,Mismatch,obj,Tamara does think about,him,5.231613636016846
simple,does think about,883,883_F_his,f,Mismatch,poss,Tamara does think about,his,6.6630377769470215
simple,has seen,884,884_M_him,m,Match,obj,Curtis has seen,him,6.099569797515869
simple,has seen,884,884_M_his,m,Match,poss,Curtis has seen,his,4.577977657318115
simple,has seen,884,884_F_him,f,Mismatch,obj,Erin has seen,him,6.023055076599121
simple,has seen,884,884_F_his,f,Mismatch,poss,Erin has seen,his,5.166455268859863
simple,talked about,885,885_M_him,m,Match,obj,The son talked about,him,6.3085246086120605
simple,talked about,885,885_M_his,m,Match,poss,The son talked about,his,2.825768232345581
simple,talked about,885,885_F_him,f,Mismatch,obj,Wendy talked about,him,8.82454776763916
simple,talked about,885,885_F_his,f,Mismatch,poss,Wendy talked about,his,6.06313943862915
simple,will bore,886,886_M_him,m,Match,obj,Keith will bore,him,6.4849395751953125
simple,will bore,886,886_M_his,m,Match,poss,Keith will bore,his,5.402918338775635
simple,will bore,886,886_F_him,f,Mismatch,obj,Kirsten will bore,him,5.295029163360596
simple,will bore,886,886_F_his,f,Mismatch,poss,Kirsten will bore,his,8.721429824829102
simple,shoots,887,887_M_him,m,Match,obj,Gerald shoots,him,8.153042793273926
simple,shoots,887,887_M_his,m,Match,poss,Gerald shoots,his,4.760455131530762
simple,shoots,887,887_F_him,f,Mismatch,obj,Stacey shoots,him,4.830628871917725
simple,shoots,887,887_F_his,f,Mismatch,poss,Stacey shoots,his,6.262053489685059
simple,held,888,888_M_him,m,Match,obj,Vincent held,him,5.292638778686523
simple,held,888,888_M_his,m,Match,poss,Vincent held,his,3.128596305847168
simple,held,888,888_F_him,f,Mismatch,obj,Denise held,him,5.640293598175049
simple,held,888,888_F_his,f,Mismatch,poss,Denise held,his,5.52758264541626
simple,discovered,889,889_M_him,m,Match,obj,Frank discovered,him,7.224623680114746
simple,discovered,889,889_M_his,m,Match,poss,Frank discovered,his,5.556507587432861
simple,discovered,889,889_F_him,f,Mismatch,obj,Katherine discovered,him,6.644798755645752
simple,discovered,889,889_F_his,f,Mismatch,poss,Katherine discovered,his,7.614109516143799
simple,hasn't astounded,890,890_M_him,m,Match,obj,Gary hasn't astounded,him,6.298941612243652
simple,hasn't astounded,890,890_M_his,m,Match,poss,Gary hasn't astounded,his,6.434194087982178
simple,hasn't astounded,890,890_F_him,f,Mismatch,obj,Andrea hasn't astounded,him,7.050854682922363
simple,hasn't astounded,890,890_F_his,f,Mismatch,poss,Andrea hasn't astounded,his,7.851099491119385
simple,wasn't teaching,891,891_M_him,m,Match,obj,Joseph wasn't teaching,him,4.634547710418701
simple,wasn't teaching,891,891_M_his,m,Match,poss,Joseph wasn't teaching,his,5.017763614654541
simple,wasn't teaching,891,891_F_him,f,Mismatch,obj,Sara wasn't teaching,him,4.611550807952881
simple,wasn't teaching,891,891_F_his,f,Mismatch,poss,Sara wasn't teaching,his,9.086159706115723
simple,isn't stunning,892,892_M_him,m,Match,obj,Travis isn't stunning,him,11.993998527526855
simple,isn't stunning,892,892_M_his,m,Match,poss,Travis isn't stunning,his,11.27828598022461
simple,isn't stunning,892,892_F_him,f,Mismatch,obj,Judy isn't stunning,him,13.283308029174805
simple,isn't stunning,892,892_F_his,f,Mismatch,poss,Judy isn't stunning,his,14.218806266784668
simple,embarrassed,893,893_M_him,m,Match,obj,Scott embarrassed,him,5.915130138397217
simple,embarrassed,893,893_M_his,m,Match,poss,Scott embarrassed,his,6.298345565795898
simple,embarrassed,893,893_F_him,f,Mismatch,obj,Emily embarrassed,him,5.8633646965026855
simple,embarrassed,893,893_F_his,f,Mismatch,poss,Emily embarrassed,his,9.661709785461426
simple,is boring,894,894_M_him,m,Match,obj,Frank is boring,him,9.922088623046875
simple,is boring,894,894_M_his,m,Match,poss,Frank is boring,his,8.896422386169434
simple,is boring,894,894_F_him,f,Mismatch,obj,Grace is boring,him,10.47899341583252
simple,is boring,894,894_F_his,f,Mismatch,poss,Grace is boring,his,12.338717460632324
simple,upset,895,895_M_him,m,Match,obj,Guy upset,him,8.62387752532959
simple,upset,895,895_M_his,m,Match,poss,Guy upset,his,6.504919052124023
simple,upset,895,895_F_him,f,Mismatch,obj,Martha upset,him,6.553525447845459
simple,upset,895,895_F_his,f,Mismatch,poss,Martha upset,his,7.804612636566162
simple,has loved,896,896_M_him,m,Match,obj,Keith has loved,him,5.925259113311768
simple,has loved,896,896_M_his,m,Match,poss,Keith has loved,his,4.448750972747803
simple,has loved,896,896_F_him,f,Mismatch,obj,Sarah has loved,him,6.1281585693359375
simple,has loved,896,896_F_his,f,Mismatch,poss,Sarah has loved,his,9.29532527923584
simple,can't scare,897,897_M_him,m,Match,obj,Ronald can't scare,him,3.9532625675201416
simple,can't scare,897,897_M_his,m,Match,poss,Ronald can't scare,his,6.996447563171387
simple,can't scare,897,897_F_him,f,Mismatch,obj,Samantha can't scare,him,4.683391094207764
simple,can't scare,897,897_F_his,f,Mismatch,poss,Samantha can't scare,his,10.476713180541992
simple,is healing,898,898_M_him,m,Match,obj,Matt is healing,him,10.190577507019043
simple,is healing,898,898_M_his,m,Match,poss,Matt is healing,his,6.054100036621094
simple,is healing,898,898_F_him,f,Mismatch,obj,Carmen is healing,him,8.187386512756348
simple,is healing,898,898_F_his,f,Mismatch,poss,Carmen is healing,his,9.201781272888184
simple,hadn't questioned,899,899_M_him,m,Match,obj,Kevin hadn't questioned,him,3.281625986099243
simple,hadn't questioned,899,899_M_his,m,Match,poss,Kevin hadn't questioned,his,3.709926128387451
simple,hadn't questioned,899,899_F_him,f,Mismatch,obj,Theresa hadn't questioned,him,3.0722196102142334
simple,hadn't questioned,899,899_F_his,f,Mismatch,poss,Theresa hadn't questioned,his,4.582540988922119
simple,is scanning,900,900_M_him,m,Match,obj,Richard is scanning,him,11.030255317687988
simple,is scanning,900,900_M_his,m,Match,poss,Richard is scanning,his,4.741007328033447
simple,is scanning,900,900_F_him,f,Mismatch,obj,The niece is scanning,him,8.262845993041992
simple,is scanning,900,900_F_his,f,Mismatch,poss,The niece is scanning,his,6.211513996124268
simple,can flee from,901,901_M_him,m,Match,obj,Steven can flee from,him,6.881821632385254
simple,can flee from,901,901_M_his,m,Match,poss,Steven can flee from,his,3.5794026851654053
simple,can flee from,901,901_F_him,f,Mismatch,obj,Carla can flee from,him,5.578886985778809
simple,can flee from,901,901_F_his,f,Mismatch,poss,Carla can flee from,his,7.224461555480957
simple,isn't alarming,902,902_M_him,m,Match,obj,Scott isn't alarming,him,8.19016170501709
simple,isn't alarming,902,902_M_his,m,Match,poss,Scott isn't alarming,his,7.085598468780518
simple,isn't alarming,902,902_F_him,f,Mismatch,obj,Sally isn't alarming,him,9.74205207824707
simple,isn't alarming,902,902_F_his,f,Mismatch,poss,Sally isn't alarming,his,10.655007362365723
simple,had shocked,903,903_M_him,m,Match,obj,Rodney had shocked,him,2.1825170516967773
simple,had shocked,903,903_M_his,m,Match,poss,Rodney had shocked,his,4.459270000457764
simple,had shocked,903,903_F_him,f,Mismatch,obj,Paula had shocked,him,2.9933600425720215
simple,had shocked,903,903_F_his,f,Mismatch,poss,Paula had shocked,his,7.276360988616943
simple,was worrying,904,904_M_him,m,Match,obj,Carlos was worrying,him,4.751796245574951
simple,was worrying,904,904_M_his,m,Match,poss,Carlos was worrying,his,6.915838718414307
simple,was worrying,904,904_F_him,f,Mismatch,obj,Nancy was worrying,him,4.442213535308838
simple,was worrying,904,904_F_his,f,Mismatch,poss,Nancy was worrying,his,8.781569480895996
simple,boasted about,905,905_M_him,m,Match,obj,Paul boasted about,him,8.78504753112793
simple,boasted about,905,905_M_his,m,Match,poss,Paul boasted about,his,2.123854398727417
simple,boasted about,905,905_F_him,f,Mismatch,obj,Linda boasted about,him,7.728748321533203
simple,boasted about,905,905_F_his,f,Mismatch,poss,Linda boasted about,his,5.046236991882324
simple,discovers,906,906_M_him,m,Match,obj,Liam discovers,him,9.025670051574707
simple,discovers,906,906_M_his,m,Match,poss,Liam discovers,his,5.058258533477783
simple,discovers,906,906_F_him,f,Mismatch,obj,Beth discovers,him,8.11756706237793
simple,discovers,906,906_F_his,f,Mismatch,poss,Beth discovers,his,7.080630302429199
simple,could make,907,907_M_him,m,Match,obj,Curtis could make,him,5.843465328216553
simple,could make,907,907_M_his,m,Match,poss,Curtis could make,his,5.246099472045898
simple,could make,907,907_F_him,f,Mismatch,obj,Jodi could make,him,4.399109363555908
simple,could make,907,907_F_his,f,Mismatch,poss,Jodi could make,his,5.6163835525512695
simple,saw,908,908_M_him,m,Match,obj,Derek saw,him,4.68582010269165
simple,saw,908,908_M_his,m,Match,poss,Derek saw,his,5.023952007293701
simple,saw,908,908_F_him,f,Mismatch,obj,This wife saw,him,4.083533763885498
simple,saw,908,908_F_his,f,Mismatch,poss,This wife saw,his,6.653334617614746
simple,hasn't written,909,909_M_him,m,Match,obj,Kevin hasn't written,him,10.537421226501465
simple,hasn't written,909,909_M_his,m,Match,poss,Kevin hasn't written,his,5.679596424102783
simple,hasn't written,909,909_F_him,f,Mismatch,obj,That niece hasn't written,him,6.35196590423584
simple,hasn't written,909,909_F_his,f,Mismatch,poss,That niece hasn't written,his,10.251750946044922
simple,is hiding,910,910_M_him,m,Match,obj,Mitchell is hiding,him,10.401754379272461
simple,is hiding,910,910_M_his,m,Match,poss,Mitchell is hiding,his,5.104358196258545
simple,is hiding,910,910_F_him,f,Mismatch,obj,Nancy is hiding,him,8.01452922821045
simple,is hiding,910,910_F_his,f,Mismatch,poss,Nancy is hiding,his,8.499184608459473
simple,hadn't fled from,911,911_M_him,m,Match,obj,Daniel hadn't fled from,him,6.424994468688965
simple,hadn't fled from,911,911_M_his,m,Match,poss,Daniel hadn't fled from,his,3.4156229496002197
simple,hadn't fled from,911,911_F_him,f,Mismatch,obj,Lori hadn't fled from,him,5.357723236083984
