exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
TwoEmbedding,alerts,wasn't revealing,861,861_FFM_him,ffm,MismatchMismatchMatch,obj,Theresa alerts Jane that Benjamin wasn't revealing,him,7.704102993011475
TwoEmbedding,alerts,wasn't revealing,861,861_FFF_him,fff,MismatchMismatchMismatch,obj,Theresa alerts Jane that Natalie wasn't revealing,him,8.471067428588867
TwoEmbedding,alerts,wasn't revealing,861,861_MMM_his,mmm,MatchMatchMatch,poss,Russell alerts this boyfriend that Benjamin wasn't revealing,his,1.8171143531799316
TwoEmbedding,alerts,wasn't revealing,861,861_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerts this boyfriend that Natalie wasn't revealing,his,3.947829246520996
TwoEmbedding,alerts,wasn't revealing,861,861_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerts Jane that Benjamin wasn't revealing,his,2.712393283843994
TwoEmbedding,alerts,wasn't revealing,861,861_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerts Jane that Natalie wasn't revealing,his,6.019272804260254
TwoEmbedding,alerts,wasn't revealing,861,861_FMM_his,fmm,MismatchMatchMatch,poss,Theresa alerts this boyfriend that Benjamin wasn't revealing,his,2.182044267654419
TwoEmbedding,alerts,wasn't revealing,861,861_FMF_his,fmf,MismatchMatchMismatch,poss,Theresa alerts this boyfriend that Natalie wasn't revealing,his,4.709283351898193
TwoEmbedding,alerts,wasn't revealing,861,861_FFM_his,ffm,MismatchMismatchMatch,poss,Theresa alerts Jane that Benjamin wasn't revealing,his,2.9119415283203125
TwoEmbedding,alerts,wasn't revealing,861,861_FFF_his,fff,MismatchMismatchMismatch,poss,Theresa alerts Jane that Natalie wasn't revealing,his,6.853836536407471
TwoEmbedding,showed,argued about,862,862_MMM_him,mmm,MatchMatchMatch,obj,Bill showed Christopher that Travis argued about,him,5.876460075378418
TwoEmbedding,showed,argued about,862,862_MMF_him,mmf,MatchMatchMismatch,obj,Bill showed Christopher that Irene argued about,him,4.655553817749023
TwoEmbedding,showed,argued about,862,862_MFM_him,mfm,MatchMismatchMatch,obj,Bill showed that mother that Travis argued about,him,5.585429668426514
TwoEmbedding,showed,argued about,862,862_MFF_him,mff,MatchMismatchMismatch,obj,Bill showed that mother that Irene argued about,him,5.593919277191162
TwoEmbedding,showed,argued about,862,862_FMM_him,fmm,MismatchMatchMatch,obj,Lori showed Christopher that Travis argued about,him,5.234935760498047
TwoEmbedding,showed,argued about,862,862_FMF_him,fmf,MismatchMatchMismatch,obj,Lori showed Christopher that Irene argued about,him,4.413761138916016
TwoEmbedding,showed,argued about,862,862_FFM_him,ffm,MismatchMismatchMatch,obj,Lori showed that mother that Travis argued about,him,5.664821624755859
TwoEmbedding,showed,argued about,862,862_FFF_him,fff,MismatchMismatchMismatch,obj,Lori showed that mother that Irene argued about,him,5.814253807067871
TwoEmbedding,showed,argued about,862,862_MMM_his,mmm,MatchMatchMatch,poss,Bill showed Christopher that Travis argued about,his,4.397976875305176
TwoEmbedding,showed,argued about,862,862_MMF_his,mmf,MatchMatchMismatch,poss,Bill showed Christopher that Irene argued about,his,5.521186351776123
TwoEmbedding,showed,argued about,862,862_MFM_his,mfm,MatchMismatchMatch,poss,Bill showed that mother that Travis argued about,his,4.249048709869385
TwoEmbedding,showed,argued about,862,862_MFF_his,mff,MatchMismatchMismatch,poss,Bill showed that mother that Irene argued about,his,6.437595367431641
TwoEmbedding,showed,argued about,862,862_FMM_his,fmm,MismatchMatchMatch,poss,Lori showed Christopher that Travis argued about,his,4.077611923217773
TwoEmbedding,showed,argued about,862,862_FMF_his,fmf,MismatchMatchMismatch,poss,Lori showed Christopher that Irene argued about,his,5.222433567047119
TwoEmbedding,showed,argued about,862,862_FFM_his,ffm,MismatchMismatchMatch,poss,Lori showed that mother that Travis argued about,his,3.9127283096313477
TwoEmbedding,showed,argued about,862,862_FFF_his,fff,MismatchMismatchMismatch,poss,Lori showed that mother that Irene argued about,his,6.556058406829834
TwoEmbedding,told,couldn't bite,863,863_MMM_him,mmm,MatchMatchMatch,obj,Aaron told Alan that the ex-husband couldn't bite,him,2.6679270267486572
TwoEmbedding,told,couldn't bite,863,863_MMF_him,mmf,MatchMatchMismatch,obj,Aaron told Alan that Melanie couldn't bite,him,2.362295627593994
TwoEmbedding,told,couldn't bite,863,863_MFM_him,mfm,MatchMismatchMatch,obj,Aaron told Heather that the ex-husband couldn't bite,him,3.8207335472106934
TwoEmbedding,told,couldn't bite,863,863_MFF_him,mff,MatchMismatchMismatch,obj,Aaron told Heather that Melanie couldn't bite,him,2.7777059078216553
TwoEmbedding,told,couldn't bite,863,863_FMM_him,fmm,MismatchMatchMatch,obj,Rose told Alan that the ex-husband couldn't bite,him,3.258467197418213
TwoEmbedding,told,couldn't bite,863,863_FMF_him,fmf,MismatchMatchMismatch,obj,Rose told Alan that Melanie couldn't bite,him,2.3992247581481934
TwoEmbedding,told,couldn't bite,863,863_FFM_him,ffm,MismatchMismatchMatch,obj,Rose told Heather that the ex-husband couldn't bite,him,4.908581256866455
TwoEmbedding,told,couldn't bite,863,863_FFF_him,fff,MismatchMismatchMismatch,obj,Rose told Heather that Melanie couldn't bite,him,3.113348960876465
TwoEmbedding,told,couldn't bite,863,863_MMM_his,mmm,MatchMatchMatch,poss,Aaron told Alan that the ex-husband couldn't bite,his,3.2278637886047363
TwoEmbedding,told,couldn't bite,863,863_MMF_his,mmf,MatchMatchMismatch,poss,Aaron told Alan that Melanie couldn't bite,his,4.50190544128418
TwoEmbedding,told,couldn't bite,863,863_MFM_his,mfm,MatchMismatchMatch,poss,Aaron told Heather that the ex-husband couldn't bite,his,3.756751775741577
TwoEmbedding,told,couldn't bite,863,863_MFF_his,mff,MatchMismatchMismatch,poss,Aaron told Heather that Melanie couldn't bite,his,5.040343761444092
TwoEmbedding,told,couldn't bite,863,863_FMM_his,fmm,MismatchMatchMatch,poss,Rose told Alan that the ex-husband couldn't bite,his,3.4046730995178223
TwoEmbedding,told,couldn't bite,863,863_FMF_his,fmf,MismatchMatchMismatch,poss,Rose told Alan that Melanie couldn't bite,his,4.663802146911621
TwoEmbedding,told,couldn't bite,863,863_FFM_his,ffm,MismatchMismatchMatch,poss,Rose told Heather that the ex-husband couldn't bite,his,4.172824859619141
TwoEmbedding,told,couldn't bite,863,863_FFF_his,fff,MismatchMismatchMismatch,poss,Rose told Heather that Melanie couldn't bite,his,5.46091890335083
TwoEmbedding,tells,annoys,864,864_MMM_him,mmm,MatchMatchMatch,obj,Russell tells Brian that Bradley annoys,him,0.682755708694458
TwoEmbedding,tells,annoys,864,864_MMF_him,mmf,MatchMatchMismatch,obj,Russell tells Brian that the mother annoys,him,0.8071982264518738
TwoEmbedding,tells,annoys,864,864_MFM_him,mfm,MatchMismatchMatch,obj,Russell tells Carrie that Bradley annoys,him,1.7833939790725708
TwoEmbedding,tells,annoys,864,864_MFF_him,mff,MatchMismatchMismatch,obj,Russell tells Carrie that the mother annoys,him,1.4228591918945312
TwoEmbedding,tells,annoys,864,864_FMM_him,fmm,MismatchMatchMatch,obj,Maria tells Brian that Bradley annoys,him,2.190324306488037
TwoEmbedding,tells,annoys,864,864_FMF_him,fmf,MismatchMatchMismatch,obj,Maria tells Brian that the mother annoys,him,1.3069597482681274
TwoEmbedding,tells,annoys,864,864_FFM_him,ffm,MismatchMismatchMatch,obj,Maria tells Carrie that Bradley annoys,him,4.109759330749512
TwoEmbedding,tells,annoys,864,864_FFF_him,fff,MismatchMismatchMismatch,obj,Maria tells Carrie that the mother annoys,him,2.673682451248169
TwoEmbedding,tells,annoys,864,864_MMM_his,mmm,MatchMatchMatch,poss,Russell tells Brian that Bradley annoys,his,4.684506893157959
TwoEmbedding,tells,annoys,864,864_MMF_his,mmf,MatchMatchMismatch,poss,Russell tells Brian that the mother annoys,his,5.095065593719482
TwoEmbedding,tells,annoys,864,864_MFM_his,mfm,MatchMismatchMatch,poss,Russell tells Carrie that Bradley annoys,his,5.351230621337891
TwoEmbedding,tells,annoys,864,864_MFF_his,mff,MatchMismatchMismatch,poss,Russell tells Carrie that the mother annoys,his,6.457639694213867
TwoEmbedding,tells,annoys,864,864_FMM_his,fmm,MismatchMatchMatch,poss,Maria tells Brian that Bradley annoys,his,5.3793487548828125
TwoEmbedding,tells,annoys,864,864_FMF_his,fmf,MismatchMatchMismatch,poss,Maria tells Brian that the mother annoys,his,6.194546699523926
TwoEmbedding,tells,annoys,864,864_FFM_his,ffm,MismatchMismatchMatch,poss,Maria tells Carrie that Bradley annoys,his,6.604221820831299
TwoEmbedding,tells,annoys,864,864_FFF_his,fff,MismatchMismatchMismatch,poss,Maria tells Carrie that the mother annoys,his,8.141594886779785
TwoEmbedding,warned,alarms,865,865_MMM_him,mmm,MatchMatchMatch,obj,Russell warned Benjamin that William alarms,him,1.654699444770813
TwoEmbedding,warned,alarms,865,865_MMF_him,mmf,MatchMatchMismatch,obj,Russell warned Benjamin that Sheila alarms,him,2.7044262886047363
TwoEmbedding,warned,alarms,865,865_MFM_him,mfm,MatchMismatchMatch,obj,Russell warned Dana that William alarms,him,2.9539780616760254
TwoEmbedding,warned,alarms,865,865_MFF_him,mff,MatchMismatchMismatch,obj,Russell warned Dana that Sheila alarms,him,3.6823363304138184
TwoEmbedding,warned,alarms,865,865_FMM_him,fmm,MismatchMatchMatch,obj,Helen warned Benjamin that William alarms,him,2.7356700897216797
TwoEmbedding,warned,alarms,865,865_FMF_him,fmf,MismatchMatchMismatch,obj,Helen warned Benjamin that Sheila alarms,him,4.015280723571777
TwoEmbedding,warned,alarms,865,865_FFM_him,ffm,MismatchMismatchMatch,obj,Helen warned Dana that William alarms,him,5.254574775695801
TwoEmbedding,warned,alarms,865,865_FFF_him,fff,MismatchMismatchMismatch,obj,Helen warned Dana that Sheila alarms,him,6.306419849395752
TwoEmbedding,warned,alarms,865,865_MMM_his,mmm,MatchMatchMatch,poss,Russell warned Benjamin that William alarms,his,4.362961769104004
TwoEmbedding,warned,alarms,865,865_MMF_his,mmf,MatchMatchMismatch,poss,Russell warned Benjamin that Sheila alarms,his,6.47012186050415
TwoEmbedding,warned,alarms,865,865_MFM_his,mfm,MatchMismatchMatch,poss,Russell warned Dana that William alarms,his,4.549294471740723
TwoEmbedding,warned,alarms,865,865_MFF_his,mff,MatchMismatchMismatch,poss,Russell warned Dana that Sheila alarms,his,7.109230995178223
TwoEmbedding,warned,alarms,865,865_FMM_his,fmm,MismatchMatchMatch,poss,Helen warned Benjamin that William alarms,his,5.468887805938721
TwoEmbedding,warned,alarms,865,865_FMF_his,fmf,MismatchMatchMismatch,poss,Helen warned Benjamin that Sheila alarms,his,7.631924629211426
TwoEmbedding,warned,alarms,865,865_FFM_his,ffm,MismatchMismatchMatch,poss,Helen warned Dana that William alarms,his,6.280308246612549
TwoEmbedding,warned,alarms,865,865_FFF_his,fff,MismatchMismatchMismatch,poss,Helen warned Dana that Sheila alarms,his,9.458531379699707
TwoEmbedding,advised,is stunning,866,866_MMM_him,mmm,MatchMatchMatch,obj,Todd advised Aaron that Bruce is stunning,him,4.425419807434082
TwoEmbedding,advised,is stunning,866,866_MMF_him,mmf,MatchMatchMismatch,obj,Todd advised Aaron that Catherine is stunning,him,5.233099937438965
TwoEmbedding,advised,is stunning,866,866_MFM_him,mfm,MatchMismatchMatch,obj,Todd advised Natalie that Bruce is stunning,him,8.905858993530273
TwoEmbedding,advised,is stunning,866,866_MFF_him,mff,MatchMismatchMismatch,obj,Todd advised Natalie that Catherine is stunning,him,12.695672035217285
TwoEmbedding,advised,is stunning,866,866_FMM_him,fmm,MismatchMatchMatch,obj,Leslie advised Aaron that Bruce is stunning,him,4.506588459014893
TwoEmbedding,advised,is stunning,866,866_FMF_him,fmf,MismatchMatchMismatch,obj,Leslie advised Aaron that Catherine is stunning,him,6.061783790588379
TwoEmbedding,advised,is stunning,866,866_FFM_him,ffm,MismatchMismatchMatch,obj,Leslie advised Natalie that Bruce is stunning,him,9.010520935058594
TwoEmbedding,advised,is stunning,866,866_FFF_him,fff,MismatchMismatchMismatch,obj,Leslie advised Natalie that Catherine is stunning,him,13.54482650756836
TwoEmbedding,advised,is stunning,866,866_MMM_his,mmm,MatchMatchMatch,poss,Todd advised Aaron that Bruce is stunning,his,6.074605464935303
TwoEmbedding,advised,is stunning,866,866_MMF_his,mmf,MatchMatchMismatch,poss,Todd advised Aaron that Catherine is stunning,his,8.963688850402832
TwoEmbedding,advised,is stunning,866,866_MFM_his,mfm,MatchMismatchMatch,poss,Todd advised Natalie that Bruce is stunning,his,8.425896644592285
TwoEmbedding,advised,is stunning,866,866_MFF_his,mff,MatchMismatchMismatch,poss,Todd advised Natalie that Catherine is stunning,his,13.356359481811523
TwoEmbedding,advised,is stunning,866,866_FMM_his,fmm,MismatchMatchMatch,poss,Leslie advised Aaron that Bruce is stunning,his,5.919994831085205
TwoEmbedding,advised,is stunning,866,866_FMF_his,fmf,MismatchMatchMismatch,poss,Leslie advised Aaron that Catherine is stunning,his,9.236335754394531
TwoEmbedding,advised,is stunning,866,866_FFM_his,ffm,MismatchMismatchMatch,poss,Leslie advised Natalie that Bruce is stunning,his,8.2662353515625
TwoEmbedding,advised,is stunning,866,866_FFF_his,fff,MismatchMismatchMismatch,poss,Leslie advised Natalie that Catherine is stunning,his,13.747101783752441
TwoEmbedding,warns,hadn't loved,867,867_MMM_him,mmm,MatchMatchMatch,obj,Daniel warns Theodore that Lawrence hadn't loved,him,0.9329596757888794
TwoEmbedding,warns,hadn't loved,867,867_MMF_him,mmf,MatchMatchMismatch,obj,Daniel warns Theodore that Jane hadn't loved,him,0.5445998907089233
TwoEmbedding,warns,hadn't loved,867,867_MFM_him,mfm,MatchMismatchMatch,obj,Daniel warns Amelia that Lawrence hadn't loved,him,2.8960764408111572
TwoEmbedding,warns,hadn't loved,867,867_MFF_him,mff,MatchMismatchMismatch,obj,Daniel warns Amelia that Jane hadn't loved,him,1.6721642017364502
TwoEmbedding,warns,hadn't loved,867,867_FMM_him,fmm,MismatchMatchMatch,obj,Kristen warns Theodore that Lawrence hadn't loved,him,1.2781198024749756
TwoEmbedding,warns,hadn't loved,867,867_FMF_him,fmf,MismatchMatchMismatch,obj,Kristen warns Theodore that Jane hadn't loved,him,0.6385641694068909
TwoEmbedding,warns,hadn't loved,867,867_FFM_him,ffm,MismatchMismatchMatch,obj,Kristen warns Amelia that Lawrence hadn't loved,him,2.924650192260742
TwoEmbedding,warns,hadn't loved,867,867_FFF_him,fff,MismatchMismatchMismatch,obj,Kristen warns Amelia that Jane hadn't loved,him,2.007937431335449
TwoEmbedding,warns,hadn't loved,867,867_MMM_his,mmm,MatchMatchMatch,poss,Daniel warns Theodore that Lawrence hadn't loved,his,4.116523742675781
TwoEmbedding,warns,hadn't loved,867,867_MMF_his,mmf,MatchMatchMismatch,poss,Daniel warns Theodore that Jane hadn't loved,his,6.658056259155273
TwoEmbedding,warns,hadn't loved,867,867_MFM_his,mfm,MatchMismatchMatch,poss,Daniel warns Amelia that Lawrence hadn't loved,his,5.736296653747559
TwoEmbedding,warns,hadn't loved,867,867_MFF_his,mff,MatchMismatchMismatch,poss,Daniel warns Amelia that Jane hadn't loved,his,8.223786354064941
TwoEmbedding,warns,hadn't loved,867,867_FMM_his,fmm,MismatchMatchMatch,poss,Kristen warns Theodore that Lawrence hadn't loved,his,4.075747489929199
TwoEmbedding,warns,hadn't loved,867,867_FMF_his,fmf,MismatchMatchMismatch,poss,Kristen warns Theodore that Jane hadn't loved,his,6.412265777587891
TwoEmbedding,warns,hadn't loved,867,867_FFM_his,ffm,MismatchMismatchMatch,poss,Kristen warns Amelia that Lawrence hadn't loved,his,5.946071147918701
TwoEmbedding,warns,hadn't loved,867,867_FFF_his,fff,MismatchMismatchMismatch,poss,Kristen warns Amelia that Jane hadn't loved,his,8.300686836242676
TwoEmbedding,advises,stunned,868,868_MMM_him,mmm,MatchMatchMatch,obj,Benjamin advises Matt that Derek stunned,him,1.1499534845352173
TwoEmbedding,advises,stunned,868,868_MMF_him,mmf,MatchMatchMismatch,obj,Benjamin advises Matt that Deanna stunned,him,1.0367908477783203
TwoEmbedding,advises,stunned,868,868_MFM_him,mfm,MatchMismatchMatch,obj,Benjamin advises Colleen that Derek stunned,him,3.252534866333008
TwoEmbedding,advises,stunned,868,868_MFF_him,mff,MatchMismatchMismatch,obj,Benjamin advises Colleen that Deanna stunned,him,1.7983677387237549
TwoEmbedding,advises,stunned,868,868_FMM_him,fmm,MismatchMatchMatch,obj,Christine advises Matt that Derek stunned,him,1.9394053220748901
TwoEmbedding,advises,stunned,868,868_FMF_him,fmf,MismatchMatchMismatch,obj,Christine advises Matt that Deanna stunned,him,1.2575949430465698
TwoEmbedding,advises,stunned,868,868_FFM_him,ffm,MismatchMismatchMatch,obj,Christine advises Colleen that Derek stunned,him,4.993811130523682
TwoEmbedding,advises,stunned,868,868_FFF_him,fff,MismatchMismatchMismatch,obj,Christine advises Colleen that Deanna stunned,him,3.365273952484131
TwoEmbedding,advises,stunned,868,868_MMM_his,mmm,MatchMatchMatch,poss,Benjamin advises Matt that Derek stunned,his,3.968684434890747
TwoEmbedding,advises,stunned,868,868_MMF_his,mmf,MatchMatchMismatch,poss,Benjamin advises Matt that Deanna stunned,his,5.781491279602051
TwoEmbedding,advises,stunned,868,868_MFM_his,mfm,MatchMismatchMatch,poss,Benjamin advises Colleen that Derek stunned,his,4.243613243103027
TwoEmbedding,advises,stunned,868,868_MFF_his,mff,MatchMismatchMismatch,poss,Benjamin advises Colleen that Deanna stunned,his,6.314536094665527
TwoEmbedding,advises,stunned,868,868_FMM_his,fmm,MismatchMatchMatch,poss,Christine advises Matt that Derek stunned,his,3.944037914276123
TwoEmbedding,advises,stunned,868,868_FMF_his,fmf,MismatchMatchMismatch,poss,Christine advises Matt that Deanna stunned,his,5.9698662757873535
TwoEmbedding,advises,stunned,868,868_FFM_his,ffm,MismatchMismatchMatch,poss,Christine advises Colleen that Derek stunned,his,4.59337854385376
TwoEmbedding,advises,stunned,868,868_FFF_his,fff,MismatchMismatchMismatch,poss,Christine advises Colleen that Deanna stunned,his,7.761821746826172
TwoEmbedding,advises,finds,869,869_MMM_him,mmm,MatchMatchMatch,obj,Phillip advises Benjamin that Alexander finds,him,3.0704171657562256
TwoEmbedding,advises,finds,869,869_MMF_him,mmf,MatchMatchMismatch,obj,Phillip advises Benjamin that Kristin finds,him,1.9128535985946655
TwoEmbedding,advises,finds,869,869_MFM_him,mfm,MatchMismatchMatch,obj,Phillip advises Danielle that Alexander finds,him,4.602331161499023
