exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
OneEmbedding,hasn't whispered,hindered,940,940_FF_him,ff,MismatchMismatch,obj,Stacy hasn't whispered that Martha hindered,him,3.6661417484283447
OneEmbedding,hasn't whispered,hindered,940,940_MM_his,mm,MatchMatch,poss,This ex-husband hasn't whispered that that father hindered,his,2.588294744491577
OneEmbedding,hasn't whispered,hindered,940,940_MF_his,mf,MatchMismatch,poss,This ex-husband hasn't whispered that Martha hindered,his,1.8823539018630981
OneEmbedding,hasn't whispered,hindered,940,940_FM_his,fm,MismatchMatch,poss,Stacy hasn't whispered that that father hindered,his,2.190033197402954
OneEmbedding,hasn't whispered,hindered,940,940_FF_his,ff,MismatchMismatch,poss,Stacy hasn't whispered that Martha hindered,his,2.991788148880005
OneEmbedding,knows,has talked to,941,941_MM_him,mm,MatchMatch,obj,Frank knows that Robert has talked to,him,4.040044784545898
OneEmbedding,knows,has talked to,941,941_MF_him,mf,MatchMismatch,obj,Frank knows that Melissa has talked to,him,2.906031370162964
OneEmbedding,knows,has talked to,941,941_FM_him,fm,MismatchMatch,obj,Ruth knows that Robert has talked to,him,4.378137111663818
OneEmbedding,knows,has talked to,941,941_FF_him,ff,MismatchMismatch,obj,Ruth knows that Melissa has talked to,him,3.530562400817871
OneEmbedding,knows,has talked to,941,941_MM_his,mm,MatchMatch,poss,Frank knows that Robert has talked to,his,3.518279552459717
OneEmbedding,knows,has talked to,941,941_MF_his,mf,MatchMismatch,poss,Frank knows that Melissa has talked to,his,5.857391834259033
OneEmbedding,knows,has talked to,941,941_FM_his,fm,MismatchMatch,poss,Ruth knows that Robert has talked to,his,3.3214950561523438
OneEmbedding,knows,has talked to,941,941_FF_his,ff,MismatchMismatch,poss,Ruth knows that Melissa has talked to,his,6.560101509094238
OneEmbedding,wasn't discovering,disturbs,942,942_MM_him,mm,MatchMatch,obj,Kenneth wasn't discovering that Brad disturbs,him,4.568435192108154
OneEmbedding,wasn't discovering,disturbs,942,942_MF_him,mf,MatchMismatch,obj,Kenneth wasn't discovering that Tanya disturbs,him,2.856597661972046
OneEmbedding,wasn't discovering,disturbs,942,942_FM_him,fm,MismatchMatch,obj,Kendra wasn't discovering that Brad disturbs,him,5.1521992683410645
OneEmbedding,wasn't discovering,disturbs,942,942_FF_him,ff,MismatchMismatch,obj,Kendra wasn't discovering that Tanya disturbs,him,3.07332444190979
OneEmbedding,wasn't discovering,disturbs,942,942_MM_his,mm,MatchMatch,poss,Kenneth wasn't discovering that Brad disturbs,his,3.4745562076568604
OneEmbedding,wasn't discovering,disturbs,942,942_MF_his,mf,MatchMismatch,poss,Kenneth wasn't discovering that Tanya disturbs,his,4.76513671875
OneEmbedding,wasn't discovering,disturbs,942,942_FM_his,fm,MismatchMatch,poss,Kendra wasn't discovering that Brad disturbs,his,3.916844367980957
OneEmbedding,wasn't discovering,disturbs,942,942_FF_his,ff,MismatchMismatch,poss,Kendra wasn't discovering that Tanya disturbs,his,5.1158647537231445
OneEmbedding,learned,can respect,943,943_MM_him,mm,MatchMatch,obj,Bill learned that the father can respect,him,4.82292366027832
OneEmbedding,learned,can respect,943,943_MF_him,mf,MatchMismatch,obj,Bill learned that Susan can respect,him,2.675208806991577
OneEmbedding,learned,can respect,943,943_FM_him,fm,MismatchMatch,obj,Leslie learned that the father can respect,him,5.780895233154297
OneEmbedding,learned,can respect,943,943_FF_him,ff,MismatchMismatch,obj,Leslie learned that Susan can respect,him,3.1140952110290527
OneEmbedding,learned,can respect,943,943_MM_his,mm,MatchMatch,poss,Bill learned that the father can respect,his,1.7404874563217163
OneEmbedding,learned,can respect,943,943_MF_his,mf,MatchMismatch,poss,Bill learned that Susan can respect,his,3.972052812576294
OneEmbedding,learned,can respect,943,943_FM_his,fm,MismatchMatch,poss,Leslie learned that the father can respect,his,1.7557622194290161
OneEmbedding,learned,can respect,943,943_FF_his,ff,MismatchMismatch,poss,Leslie learned that Susan can respect,his,4.566781997680664
OneEmbedding,had suggested,is attacking,944,944_MM_him,mm,MatchMatch,obj,The boy had suggested that Todd is attacking,him,2.1232709884643555
OneEmbedding,had suggested,is attacking,944,944_MF_him,mf,MatchMismatch,obj,The boy had suggested that Debra is attacking,him,2.093702554702759
OneEmbedding,had suggested,is attacking,944,944_FM_him,fm,MismatchMatch,obj,Jodi had suggested that Todd is attacking,him,3.187047004699707
OneEmbedding,had suggested,is attacking,944,944_FF_him,ff,MismatchMismatch,obj,Jodi had suggested that Debra is attacking,him,3.0019350051879883
OneEmbedding,had suggested,is attacking,944,944_MM_his,mm,MatchMatch,poss,The boy had suggested that Todd is attacking,his,4.317735195159912
OneEmbedding,had suggested,is attacking,944,944_MF_his,mf,MatchMismatch,poss,The boy had suggested that Debra is attacking,his,5.261867046356201
OneEmbedding,had suggested,is attacking,944,944_FM_his,fm,MismatchMatch,poss,Jodi had suggested that Todd is attacking,his,4.859181880950928
OneEmbedding,had suggested,is attacking,944,944_FF_his,ff,MismatchMismatch,poss,Jodi had suggested that Debra is attacking,his,6.110931396484375
OneEmbedding,has complained,hasn't researched,945,945_MM_him,mm,MatchMatch,obj,Paul has complained that the grandfather hasn't researched,him,7.435009479522705
OneEmbedding,has complained,hasn't researched,945,945_MF_him,mf,MatchMismatch,obj,Paul has complained that Brenda hasn't researched,him,4.931351184844971
OneEmbedding,has complained,hasn't researched,945,945_FM_him,fm,MismatchMatch,obj,Christine has complained that the grandfather hasn't researched,him,8.186820030212402
OneEmbedding,has complained,hasn't researched,945,945_FF_him,ff,MismatchMismatch,obj,Christine has complained that Brenda hasn't researched,him,6.9277424812316895
OneEmbedding,has complained,hasn't researched,945,945_MM_his,mm,MatchMatch,poss,Paul has complained that the grandfather hasn't researched,his,2.442824602127075
OneEmbedding,has complained,hasn't researched,945,945_MF_his,mf,MatchMismatch,poss,Paul has complained that Brenda hasn't researched,his,3.843963623046875
OneEmbedding,has complained,hasn't researched,945,945_FM_his,fm,MismatchMatch,poss,Christine has complained that the grandfather hasn't researched,his,2.8238654136657715
OneEmbedding,has complained,hasn't researched,945,945_FF_his,ff,MismatchMismatch,poss,Christine has complained that Brenda hasn't researched,his,5.695529937744141
OneEmbedding,was concluding,embarrasses,946,946_MM_him,mm,MatchMatch,obj,John was concluding that Mark embarrasses,him,2.867048740386963
OneEmbedding,was concluding,embarrasses,946,946_MF_him,mf,MatchMismatch,obj,John was concluding that Denise embarrasses,him,2.3793795108795166
OneEmbedding,was concluding,embarrasses,946,946_FM_him,fm,MismatchMatch,obj,Patricia was concluding that Mark embarrasses,him,5.178431034088135
OneEmbedding,was concluding,embarrasses,946,946_FF_him,ff,MismatchMismatch,obj,Patricia was concluding that Denise embarrasses,him,4.161431312561035
OneEmbedding,was concluding,embarrasses,946,946_MM_his,mm,MatchMatch,poss,John was concluding that Mark embarrasses,his,3.9330453872680664
OneEmbedding,was concluding,embarrasses,946,946_MF_his,mf,MatchMismatch,poss,John was concluding that Denise embarrasses,his,6.346424102783203
OneEmbedding,was concluding,embarrasses,946,946_FM_his,fm,MismatchMatch,poss,Patricia was concluding that Mark embarrasses,his,4.3453450202941895
OneEmbedding,was concluding,embarrasses,946,946_FF_his,ff,MismatchMismatch,poss,Patricia was concluding that Denise embarrasses,his,8.075490951538086
OneEmbedding,hadn't known,hadn't examined,947,947_MM_him,mm,MatchMatch,obj,Phillip hadn't known that Adam hadn't examined,him,5.498936653137207
OneEmbedding,hadn't known,hadn't examined,947,947_MF_him,mf,MatchMismatch,obj,Phillip hadn't known that Karen hadn't examined,him,4.358381748199463
OneEmbedding,hadn't known,hadn't examined,947,947_FM_him,fm,MismatchMatch,obj,Laurie hadn't known that Adam hadn't examined,him,5.423368453979492
OneEmbedding,hadn't known,hadn't examined,947,947_FF_him,ff,MismatchMismatch,obj,Laurie hadn't known that Karen hadn't examined,him,4.767617225646973
OneEmbedding,hadn't known,hadn't examined,947,947_MM_his,mm,MatchMatch,poss,Phillip hadn't known that Adam hadn't examined,his,2.716639995574951
OneEmbedding,hadn't known,hadn't examined,947,947_MF_his,mf,MatchMismatch,poss,Phillip hadn't known that Karen hadn't examined,his,4.158062934875488
OneEmbedding,hadn't known,hadn't examined,947,947_FM_his,fm,MismatchMatch,poss,Laurie hadn't known that Adam hadn't examined,his,2.957064151763916
OneEmbedding,hadn't known,hadn't examined,947,947_FF_his,ff,MismatchMismatch,poss,Laurie hadn't known that Karen hadn't examined,his,4.8753228187561035
OneEmbedding,agreed,hasn't chosen,948,948_MM_him,mm,MatchMatch,obj,Rodney agreed that Dennis hasn't chosen,him,6.431842803955078
OneEmbedding,agreed,hasn't chosen,948,948_MF_him,mf,MatchMismatch,obj,Rodney agreed that Naomi hasn't chosen,him,5.867212772369385
OneEmbedding,agreed,hasn't chosen,948,948_FM_him,fm,MismatchMatch,obj,Tanya agreed that Dennis hasn't chosen,him,6.866584777832031
OneEmbedding,agreed,hasn't chosen,948,948_FF_him,ff,MismatchMismatch,obj,Tanya agreed that Naomi hasn't chosen,him,6.871567249298096
OneEmbedding,agreed,hasn't chosen,948,948_MM_his,mm,MatchMatch,poss,Rodney agreed that Dennis hasn't chosen,his,3.1446168422698975
OneEmbedding,agreed,hasn't chosen,948,948_MF_his,mf,MatchMismatch,poss,Rodney agreed that Naomi hasn't chosen,his,7.661898612976074
OneEmbedding,agreed,hasn't chosen,948,948_FM_his,fm,MismatchMatch,poss,Tanya agreed that Dennis hasn't chosen,his,3.129683494567871
OneEmbedding,agreed,hasn't chosen,948,948_FF_his,ff,MismatchMismatch,poss,Tanya agreed that Naomi hasn't chosen,his,8.262941360473633
OneEmbedding,thought,was hindering,949,949_MM_him,mm,MatchMatch,obj,John thought that Keith was hindering,him,3.0880448818206787
OneEmbedding,thought,was hindering,949,949_MF_him,mf,MatchMismatch,obj,John thought that Alice was hindering,him,1.591465711593628
OneEmbedding,thought,was hindering,949,949_FM_him,fm,MismatchMatch,obj,Karen thought that Keith was hindering,him,4.8845744132995605
OneEmbedding,thought,was hindering,949,949_FF_him,ff,MismatchMismatch,obj,Karen thought that Alice was hindering,him,3.2289316654205322
OneEmbedding,thought,was hindering,949,949_MM_his,mm,MatchMatch,poss,John thought that Keith was hindering,his,2.117926597595215
OneEmbedding,thought,was hindering,949,949_MF_his,mf,MatchMismatch,poss,John thought that Alice was hindering,his,2.363589286804199
OneEmbedding,thought,was hindering,949,949_FM_his,fm,MismatchMatch,poss,Karen thought that Keith was hindering,his,3.3524093627929688
OneEmbedding,thought,was hindering,949,949_FF_his,ff,MismatchMismatch,poss,Karen thought that Alice was hindering,his,4.361572265625
OneEmbedding,proposes,should question,950,950_MM_him,mm,MatchMatch,obj,Scott proposes that Samuel should question,him,4.073614120483398
OneEmbedding,proposes,should question,950,950_MF_him,mf,MatchMismatch,obj,Scott proposes that Jill should question,him,4.177972316741943
OneEmbedding,proposes,should question,950,950_FM_him,fm,MismatchMatch,obj,This niece proposes that Samuel should question,him,4.965048313140869
OneEmbedding,proposes,should question,950,950_FF_him,ff,MismatchMismatch,obj,This niece proposes that Jill should question,him,5.025400638580322
OneEmbedding,proposes,should question,950,950_MM_his,mm,MatchMatch,poss,Scott proposes that Samuel should question,his,3.412296772003174
OneEmbedding,proposes,should question,950,950_MF_his,mf,MatchMismatch,poss,Scott proposes that Jill should question,his,6.75715970993042
OneEmbedding,proposes,should question,950,950_FM_his,fm,MismatchMatch,poss,This niece proposes that Samuel should question,his,3.1267402172088623
OneEmbedding,proposes,should question,950,950_FF_his,ff,MismatchMismatch,poss,This niece proposes that Jill should question,his,5.9673919677734375
OneEmbedding,denies,remembers,951,951_MM_him,mm,MatchMatch,obj,Liam denies that Peter remembers,him,3.3812170028686523
OneEmbedding,denies,remembers,951,951_MF_him,mf,MatchMismatch,obj,Liam denies that Linda remembers,him,3.868398904800415
OneEmbedding,denies,remembers,951,951_FM_him,fm,MismatchMatch,obj,Tara denies that Peter remembers,him,2.942497491836548
OneEmbedding,denies,remembers,951,951_FF_him,ff,MismatchMismatch,obj,Tara denies that Linda remembers,him,3.761629343032837
OneEmbedding,denies,remembers,951,951_MM_his,mm,MatchMatch,poss,Liam denies that Peter remembers,his,4.225306510925293
OneEmbedding,denies,remembers,951,951_MF_his,mf,MatchMismatch,poss,Liam denies that Linda remembers,his,6.733105659484863
OneEmbedding,denies,remembers,951,951_FM_his,fm,MismatchMatch,poss,Tara denies that Peter remembers,his,3.990196704864502
OneEmbedding,denies,remembers,951,951_FF_his,ff,MismatchMismatch,poss,Tara denies that Linda remembers,his,6.332093715667725
OneEmbedding,might learn,loses,952,952_MM_him,mm,MatchMatch,obj,Theodore might learn that Russell loses,him,9.13266372680664
OneEmbedding,might learn,loses,952,952_MF_him,mf,MatchMismatch,obj,Theodore might learn that Amanda loses,him,9.448565483093262
OneEmbedding,might learn,loses,952,952_FM_him,fm,MismatchMatch,obj,April might learn that Russell loses,him,8.880152702331543
OneEmbedding,might learn,loses,952,952_FF_him,ff,MismatchMismatch,obj,April might learn that Amanda loses,him,9.652763366699219
OneEmbedding,might learn,loses,952,952_MM_his,mm,MatchMatch,poss,Theodore might learn that Russell loses,his,2.127016305923462
OneEmbedding,might learn,loses,952,952_MF_his,mf,MatchMismatch,poss,Theodore might learn that Amanda loses,his,8.074970245361328
OneEmbedding,might learn,loses,952,952_FM_his,fm,MismatchMatch,poss,April might learn that Russell loses,his,2.044163703918457
OneEmbedding,might learn,loses,952,952_FF_his,ff,MismatchMismatch,poss,April might learn that Amanda loses,his,8.279851913452148
OneEmbedding,was disliking,scares,953,953_MM_him,mm,MatchMatch,obj,Craig was disliking that Eric scares,him,1.8626594543457031
OneEmbedding,was disliking,scares,953,953_MF_him,mf,MatchMismatch,obj,Craig was disliking that Lori scares,him,1.3907780647277832
OneEmbedding,was disliking,scares,953,953_FM_him,fm,MismatchMatch,obj,Sabrina was disliking that Eric scares,him,3.8199946880340576
OneEmbedding,was disliking,scares,953,953_FF_him,ff,MismatchMismatch,obj,Sabrina was disliking that Lori scares,him,2.919914960861206
OneEmbedding,was disliking,scares,953,953_MM_his,mm,MatchMatch,poss,Craig was disliking that Eric scares,his,5.1765031814575195
OneEmbedding,was disliking,scares,953,953_MF_his,mf,MatchMismatch,poss,Craig was disliking that Lori scares,his,7.145539283752441
OneEmbedding,was disliking,scares,953,953_FM_his,fm,MismatchMatch,poss,Sabrina was disliking that Eric scares,his,6.018136501312256
OneEmbedding,was disliking,scares,953,953_FF_his,ff,MismatchMismatch,poss,Sabrina was disliking that Lori scares,his,9.998102188110352
OneEmbedding,shouldn't deny,forgets,954,954_MM_him,mm,MatchMatch,obj,Adam shouldn't deny that Christopher forgets,him,7.06822395324707
OneEmbedding,shouldn't deny,forgets,954,954_MF_him,mf,MatchMismatch,obj,Adam shouldn't deny that this sister forgets,him,4.717742919921875
OneEmbedding,shouldn't deny,forgets,954,954_FM_him,fm,MismatchMatch,obj,Martha shouldn't deny that Christopher forgets,him,8.71907901763916
OneEmbedding,shouldn't deny,forgets,954,954_FF_him,ff,MismatchMismatch,obj,Martha shouldn't deny that this sister forgets,him,5.803621768951416
OneEmbedding,shouldn't deny,forgets,954,954_MM_his,mm,MatchMatch,poss,Adam shouldn't deny that Christopher forgets,his,2.958686351776123
OneEmbedding,shouldn't deny,forgets,954,954_MF_his,mf,MatchMismatch,poss,Adam shouldn't deny that this sister forgets,his,5.895522594451904
OneEmbedding,shouldn't deny,forgets,954,954_FM_his,fm,MismatchMatch,poss,Martha shouldn't deny that Christopher forgets,his,3.2451064586639404
OneEmbedding,shouldn't deny,forgets,954,954_FF_his,ff,MismatchMismatch,poss,Martha shouldn't deny that this sister forgets,his,7.181381702423096
OneEmbedding,writes,didn't remember,955,955_MM_him,mm,MatchMatch,obj,Chad writes that Russell didn't remember,him,7.084908962249756
OneEmbedding,writes,didn't remember,955,955_MF_him,mf,MatchMismatch,obj,Chad writes that Amy didn't remember,him,6.268528938293457
OneEmbedding,writes,didn't remember,955,955_FM_him,fm,MismatchMatch,obj,Michelle writes that Russell didn't remember,him,7.194184303283691
OneEmbedding,writes,didn't remember,955,955_FF_him,ff,MismatchMismatch,obj,Michelle writes that Amy didn't remember,him,7.168287754058838
OneEmbedding,writes,didn't remember,955,955_MM_his,mm,MatchMatch,poss,Chad writes that Russell didn't remember,his,5.004354476928711
OneEmbedding,writes,didn't remember,955,955_MF_his,mf,MatchMismatch,poss,Chad writes that Amy didn't remember,his,7.519390106201172
