exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
simple,hasn't kissed,845,845_M_him,m,Match,obj,Marcus hasn't kissed,him,5.747257709503174
simple,hasn't kissed,845,845_M_his,m,Match,poss,Marcus hasn't kissed,his,4.473412036895752
simple,hasn't kissed,845,845_F_him,f,Mismatch,obj,Heidi hasn't kissed,him,3.5450985431671143
simple,hasn't kissed,845,845_F_his,f,Mismatch,poss,Heidi hasn't kissed,his,6.413008689880371
simple,isn't finding,846,846_M_him,m,Match,obj,Gary isn't finding,him,6.341644287109375
simple,isn't finding,846,846_M_his,m,Match,poss,Gary isn't finding,his,4.526658535003662
simple,isn't finding,846,846_F_him,f,Mismatch,obj,This granddaughter isn't finding,him,5.709802627563477
simple,isn't finding,846,846_F_his,f,Mismatch,poss,This granddaughter isn't finding,his,8.838693618774414
simple,described,847,847_M_him,m,Match,obj,Wayne described,him,6.435272693634033
simple,described,847,847_M_his,m,Match,poss,Wayne described,his,4.169375896453857
simple,described,847,847_F_him,f,Mismatch,obj,Judy described,him,5.891355037689209
simple,described,847,847_F_his,f,Mismatch,poss,Judy described,his,6.11003303527832
simple,referenced,848,848_M_him,m,Match,obj,Vincent referenced,him,7.42503023147583
simple,referenced,848,848_M_his,m,Match,poss,Vincent referenced,his,5.671166896820068
simple,referenced,848,848_F_him,f,Mismatch,obj,Wendy referenced,him,8.331655502319336
simple,referenced,848,848_F_his,f,Mismatch,poss,Wendy referenced,his,6.99883508682251
simple,isn't visiting,849,849_M_him,m,Match,obj,Brian isn't visiting,him,5.754578113555908
simple,isn't visiting,849,849_M_his,m,Match,poss,Brian isn't visiting,his,5.035773277282715
simple,isn't visiting,849,849_F_him,f,Mismatch,obj,Paula isn't visiting,him,6.177185535430908
simple,isn't visiting,849,849_F_his,f,Mismatch,poss,Paula isn't visiting,his,5.881106853485107
simple,won't argue about,850,850_M_him,m,Match,obj,Matt won't argue about,him,8.043091773986816
simple,won't argue about,850,850_M_his,m,Match,poss,Matt won't argue about,his,5.065103054046631
simple,won't argue about,850,850_F_him,f,Mismatch,obj,Bethany won't argue about,him,8.563078880310059
simple,won't argue about,850,850_F_his,f,Mismatch,poss,Bethany won't argue about,his,7.553718566894531
simple,hadn't visited,851,851_M_him,m,Match,obj,Brian hadn't visited,him,5.195119857788086
simple,hadn't visited,851,851_M_his,m,Match,poss,Brian hadn't visited,his,4.480340003967285
simple,hadn't visited,851,851_F_him,f,Mismatch,obj,Alice hadn't visited,him,4.787545680999756
simple,hadn't visited,851,851_F_his,f,Mismatch,poss,Alice hadn't visited,his,6.355500221252441
simple,would write,852,852_M_him,m,Match,obj,Lawrence would write,him,9.26842212677002
simple,would write,852,852_M_his,m,Match,poss,Lawrence would write,his,6.775930404663086
simple,would write,852,852_F_him,f,Mismatch,obj,Sandra would write,him,7.6876654624938965
simple,would write,852,852_F_his,f,Mismatch,poss,Sandra would write,his,8.00586223602295
simple,won't talk to,853,853_M_him,m,Match,obj,The ex-boyfriend won't talk to,him,4.63084077835083
simple,won't talk to,853,853_M_his,m,Match,poss,The ex-boyfriend won't talk to,his,5.630195140838623
simple,won't talk to,853,853_F_him,f,Mismatch,obj,The woman won't talk to,him,4.133285999298096
simple,won't talk to,853,853_F_his,f,Mismatch,poss,The woman won't talk to,his,9.374452590942383
simple,escapes from,854,854_M_him,m,Match,obj,Joel escapes from,him,7.234170913696289
simple,escapes from,854,854_M_his,m,Match,poss,Joel escapes from,his,3.419935464859009
simple,escapes from,854,854_F_him,f,Mismatch,obj,Vanessa escapes from,him,6.893496513366699
simple,escapes from,854,854_F_his,f,Mismatch,poss,Vanessa escapes from,his,6.250309467315674
simple,isn't distracting,855,855_M_him,m,Match,obj,That ex-husband isn't distracting,him,4.939088344573975
simple,isn't distracting,855,855_M_his,m,Match,poss,That ex-husband isn't distracting,his,5.953612804412842
simple,isn't distracting,855,855_F_him,f,Mismatch,obj,Gina isn't distracting,him,4.854645252227783
simple,isn't distracting,855,855_F_his,f,Mismatch,poss,Gina isn't distracting,his,8.83743953704834
simple,had seen,856,856_M_him,m,Match,obj,Kevin had seen,him,4.781104564666748
simple,had seen,856,856_M_his,m,Match,poss,Kevin had seen,his,5.139805316925049
simple,had seen,856,856_F_him,f,Mismatch,obj,Stephanie had seen,him,4.394694805145264
simple,had seen,856,856_F_his,f,Mismatch,poss,Stephanie had seen,his,6.930326461791992
simple,forgives,857,857_M_him,m,Match,obj,That father forgives,him,4.170159816741943
simple,forgives,857,857_M_his,m,Match,poss,That father forgives,his,3.0747640132904053
simple,forgives,857,857_F_him,f,Mismatch,obj,Sharon forgives,him,2.942701816558838
simple,forgives,857,857_F_his,f,Mismatch,poss,Sharon forgives,his,6.532020568847656
simple,wasn't revealing,858,858_M_him,m,Match,obj,Bill wasn't revealing,him,9.145180702209473
simple,wasn't revealing,858,858_M_his,m,Match,poss,Bill wasn't revealing,his,4.648173809051514
simple,wasn't revealing,858,858_F_him,f,Mismatch,obj,Brenda wasn't revealing,him,9.432640075683594
simple,wasn't revealing,858,858_F_his,f,Mismatch,poss,Brenda wasn't revealing,his,6.221656799316406
simple,shouldn't conceal,859,859_M_him,m,Match,obj,Dan shouldn't conceal,him,8.08271312713623
simple,shouldn't conceal,859,859_M_his,m,Match,poss,Dan shouldn't conceal,his,1.8776721954345703
simple,shouldn't conceal,859,859_F_him,f,Mismatch,obj,Melanie shouldn't conceal,him,8.603897094726562
simple,shouldn't conceal,859,859_F_his,f,Mismatch,poss,Melanie shouldn't conceal,his,6.18157434463501
simple,helped,860,860_M_him,m,Match,obj,Paul helped,him,5.19589900970459
simple,helped,860,860_M_his,m,Match,poss,Paul helped,his,6.061894416809082
simple,helped,860,860_F_him,f,Mismatch,obj,April helped,him,4.275869369506836
simple,helped,860,860_F_his,f,Mismatch,poss,April helped,his,6.92436408996582
simple,wasn't revealing,861,861_M_him,m,Match,obj,Benjamin wasn't revealing,him,8.842949867248535
simple,wasn't revealing,861,861_M_his,m,Match,poss,Benjamin wasn't revealing,his,4.026765823364258
simple,wasn't revealing,861,861_F_him,f,Mismatch,obj,Natalie wasn't revealing,him,9.485431671142578
simple,wasn't revealing,861,861_F_his,f,Mismatch,poss,Natalie wasn't revealing,his,7.006845474243164
simple,argued about,862,862_M_him,m,Match,obj,Travis argued about,him,8.353195190429688
simple,argued about,862,862_M_his,m,Match,poss,Travis argued about,his,5.517175674438477
simple,argued about,862,862_F_him,f,Mismatch,obj,Irene argued about,him,7.62487268447876
simple,argued about,862,862_F_his,f,Mismatch,poss,Irene argued about,his,5.915719509124756
simple,couldn't bite,863,863_M_him,m,Match,obj,The ex-husband couldn't bite,him,4.7804765701293945
simple,couldn't bite,863,863_M_his,m,Match,poss,The ex-husband couldn't bite,his,3.555149555206299
simple,couldn't bite,863,863_F_him,f,Mismatch,obj,Melanie couldn't bite,him,5.633330345153809
simple,couldn't bite,863,863_F_his,f,Mismatch,poss,Melanie couldn't bite,his,4.970034599304199
simple,annoys,864,864_M_him,m,Match,obj,Bradley annoys,him,4.646081924438477
simple,annoys,864,864_M_his,m,Match,poss,Bradley annoys,his,5.556369781494141
simple,annoys,864,864_F_him,f,Mismatch,obj,The mother annoys,him,3.3423452377319336
simple,annoys,864,864_F_his,f,Mismatch,poss,The mother annoys,his,7.891817092895508
simple,alarms,865,865_M_him,m,Match,obj,William alarms,him,11.032489776611328
simple,alarms,865,865_M_his,m,Match,poss,William alarms,his,7.729429244995117
simple,alarms,865,865_F_him,f,Mismatch,obj,Sheila alarms,him,8.744047164916992
simple,alarms,865,865_F_his,f,Mismatch,poss,Sheila alarms,his,9.497859954833984
simple,is stunning,866,866_M_him,m,Match,obj,Bruce is stunning,him,14.289735794067383
simple,is stunning,866,866_M_his,m,Match,poss,Bruce is stunning,his,13.161993980407715
simple,is stunning,866,866_F_him,f,Mismatch,obj,Catherine is stunning,him,14.995704650878906
simple,is stunning,866,866_F_his,f,Mismatch,poss,Catherine is stunning,his,14.027900695800781
simple,hadn't loved,867,867_M_him,m,Match,obj,Lawrence hadn't loved,him,3.2294063568115234
simple,hadn't loved,867,867_M_his,m,Match,poss,Lawrence hadn't loved,his,3.9047043323516846
simple,hadn't loved,867,867_F_him,f,Mismatch,obj,Jane hadn't loved,him,2.6850249767303467
simple,hadn't loved,867,867_F_his,f,Mismatch,poss,Jane hadn't loved,his,6.624558925628662
simple,stunned,868,868_M_him,m,Match,obj,Derek stunned,him,5.605917453765869
simple,stunned,868,868_M_his,m,Match,poss,Derek stunned,his,4.9636735916137695
simple,stunned,868,868_F_him,f,Mismatch,obj,Deanna stunned,him,4.184579849243164
simple,stunned,868,868_F_his,f,Mismatch,poss,Deanna stunned,his,7.333901405334473
simple,finds,869,869_M_him,m,Match,obj,Alexander finds,him,6.6292829513549805
simple,finds,869,869_M_his,m,Match,poss,Alexander finds,his,4.4496941566467285
simple,finds,869,869_F_him,f,Mismatch,obj,Kristin finds,him,6.699965000152588
simple,finds,869,869_F_his,f,Mismatch,poss,Kristin finds,his,8.120333671569824
simple,teaches,870,870_M_him,m,Match,obj,Samuel teaches,him,7.015805244445801
simple,teaches,870,870_M_his,m,Match,poss,Samuel teaches,his,5.719773292541504
simple,teaches,870,870_F_him,f,Mismatch,obj,Laura teaches,him,7.831576824188232
simple,teaches,870,870_F_his,f,Mismatch,poss,Laura teaches,his,8.411763191223145
simple,returned to,871,871_M_him,m,Match,obj,This grandson returned to,him,8.391608238220215
simple,returned to,871,871_M_his,m,Match,poss,This grandson returned to,his,2.572763681411743
simple,returned to,871,871_F_him,f,Mismatch,obj,Sara returned to,him,7.909890651702881
simple,returned to,871,871_F_his,f,Mismatch,poss,Sara returned to,his,5.466755390167236
simple,leads,872,872_M_him,m,Match,obj,Todd leads,him,6.797703742980957
simple,leads,872,872_M_his,m,Match,poss,Todd leads,his,5.03904390335083
simple,leads,872,872_F_him,f,Mismatch,obj,Laura leads,him,5.988979339599609
simple,leads,872,872_F_his,f,Mismatch,poss,Laura leads,his,8.056966781616211
simple,shook,873,873_M_him,m,Match,obj,William shook,him,8.859420776367188
simple,shook,873,873_M_his,m,Match,poss,William shook,his,0.46501803398132324
simple,shook,873,873_F_him,f,Mismatch,obj,Rachel shook,him,7.347704887390137
simple,shook,873,873_F_his,f,Mismatch,poss,Rachel shook,his,4.138337135314941
simple,concealed,874,874_M_him,m,Match,obj,The father concealed,him,8.36275577545166
simple,concealed,874,874_M_his,m,Match,poss,The father concealed,his,2.1602978706359863
simple,concealed,874,874_F_him,f,Mismatch,obj,Carol concealed,him,8.360921859741211
simple,concealed,874,874_F_his,f,Mismatch,poss,Carol concealed,his,5.679056167602539
simple,would return to,875,875_M_him,m,Match,obj,Guy would return to,him,7.766464710235596
simple,would return to,875,875_M_his,m,Match,poss,Guy would return to,his,3.563119649887085
simple,would return to,875,875_F_him,f,Mismatch,obj,Dana would return to,him,8.637934684753418
simple,would return to,875,875_F_his,f,Mismatch,poss,Dana would return to,his,3.6574816703796387
simple,worries,876,876_M_him,m,Match,obj,Russell worries,him,10.921467781066895
simple,worries,876,876_M_his,m,Match,poss,Russell worries,his,8.47243881225586
simple,worries,876,876_F_him,f,Mismatch,obj,Bethany worries,him,8.910329818725586
simple,worries,876,876_F_his,f,Mismatch,poss,Bethany worries,his,9.33105754852295
simple,fought,877,877_M_him,m,Match,obj,Daniel fought,him,7.562367916107178
simple,fought,877,877_M_his,m,Match,poss,Daniel fought,his,4.174071788787842
simple,fought,877,877_F_him,f,Mismatch,obj,Diana fought,him,7.865820407867432
simple,fought,877,877_F_his,f,Mismatch,poss,Diana fought,his,7.667932987213135
simple,boasted about,878,878_M_him,m,Match,obj,John boasted about,him,9.697514533996582
simple,boasted about,878,878_M_his,m,Match,poss,John boasted about,his,1.7068874835968018
simple,boasted about,878,878_F_him,f,Mismatch,obj,Catherine boasted about,him,8.531817436218262
simple,boasted about,878,878_F_his,f,Mismatch,poss,Catherine boasted about,his,5.016903877258301
simple,hasn't discovered,879,879_M_him,m,Match,obj,John hasn't discovered,him,8.804925918579102
simple,hasn't discovered,879,879_M_his,m,Match,poss,John hasn't discovered,his,4.598639965057373
simple,hasn't discovered,879,879_F_him,f,Mismatch,obj,The lady hasn't discovered,him,7.3931427001953125
simple,hasn't discovered,879,879_F_his,f,Mismatch,poss,The lady hasn't discovered,his,7.859971523284912
simple,teaches,880,880_M_him,m,Match,obj,Kenneth teaches,him,7.225534439086914
simple,teaches,880,880_M_his,m,Match,poss,Kenneth teaches,his,5.541399955749512
simple,teaches,880,880_F_him,f,Mismatch,obj,Grace teaches,him,6.967823505401611
simple,teaches,880,880_F_his,f,Mismatch,poss,Grace teaches,his,7.158137321472168
simple,returned to,881,881_M_him,m,Match,obj,Benjamin returned to,him,10.032452583312988
simple,returned to,881,881_M_his,m,Match,poss,Benjamin returned to,his,3.075626850128174
simple,returned to,881,881_F_him,f,Mismatch,obj,Diana returned to,him,9.201138496398926
simple,returned to,881,881_F_his,f,Mismatch,poss,Diana returned to,his,5.668413162231445
simple,likes,882,882_M_him,m,Match,obj,Dennis likes,him,7.6319379806518555
simple,likes,882,882_M_his,m,Match,poss,Dennis likes,his,5.510902404785156
simple,likes,882,882_F_him,f,Mismatch,obj,Grace likes,him,7.803802967071533
simple,likes,882,882_F_his,f,Mismatch,poss,Grace likes,his,7.12186336517334
simple,does think about,883,883_M_him,m,Match,obj,That grandfather does think about,him,7.032046318054199
simple,does think about,883,883_M_his,m,Match,poss,That grandfather does think about,his,4.602947235107422
simple,does think about,883,883_F_him,f,Mismatch,obj,Tamara does think about,him,7.523636817932129
simple,does think about,883,883_F_his,f,Mismatch,poss,Tamara does think about,his,4.680554389953613
simple,has seen,884,884_M_him,m,Match,obj,Curtis has seen,him,6.449557304382324
simple,has seen,884,884_M_his,m,Match,poss,Curtis has seen,his,3.9356467723846436
simple,has seen,884,884_F_him,f,Mismatch,obj,Erin has seen,him,6.416041851043701
simple,has seen,884,884_F_his,f,Mismatch,poss,Erin has seen,his,4.529165267944336
simple,talked about,885,885_M_him,m,Match,obj,The son talked about,him,6.495385646820068
simple,talked about,885,885_M_his,m,Match,poss,The son talked about,his,3.219943046569824
simple,talked about,885,885_F_him,f,Mismatch,obj,Wendy talked about,him,7.6956071853637695
simple,talked about,885,885_F_his,f,Mismatch,poss,Wendy talked about,his,6.023289680480957
simple,will bore,886,886_M_him,m,Match,obj,Keith will bore,him,5.861097812652588
simple,will bore,886,886_M_his,m,Match,poss,Keith will bore,his,5.537371635437012
simple,will bore,886,886_F_him,f,Mismatch,obj,Kirsten will bore,him,6.203478813171387
simple,will bore,886,886_F_his,f,Mismatch,poss,Kirsten will bore,his,7.5345964431762695
simple,shoots,887,887_M_him,m,Match,obj,Gerald shoots,him,5.359284400939941
simple,shoots,887,887_M_his,m,Match,poss,Gerald shoots,his,4.629750728607178
simple,shoots,887,887_F_him,f,Mismatch,obj,Stacey shoots,him,4.722764015197754
simple,shoots,887,887_F_his,f,Mismatch,poss,Stacey shoots,his,6.515346050262451
simple,held,888,888_M_him,m,Match,obj,Vincent held,him,7.591622352600098
simple,held,888,888_M_his,m,Match,poss,Vincent held,his,4.969173908233643
simple,held,888,888_F_him,f,Mismatch,obj,Denise held,him,6.073544502258301
simple,held,888,888_F_his,f,Mismatch,poss,Denise held,his,5.731612682342529
simple,discovered,889,889_M_him,m,Match,obj,Frank discovered,him,8.78512191772461
simple,discovered,889,889_M_his,m,Match,poss,Frank discovered,his,6.077494144439697
simple,discovered,889,889_F_him,f,Mismatch,obj,Katherine discovered,him,8.171600341796875
simple,discovered,889,889_F_his,f,Mismatch,poss,Katherine discovered,his,7.658397674560547
simple,hasn't astounded,890,890_M_him,m,Match,obj,Gary hasn't astounded,him,6.493019104003906
simple,hasn't astounded,890,890_M_his,m,Match,poss,Gary hasn't astounded,his,7.110813140869141
simple,hasn't astounded,890,890_F_him,f,Mismatch,obj,Andrea hasn't astounded,him,7.68695068359375
simple,hasn't astounded,890,890_F_his,f,Mismatch,poss,Andrea hasn't astounded,his,8.128167152404785
simple,wasn't teaching,891,891_M_him,m,Match,obj,Joseph wasn't teaching,him,4.603226184844971
simple,wasn't teaching,891,891_M_his,m,Match,poss,Joseph wasn't teaching,his,4.6419596672058105
simple,wasn't teaching,891,891_F_him,f,Mismatch,obj,Sara wasn't teaching,him,4.196800231933594
simple,wasn't teaching,891,891_F_his,f,Mismatch,poss,Sara wasn't teaching,his,7.678811550140381
simple,isn't stunning,892,892_M_him,m,Match,obj,Travis isn't stunning,him,7.672488689422607
simple,isn't stunning,892,892_M_his,m,Match,poss,Travis isn't stunning,his,8.087173461914062
simple,isn't stunning,892,892_F_him,f,Mismatch,obj,Judy isn't stunning,him,11.050122261047363
simple,isn't stunning,892,892_F_his,f,Mismatch,poss,Judy isn't stunning,his,12.197486877441406
simple,embarrassed,893,893_M_him,m,Match,obj,Scott embarrassed,him,4.648533344268799
simple,embarrassed,893,893_M_his,m,Match,poss,Scott embarrassed,his,5.078487873077393
simple,embarrassed,893,893_F_him,f,Mismatch,obj,Emily embarrassed,him,7.405717849731445
simple,embarrassed,893,893_F_his,f,Mismatch,poss,Emily embarrassed,his,9.59597110748291
