exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
TwoEmbedding,tells,didn't describe,716,716_MFM_his,mfm,MatchMismatchMatch,poss,That grandson tells this sister that Kenneth didn't describe,his,3.041684150695801
TwoEmbedding,tells,didn't describe,716,716_MFF_his,mff,MatchMismatchMismatch,poss,That grandson tells this sister that Rachel didn't describe,his,6.5586323738098145
TwoEmbedding,tells,didn't describe,716,716_FMM_his,fmm,MismatchMatchMatch,poss,The girlfriend tells Benjamin that Kenneth didn't describe,his,2.9440510272979736
TwoEmbedding,tells,didn't describe,716,716_FMF_his,fmf,MismatchMatchMismatch,poss,The girlfriend tells Benjamin that Rachel didn't describe,his,5.400844097137451
TwoEmbedding,tells,didn't describe,716,716_FFM_his,ffm,MismatchMismatchMatch,poss,The girlfriend tells this sister that Kenneth didn't describe,his,3.4835243225097656
TwoEmbedding,tells,didn't describe,716,716_FFF_his,fff,MismatchMismatchMismatch,poss,The girlfriend tells this sister that Rachel didn't describe,his,7.938197135925293
TwoEmbedding,tells,talked to,717,717_MMM_him,mmm,MatchMatchMatch,obj,Carlos tells Robert that Dennis talked to,him,2.5475471019744873
TwoEmbedding,tells,talked to,717,717_MMF_him,mmf,MatchMatchMismatch,obj,Carlos tells Robert that Cynthia talked to,him,1.9981718063354492
TwoEmbedding,tells,talked to,717,717_MFM_him,mfm,MatchMismatchMatch,obj,Carlos tells Erin that Dennis talked to,him,2.7847464084625244
TwoEmbedding,tells,talked to,717,717_MFF_him,mff,MatchMismatchMismatch,obj,Carlos tells Erin that Cynthia talked to,him,2.084651231765747
TwoEmbedding,tells,talked to,717,717_FMM_him,fmm,MismatchMatchMatch,obj,Elaine tells Robert that Dennis talked to,him,3.4513752460479736
TwoEmbedding,tells,talked to,717,717_FMF_him,fmf,MismatchMatchMismatch,obj,Elaine tells Robert that Cynthia talked to,him,2.7922613620758057
TwoEmbedding,tells,talked to,717,717_FFM_him,ffm,MismatchMismatchMatch,obj,Elaine tells Erin that Dennis talked to,him,5.217935562133789
TwoEmbedding,tells,talked to,717,717_FFF_him,fff,MismatchMismatchMismatch,obj,Elaine tells Erin that Cynthia talked to,him,4.838568210601807
TwoEmbedding,tells,talked to,717,717_MMM_his,mmm,MatchMatchMatch,poss,Carlos tells Robert that Dennis talked to,his,4.080410480499268
TwoEmbedding,tells,talked to,717,717_MMF_his,mmf,MatchMatchMismatch,poss,Carlos tells Robert that Cynthia talked to,his,5.379488468170166
TwoEmbedding,tells,talked to,717,717_MFM_his,mfm,MatchMismatchMatch,poss,Carlos tells Erin that Dennis talked to,his,4.328880786895752
TwoEmbedding,tells,talked to,717,717_MFF_his,mff,MatchMismatchMismatch,poss,Carlos tells Erin that Cynthia talked to,his,5.995707035064697
TwoEmbedding,tells,talked to,717,717_FMM_his,fmm,MismatchMatchMatch,poss,Elaine tells Robert that Dennis talked to,his,4.601022720336914
TwoEmbedding,tells,talked to,717,717_FMF_his,fmf,MismatchMatchMismatch,poss,Elaine tells Robert that Cynthia talked to,his,6.658233165740967
TwoEmbedding,tells,talked to,717,717_FFM_his,ffm,MismatchMismatchMatch,poss,Elaine tells Erin that Dennis talked to,his,5.060141086578369
TwoEmbedding,tells,talked to,717,717_FFF_his,fff,MismatchMismatchMismatch,poss,Elaine tells Erin that Cynthia talked to,his,9.448429107666016
TwoEmbedding,shows,kissed,718,718_MMM_him,mmm,MatchMatchMatch,obj,Jason shows Bill that Matt kissed,him,2.5125234127044678
TwoEmbedding,shows,kissed,718,718_MMF_him,mmf,MatchMatchMismatch,obj,Jason shows Bill that Stacey kissed,him,1.2479192018508911
TwoEmbedding,shows,kissed,718,718_MFM_him,mfm,MatchMismatchMatch,obj,Jason shows Julie that Matt kissed,him,3.458890199661255
TwoEmbedding,shows,kissed,718,718_MFF_him,mff,MatchMismatchMismatch,obj,Jason shows Julie that Stacey kissed,him,1.991936445236206
TwoEmbedding,shows,kissed,718,718_FMM_him,fmm,MismatchMatchMatch,obj,That niece shows Bill that Matt kissed,him,4.069199085235596
TwoEmbedding,shows,kissed,718,718_FMF_him,fmf,MismatchMatchMismatch,obj,That niece shows Bill that Stacey kissed,him,2.242875337600708
TwoEmbedding,shows,kissed,718,718_FFM_him,ffm,MismatchMismatchMatch,obj,That niece shows Julie that Matt kissed,him,5.476480007171631
TwoEmbedding,shows,kissed,718,718_FFF_him,fff,MismatchMismatchMismatch,obj,That niece shows Julie that Stacey kissed,him,3.435988426208496
TwoEmbedding,shows,kissed,718,718_MMM_his,mmm,MatchMatchMatch,poss,Jason shows Bill that Matt kissed,his,3.4818341732025146
TwoEmbedding,shows,kissed,718,718_MMF_his,mmf,MatchMatchMismatch,poss,Jason shows Bill that Stacey kissed,his,4.911012172698975
TwoEmbedding,shows,kissed,718,718_MFM_his,mfm,MatchMismatchMatch,poss,Jason shows Julie that Matt kissed,his,5.1157355308532715
TwoEmbedding,shows,kissed,718,718_MFF_his,mff,MatchMismatchMismatch,poss,Jason shows Julie that Stacey kissed,his,5.485963344573975
TwoEmbedding,shows,kissed,718,718_FMM_his,fmm,MismatchMatchMatch,poss,That niece shows Bill that Matt kissed,his,5.01596736907959
TwoEmbedding,shows,kissed,718,718_FMF_his,fmf,MismatchMatchMismatch,poss,That niece shows Bill that Stacey kissed,his,5.364957332611084
TwoEmbedding,shows,kissed,718,718_FFM_his,ffm,MismatchMismatchMatch,poss,That niece shows Julie that Matt kissed,his,5.544106483459473
TwoEmbedding,shows,kissed,718,718_FFF_his,fff,MismatchMismatchMismatch,poss,That niece shows Julie that Stacey kissed,his,6.174854755401611
TwoEmbedding,informed,couldn't hate,719,719_MMM_him,mmm,MatchMatchMatch,obj,Eric informed Derek that the boy couldn't hate,him,1.1179107427597046
TwoEmbedding,informed,couldn't hate,719,719_MMF_him,mmf,MatchMatchMismatch,obj,Eric informed Derek that Caroline couldn't hate,him,1.3687604665756226
TwoEmbedding,informed,couldn't hate,719,719_MFM_him,mfm,MatchMismatchMatch,obj,Eric informed Rachel that the boy couldn't hate,him,3.0335237979888916
TwoEmbedding,informed,couldn't hate,719,719_MFF_him,mff,MatchMismatchMismatch,obj,Eric informed Rachel that Caroline couldn't hate,him,2.618645668029785
TwoEmbedding,informed,couldn't hate,719,719_FMM_him,fmm,MismatchMatchMatch,obj,Deanna informed Derek that the boy couldn't hate,him,1.9287059307098389
TwoEmbedding,informed,couldn't hate,719,719_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna informed Derek that Caroline couldn't hate,him,1.695717215538025
TwoEmbedding,informed,couldn't hate,719,719_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna informed Rachel that the boy couldn't hate,him,5.4475789070129395
TwoEmbedding,informed,couldn't hate,719,719_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna informed Rachel that Caroline couldn't hate,him,5.028670310974121
TwoEmbedding,informed,couldn't hate,719,719_MMM_his,mmm,MatchMatchMatch,poss,Eric informed Derek that the boy couldn't hate,his,3.9356744289398193
TwoEmbedding,informed,couldn't hate,719,719_MMF_his,mmf,MatchMatchMismatch,poss,Eric informed Derek that Caroline couldn't hate,his,6.113874435424805
TwoEmbedding,informed,couldn't hate,719,719_MFM_his,mfm,MatchMismatchMatch,poss,Eric informed Rachel that the boy couldn't hate,his,3.8112266063690186
TwoEmbedding,informed,couldn't hate,719,719_MFF_his,mff,MatchMismatchMismatch,poss,Eric informed Rachel that Caroline couldn't hate,his,8.107649803161621
TwoEmbedding,informed,couldn't hate,719,719_FMM_his,fmm,MismatchMatchMatch,poss,Deanna informed Derek that the boy couldn't hate,his,4.385796070098877
TwoEmbedding,informed,couldn't hate,719,719_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna informed Derek that Caroline couldn't hate,his,6.824047088623047
TwoEmbedding,informed,couldn't hate,719,719_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna informed Rachel that the boy couldn't hate,his,4.117594242095947
TwoEmbedding,informed,couldn't hate,719,719_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna informed Rachel that Caroline couldn't hate,his,11.272834777832031
TwoEmbedding,advised,is hearing,720,720_MMM_him,mmm,MatchMatchMatch,obj,This brother advised Bruce that Samuel is hearing,him,6.858376502990723
TwoEmbedding,advised,is hearing,720,720_MMF_him,mmf,MatchMatchMismatch,obj,This brother advised Bruce that Jessica is hearing,him,5.897816181182861
TwoEmbedding,advised,is hearing,720,720_MFM_him,mfm,MatchMismatchMatch,obj,This brother advised the ex-wife that Samuel is hearing,him,7.874697685241699
TwoEmbedding,advised,is hearing,720,720_MFF_him,mff,MatchMismatchMismatch,obj,This brother advised the ex-wife that Jessica is hearing,him,6.845938682556152
TwoEmbedding,advised,is hearing,720,720_FMM_him,fmm,MismatchMatchMatch,obj,Catherine advised Bruce that Samuel is hearing,him,8.111589431762695
TwoEmbedding,advised,is hearing,720,720_FMF_him,fmf,MismatchMatchMismatch,obj,Catherine advised Bruce that Jessica is hearing,him,7.010616779327393
TwoEmbedding,advised,is hearing,720,720_FFM_him,ffm,MismatchMismatchMatch,obj,Catherine advised the ex-wife that Samuel is hearing,him,9.516160011291504
TwoEmbedding,advised,is hearing,720,720_FFF_him,fff,MismatchMismatchMismatch,obj,Catherine advised the ex-wife that Jessica is hearing,him,7.916837215423584
TwoEmbedding,advised,is hearing,720,720_MMM_his,mmm,MatchMatchMatch,poss,This brother advised Bruce that Samuel is hearing,his,6.441347122192383
TwoEmbedding,advised,is hearing,720,720_MMF_his,mmf,MatchMatchMismatch,poss,This brother advised Bruce that Jessica is hearing,his,6.810771465301514
TwoEmbedding,advised,is hearing,720,720_MFM_his,mfm,MatchMismatchMatch,poss,This brother advised the ex-wife that Samuel is hearing,his,7.2998738288879395
TwoEmbedding,advised,is hearing,720,720_MFF_his,mff,MatchMismatchMismatch,poss,This brother advised the ex-wife that Jessica is hearing,his,7.747622966766357
TwoEmbedding,advised,is hearing,720,720_FMM_his,fmm,MismatchMatchMatch,poss,Catherine advised Bruce that Samuel is hearing,his,6.116612911224365
TwoEmbedding,advised,is hearing,720,720_FMF_his,fmf,MismatchMatchMismatch,poss,Catherine advised Bruce that Jessica is hearing,his,7.765777587890625
TwoEmbedding,advised,is hearing,720,720_FFM_his,ffm,MismatchMismatchMatch,poss,Catherine advised the ex-wife that Samuel is hearing,his,7.183052062988281
TwoEmbedding,advised,is hearing,720,720_FFF_his,fff,MismatchMismatchMismatch,poss,Catherine advised the ex-wife that Jessica is hearing,his,8.209884643554688
TwoEmbedding,alerts,might worry,721,721_MMM_him,mmm,MatchMatchMatch,obj,Charles alerts Thomas that Omar might worry,him,5.882307529449463
TwoEmbedding,alerts,might worry,721,721_MMF_him,mmf,MatchMatchMismatch,obj,Charles alerts Thomas that this wife might worry,him,3.6093015670776367
TwoEmbedding,alerts,might worry,721,721_MFM_him,mfm,MatchMismatchMatch,obj,Charles alerts Eva that Omar might worry,him,8.582385063171387
TwoEmbedding,alerts,might worry,721,721_MFF_him,mff,MatchMismatchMismatch,obj,Charles alerts Eva that this wife might worry,him,5.800102233886719
TwoEmbedding,alerts,might worry,721,721_FMM_him,fmm,MismatchMatchMatch,obj,Anne alerts Thomas that Omar might worry,him,6.206230640411377
TwoEmbedding,alerts,might worry,721,721_FMF_him,fmf,MismatchMatchMismatch,obj,Anne alerts Thomas that this wife might worry,him,3.2388384342193604
TwoEmbedding,alerts,might worry,721,721_FFM_him,ffm,MismatchMismatchMatch,obj,Anne alerts Eva that Omar might worry,him,9.306769371032715
TwoEmbedding,alerts,might worry,721,721_FFF_him,fff,MismatchMismatchMismatch,obj,Anne alerts Eva that this wife might worry,him,6.674026012420654
TwoEmbedding,alerts,might worry,721,721_MMM_his,mmm,MatchMatchMatch,poss,Charles alerts Thomas that Omar might worry,his,7.471526145935059
TwoEmbedding,alerts,might worry,721,721_MMF_his,mmf,MatchMatchMismatch,poss,Charles alerts Thomas that this wife might worry,his,7.802134037017822
TwoEmbedding,alerts,might worry,721,721_MFM_his,mfm,MatchMismatchMatch,poss,Charles alerts Eva that Omar might worry,his,8.514759063720703
TwoEmbedding,alerts,might worry,721,721_MFF_his,mff,MatchMismatchMismatch,poss,Charles alerts Eva that this wife might worry,his,9.677345275878906
TwoEmbedding,alerts,might worry,721,721_FMM_his,fmm,MismatchMatchMatch,poss,Anne alerts Thomas that Omar might worry,his,7.378420352935791
TwoEmbedding,alerts,might worry,721,721_FMF_his,fmf,MismatchMatchMismatch,poss,Anne alerts Thomas that this wife might worry,his,7.53311014175415
TwoEmbedding,alerts,might worry,721,721_FFM_his,ffm,MismatchMismatchMatch,poss,Anne alerts Eva that Omar might worry,his,8.281103134155273
TwoEmbedding,alerts,might worry,721,721_FFF_his,fff,MismatchMismatchMismatch,poss,Anne alerts Eva that this wife might worry,his,10.82177448272705
TwoEmbedding,shows,has liked,722,722_MMM_him,mmm,MatchMatchMatch,obj,Frank shows Gary that Mark has liked,him,3.033186435699463
TwoEmbedding,shows,has liked,722,722_MMF_him,mmf,MatchMatchMismatch,obj,Frank shows Gary that Karen has liked,him,2.198328971862793
TwoEmbedding,shows,has liked,722,722_MFM_him,mfm,MatchMismatchMatch,obj,Frank shows Victoria that Mark has liked,him,7.2566351890563965
TwoEmbedding,shows,has liked,722,722_MFF_him,mff,MatchMismatchMismatch,obj,Frank shows Victoria that Karen has liked,him,2.387094736099243
TwoEmbedding,shows,has liked,722,722_FMM_him,fmm,MismatchMatchMatch,obj,Ella shows Gary that Mark has liked,him,3.698209047317505
TwoEmbedding,shows,has liked,722,722_FMF_him,fmf,MismatchMatchMismatch,obj,Ella shows Gary that Karen has liked,him,2.2107348442077637
TwoEmbedding,shows,has liked,722,722_FFM_him,ffm,MismatchMismatchMatch,obj,Ella shows Victoria that Mark has liked,him,8.820249557495117
TwoEmbedding,shows,has liked,722,722_FFF_him,fff,MismatchMismatchMismatch,obj,Ella shows Victoria that Karen has liked,him,4.405074119567871
TwoEmbedding,shows,has liked,722,722_MMM_his,mmm,MatchMatchMatch,poss,Frank shows Gary that Mark has liked,his,2.9154536724090576
TwoEmbedding,shows,has liked,722,722_MMF_his,mmf,MatchMatchMismatch,poss,Frank shows Gary that Karen has liked,his,2.4365975856781006
TwoEmbedding,shows,has liked,722,722_MFM_his,mfm,MatchMismatchMatch,poss,Frank shows Victoria that Mark has liked,his,5.7232232093811035
TwoEmbedding,shows,has liked,722,722_MFF_his,mff,MatchMismatchMismatch,poss,Frank shows Victoria that Karen has liked,his,3.0808699131011963
TwoEmbedding,shows,has liked,722,722_FMM_his,fmm,MismatchMatchMatch,poss,Ella shows Gary that Mark has liked,his,3.6415493488311768
TwoEmbedding,shows,has liked,722,722_FMF_his,fmf,MismatchMatchMismatch,poss,Ella shows Gary that Karen has liked,his,2.544686794281006
TwoEmbedding,shows,has liked,722,722_FFM_his,ffm,MismatchMismatchMatch,poss,Ella shows Victoria that Mark has liked,his,6.101006031036377
TwoEmbedding,shows,has liked,722,722_FFF_his,fff,MismatchMismatchMismatch,poss,Ella shows Victoria that Karen has liked,his,5.712545871734619
TwoEmbedding,informs,admired,723,723_MMM_him,mmm,MatchMatchMatch,obj,David informs Walter that Alexander admired,him,2.645218849182129
TwoEmbedding,informs,admired,723,723_MMF_him,mmf,MatchMatchMismatch,obj,David informs Walter that Nina admired,him,2.628532648086548
TwoEmbedding,informs,admired,723,723_MFM_him,mfm,MatchMismatchMatch,obj,David informs Gina that Alexander admired,him,4.681272029876709
TwoEmbedding,informs,admired,723,723_MFF_him,mff,MatchMismatchMismatch,obj,David informs Gina that Nina admired,him,3.5774502754211426
TwoEmbedding,informs,admired,723,723_FMM_him,fmm,MismatchMatchMatch,obj,Nicole informs Walter that Alexander admired,him,3.52974534034729
TwoEmbedding,informs,admired,723,723_FMF_him,fmf,MismatchMatchMismatch,obj,Nicole informs Walter that Nina admired,him,2.9154670238494873
TwoEmbedding,informs,admired,723,723_FFM_him,ffm,MismatchMismatchMatch,obj,Nicole informs Gina that Alexander admired,him,7.5155930519104
TwoEmbedding,informs,admired,723,723_FFF_him,fff,MismatchMismatchMismatch,obj,Nicole informs Gina that Nina admired,him,6.870152950286865
TwoEmbedding,informs,admired,723,723_MMM_his,mmm,MatchMatchMatch,poss,David informs Walter that Alexander admired,his,2.8255558013916016
TwoEmbedding,informs,admired,723,723_MMF_his,mmf,MatchMatchMismatch,poss,David informs Walter that Nina admired,his,2.8877668380737305
TwoEmbedding,informs,admired,723,723_MFM_his,mfm,MatchMismatchMatch,poss,David informs Gina that Alexander admired,his,4.264243125915527
TwoEmbedding,informs,admired,723,723_MFF_his,mff,MatchMismatchMismatch,poss,David informs Gina that Nina admired,his,3.5774502754211426
TwoEmbedding,informs,admired,723,723_FMM_his,fmm,MismatchMatchMatch,poss,Nicole informs Walter that Alexander admired,his,3.2028849124908447
TwoEmbedding,informs,admired,723,723_FMF_his,fmf,MismatchMatchMismatch,poss,Nicole informs Walter that Nina admired,his,2.7013168334960938
TwoEmbedding,informs,admired,723,723_FFM_his,ffm,MismatchMismatchMatch,poss,Nicole informs Gina that Alexander admired,his,5.509345054626465
TwoEmbedding,informs,admired,723,723_FFF_his,fff,MismatchMismatchMismatch,poss,Nicole informs Gina that Nina admired,his,7.2759108543396
TwoEmbedding,alerts,cared for,724,724_MMM_him,mmm,MatchMatchMatch,obj,The grandfather alerts Dan that that guy cared for,him,1.25303053855896
TwoEmbedding,alerts,cared for,724,724_MMF_him,mmf,MatchMatchMismatch,obj,The grandfather alerts Dan that Monica cared for,him,1.6021759510040283
TwoEmbedding,alerts,cared for,724,724_MFM_him,mfm,MatchMismatchMatch,obj,The grandfather alerts Dawn that that guy cared for,him,3.3817014694213867
TwoEmbedding,alerts,cared for,724,724_MFF_him,mff,MatchMismatchMismatch,obj,The grandfather alerts Dawn that Monica cared for,him,2.516145944595337
TwoEmbedding,alerts,cared for,724,724_FMM_him,fmm,MismatchMatchMatch,obj,Ella alerts Dan that that guy cared for,him,1.9474947452545166
TwoEmbedding,alerts,cared for,724,724_FMF_him,fmf,MismatchMatchMismatch,obj,Ella alerts Dan that Monica cared for,him,2.446232795715332
